
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.299497,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000009284,
0.272831,µm,Spine,Spine Part Mean Diameter,13,1,1,100000003,610000009286,
0.266637,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000009288,
0.282337,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000009291,
0.304016,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009301,
0.568489,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000009303,
0.263993,µm,Spine,Spine Part Mean Diameter,6,5,1,100000003,610000009305,
0.324355,µm,Spine,Spine Part Mean Diameter,10,1,1,100000000,610000009308,
0.231866,µm,Spine,Spine Part Mean Diameter,7,2,1,100000003,610000009310,
0.294518,µm,Spine,Spine Part Mean Diameter,11,3,1,100000000,610000009312,
0.330992,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000009314,
0.383442,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000009320,
0.536835,µm,Spine,Spine Part Mean Diameter,5,1,1,100000002,610000009323,
0.170815,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000009333,
0.264804,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000009335,
0.237436,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009337,
0.3105,µm,Spine,Spine Part Mean Diameter,5,3,1,100000004,610000009340,
0.282676,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000009344,
0.59246,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000009346,
0.288394,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000009349,
0.335468,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000009356,
0.328308,µm,Spine,Spine Part Mean Diameter,5,1,1,100000002,610000009360,
0.251487,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000009366,
0.449061,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009369,
0.323282,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000009373,
0.365322,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000009379,
0.236836,µm,Spine,Spine Part Mean Diameter,14,1,1,100000002,610000009381,
0.309078,µm,Spine,Spine Part Mean Diameter,10,1,1,100000002,610000009383,
0.356978,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009388,
0.313714,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009398,
0.285669,µm,Spine,Spine Part Mean Diameter,12,5,1,100000002,610000009400,
0.334314,µm,Spine,Spine Part Mean Diameter,8,4,1,100000001,610000009403,
0.362367,µm,Spine,Spine Part Mean Diameter,6,4,1,100000003,610000009405,
0.383442,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000009409,
0.276246,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000009412,
0.293669,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009415,
0.215612,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000009419,
0.304168,µm,Spine,Spine Part Mean Diameter,15,1,1,100000002,610000009421,
0.286008,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000009426,
0.393409,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000009431,
0.368567,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000009433,
0.328565,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009438,
0.277441,µm,Spine,Spine Part Mean Diameter,4,4,1,100000000,610000009442,
0.347792,µm,Spine,Spine Part Mean Diameter,14,5,1,100000001,610000009445,
0.376202,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000009447,
0.241068,µm,Spine,Spine Part Mean Diameter,11,1,1,100000003,610000009450,
0.464887,µm,Spine,Spine Part Mean Diameter,16,5,1,100000001,610000009453,
0.318691,µm,Spine,Spine Part Mean Diameter,20,4,1,100000001,610000009458,
0.34781,µm,Spine,Spine Part Mean Diameter,14,4,1,100000001,610000009461,
0.272089,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000009465,
0.289844,µm,Spine,Spine Part Mean Diameter,2,3,1,100000001,610000009471,
0.328565,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009477,
0.368376,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000009479,
0.316037,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000009481,
0.237474,µm,Spine,Spine Part Mean Diameter,8,4,1,100000002,610000009483,
0.365522,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000009486,
0.39432,µm,Spine,Spine Part Mean Diameter,6,1,1,100000002,610000009490,
0.374578,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000009493,
0.294971,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000009497,
0.337075,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000009499,
0.423925,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000009502,
0.370806,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000009504,
0.251668,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000009511,
0.419252,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009513,
0.291081,µm,Spine,Spine Part Mean Diameter,8,2,1,100000000,610000009515,
0.363822,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000009518,
0.278476,µm,Spine,Spine Part Mean Diameter,15,5,1,100000002,610000009520,
0.247065,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000009524,
0.328329,µm,Spine,Spine Part Mean Diameter,8,4,1,100000001,610000009526,
0.281497,µm,Spine,Spine Part Mean Diameter,10,2,1,100000000,610000009529,
0.29944,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000009534,
0.377194,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009538,
0.305219,µm,Spine,Spine Part Mean Diameter,15,8,1,100000001,610000009540,
0.388556,µm,Spine,Spine Part Mean Diameter,14,4,1,100000001,610000009542,
0.320205,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009546,
0.286545,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000009549,
0.425864,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000009552,
0.328565,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009556,
0.297305,µm,Spine,Spine Part Mean Diameter,8,4,1,100000001,610000009559,
0.337561,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000009561,
0.404748,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000009565,
0.258846,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000009567,
0.319459,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000009569,
0.348969,µm,Spine,Spine Part Mean Diameter,4,4,1,100000002,610000009571,
0.496555,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009573,
0.373912,µm,Spine,Spine Part Mean Diameter,2,1,1,100000000,610000009576,
0.290571,µm,Spine,Spine Part Mean Diameter,10,4,1,100000002,610000009578,
0.321373,µm,Spine,Spine Part Mean Diameter,4,4,1,100000000,610000009581,
0.321415,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000009583,
0.318801,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000009585,
0.308702,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000009590,
0.361275,µm,Spine,Spine Part Mean Diameter,11,3,1,100000000,610000009592,
0.258215,µm,Spine,Spine Part Mean Diameter,1,2,1,100000004,610000009594,
0.3784,µm,Spine,Spine Part Mean Diameter,10,1,1,100000002,610000009596,
0.249945,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000009598,
0.456778,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000009604,
0.397958,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009606,
0.316096,µm,Spine,Spine Part Mean Diameter,7,2,1,100000002,610000009610,
0.291366,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009612,
0.250722,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000009614,
0.352276,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000009617,
0.463012,µm,Spine,Spine Part Mean Diameter,11,2,1,100000000,610000009619,
0.308331,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000009622,
0.319993,µm,Spine,Spine Part Mean Diameter,8,1,1,100000000,610000009624,
0.343837,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000009626,
0.413485,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000009628,
0.292537,µm,Spine,Spine Part Mean Diameter,4,4,1,100000002,610000009633,
0.295956,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000009635,
0.363098,µm,Spine,Spine Part Mean Diameter,14,1,1,100000002,610000009639,
0.302405,µm,Spine,Spine Part Mean Diameter,16,4,1,100000001,610000009641,
0.331511,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000009644,
0.403682,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000009646,
0.293669,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009650,
0.293994,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000009655,
0.439613,µm,Spine,Spine Part Mean Diameter,17,2,1,100000002,610000009658,
0.30029,µm,Spine,Spine Part Mean Diameter,9,4,1,100000001,610000009660,
0.253268,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000009662,
0.385915,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009666,
0.284405,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000009669,
0.329471,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000009673,
0.42913,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000009675,
0.277939,µm,Spine,Spine Part Mean Diameter,15,7,1,100000001,610000009681,
0.398855,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000009685,
0.543836,µm,Spine,Spine Part Mean Diameter,8,1,1,100000002,610000009687,
0.399622,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009689,
0.455132,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009692,
0.359914,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000009695,
0.312736,µm,Spine,Spine Part Mean Diameter,4,3,1,100000004,610000009697,
0.285656,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000009701,
0.310991,µm,Spine,Spine Part Mean Diameter,13,1,1,100000003,610000009703,
0.474073,µm,Spine,Spine Part Mean Diameter,8,1,1,100000002,610000009706,
0.348969,µm,Spine,Spine Part Mean Diameter,4,4,1,100000002,610000009708,
0.291707,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000009710,
0.315647,µm,Spine,Spine Part Mean Diameter,3,3,1,100000003,610000009712,
0.270493,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000009714,
0.384209,µm,Spine,Spine Part Mean Diameter,15,3,1,100000002,610000009717,
0.47024,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000009721,
0.362751,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000009726,
0.320988,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009729,
0.366387,µm,Spine,Spine Part Mean Diameter,14,3,1,100000001,610000009731,
0.305188,µm,Spine,Spine Part Mean Diameter,15,7,1,100000001,610000009735,
0.287694,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000009738,
0.374578,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000009742,
0.300391,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000009746,
0.451671,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000009749,
0.371888,µm,Spine,Spine Part Mean Diameter,2,1,1,100000000,610000009752,
0.259634,µm,Spine,Spine Part Mean Diameter,13,4,1,100000001,610000009756,
0.358546,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000009760,
0.216967,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009767,
0.278363,µm,Spine,Spine Part Mean Diameter,13,5,1,100000002,610000009769,
0.369601,µm,Spine,Spine Part Mean Diameter,13,4,1,100000001,610000009773,
0.382104,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009776,
0.4456,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000009780,
0.34781,µm,Spine,Spine Part Mean Diameter,14,4,1,100000001,610000009785,
0.386698,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000009789,
0.398787,µm,Spine,Spine Part Mean Diameter,17,9,1,100000001,610000009791,
0.483354,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009793,
0.285562,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000009800,
0.401078,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000009803,
0.34242,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009805,
0.551807,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009808,
0.525613,µm,Spine,Spine Part Mean Diameter,7,2,1,100000002,610000009814,
0.300012,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000009817,
0.385915,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009819,
0.468537,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009826,
0.391724,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009830,
0.433909,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000009833,
0.346409,µm,Spine,Spine Part Mean Diameter,14,5,1,100000001,610000009836,
0.308021,µm,Spine,Spine Part Mean Diameter,9,2,1,100000001,610000009839,
0.468603,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000009842,
0.270823,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000009844,
0.340795,µm,Spine,Spine Part Mean Diameter,14,9,1,100000001,610000009846,
0.404739,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000009851,
0.368388,µm,Spine,Spine Part Mean Diameter,16,3,1,100000001,610000009854,
0.48719,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000009858,
0.280348,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009863,
0.250791,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009870,
0.442674,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000009875,
0.471895,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000009878,
0.437556,µm,Spine,Spine Part Mean Diameter,3,1,1,100000000,610000009888,
0.337964,µm,Spine,Spine Part Mean Diameter,10,2,1,100000000,610000009898,
0.512134,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000009901,
0.535149,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000009904,
0.288209,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009909,
0.321944,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000009913,
0.317737,µm,Spine,Spine Part Mean Diameter,8,4,1,100000001,610000009916,
0.468603,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000009920,
0.323206,µm,Spine,Spine Part Mean Diameter,14,5,1,100000001,610000009925,
0.284375,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009929,
0.364261,µm,Spine,Spine Part Mean Diameter,13,4,1,100000001,610000009932,
0.449642,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000009935,
0.421692,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000009939,
0.40759,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000009949,
0.295766,µm,Spine,Spine Part Mean Diameter,15,7,1,100000001,610000009961,
0.441371,µm,Spine,Spine Part Mean Diameter,14,4,1,100000001,610000009966,
0.389756,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009974,
0.456827,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000009978,
0.413208,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000009983,
0.289086,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000009995,
0.553388,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000010003,
0.320988,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000010011,
0.372674,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000010013,
0.289086,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000010015,
0.492581,µm,Spine,Spine Part Mean Diameter,5,1,1,100000002,610000010029,
0.307838,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000010058,
0.49338,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000010060,
0.388477,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000010066,
0.440623,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000010074,
0.367174,µm,Spine,Spine Part Mean Diameter,13,5,1,100000002,610000010097,
0.308491,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000010126,
0.343379,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000010127,
0.312482,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000010128,
0.333753,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000010129,
0.489673,µm,Spine,Spine Part Mean Diameter,10,2,1,100000000,610000010130,
0.370868,µm,Spine,Spine Part Mean Diameter,10,2,1,100000000,610000010131,
0.263378,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000010132,
0.326774,µm,Spine,Spine Part Mean Diameter,6,1,1,100000000,610000010133,
0.334887,µm,Spine,Spine Part Mean Diameter,6,1,1,100000000,610000010134,
0.370083,µm,Spine,Spine Part Mean Diameter,5,1,1,100000000,610000010135,
0.356194,µm,Spine,Spine Part Mean Diameter,5,1,1,100000000,610000010136,
0.288467,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000010137,
0.373912,µm,Spine,Spine Part Mean Diameter,2,1,1,100000000,610000010138,
0.306033,µm,Spine,Spine Part Mean Diameter,10,3,1,100000000,610000010139,
0.247457,µm,Spine,Spine Part Mean Diameter,9,4,1,100000000,610000010140,
0.253846,µm,Spine,Spine Part Mean Diameter,9,4,1,100000000,610000010141,
0.367329,µm,Spine,Spine Part Mean Diameter,9,4,1,100000000,610000010142,
0.407988,µm,Spine,Spine Part Mean Diameter,9,4,1,100000000,610000010143,
0.270815,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000010144,
0.281474,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000010145,
0.299934,µm,Spine,Spine Part Mean Diameter,8,2,1,100000000,610000010146,
0.401993,µm,Spine,Spine Part Mean Diameter,9,1,1,100000000,610000010147,
0.265837,µm,Spine,Spine Part Mean Diameter,8,2,1,100000000,610000010148,
0.503343,µm,Spine,Spine Part Mean Diameter,8,2,1,100000000,610000010149,
0.299892,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000010150,
0.323282,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000010151,
0.3038,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000010152,
0.332109,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000010153,
0.29754,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000010154,
0.413772,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000010155,
0.385627,µm,Spine,Spine Part Mean Diameter,2,1,1,100000000,610000010156,
0.512977,µm,Spine,Spine Part Mean Diameter,9,4,1,100000000,610000010157,
0.385308,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000010158,
0.340193,µm,Spine,Spine Part Mean Diameter,7,2,1,100000000,610000010159,
0.440909,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000010160,
0.532529,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000010161,
0.350792,µm,Spine,Spine Part Mean Diameter,4,3,1,100000000,610000010162,
0.443007,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000010163,
0.398855,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000010164,
0.253078,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000010165,
0.42997,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000010166,
0.448054,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000010167,
0.299309,µm,Spine,Spine Part Mean Diameter,4,3,1,100000000,610000010168,
0.331327,µm,Spine,Spine Part Mean Diameter,4,3,1,100000000,610000010169,
0.508074,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000010170,
0.384361,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000010171,
0.387436,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000010172,
0.252935,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000010173,
0.331511,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000010174,
0.419663,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000010175,
0.296591,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000010176,
0.288735,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000010180,
0.339729,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000010181,
0.261887,µm,Spine,Spine Part Mean Diameter,17,8,1,100000001,610000010183,
0.34518,µm,Spine,Spine Part Mean Diameter,14,5,1,100000001,610000010184,
0.297893,µm,Spine,Spine Part Mean Diameter,13,4,1,100000001,610000010185,
0.347326,µm,Spine,Spine Part Mean Diameter,13,4,1,100000001,610000010186,
0.411525,µm,Spine,Spine Part Mean Diameter,13,4,1,100000001,610000010187,
0.291901,µm,Spine,Spine Part Mean Diameter,13,4,1,100000001,610000010188,
0.302705,µm,Spine,Spine Part Mean Diameter,11,5,1,100000001,610000010189,
0.234391,µm,Spine,Spine Part Mean Diameter,9,4,1,100000001,610000010190,
0.208334,µm,Spine,Spine Part Mean Diameter,8,4,1,100000001,610000010191,
0.317737,µm,Spine,Spine Part Mean Diameter,8,4,1,100000001,610000010192,
0.277964,µm,Spine,Spine Part Mean Diameter,7,3,1,100000001,610000010193,
0.311476,µm,Spine,Spine Part Mean Diameter,7,3,1,100000001,610000010194,
0.179977,µm,Spine,Spine Part Mean Diameter,17,11,1,100000001,610000010195,
0.265617,µm,Spine,Spine Part Mean Diameter,18,10,1,100000001,610000010196,
0.300867,µm,Spine,Spine Part Mean Diameter,17,10,1,100000001,610000010197,
0.283698,µm,Spine,Spine Part Mean Diameter,16,9,1,100000001,610000010198,
0.247581,µm,Spine,Spine Part Mean Diameter,14,9,1,100000001,610000010199,
0.266737,µm,Spine,Spine Part Mean Diameter,16,7,1,100000001,610000010200,
0.278118,µm,Spine,Spine Part Mean Diameter,15,7,1,100000001,610000010201,
0.239777,µm,Spine,Spine Part Mean Diameter,14,6,1,100000001,610000010202,
0.262546,µm,Spine,Spine Part Mean Diameter,14,6,1,100000001,610000010203,
0.272154,µm,Spine,Spine Part Mean Diameter,13,6,1,100000001,610000010204,
