
Segment Center Intensity Median Ch=4 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
35.0625,,Segment,4,17,Image 1,8,1,100000001,510000000094,
73.5312,,Segment,4,16,Image 1,7,1,100000001,510000000099,
77.0312,,Segment,4,15,Image 1,6,1,100000001,510000000101,
76.625,,Segment,4,14,Image 1,5,1,100000001,510000000150,
113.062,,Segment,4,13,Image 1,4,1,100000001,510000000178,
82.0312,,Segment,4,12,Image 1,4,1,100000001,510000000194,
73.5625,,Segment,4,11,Image 1,3,1,100000001,510000000205,
128.516,,Segment,4,10,Image 1,3,1,100000001,510000000208,
158.031,,Segment,4,8,Image 1,3,1,100000001,510000000219,
157.516,,Segment,4,7,Image 1,3,1,100000001,510000000224,
141.531,,Segment,4,6,Image 1,3,1,100000001,510000000231,
140.516,,Segment,4,3,Image 1,1,1,100000001,510000000236,
153.031,,Segment,4,2,Image 1,1,1,100000001,510000000246,
141.031,,Segment,4,1,Image 1,1,1,100000001,510000000250,
127.031,,Segment,4,0,Image 1,1,1,100000001,510000000264,
49.0625,,Segment,4,16,Image 1,6,1,100000001,510000000285,
48.5156,,Segment,4,17,Image 1,7,1,100000001,510000000288,
26.5312,,Segment,4,15,Image 1,5,1,100000001,510000000291,
24.0625,,Segment,4,8,Image 1,7,1,100000003,510000000315,
29.0156,,Segment,4,7,Image 1,6,1,100000003,510000000319,
59.5156,,Segment,4,6,Image 1,5,1,100000003,510000000326,
46.0156,,Segment,4,5,Image 1,4,1,100000003,510000000328,
56.0312,,Segment,4,4,Image 1,4,1,100000003,510000000333,
64.0156,,Segment,4,3,Image 1,4,1,100000003,510000000335,
44.0625,,Segment,4,2,Image 1,3,1,100000003,510000000381,
0.0625,,Segment,4,1,Image 1,2,1,100000003,510000000420,
68.5156,,Segment,4,0,Image 1,1,1,100000003,510000000425,
60.0625,,Segment,4,10,Image 1,6,1,100000003,510000000462,
27.0312,,Segment,4,9,Image 1,6,1,100000003,510000000466,
40.0312,,Segment,4,10,Image 1,7,1,100000003,510000000469,
26.0625,,Segment,4,4,Image 1,5,1,100000003,510000000486,
29.0312,,Segment,4,9,Image 1,7,1,100000003,510000000488,
13.0312,,Segment,4,7,Image 1,5,1,100000003,510000000490,
21.0156,,Segment,4,5,Image 1,5,1,100000003,510000000492,
34.0312,,Segment,4,5,Image 1,2,1,100000003,510000000505,
25.0312,,Segment,4,4,Image 1,2,1,100000003,510000000546,
26.5312,,Segment,4,3,Image 1,2,1,100000003,510000000551,
56.0312,,Segment,4,2,Image 1,2,1,100000003,510000000560,
22.0312,,Segment,4,6,Image 1,4,1,100000003,510000000562,
33.0312,,Segment,4,5,Image 1,3,1,100000003,510000000570,
41.0312,,Segment,4,3,Image 1,3,1,100000003,510000000572,
25.0312,,Segment,4,3,Image 1,3,1,100000003,510000000589,
34.0625,,Segment,4,4,Image 1,3,1,100000003,510000000592,
59.125,,Segment,4,13,Image 1,5,1,100000002,510000000611,
102.062,,Segment,4,12,Image 1,4,1,100000002,510000000644,
70.0312,,Segment,4,11,Image 1,4,1,100000002,510000000654,
96.0625,,Segment,4,10,Image 1,4,1,100000002,510000000664,
101.016,,Segment,4,9,Image 1,4,1,100000002,510000000666,
65.0625,,Segment,4,8,Image 1,3,1,100000002,510000000677,
115.062,,Segment,4,7,Image 1,2,1,100000002,510000000681,
123.031,,Segment,4,6,Image 1,2,1,100000002,510000000683,
117.562,,Segment,4,5,Image 1,2,1,100000002,510000000698,
123.031,,Segment,4,4,Image 1,1,1,100000002,510000000705,
104.031,,Segment,4,3,Image 1,1,1,100000002,510000000732,
113.531,,Segment,4,2,Image 1,1,1,100000002,510000000741,
121.016,,Segment,4,1,Image 1,1,1,100000002,510000000746,
123.531,,Segment,4,0,Image 1,1,1,100000002,510000000776,
9.03125,,Segment,4,6,Image 1,4,1,100000003,510000000795,
46.5625,,Segment,4,4,Image 1,3,1,100000003,510000000803,
62.0312,,Segment,4,3,Image 1,3,1,100000003,510000000806,
79.0312,,Segment,4,2,Image 1,3,1,100000003,510000000810,
59.0312,,Segment,4,1,Image 1,2,1,100000003,510000000824,
71.0625,,Segment,4,0,Image 1,1,1,100000003,510000000852,
33.0312,,Segment,4,6,Image 1,3,1,100000001,510000000857,
110.016,,Segment,4,4,Image 1,2,1,100000001,510000000860,
119.008,,Segment,4,3,Image 1,2,1,100000001,510000000863,
77.125,,Segment,4,2,Image 1,2,1,100000001,510000000895,
