
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
5.50093,°,Spine,0,1,1,100000004,610000009388,
81.7434,°,Spine,8,4,1,100000001,610000009403,
58.5505,°,Spine,15,1,1,100000002,610000009421,
70.2184,°,Spine,6,2,1,100000000,610000009431,
102.639,°,Spine,2,1,1,100000003,610000009433,
95.8994,°,Spine,4,4,1,100000000,610000009442,
88.9016,°,Spine,14,5,1,100000001,610000009445,
75.7211,°,Spine,2,2,1,100000002,610000009447,
75.0504,°,Spine,16,5,1,100000001,610000009453,
74.8701,°,Spine,20,4,1,100000001,610000009458,
89.7747,°,Spine,0,1,1,100000001,610000009479,
86.9002,°,Spine,5,2,1,100000003,610000009481,
62.9913,°,Spine,8,4,1,100000002,610000009483,
87.1206,°,Spine,3,2,1,100000003,610000009499,
53.3421,°,Spine,1,2,1,100000000,610000009513,
65.2912,°,Spine,15,5,1,100000002,610000009520,
96.4796,°,Spine,8,3,1,100000000,610000009524,
88.3199,°,Spine,8,4,1,100000001,610000009526,
90.0012,°,Spine,10,2,1,100000000,610000009529,
78.2471,°,Spine,2,1,1,100000001,610000009534,
81.2282,°,Spine,15,8,1,100000001,610000009540,
80.5076,°,Spine,14,4,1,100000001,610000009542,
83.0362,°,Spine,0,1,1,100000004,610000009546,
89.7902,°,Spine,4,2,1,100000002,610000009549,
66.2588,°,Spine,8,4,1,100000001,610000009559,
54.9734,°,Spine,4,3,1,100000002,610000009561,
89.6002,°,Spine,5,2,1,100000002,610000009565,
65.6755,°,Spine,2,2,1,100000004,610000009567,
85.2861,°,Spine,0,1,1,100000002,610000009569,
62.0778,°,Spine,10,4,1,100000002,610000009578,
113.134,°,Spine,4,4,1,100000000,610000009581,
86.6718,°,Spine,7,3,1,100000000,610000009585,
99.2483,°,Spine,11,3,1,100000000,610000009592,
91.3413,°,Spine,1,2,1,100000004,610000009594,
85.8749,°,Spine,2,1,1,100000001,610000009604,
72.329,°,Spine,2,2,1,100000000,610000009606,
89.5936,°,Spine,1,2,1,100000000,610000009612,
125.535,°,Spine,4,2,1,100000002,610000009617,
85.8995,°,Spine,11,2,1,100000000,610000009619,
90.4566,°,Spine,2,2,1,100000001,610000009622,
85.4588,°,Spine,8,1,1,100000000,610000009624,
90.0226,°,Spine,2,1,1,100000004,610000009626,
77.1418,°,Spine,14,1,1,100000002,610000009639,
87.5854,°,Spine,16,4,1,100000001,610000009641,
75.5607,°,Spine,3,2,1,100000002,610000009646,
88.427,°,Spine,3,2,1,100000001,610000009655,
17.7498,°,Spine,9,4,1,100000001,610000009660,
43.462,°,Spine,4,2,1,100000002,610000009673,
81.1929,°,Spine,15,7,1,100000001,610000009681,
49.5855,°,Spine,1,2,1,100000000,610000009692,
102.704,°,Spine,2,1,1,100000001,610000009695,
99.2164,°,Spine,8,1,1,100000002,610000009706,
86.6852,°,Spine,15,3,1,100000002,610000009717,
85.3768,°,Spine,0,1,1,100000002,610000009721,
88.3115,°,Spine,6,2,1,100000000,610000009726,
73.8724,°,Spine,14,3,1,100000001,610000009731,
85.5934,°,Spine,6,4,1,100000002,610000009738,
84.9618,°,Spine,3,2,1,100000004,610000009749,
63.8568,°,Spine,2,1,1,100000000,610000009752,
75.6328,°,Spine,13,4,1,100000001,610000009756,
77.0571,°,Spine,4,2,1,100000001,610000009760,
94.0988,°,Spine,13,5,1,100000002,610000009769,
88.3293,°,Spine,13,4,1,100000001,610000009773,
67.8601,°,Spine,1,1,1,100000003,610000009789,
68.462,°,Spine,17,9,1,100000001,610000009791,
92.0196,°,Spine,2,2,1,100000002,610000009800,
75.3104,°,Spine,1,2,1,100000000,610000009805,
80.6215,°,Spine,2,2,1,100000001,610000009817,
5.50093,°,Spine,0,1,1,100000004,610000009830,
88.5913,°,Spine,2,1,1,100000002,610000009833,
68.4849,°,Spine,1,1,1,100000001,610000009844,
74.7421,°,Spine,14,9,1,100000001,610000009846,
80.3703,°,Spine,3,2,1,100000000,610000009851,
70.8937,°,Spine,6,2,1,100000000,610000009858,
84.94,°,Spine,5,2,1,100000000,610000009878,
81.1077,°,Spine,6,3,1,100000001,610000009901,
83.4082,°,Spine,13,4,1,100000001,610000009932,
90.5807,°,Spine,0,1,1,100000000,610000009949,
69.9228,°,Spine,14,4,1,100000001,610000009966,
83.166,°,Spine,1,1,1,100000001,610000009983,
88.2831,°,Spine,0,1,1,100000001,610000010074,
85.2995,°,Spine,13,5,1,100000002,610000010097,
94.7619,°,Spine,2,2,1,100000000,610000010126,
79.0848,°,Spine,2,2,1,100000000,610000010127,
73.0999,°,Spine,2,2,1,100000000,610000010128,
71.3344,°,Spine,2,2,1,100000000,610000010129,
77.1842,°,Spine,10,2,1,100000000,610000010131,
82.7904,°,Spine,8,3,1,100000000,610000010132,
86.8404,°,Spine,6,1,1,100000000,610000010133,
84.141,°,Spine,6,1,1,100000000,610000010134,
83.3,°,Spine,5,1,1,100000000,610000010135,
71.3266,°,Spine,5,1,1,100000000,610000010136,
92.7219,°,Spine,4,2,1,100000000,610000010137,
72.0109,°,Spine,10,3,1,100000000,610000010139,
93.9231,°,Spine,9,4,1,100000000,610000010140,
80.2937,°,Spine,9,4,1,100000000,610000010141,
74.4153,°,Spine,8,3,1,100000000,610000010144,
63.5088,°,Spine,8,3,1,100000000,610000010145,
93.5655,°,Spine,9,1,1,100000000,610000010147,
88.2617,°,Spine,8,2,1,100000000,610000010148,
78.3726,°,Spine,8,2,1,100000000,610000010149,
47.8825,°,Spine,3,2,1,100000000,610000010150,
82.8343,°,Spine,1,1,1,100000000,610000010151,
65.403,°,Spine,2,2,1,100000000,610000010152,
83.6529,°,Spine,1,2,1,100000000,610000010154,
62.8628,°,Spine,0,1,1,100000000,610000010155,
85.4714,°,Spine,2,1,1,100000000,610000010156,
62.3328,°,Spine,9,4,1,100000000,610000010157,
84.0648,°,Spine,8,3,1,100000000,610000010158,
125.49,°,Spine,7,2,1,100000000,610000010159,
87.9412,°,Spine,5,2,1,100000000,610000010160,
69.9462,°,Spine,5,2,1,100000000,610000010161,
56.1742,°,Spine,4,3,1,100000000,610000010162,
75.2607,°,Spine,4,2,1,100000000,610000010165,
86.4271,°,Spine,4,3,1,100000000,610000010168,
93.7754,°,Spine,4,3,1,100000000,610000010169,
80.2604,°,Spine,3,2,1,100000000,610000010172,
84.5968,°,Spine,2,2,1,100000000,610000010173,
46.391,°,Spine,0,1,1,100000000,610000010175,
46.391,°,Spine,0,1,1,100000000,610000010176,
81.9557,°,Spine,1,2,1,100000000,610000010180,
97.2307,°,Spine,1,2,1,100000000,610000010181,
85.7338,°,Spine,17,8,1,100000001,610000010183,
76.7306,°,Spine,13,4,1,100000001,610000010185,
84.199,°,Spine,13,4,1,100000001,610000010186,
59.3045,°,Spine,13,4,1,100000001,610000010187,
88.2049,°,Spine,13,4,1,100000001,610000010188,
126.948,°,Spine,11,5,1,100000001,610000010189,
81.876,°,Spine,9,4,1,100000001,610000010190,
96.5634,°,Spine,8,4,1,100000001,610000010191,
47.2633,°,Spine,17,11,1,100000001,610000010195,
79.4709,°,Spine,18,10,1,100000001,610000010196,
89.5359,°,Spine,17,10,1,100000001,610000010197,
89.9896,°,Spine,16,9,1,100000001,610000010198,
69.9813,°,Spine,14,9,1,100000001,610000010199,
38.3001,°,Spine,15,7,1,100000001,610000010201,
117.864,°,Spine,14,6,1,100000001,610000010202,
85.8309,°,Spine,13,6,1,100000001,610000010204,
90.897,°,Spine,13,6,1,100000001,610000010205,
55.0561,°,Spine,11,5,1,100000001,610000010206,
88.2017,°,Spine,9,4,1,100000001,610000010207,
54.0166,°,Spine,21,6,1,100000001,610000010208,
75.1055,°,Spine,21,6,1,100000001,610000010209,
83.2273,°,Spine,21,6,1,100000001,610000010210,
81.9651,°,Spine,21,5,1,100000001,610000010211,
89.9124,°,Spine,20,4,1,100000001,610000010212,
73.6633,°,Spine,17,5,1,100000001,610000010214,
87.8364,°,Spine,17,5,1,100000001,610000010215,
74.9011,°,Spine,17,5,1,100000001,610000010216,
73.1444,°,Spine,16,4,1,100000001,610000010217,
75.18,°,Spine,14,3,1,100000001,610000010218,
84.7549,°,Spine,14,3,1,100000001,610000010219,
96.5562,°,Spine,16,5,1,100000001,610000010220,
88.6405,°,Spine,14,4,1,100000001,610000010221,
92.1516,°,Spine,10,4,1,100000001,610000010222,
70.3122,°,Spine,8,3,1,100000001,610000010223,
87.3747,°,Spine,6,2,1,100000001,610000010225,
80.7886,°,Spine,2,1,1,100000001,610000010227,
87.6177,°,Spine,2,1,1,100000001,610000010228,
84.6147,°,Spine,0,1,1,100000001,610000010233,
86.2109,°,Spine,0,1,1,100000001,610000010234,
80.3619,°,Spine,8,4,1,100000001,610000010236,
85.8576,°,Spine,6,4,1,100000001,610000010237,
77.3958,°,Spine,6,4,1,100000001,610000010238,
114.081,°,Spine,6,4,1,100000001,610000010239,
43.4395,°,Spine,7,4,1,100000001,610000010240,
62.4231,°,Spine,6,3,1,100000001,610000010241,
79.7875,°,Spine,4,3,1,100000001,610000010242,
78.6311,°,Spine,3,2,1,100000001,610000010243,
96.4635,°,Spine,2,2,1,100000001,610000010244,
99.6328,°,Spine,6,3,1,100000001,610000010245,
83.6673,°,Spine,5,2,1,100000001,610000010248,
78.2321,°,Spine,3,2,1,100000001,610000010249,
70.0692,°,Spine,0,1,1,100000001,610000010251,
84.1809,°,Spine,0,1,1,100000001,610000010252,
79.7618,°,Spine,5,3,1,100000001,610000010253,
69.6012,°,Spine,7,3,1,100000001,610000010254,
73.5518,°,Spine,3,2,1,100000001,610000010256,
58.4693,°,Spine,2,1,1,100000001,610000010260,
83.6351,°,Spine,14,5,1,100000002,610000010263,
63.5597,°,Spine,14,5,1,100000002,610000010264,
82.7558,°,Spine,12,4,1,100000002,610000010265,
80.7045,°,Spine,12,4,1,100000002,610000010266,
87.322,°,Spine,13,6,1,100000002,610000010267,
84.93,°,Spine,12,5,1,100000002,610000010269,
29.9627,°,Spine,11,5,1,100000002,610000010270,
83.0083,°,Spine,11,5,1,100000002,610000010271,
62.3994,°,Spine,10,4,1,100000002,610000010272,
81.2933,°,Spine,8,3,1,100000002,610000010273,
96.2133,°,Spine,7,3,1,100000002,610000010275,
83.5976,°,Spine,7,3,1,100000002,610000010276,
84.04,°,Spine,5,2,1,100000002,610000010277,
67.4604,°,Spine,3,1,1,100000002,610000010278,
80.9325,°,Spine,3,1,1,100000002,610000010279,
45.2558,°,Spine,3,2,1,100000002,610000010280,
82.2443,°,Spine,2,2,1,100000002,610000010281,
89.8356,°,Spine,4,3,1,100000002,610000010283,
71.2799,°,Spine,0,1,1,100000002,610000010285,
77.1281,°,Spine,4,2,1,100000002,610000010286,
92.2803,°,Spine,4,2,1,100000002,610000010287,
79.433,°,Spine,4,2,1,100000002,610000010288,
71.9644,°,Spine,3,3,1,100000002,610000010289,
97.5851,°,Spine,3,3,1,100000002,610000010290,
66.7467,°,Spine,11,4,1,100000002,610000010291,
77.7573,°,Spine,9,4,1,100000002,610000010292,
96.2489,°,Spine,8,4,1,100000002,610000010293,
71.3801,°,Spine,8,3,1,100000002,610000010294,
84.6195,°,Spine,7,3,1,100000002,610000010295,
84.6786,°,Spine,7,3,1,100000002,610000010296,
91.715,°,Spine,7,3,1,100000002,610000010297,
73.0892,°,Spine,7,3,1,100000002,610000010298,
80.0459,°,Spine,17,3,1,100000002,610000010300,
79.9728,°,Spine,16,2,1,100000002,610000010301,
75.231,°,Spine,13,2,1,100000002,610000010302,
78.457,°,Spine,13,2,1,100000002,610000010303,
61.7941,°,Spine,12,1,1,100000002,610000010304,
80.9616,°,Spine,12,1,1,100000002,610000010305,
60.1266,°,Spine,10,2,1,100000002,610000010307,
56.1355,°,Spine,10,2,1,100000002,610000010308,
74.7938,°,Spine,8,2,1,100000002,610000010309,
90.7792,°,Spine,5,1,1,100000002,610000010312,
72.3163,°,Spine,5,1,1,100000002,610000010313,
87.087,°,Spine,5,2,1,100000002,610000010314,
96.8003,°,Spine,5,2,1,100000002,610000010315,
75.0958,°,Spine,4,1,1,100000002,610000010316,
89.5567,°,Spine,6,2,1,100000002,610000010317,
94.7114,°,Spine,6,2,1,100000002,610000010318,
88.395,°,Spine,6,3,1,100000002,610000010319,
76.9255,°,Spine,5,2,1,100000002,610000010321,
74.7661,°,Spine,5,2,1,100000002,610000010322,
65.3439,°,Spine,6,3,1,100000002,610000010324,
80.7999,°,Spine,6,4,1,100000002,610000010325,
84.4937,°,Spine,6,4,1,100000002,610000010326,
59.0337,°,Spine,5,3,1,100000002,610000010327,
74.9929,°,Spine,3,2,1,100000002,610000010329,
78.1428,°,Spine,6,4,1,100000002,610000010330,
95.2906,°,Spine,6,4,1,100000002,610000010331,
73.1053,°,Spine,6,5,1,100000002,610000010332,
83.8151,°,Spine,4,4,1,100000002,610000010334,
91.1939,°,Spine,3,2,1,100000002,610000010337,
49.6257,°,Spine,5,4,1,100000002,610000010338,
89.573,°,Spine,3,3,1,100000002,610000010340,
90.1932,°,Spine,2,3,1,100000002,610000010341,
84.1243,°,Spine,2,3,1,100000002,610000010342,
77.6181,°,Spine,0,1,1,100000002,610000010343,
44.7793,°,Spine,2,1,1,100000002,610000010346,
72.4005,°,Spine,2,2,1,100000002,610000010347,
79.5665,°,Spine,2,2,1,100000002,610000010348,
88.2772,°,Spine,2,2,1,100000002,610000010349,
100.089,°,Spine,0,1,1,100000002,610000010351,
80.7192,°,Spine,0,1,1,100000002,610000010352,
56.9438,°,Spine,6,5,1,100000003,610000010353,
76.9087,°,Spine,6,5,1,100000003,610000010354,
103.89,°,Spine,2,3,1,100000003,610000010355,
43.8397,°,Spine,10,4,1,100000003,610000010356,
29.2163,°,Spine,10,2,1,100000003,610000010357,
92.4221,°,Spine,13,1,1,100000003,610000010359,
82.9307,°,Spine,12,2,1,100000003,610000010360,
71.1585,°,Spine,10,1,1,100000003,610000010361,
76.4077,°,Spine,7,1,1,100000003,610000010362,
94.9381,°,Spine,6,1,1,100000003,610000010364,
86.769,°,Spine,13,5,1,100000003,610000010366,
69.5113,°,Spine,8,4,1,100000003,610000010367,
61.4828,°,Spine,8,4,1,100000003,610000010368,
72.6739,°,Spine,7,3,1,100000003,610000010369,
87.6795,°,Spine,7,3,1,100000003,610000010370,
66.8126,°,Spine,5,2,1,100000003,610000010371,
79.2627,°,Spine,1,2,1,100000003,610000010372,
57.1699,°,Spine,0,1,1,100000003,610000010373,
87.0126,°,Spine,6,4,1,100000003,610000010374,
81.2755,°,Spine,6,4,1,100000003,610000010375,
90.2878,°,Spine,4,4,1,100000003,610000010376,
82.0999,°,Spine,4,4,1,100000003,610000010377,
63.7185,°,Spine,3,2,1,100000003,610000010378,
92.396,°,Spine,2,2,1,100000003,610000010379,
84.273,°,Spine,2,2,1,100000003,610000010380,
92.2888,°,Spine,3,2,1,100000003,610000010382,
89.9632,°,Spine,3,1,1,100000003,610000010383,
45.0413,°,Spine,3,1,1,100000003,610000010384,
80.4411,°,Spine,0,1,1,100000003,610000010385,
59.2615,°,Spine,2,3,1,100000003,610000010389,
81.0364,°,Spine,2,3,1,100000003,610000010390,
56.9609,°,Spine,3,3,1,100000003,610000010391,
77.9356,°,Spine,3,3,1,100000003,610000010393,
67.8403,°,Spine,4,2,1,100000003,610000010398,
79.9391,°,Spine,1,1,1,100000003,610000010399,
69.506,°,Spine,0,1,1,100000003,610000010400,
98.3554,°,Spine,0,1,1,100000003,610000010401,
64.5139,°,Spine,0,1,1,100000003,610000010402,
64.8314,°,Spine,0,1,1,100000003,610000010403,
87.0619,°,Spine,9,3,1,100000004,610000010404,
84.6831,°,Spine,1,2,1,100000004,610000010406,
86.2099,°,Spine,0,1,1,100000004,610000010407,
75.6758,°,Spine,0,1,1,100000004,610000010408,
69.7629,°,Spine,0,1,1,100000004,610000010409,
87.0133,°,Spine,1,1,1,100000004,610000010417,
69.7026,°,Spine,7,4,1,100000004,610000010423,
87.1233,°,Spine,3,2,1,100000004,610000010426,
60.3716,°,Spine,4,1,1,100000004,610000010430,
