
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20862.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000009398,
20845.7,µm,Spine,Spine Terminal Pt Distance from Origin,12,5,1,100000002,610000009400,
20875.8,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,100000001,610000009403,
20840.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,100000003,610000009405,
20842.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000000,610000009409,
20875.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000009412,
20862.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000009415,
20856.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,100000002,610000009419,
20858.2,µm,Spine,Spine Terminal Pt Distance from Origin,15,1,1,100000002,610000009421,
20876.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000009426,
20831.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000000,610000009431,
20840.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000003,610000009433,
20834,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000009438,
20842.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,100000000,610000009442,
20877.9,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,100000001,610000009445,
20853.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000002,610000009447,
20836.4,µm,Spine,Spine Terminal Pt Distance from Origin,11,1,1,100000003,610000009450,
20871.3,µm,Spine,Spine Terminal Pt Distance from Origin,16,5,1,100000001,610000009453,
20870.8,µm,Spine,Spine Terminal Pt Distance from Origin,20,4,1,100000001,610000009458,
20870.5,µm,Spine,Spine Terminal Pt Distance from Origin,14,4,1,100000001,610000009461,
20838.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000003,610000009465,
20873.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000001,610000009471,
20834.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000009477,
20876.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000009479,
20840.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000003,610000009481,
20859.2,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,100000002,610000009483,
20876.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000009486,
20856,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,100000002,610000009490,
20853.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000002,610000009493,
20854.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000009497,
20841.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000003,610000009499,
20840.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000009502,
20876,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000009504,
20877.4,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000009506,
20833.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000009513,
20843.4,µm,Spine,Spine Terminal Pt Distance from Origin,8,2,1,100000000,610000009515,
20842.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000009518,
20842.4,µm,Spine,Spine Terminal Pt Distance from Origin,15,5,1,100000002,610000009520,
20842.3,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,100000000,610000009524,
20875.8,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,100000001,610000009526,
20846.1,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,100000000,610000009529,
20875.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000001,610000009534,
20834,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000009538,
20869.2,µm,Spine,Spine Terminal Pt Distance from Origin,15,8,1,100000001,610000009540,
20878.2,µm,Spine,Spine Terminal Pt Distance from Origin,14,4,1,100000001,610000009542,
20864.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000009546,
20848.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000009549,
20860.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000004,610000009552,
20834.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000009556,
20876.2,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,100000001,610000009559,
20856.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000002,610000009561,
20849.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000002,610000009565,
20865.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000004,610000009567,
20850.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000002,610000009569,
20854.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,100000002,610000009571,
20840.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000000,610000009576,
20861.5,µm,Spine,Spine Terminal Pt Distance from Origin,10,4,1,100000002,610000009578,
20842,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,100000000,610000009581,
20876.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000001,610000009583,
20843.1,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000000,610000009585,
20848.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000002,610000009590,
20843.6,µm,Spine,Spine Terminal Pt Distance from Origin,11,3,1,100000000,610000009592,
20860.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000004,610000009594,
20856.7,µm,Spine,Spine Terminal Pt Distance from Origin,10,1,1,100000002,610000009596,
20873.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000001,610000009604,
20839.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000009606,
20857.2,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,100000002,610000009610,
20837.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000009612,
20852.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000002,610000009614,
20855.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000009617,
20842.1,µm,Spine,Spine Terminal Pt Distance from Origin,11,2,1,100000000,610000009619,
20875.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000009622,
20842.1,µm,Spine,Spine Terminal Pt Distance from Origin,8,1,1,100000000,610000009624,
20864.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000004,610000009626,
20852.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000002,610000009628,
20856,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,100000002,610000009633,
20856.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,100000002,610000009635,
20858.1,µm,Spine,Spine Terminal Pt Distance from Origin,14,1,1,100000002,610000009639,
20872.4,µm,Spine,Spine Terminal Pt Distance from Origin,16,4,1,100000001,610000009641,
20833.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000009644,
20854.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000009646,
20862.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000009650,
20876.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000001,610000009655,
20857.4,µm,Spine,Spine Terminal Pt Distance from Origin,17,2,1,100000002,610000009658,
20873,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,100000001,610000009660,
20846.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000003,610000009662,
20834.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000009666,
20873.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000009669,
20856.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000009673,
20851.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000002,610000009675,
20870.2,µm,Spine,Spine Terminal Pt Distance from Origin,15,7,1,100000001,610000009681,
20829.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000009685,
20856.8,µm,Spine,Spine Terminal Pt Distance from Origin,8,1,1,100000002,610000009687,
20837.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000009692,
20876.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000001,610000009695,
20859.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000004,610000009697,
20849.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,100000002,610000009701,
20834.4,µm,Spine,Spine Terminal Pt Distance from Origin,13,1,1,100000003,610000009703,
20856.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,1,1,100000002,610000009706,
20854.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,100000002,610000009708,
20838.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000003,610000009710,
20851,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000003,610000009712,
20845.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000002,610000009714,
20859.3,µm,Spine,Spine Terminal Pt Distance from Origin,15,3,1,100000002,610000009717,
20851.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000002,610000009721,
20842.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000000,610000009726,
20862.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000009729,
20871.4,µm,Spine,Spine Terminal Pt Distance from Origin,14,3,1,100000001,610000009731,
20870,µm,Spine,Spine Terminal Pt Distance from Origin,15,7,1,100000001,610000009735,
20855.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,100000002,610000009738,
20853,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000002,610000009742,
20876.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000009746,
20860.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000004,610000009749,
20838.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000000,610000009752,
20878.8,µm,Spine,Spine Terminal Pt Distance from Origin,13,4,1,100000001,610000009756,
20876.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000001,610000009760,
20837.2,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000009766,
20863.3,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,100000002,610000009769,
20878.6,µm,Spine,Spine Terminal Pt Distance from Origin,13,4,1,100000001,610000009773,
20851.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000009779,
20870.5,µm,Spine,Spine Terminal Pt Distance from Origin,14,4,1,100000001,610000009785,
20840.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000003,610000009789,
20864.3,µm,Spine,Spine Terminal Pt Distance from Origin,17,9,1,100000001,610000009791,
20848.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000002,610000009800,
20875.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000009803,
20834.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000009805,
20849.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,100000002,610000009814,
20873.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000009817,
20834.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000009819,
20864.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000009830,
20853.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000002,610000009833,
20877.8,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,100000001,610000009836,
20871.8,µm,Spine,Spine Terminal Pt Distance from Origin,9,2,1,100000001,610000009839,
20838.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000009842,
20877,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000001,610000009844,
20866.4,µm,Spine,Spine Terminal Pt Distance from Origin,14,9,1,100000001,610000009846,
20833.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000009851,
20871.9,µm,Spine,Spine Terminal Pt Distance from Origin,16,3,1,100000001,610000009854,
20830.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000000,610000009858,
20834.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000009863,
20834.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000009875,
20831.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000009878,
20834.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000000,610000009888,
20844.9,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,100000000,610000009898,
20873.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000001,610000009901,
20857.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000002,610000009913,
20870.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,100000001,610000009916,
20838.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000009920,
20877.9,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,100000001,610000009925,
20878,µm,Spine,Spine Terminal Pt Distance from Origin,13,4,1,100000001,610000009932,
20849.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000002,610000009935,
20848.7,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000009938,
20837.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000009949,
20869.8,µm,Spine,Spine Terminal Pt Distance from Origin,15,7,1,100000001,610000009961,
20878.5,µm,Spine,Spine Terminal Pt Distance from Origin,14,4,1,100000001,610000009966,
20838.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000009974,
20860.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000004,610000009978,
20874,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000001,610000009983,
20834.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000009995,
20832.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000000,610000010003,
20863,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000010011,
20832.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000000,610000010013,
20834.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000010015,
20849.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,100000002,610000010029,
20874.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000010058,
20874.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000010074,
20842.8,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,100000002,610000010097,
20845.5,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000010895,
20842.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010895,
20875.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010895,
20845.4,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000010896,
20840.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000010896,
20874.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010896,
20847.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010896,
20842.3,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000010897,
20874.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010897,
20849.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010897,
20863.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000010898,
20849.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000010898,
20873.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000010898,
20832.8,µm,Spine,Spine Terminal Pt Distance from Origin,10,4,1,,610000010898,
20842,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,,610000010898,
20840.5,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000010899,
20848.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000010899,
20864.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000010899,
20874.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000010899,
20841.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,,610000010899,
20841.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,,610000010900,
20849,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010900,
20873.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010900,
20867.1,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000010900,
20834.3,µm,Spine,Spine Terminal Pt Distance from Origin,13,1,1,,610000010900,
20849.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000010901,
20841.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,,610000010901,
20860.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010901,
20874.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010901,
20834.6,µm,Spine,Spine Terminal Pt Distance from Origin,13,1,1,,610000010901,
20839.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010902,
20849.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010902,
20860.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010902,
20873.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010902,
20835.2,µm,Spine,Spine Terminal Pt Distance from Origin,12,2,1,,610000010902,
20859.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000010903,
20849.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010903,
20840.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010903,
20836.3,µm,Spine,Spine Terminal Pt Distance from Origin,10,1,1,,610000010903,
20848.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000010904,
20839.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010904,
20837.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,1,1,,610000010904,
20862,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000010904,
20865.8,µm,Spine,Spine Terminal Pt Distance from Origin,17,11,1,,610000010904,
20837.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000010905,
20839.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010905,
20859,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010905,
20847.4,µm,Spine,Spine Terminal Pt Distance from Origin,10,4,1,,610000010905,
20863,µm,Spine,Spine Terminal Pt Distance from Origin,18,10,1,,610000010905,
20855.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000010906,
20840,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010906,
20846.4,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000010906,
20838.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,,610000010906,
20863.5,µm,Spine,Spine Terminal Pt Distance from Origin,17,10,1,,610000010906,
20839.2,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000010907,
20840.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010907,
20862.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000010907,
20846.8,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000010907,
