
Segment Intensity Max Ch=4 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
99,,Segment,4,17,Image 1,8,1,100000001,510000000094,
123,,Segment,4,16,Image 1,7,1,100000001,510000000099,
123,,Segment,4,15,Image 1,6,1,100000001,510000000101,
174,,Segment,4,14,Image 1,5,1,100000001,510000000150,
160,,Segment,4,13,Image 1,4,1,100000001,510000000178,
130,,Segment,4,12,Image 1,4,1,100000001,510000000194,
153,,Segment,4,11,Image 1,3,1,100000001,510000000205,
162,,Segment,4,10,Image 1,3,1,100000001,510000000208,
188,,Segment,4,8,Image 1,3,1,100000001,510000000219,
188,,Segment,4,7,Image 1,3,1,100000001,510000000224,
181,,Segment,4,6,Image 1,3,1,100000001,510000000231,
186,,Segment,4,3,Image 1,1,1,100000001,510000000236,
192,,Segment,4,2,Image 1,1,1,100000001,510000000246,
171,,Segment,4,1,Image 1,1,1,100000001,510000000250,
187,,Segment,4,0,Image 1,1,1,100000001,510000000264,
123,,Segment,4,16,Image 1,6,1,100000001,510000000285,
99,,Segment,4,17,Image 1,7,1,100000001,510000000288,
96,,Segment,4,15,Image 1,5,1,100000001,510000000291,
98,,Segment,4,8,Image 1,7,1,100000003,510000000315,
63,,Segment,4,7,Image 1,6,1,100000003,510000000319,
84,,Segment,4,6,Image 1,5,1,100000003,510000000326,
81,,Segment,4,5,Image 1,4,1,100000003,510000000328,
81,,Segment,4,4,Image 1,4,1,100000003,510000000333,
83,,Segment,4,3,Image 1,4,1,100000003,510000000335,
83,,Segment,4,2,Image 1,3,1,100000003,510000000381,
115,,Segment,4,1,Image 1,2,1,100000003,510000000420,
102,,Segment,4,0,Image 1,1,1,100000003,510000000425,
117,,Segment,4,10,Image 1,6,1,100000003,510000000462,
85,,Segment,4,9,Image 1,6,1,100000003,510000000466,
85,,Segment,4,10,Image 1,7,1,100000003,510000000469,
78,,Segment,4,4,Image 1,5,1,100000003,510000000486,
81,,Segment,4,9,Image 1,7,1,100000003,510000000488,
53,,Segment,4,7,Image 1,5,1,100000003,510000000490,
81,,Segment,4,5,Image 1,5,1,100000003,510000000492,
72,,Segment,4,5,Image 1,2,1,100000003,510000000505,
72,,Segment,4,4,Image 1,2,1,100000003,510000000546,
64,,Segment,4,3,Image 1,2,1,100000003,510000000551,
87,,Segment,4,2,Image 1,2,1,100000003,510000000560,
73,,Segment,4,6,Image 1,4,1,100000003,510000000562,
72,,Segment,4,5,Image 1,3,1,100000003,510000000570,
83,,Segment,4,3,Image 1,3,1,100000003,510000000572,
64,,Segment,4,3,Image 1,3,1,100000003,510000000589,
81,,Segment,4,4,Image 1,3,1,100000003,510000000592,
200,,Segment,4,13,Image 1,5,1,100000002,510000000611,
171,,Segment,4,12,Image 1,4,1,100000002,510000000644,
152,,Segment,4,11,Image 1,4,1,100000002,510000000654,
152,,Segment,4,10,Image 1,4,1,100000002,510000000664,
140,,Segment,4,9,Image 1,4,1,100000002,510000000666,
140,,Segment,4,8,Image 1,3,1,100000002,510000000677,
152,,Segment,4,7,Image 1,2,1,100000002,510000000681,
152,,Segment,4,6,Image 1,2,1,100000002,510000000683,
152,,Segment,4,5,Image 1,2,1,100000002,510000000698,
164,,Segment,4,4,Image 1,1,1,100000002,510000000705,
173,,Segment,4,3,Image 1,1,1,100000002,510000000732,
147,,Segment,4,2,Image 1,1,1,100000002,510000000741,
147,,Segment,4,1,Image 1,1,1,100000002,510000000746,
170,,Segment,4,0,Image 1,1,1,100000002,510000000776,
