
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
19.8064,,Spine,2,6,Image 1,4,1,100000002,610000008924,
19.4921,,Spine,2,6,Image 1,4,1,100000002,610000008943,
22.3151,,Spine,2,6,Image 1,4,1,100000002,610000008958,
46.4612,,Spine,2,1,Image 1,1,1,100000004,610000008962,
6.1796,,Spine,2,7,Image 1,2,1,100000003,610000008965,
29.5334,,Spine,2,13,Image 1,1,1,100000002,610000008967,
32.1598,,Spine,2,4,Image 1,1,1,100000002,610000008970,
18.0155,,Spine,2,5,Image 1,1,1,100000003,610000008975,
16.6165,,Spine,2,2,Image 1,2,1,100000000,610000008988,
24.2341,,Spine,2,0,Image 1,2,1,100000001,610000009011,
33.2435,,Spine,2,3,Image 1,1,1,100000001,610000009031,
18.6674,,Spine,2,3,Image 1,1,1,100000001,610000009036,
13.2749,,Spine,2,3,Image 1,1,1,100000001,610000009038,
20.0015,,Spine,2,0,Image 1,2,1,100000001,610000009059,
25.7207,,Spine,2,6,Image 1,5,1,100000003,610000009061,
14.65,,Spine,2,3,Image 1,2,1,100000000,610000009075,
33.9816,,Spine,2,3,Image 1,2,1,100000003,610000009078,
40.8157,,Spine,2,0,Image 1,1,1,100000001,610000009084,
57.0745,,Spine,2,13,Image 1,1,1,100000002,610000009087,
30.8149,,Spine,2,4,Image 1,3,1,100000003,610000009089,
21.3131,,Spine,2,9,Image 1,4,1,100000003,610000009092,
15.9374,,Spine,2,14,Image 1,8,1,100000001,610000009094,
20.3315,,Spine,2,0,Image 1,2,1,100000001,610000009112,
13.1403,,Spine,2,4,Image 1,2,1,100000002,610000009114,
19.5752,,Spine,2,4,Image 1,1,1,100000002,610000009117,
57.5166,,Spine,2,7,Image 1,3,1,100000000,610000009122,
42.4792,,Spine,2,0,Image 1,1,1,100000001,610000009129,
9.12498,,Spine,2,3,Image 1,2,1,100000004,610000009135,
16.0104,,Spine,2,9,Image 1,4,1,100000000,610000009140,
18.7747,,Spine,2,5,Image 1,2,1,100000000,610000009146,
27.4067,,Spine,2,0,Image 1,2,1,100000001,610000009165,
5.4365,,Spine,2,5,Image 1,3,1,100000003,610000009167,
18.5633,,Spine,2,3,Image 1,2,1,100000000,610000009177,
28.891,,Spine,2,3,Image 1,1,1,100000002,610000009180,
43.0916,,Spine,2,2,Image 1,2,1,100000002,610000009182,
15.0822,,Spine,2,2,Image 1,1,1,100000002,610000009187,
43.2694,,Spine,2,2,Image 1,1,1,100000001,610000009191,
17.8534,,Spine,2,2,Image 1,2,1,100000000,610000009202,
28.5696,,Spine,2,8,Image 1,4,1,100000001,610000009204,
18.4217,,Spine,2,6,Image 1,2,1,100000003,610000009208,
33.2966,,Spine,2,4,Image 1,2,1,100000002,610000009210,
5.5,,Spine,2,3,Image 1,4,1,100000003,610000009212,
7.58624,,Spine,2,3,Image 1,2,1,100000004,610000009218,
24.8966,,Spine,2,14,Image 1,5,1,100000001,610000009222,
54.1908,,Spine,2,0,Image 1,1,1,100000002,610000009226,
0.471405,,Spine,2,14,Image 1,8,1,100000001,610000009228,
35.8397,,Spine,2,3,Image 1,1,1,100000001,610000009241,
8.55497,,Spine,2,2,Image 1,1,1,100000003,610000009245,
23.2519,,Spine,2,0,Image 1,2,1,100000001,610000009261,
37.7757,,Spine,2,5,Image 1,2,1,100000000,610000009264,
19.6751,,Spine,2,3,Image 1,2,1,100000000,610000009271,
9.4163,,Spine,2,3,Image 1,3,1,100000003,610000009273,
23.041,,Spine,2,12,Image 1,5,1,100000002,610000009275,
8.12404,,Spine,2,9,Image 1,4,1,100000003,610000009279,
18.1567,,Spine,2,2,Image 1,2,1,100000002,610000009284,
4.49691,,Spine,2,13,Image 1,1,1,100000003,610000009286,
12.3918,,Spine,2,4,Image 1,3,1,100000002,610000009288,
