
Segment Intensity Median Ch=1 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00391,,Segment,1,8,Image 1,5,1,100000001,510000000011,
0.00390625,,Segment,1,7,Image 1,4,1,100000001,510000000064,
0.00390625,,Segment,1,6,Image 1,3,1,100000001,510000000070,
0.00390625,,Segment,1,5,Image 1,3,1,100000001,510000000090,
1.00391,,Segment,1,4,Image 1,2,1,100000001,510000000102,
0.015625,,Segment,1,3,Image 1,2,1,100000001,510000000137,
0.0078125,,Segment,1,1,Image 1,1,1,100000001,510000000145,
0.00195312,,Segment,1,0,Image 1,1,1,100000001,510000000150,
1.01562,,Segment,1,6,Image 1,4,1,100000001,510000000173,
0.00195312,,Segment,1,7,Image 1,3,1,100000001,510000000175,
1.00391,,Segment,1,5,Image 1,2,1,100000001,510000000181,
0.00390625,,Segment,1,4,Image 1,3,1,100000001,510000000185,
0.00195312,,Segment,1,4,Image 1,4,1,100000002,510000000192,
0.00195312,,Segment,1,3,Image 1,3,1,100000002,510000000194,
0.00390625,,Segment,1,2,Image 1,3,1,100000002,510000000210,
0.00390625,,Segment,1,1,Image 1,2,1,100000002,510000000215,
1.00781,,Segment,1,0,Image 1,1,1,100000002,510000000240,
0.0078125,,Segment,1,0,Image 1,1,1,100000002,510000000293,
0.00195312,,Segment,1,3,Image 1,4,1,100000002,510000000310,
0.00195312,,Segment,1,4,Image 1,3,1,100000002,510000000312,
0.00390625,,Segment,1,4,Image 1,2,1,100000001,510000000337,
0.00390625,,Segment,1,3,Image 1,1,1,100000002,510000000349,
0.00390625,,Segment,1,2,Image 1,1,1,100000002,510000000351,
0.0078125,,Segment,1,1,Image 1,1,1,100000002,510000000355,
0.00195312,,Segment,1,3,Image 1,2,1,100000002,510000000365,
1.00195,,Segment,1,5,Image 1,2,1,100000001,510000000373,
0.00195312,,Segment,1,5,Image 1,1,1,100000001,510000000378,
1.00391,,Segment,1,1,Image 1,2,1,100000000,510000000388,
0.015625,,Segment,1,0,Image 1,1,1,100000000,510000000407,
0.00390625,,Segment,1,2,Image 1,3,1,100000001,510000000424,
0.00390625,,Segment,1,1,Image 1,2,1,100000001,510000000432,
0.000976562,,Segment,1,0,Image 1,1,1,100000003,510000000458,
0.00390625,,Segment,1,2,Image 1,2,1,100000001,510000000469,
0.00390625,,Segment,1,2,Image 1,2,1,100000002,510000000471,
3.01562,,Segment,1,2,Image 1,2,1,100000001,510000000473,
1.00391,,Segment,1,0,Image 1,1,1,100000002,510000000544,
0.00390625,,Segment,1,0,Image 1,1,1,100000001,510000000558,
0.00195312,,Segment,1,0,Image 1,1,1,100000001,510000000571,
0.00195312,,Segment,1,0,Image 1,1,1,100000001,510000000600,
0.00195312,,Segment,1,0,Image 1,1,1,100000003,510000000618,
0.00390625,,Segment,1,0,Image 1,1,1,100000000,510000000652,
0.00195312,,Segment,1,0,Image 1,1,1,100000001,510000000657,
0.00390625,,Segment,1,0,Image 1,1,1,100000000,510000000674,
0.00195312,,Segment,1,0,Image 1,1,1,100000000,510000000704,
0.015625,,Segment,1,0,Image 1,1,1,100000000,510000000737,
1.00195,,Segment,1,1,Image 1,1,1,100000000,510000000750,
1.01562,,Segment,1,2,Image 1,1,1,100000001,510000000752,
0.00195312,,Segment,1,8,Image 1,4,1,100000001,510000000753,
1.01562,,Segment,1,3,Image 1,1,1,100000001,510000000754,
0.00195312,,Segment,1,4,Image 1,1,1,100000001,510000000755,
0.00390625,,Segment,1,2,Image 1,2,1,100000002,510000000758,
