
Spine Intensity Median Ch=5 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,5,0,Image 1,1,1,100000003,610000000862,
0,,Spine,5,0,Image 1,1,1,100000000,610000000864,
0,,Spine,5,7,Image 1,4,1,100000001,610000000867,
0,,Spine,5,0,Image 1,1,1,100000001,610000000869,
0,,Spine,5,0,Image 1,1,1,100000001,610000000871,
0,,Spine,5,2,Image 1,3,1,100000002,610000000874,
0,,Spine,5,0,Image 1,1,1,100000002,610000000876,
0,,Spine,5,0,Image 1,1,1,100000000,610000000880,
0,,Spine,5,0,Image 1,1,1,100000001,610000000883,
0,,Spine,5,0,Image 1,1,1,100000000,610000000885,
0,,Spine,5,0,Image 1,1,1,100000000,610000000887,
0,,Spine,5,0,Image 1,1,1,100000001,610000000891,
0,,Spine,5,0,Image 1,1,1,100000001,610000000894,
0,,Spine,5,0,Image 1,1,1,100000000,610000000896,
0,,Spine,5,0,Image 1,1,1,100000000,610000000898,
0,,Spine,5,0,Image 1,1,1,100000000,610000000902,
0,,Spine,5,0,Image 1,1,1,100000001,610000000906,
0,,Spine,5,0,Image 1,1,1,100000000,610000000910,
0,,Spine,5,0,Image 1,1,1,100000000,610000000914,
0,,Spine,5,0,Image 1,1,1,100000000,610000000917,
0,,Spine,5,0,Image 1,1,1,100000000,610000000921,
0,,Spine,5,0,Image 1,1,1,100000000,610000000925,
0,,Spine,5,0,Image 1,1,1,100000001,610000000927,
0,,Spine,5,0,Image 1,1,1,100000000,610000000930,
0,,Spine,5,0,Image 1,1,1,100000000,610000000933,
0,,Spine,5,0,Image 1,1,1,100000001,610000000936,
0,,Spine,5,0,Image 1,1,1,100000003,610000000939,
0,,Spine,5,0,Image 1,1,1,100000000,610000000945,
0,,Spine,5,0,Image 1,1,1,100000000,610000000948,
0,,Spine,5,0,Image 1,1,1,100000000,610000000950,
0,,Spine,5,0,Image 1,1,1,100000000,610000000954,
0,,Spine,5,0,Image 1,1,1,100000001,610000000958,
0,,Spine,5,0,Image 1,1,1,100000001,610000000960,
0,,Spine,5,0,Image 1,1,1,100000000,610000000962,
0,,Spine,5,0,Image 1,1,1,100000000,610000000965,
0,,Spine,5,0,Image 1,1,1,100000000,610000000968,
0,,Spine,5,3,Image 1,2,1,100000001,610000000973,
0,,Spine,5,0,Image 1,1,1,100000000,610000000976,
0,,Spine,5,0,Image 1,1,1,100000000,610000000989,
0,,Spine,5,0,Image 1,1,1,100000000,610000000993,
0,,Spine,5,0,Image 1,1,1,100000000,610000000998,
0,,Spine,5,0,Image 1,1,1,100000000,610000001009,
0,,Spine,5,0,Image 1,1,1,100000000,610000001017,
0,,Spine,5,0,Image 1,1,1,100000000,610000001029,
0,,Spine,5,0,Image 1,1,1,100000000,610000001030,
0,,Spine,5,0,Image 1,1,1,100000000,610000001033,
0,,Spine,5,7,Image 1,4,1,100000001,610000001037,
0,,Spine,5,7,Image 1,4,1,100000001,610000001038,
0,,Spine,5,3,Image 1,2,1,100000001,610000001039,
0,,Spine,5,3,Image 1,2,1,100000001,610000001040,
0,,Spine,5,4,Image 1,2,1,100000001,610000001041,
0,,Spine,5,5,Image 1,2,1,100000001,610000001042,
0,,Spine,5,3,Image 1,1,1,100000001,610000001043,
0,,Spine,5,1,Image 1,1,1,100000001,610000001044,
0,,Spine,5,1,Image 1,1,1,100000001,610000001045,
0,,Spine,5,1,Image 1,1,1,100000001,610000001046,
0.03125,,Spine,5,2,Image 1,3,1,100000001,610000001047,
0,,Spine,5,0,Image 1,1,1,100000001,610000001050,
0,,Spine,5,0,Image 1,1,1,100000001,610000001051,
0,,Spine,5,0,Image 1,1,1,100000001,610000001052,
0,,Spine,5,0,Image 1,1,1,100000001,610000001054,
0,,Spine,5,2,Image 1,3,1,100000002,610000001060,
0,,Spine,5,2,Image 1,3,1,100000002,610000001061,
0,,Spine,5,2,Image 1,3,1,100000002,610000001062,
0,,Spine,5,3,Image 1,1,1,100000002,610000001063,
0,,Spine,5,0,Image 1,1,1,100000002,610000001064,
0,,Spine,5,0,Image 1,1,1,100000002,610000001065,
0,,Spine,5,0,Image 1,1,1,100000002,610000001066,
0,,Spine,5,0,Image 1,1,1,100000002,610000001067,
0,,Spine,5,0,Image 1,1,1,100000002,610000001068,
