
Segment Intensity Min Ch=2 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Segment,2,8,Image 1,5,1,100000001,510000000011,
0,,Segment,2,7,Image 1,4,1,100000001,510000000064,
1,,Segment,2,6,Image 1,3,1,100000001,510000000070,
1,,Segment,2,5,Image 1,3,1,100000001,510000000090,
3,,Segment,2,4,Image 1,2,1,100000001,510000000102,
0,,Segment,2,3,Image 1,2,1,100000001,510000000137,
3,,Segment,2,1,Image 1,1,1,100000001,510000000145,
3,,Segment,2,0,Image 1,1,1,100000001,510000000150,
3,,Segment,2,6,Image 1,4,1,100000001,510000000173,
1,,Segment,2,7,Image 1,3,1,100000001,510000000175,
2,,Segment,2,5,Image 1,2,1,100000001,510000000181,
8,,Segment,2,4,Image 1,3,1,100000001,510000000185,
7,,Segment,2,4,Image 1,4,1,100000002,510000000192,
10,,Segment,2,3,Image 1,3,1,100000002,510000000194,
5,,Segment,2,2,Image 1,3,1,100000002,510000000210,
3,,Segment,2,1,Image 1,2,1,100000002,510000000215,
3,,Segment,2,0,Image 1,1,1,100000002,510000000240,
1,,Segment,2,0,Image 1,1,1,100000002,510000000293,
5,,Segment,2,3,Image 1,4,1,100000002,510000000310,
4,,Segment,2,4,Image 1,3,1,100000002,510000000312,
2,,Segment,2,4,Image 1,2,1,100000001,510000000337,
6,,Segment,2,3,Image 1,1,1,100000002,510000000349,
7,,Segment,2,2,Image 1,1,1,100000002,510000000351,
2,,Segment,2,1,Image 1,1,1,100000002,510000000355,
5,,Segment,2,3,Image 1,2,1,100000002,510000000365,
1,,Segment,2,5,Image 1,2,1,100000001,510000000373,
2,,Segment,2,5,Image 1,1,1,100000001,510000000378,
2,,Segment,2,1,Image 1,2,1,100000000,510000000388,
3,,Segment,2,0,Image 1,1,1,100000000,510000000407,
4,,Segment,2,2,Image 1,3,1,100000001,510000000424,
3,,Segment,2,1,Image 1,2,1,100000001,510000000432,
1,,Segment,2,0,Image 1,1,1,100000003,510000000458,
3,,Segment,2,2,Image 1,2,1,100000001,510000000469,
7,,Segment,2,2,Image 1,2,1,100000002,510000000471,
10,,Segment,2,2,Image 1,2,1,100000001,510000000473,
2,,Segment,2,0,Image 1,1,1,100000002,510000000544,
2,,Segment,2,0,Image 1,1,1,100000001,510000000558,
4,,Segment,2,0,Image 1,1,1,100000001,510000000571,
5,,Segment,2,0,Image 1,1,1,100000001,510000000600,
7,,Segment,2,0,Image 1,1,1,100000003,510000000618,
1,,Segment,2,0,Image 1,1,1,100000000,510000000652,
9,,Segment,2,0,Image 1,1,1,100000001,510000000657,
4,,Segment,2,0,Image 1,1,1,100000000,510000000674,
6,,Segment,2,0,Image 1,1,1,100000000,510000000704,
10,,Segment,2,0,Image 1,1,1,100000000,510000000737,
6,,Segment,2,1,Image 1,1,1,100000000,510000000750,
10,,Segment,2,2,Image 1,1,1,100000001,510000000752,
2,,Segment,2,8,Image 1,4,1,100000001,510000000753,
10,,Segment,2,3,Image 1,1,1,100000001,510000000754,
10,,Segment,2,4,Image 1,1,1,100000001,510000000755,
3,,Segment,2,2,Image 1,2,1,100000002,510000000758,
