
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,,1,Spine Terminal,100000000,800000056,
0,s,Point,,1,Spine Terminal,100000000,800000057,
0,s,Point,,1,Spine Terminal,100000000,800000058,
0,s,Point,,1,Spine Terminal,100000000,800000059,
0,s,Point,,1,Spine Terminal,100000000,800000060,
0,s,Point,,1,Spine Terminal,100000000,800000061,
0,s,Point,,1,Spine Terminal,100000000,800000062,
0,s,Point,0,1,Spine Terminal,100000000,800000063,
0,s,Point,0,1,Spine Terminal,100000000,800000064,
0,s,Point,4,1,Spine Terminal,100000000,800000065,
0,s,Point,7,1,Spine Terminal,100000001,800000079,
0,s,Point,,1,Spine Terminal,100000001,800000080,
0,s,Point,,1,Spine Terminal,100000001,800000081,
0,s,Point,,1,Spine Terminal,100000001,800000082,
0,s,Point,,1,Spine Terminal,100000001,800000083,
0,s,Point,,1,Spine Terminal,100000001,800000084,
0,s,Point,2,1,Spine Terminal,100000001,800000085,
0,s,Point,1,1,Spine Terminal,100000001,800000086,
0,s,Point,7,1,Spine Terminal,100000001,800000087,
0,s,Point,1,1,Spine Terminal,100000001,800000088,
0,s,Point,1,1,Spine Terminal,100000001,800000089,
0,s,Point,4,1,Spine Terminal,100000001,800000090,
0,s,Point,3,1,Spine Terminal,100000001,800000091,
0,s,Point,7,1,Spine Terminal,100000001,800000092,
0,s,Point,0,1,Spine Terminal,100000001,800000093,
0,s,Point,4,1,Spine Terminal,100000001,800000094,
0,s,Point,1,1,Spine Terminal,100000001,800000095,
0,s,Point,0,1,Spine Terminal,100000001,800000096,
0,s,Point,5,1,Spine Terminal,100000001,800000097,
0,s,Point,3,1,Spine Terminal,100000001,800000098,
0,s,Point,1,1,Spine Terminal,100000001,800000099,
0,s,Point,3,1,Spine Terminal,100000001,800000100,
0,s,Point,3,1,Spine Terminal,100000001,800000101,
0,s,Point,0,1,Spine Terminal,100000001,800000102,
0,s,Point,1,1,Spine Terminal,100000001,800000103,
0,s,Point,2,1,Spine Terminal,100000002,800000114,
0,s,Point,0,1,Spine Terminal,100000002,800000115,
0,s,Point,3,1,Spine Terminal,100000002,800000116,
0,s,Point,0,1,Spine Terminal,100000002,800000117,
0,s,Point,0,1,Spine Terminal,100000002,800000118,
0,s,Point,2,1,Spine Terminal,100000002,800000119,
0,s,Point,2,1,Spine Terminal,100000002,800000120,
0,s,Point,0,1,Spine Terminal,100000002,800000121,
0,s,Point,0,1,Spine Terminal,100000002,800000122,
0,s,Point,2,1,Spine Terminal,100000002,800000123,
0,s,Point,0,1,Spine Terminal,100000002,800000124,
