
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.00447038,0.0011273,0,µm^3,Spine,Spine Part Volume,,,1,100000003,610000000862,
0.00707583,0.00401087,0,µm^3,Spine,Spine Part Volume,,,1,100000003,610000000939,
0.0248836,0.014336,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000864,
0.00860271,0.00311154,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000869,
0.0224882,0.0112761,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000871,
0.027255,0.00281195,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000876,
0.0179016,0.071543,0.0205578,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000880,
0.0325795,0.0268958,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000883,
0.00350035,0.00111995,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000885,
0.0358476,0.0171165,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000887,
0.00764844,0.00127423,0.00247433,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000891,
0.0974588,0.65591,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000894,
0.0042095,0.00111995,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000896,
0.0167761,0.0077663,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000898,
0.030653,0.0557171,0.0267051,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000902,
0.018568,0.0612283,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000906,
0.0213774,0.0790164,0.0376446,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000910,
0.0382045,0.0740338,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000914,
0.0212456,0.0164543,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000917,
0.0579573,0.103684,0.0492182,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000921,
0.0242353,0.0299858,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000925,
0.0279245,0.0167487,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000927,
0.0627346,0.0144499,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000930,
0.0750514,0.114798,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000933,
0.0229084,0.00583668,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000936,
0.0320729,0.071543,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000945,
0.0698906,0.164161,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000948,
0.102521,0.0677475,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000950,
0.0422263,0.0739113,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000954,
0.0513716,0.0268958,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000958,
0.215286,0.157781,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000000960,
0.0147759,0.00833968,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000962,
0.0342093,0.00901327,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000965,
0.0122604,0.00487445,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000968,
0.0455332,0.0790164,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000976,
0.0638869,0.0421094,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000989,
0.211621,0.164161,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000993,
0.0572916,0.038863,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000000998,
0.00908805,0.00374689,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001009,
0.0664271,0.0455223,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001017,
0.0213142,0.00982605,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001029,
0.0126653,0.00560918,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001030,
0.00243022,0.00204648,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001033,
0.0117152,0.00584287,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001050,
0.00784557,0.00319403,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001051,
0.0172276,0.00608997,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001052,
0.00786351,0.00253218,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001054,
0.0864517,0.0535621,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000001064,
0.0159834,0.00592344,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000001065,
0.0059786,0.00191268,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000001066,
0.00516008,0.00111995,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000001067,
0.00359502,0.00111995,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000001068,
0.0109374,0.00634401,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001044,
0.0157054,0.00645099,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001045,
0.0293123,0.0122064,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001046,
0.0521566,0.00369658,0.0112128,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000000874,
0.00793258,0.00168021,0,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000001047,
0.0186635,0.00926218,0,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000001060,
0.0142118,0.00539418,0,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000001061,
0.013788,0.00565084,0,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000001062,
0.0838344,0.0553527,0,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000001043,
0.0097395,0.00225405,0,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000001063,
0.0050052,0.0012562,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000000973,
0.0119391,0.00480029,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000001039,
0.00570575,0.00210253,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000001040,
0.0211885,0.00592952,0,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000001041,
0.0140545,0.00364621,0,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000001042,
0.0281165,0.00111995,0.00827407,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000000867,
0.0142131,0.00210514,0,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000001037,
0.0191741,0.00347025,0,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000001038,
