
Segment Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
13.5167,,Segment,3,8,Image 1,5,1,100000001,510000000011,
14.7755,,Segment,3,7,Image 1,4,1,100000001,510000000064,
11.079,,Segment,3,6,Image 1,3,1,100000001,510000000070,
11.7798,,Segment,3,5,Image 1,3,1,100000001,510000000090,
13.7444,,Segment,3,4,Image 1,2,1,100000001,510000000102,
12.136,,Segment,3,3,Image 1,2,1,100000001,510000000137,
14.9011,,Segment,3,1,Image 1,1,1,100000001,510000000145,
13.7061,,Segment,3,0,Image 1,1,1,100000001,510000000150,
11.5947,,Segment,3,6,Image 1,4,1,100000001,510000000173,
13.1725,,Segment,3,7,Image 1,3,1,100000001,510000000175,
12.574,,Segment,3,5,Image 1,2,1,100000001,510000000181,
16.1387,,Segment,3,4,Image 1,3,1,100000001,510000000185,
8.93102,,Segment,3,4,Image 1,4,1,100000002,510000000192,
7.96073,,Segment,3,3,Image 1,3,1,100000002,510000000194,
10.6453,,Segment,3,2,Image 1,3,1,100000002,510000000210,
11.6056,,Segment,3,1,Image 1,2,1,100000002,510000000215,
10.9913,,Segment,3,0,Image 1,1,1,100000002,510000000240,
12.6204,,Segment,3,0,Image 1,1,1,100000002,510000000293,
9.84474,,Segment,3,3,Image 1,4,1,100000002,510000000310,
9.06409,,Segment,3,4,Image 1,3,1,100000002,510000000312,
14.9397,,Segment,3,4,Image 1,2,1,100000001,510000000337,
7.63205,,Segment,3,3,Image 1,1,1,100000002,510000000349,
7.89785,,Segment,3,2,Image 1,1,1,100000002,510000000351,
11.4092,,Segment,3,1,Image 1,1,1,100000002,510000000355,
7.46312,,Segment,3,3,Image 1,2,1,100000002,510000000365,
16.9487,,Segment,3,5,Image 1,2,1,100000001,510000000373,
14.7318,,Segment,3,5,Image 1,1,1,100000001,510000000378,
11.5294,,Segment,3,1,Image 1,2,1,100000000,510000000388,
14.0374,,Segment,3,0,Image 1,1,1,100000000,510000000407,
22.6871,,Segment,3,2,Image 1,3,1,100000001,510000000424,
15.806,,Segment,3,1,Image 1,2,1,100000001,510000000432,
12.2065,,Segment,3,0,Image 1,1,1,100000003,510000000458,
21.4716,,Segment,3,2,Image 1,2,1,100000001,510000000469,
8.51998,,Segment,3,2,Image 1,2,1,100000002,510000000471,
22.6836,,Segment,3,2,Image 1,2,1,100000001,510000000473,
8.92639,,Segment,3,0,Image 1,1,1,100000002,510000000544,
16.7841,,Segment,3,0,Image 1,1,1,100000001,510000000558,
13.0929,,Segment,3,0,Image 1,1,1,100000001,510000000571,
9.88245,,Segment,3,0,Image 1,1,1,100000001,510000000600,
17.6708,,Segment,3,0,Image 1,1,1,100000003,510000000618,
13.6507,,Segment,3,0,Image 1,1,1,100000000,510000000652,
15.6314,,Segment,3,0,Image 1,1,1,100000001,510000000657,
15.199,,Segment,3,0,Image 1,1,1,100000000,510000000674,
9.52232,,Segment,3,0,Image 1,1,1,100000000,510000000704,
20.5311,,Segment,3,0,Image 1,1,1,100000000,510000000737,
10.0416,,Segment,3,1,Image 1,1,1,100000000,510000000750,
15.9815,,Segment,3,2,Image 1,1,1,100000001,510000000752,
11.8062,,Segment,3,8,Image 1,4,1,100000001,510000000753,
13.0354,,Segment,3,3,Image 1,1,1,100000001,510000000754,
14.7432,,Segment,3,4,Image 1,1,1,100000001,510000000755,
9.87431,,Segment,3,2,Image 1,2,1,100000002,510000000758,
