
Soma Intensity Mean Ch=3 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
30.1801,,Soma,3,Image 1,1,100000000,800000000,
21.4794,,Soma,3,Image 1,1,100000001,800000001,
15.7992,,Soma,3,Image 1,1,100000002,800000002,
11.4623,,Soma,3,Image 1,1,100000003,800000003,
