
Spine Part Length Head
 ==================== 
Spine Part Length Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0813443,µm,Spine,Spine Part Length,,,1,100000003,610000000862,
0.18987,µm,Spine,Spine Part Length,0,1,1,100000000,610000000864,
0.081167,µm,Spine,Spine Part Length,7,4,1,100000001,610000000867,
0.114105,µm,Spine,Spine Part Length,0,1,1,100000001,610000000869,
0.175267,µm,Spine,Spine Part Length,0,1,1,100000001,610000000871,
0.12085,µm,Spine,Spine Part Length,2,3,1,100000002,610000000874,
0.110319,µm,Spine,Spine Part Length,0,1,1,100000002,610000000876,
0.324466,µm,Spine,Spine Part Length,0,1,1,100000000,610000000880,
0.234176,µm,Spine,Spine Part Length,0,1,1,100000001,610000000883,
0.081167,µm,Spine,Spine Part Length,0,1,1,100000000,610000000885,
0.201428,µm,Spine,Spine Part Length,0,1,1,100000000,610000000887,
0.0847351,µm,Spine,Spine Part Length,0,1,1,100000001,610000000891,
0.679092,µm,Spine,Spine Part Length,0,1,1,100000001,610000000894,
0.081167,µm,Spine,Spine Part Length,0,1,1,100000000,610000000896,
0.154781,µm,Spine,Spine Part Length,0,1,1,100000000,610000000898,
0.298522,µm,Spine,Spine Part Length,0,1,1,100000000,610000000902,
0.308057,µm,Spine,Spine Part Length,0,1,1,100000001,610000000906,
0.335392,µm,Spine,Spine Part Length,0,1,1,100000000,610000000910,
0.328189,µm,Spine,Spine Part Length,0,1,1,100000000,610000000914,
0.198796,µm,Spine,Spine Part Length,0,1,1,100000000,610000000917,
0.367185,µm,Spine,Spine Part Length,0,1,1,100000000,610000000921,
0.242821,µm,Spine,Spine Part Length,0,1,1,100000000,610000000925,
0.199974,µm,Spine,Spine Part Length,0,1,1,100000001,610000000927,
0.190372,µm,Spine,Spine Part Length,0,1,1,100000000,610000000930,
0.379861,µm,Spine,Spine Part Length,0,1,1,100000000,610000000933,
0.140724,µm,Spine,Spine Part Length,0,1,1,100000001,610000000936,
0.124182,µm,Spine,Spine Part Length,,,1,100000003,610000000939,
0.324466,µm,Spine,Spine Part Length,0,1,1,100000000,610000000945,
0.427961,µm,Spine,Spine Part Length,0,1,1,100000000,610000000948,
0.318624,µm,Spine,Spine Part Length,0,1,1,100000000,610000000950,
0.328008,µm,Spine,Spine Part Length,0,1,1,100000000,610000000954,
0.234176,µm,Spine,Spine Part Length,0,1,1,100000001,610000000958,
0.422343,µm,Spine,Spine Part Length,0,1,1,100000001,610000000960,
0.1585,µm,Spine,Spine Part Length,0,1,1,100000000,610000000962,
0.162658,µm,Spine,Spine Part Length,0,1,1,100000000,610000000965,
0.132522,µm,Spine,Spine Part Length,0,1,1,100000000,610000000968,
0.0843334,µm,Spine,Spine Part Length,3,2,1,100000001,610000000973,
0.335392,µm,Spine,Spine Part Length,0,1,1,100000000,610000000976,
0.271919,µm,Spine,Spine Part Length,0,1,1,100000000,610000000989,
0.427961,µm,Spine,Spine Part Length,0,1,1,100000000,610000000993,
0.264744,µm,Spine,Spine Part Length,0,1,1,100000000,610000000998,
0.121396,µm,Spine,Spine Part Length,0,1,1,100000000,610000001009,
0.279076,µm,Spine,Spine Part Length,0,1,1,100000000,610000001017,
0.167407,µm,Spine,Spine Part Length,0,1,1,100000000,610000001029,
0.138872,µm,Spine,Spine Part Length,0,1,1,100000000,610000001030,
0.0992316,µm,Spine,Spine Part Length,0,1,1,100000000,610000001033,
0.100171,µm,Spine,Spine Part Length,7,4,1,100000001,610000001037,
0.118332,µm,Spine,Spine Part Length,7,4,1,100000001,610000001038,
0.131847,µm,Spine,Spine Part Length,3,2,1,100000001,610000001039,
0.100129,µm,Spine,Spine Part Length,3,2,1,100000001,610000001040,
0.141467,µm,Spine,Spine Part Length,4,2,1,100000001,610000001041,
0.120299,µm,Spine,Spine Part Length,5,2,1,100000001,610000001042,
0.29787,µm,Spine,Spine Part Length,3,1,1,100000001,610000001043,
0.144689,µm,Spine,Spine Part Length,1,1,1,100000001,610000001044,
0.145498,µm,Spine,Spine Part Length,1,1,1,100000001,610000001045,
0.17996,µm,Spine,Spine Part Length,1,1,1,100000001,610000001046,
0.0929183,µm,Spine,Spine Part Length,2,3,1,100000001,610000001047,
0.140774,µm,Spine,Spine Part Length,0,1,1,100000001,610000001050,
0.115105,µm,Spine,Spine Part Length,0,1,1,100000001,610000001051,
0.142731,µm,Spine,Spine Part Length,0,1,1,100000001,610000001052,
0.106532,µm,Spine,Spine Part Length,0,1,1,100000001,610000001054,
0.164141,µm,Spine,Spine Part Length,2,3,1,100000002,610000001060,
0.137074,µm,Spine,Spine Part Length,2,3,1,100000002,610000001061,
0.139215,µm,Spine,Spine Part Length,2,3,1,100000002,610000001062,
0.102479,µm,Spine,Spine Part Length,3,1,1,100000002,610000001063,
0.294623,µm,Spine,Spine Part Length,0,1,1,100000002,610000001064,
0.141418,µm,Spine,Spine Part Length,0,1,1,100000002,610000001065,
0.0970199,µm,Spine,Spine Part Length,0,1,1,100000002,610000001066,
0.081167,µm,Spine,Spine Part Length,0,1,1,100000002,610000001067,
0.081167,µm,Spine,Spine Part Length,0,1,1,100000002,610000001068,
