
Segment Intensity Median Ch=2 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
24.0625,,Segment,2,8,Image 1,7,1,100000001,510000000015,
22.0625,,Segment,2,7,Image 1,6,1,100000001,510000000024,
28.0625,,Segment,2,6,Image 1,6,1,100000001,510000000037,
38.0625,,Segment,2,5,Image 1,5,1,100000001,510000000070,
35.0625,,Segment,2,4,Image 1,5,1,100000001,510000000085,
52.0625,,Segment,2,3,Image 1,4,1,100000001,510000000115,
53.5625,,Segment,2,2,Image 1,3,1,100000001,510000000131,
55.5625,,Segment,2,1,Image 1,2,1,100000001,510000000136,
51.0625,,Segment,2,12,Image 1,10,1,100000001,510000000148,
54.0625,,Segment,2,11,Image 1,9,1,100000001,510000000155,
49.0625,,Segment,2,10,Image 1,9,1,100000001,510000000160,
51.625,,Segment,2,8,Image 1,8,1,100000001,510000000173,
39.125,,Segment,2,7,Image 1,7,1,100000001,510000000243,
44.125,,Segment,2,12,Image 1,9,1,100000001,510000000261,
48.0625,,Segment,2,11,Image 1,10,1,100000001,510000000263,
42.0625,,Segment,2,9,Image 1,9,1,100000001,510000000265,
39.0625,,Segment,2,8,Image 1,7,1,100000001,510000000275,
28.5625,,Segment,2,5,Image 1,6,1,100000001,510000000298,
36.0312,,Segment,2,6,Image 1,5,1,100000001,510000000301,
37.5625,,Segment,2,4,Image 1,4,1,100000001,510000000329,
49.0625,,Segment,2,3,Image 1,3,1,100000001,510000000337,
23.0625,,Segment,2,6,Image 1,4,1,100000000,510000000354,
28.0625,,Segment,2,5,Image 1,3,1,100000000,510000000397,
69.0625,,Segment,2,4,Image 1,2,1,100000000,510000000402,
76.0625,,Segment,2,3,Image 1,2,1,100000000,510000000405,
44.0625,,Segment,2,1,Image 1,1,1,100000000,510000000432,
41.0625,,Segment,2,0,Image 1,1,1,100000000,510000000455,
26.0625,,Segment,2,5,Image 1,2,1,100000000,510000000513,
21.0625,,Segment,2,6,Image 1,3,1,100000000,510000000517,
20.0625,,Segment,2,2,Image 1,2,1,100000001,510000000562,
13.0625,,Segment,2,3,Image 1,2,1,100000001,510000000570,
21.0625,,Segment,2,2,Image 1,2,1,100000001,510000000603,
30.0625,,Segment,2,1,Image 1,1,1,100000001,510000000629,
20.5625,,Segment,2,3,Image 1,3,1,100000001,510000000639,
27.0625,,Segment,2,1,Image 1,2,1,100000000,510000000680,
67.0625,,Segment,2,4,Image 1,3,1,100000000,510000000683,
77.0625,,Segment,2,2,Image 1,2,1,100000000,510000000691,
69.0625,,Segment,2,4,Image 1,2,1,100000000,510000000693,
22.0625,,Segment,2,2,Image 1,1,1,100000001,510000000730,
21.0312,,Segment,2,0,Image 1,1,1,100000000,510000000774,
23.0625,,Segment,2,1,Image 1,1,1,100000000,510000000777,
33.0625,,Segment,2,0,Image 1,1,1,100000000,510000000779,
25.0625,,Segment,2,1,Image 1,2,1,100000000,510000000781,
74.0312,,Segment,2,2,Image 1,1,1,100000000,510000000785,
75.0625,,Segment,2,3,Image 1,1,1,100000000,510000000786,
65.0625,,Segment,2,4,Image 1,1,1,100000000,510000000787,
5.0625,,Segment,2,0,Image 1,1,1,100000001,510000000789,
38.0625,,Segment,2,8,Image 1,6,1,100000001,510000000790,
49.0625,,Segment,2,9,Image 1,8,1,100000001,510000000791,
43.0625,,Segment,2,10,Image 1,8,1,100000001,510000000792,
