
Spine Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.16313,,Spine,1,3,Image 1,3,1,100000001,610000000875,
0.632982,,Spine,1,4,Image 1,5,1,100000001,610000000884,
0.610768,,Spine,1,0,Image 1,1,1,100000000,610000000888,
1.14687,,Spine,1,3,Image 1,3,1,100000001,610000000898,
0.641677,,Spine,1,6,Image 1,3,1,100000000,610000000901,
0.781338,,Spine,1,2,Image 1,2,1,100000001,610000000907,
1.13669,,Spine,1,3,Image 1,3,1,100000001,610000000915,
0.78302,,Spine,1,4,Image 1,5,1,100000001,610000000919,
1.13624,,Spine,1,3,Image 1,3,1,100000001,610000000927,
1.02295,,Spine,1,7,Image 1,7,1,100000001,610000000933,
0.990338,,Spine,1,3,Image 1,3,1,100000001,610000000939,
0.510919,,Spine,1,6,Image 1,4,1,100000000,610000000941,
0.79774,,Spine,1,2,Image 1,2,1,100000001,610000000945,
1.15533,,Spine,1,3,Image 1,3,1,100000001,610000000951,
0.644899,,Spine,1,4,Image 1,5,1,100000001,610000000954,
0.713652,,Spine,1,7,Image 1,7,1,100000001,610000000960,
0.730326,,Spine,1,4,Image 1,4,1,100000001,610000000962,
0.708067,,Spine,1,1,Image 1,1,1,100000000,610000000964,
1.04727,,Spine,1,7,Image 1,7,1,100000001,610000000967,
0.635642,,Spine,1,1,Image 1,2,1,100000000,610000000971,
0.740304,,Spine,1,1,Image 1,1,1,100000000,610000000976,
0.721569,,Spine,1,7,Image 1,7,1,100000001,610000000982,
0.980769,,Spine,1,3,Image 1,3,1,100000001,610000000985,
0.978632,,Spine,1,2,Image 1,1,1,100000000,610000000992,
0.799408,,Spine,1,1,Image 1,2,1,100000000,610000000996,
0.759208,,Spine,1,12,Image 1,9,1,100000001,610000000998,
0.61056,,Spine,1,1,Image 1,1,1,100000000,610000001000,
1.20098,,Spine,1,3,Image 1,3,1,100000001,610000001006,
0.562093,,Spine,1,1,Image 1,1,1,100000000,610000001010,
1.18881,,Spine,1,3,Image 1,2,1,100000000,610000001013,
4.04628,,Spine,1,5,Image 1,2,1,100000000,610000001016,
0.654978,,Spine,1,5,Image 1,3,1,100000000,610000001027,
0.510411,,Spine,1,5,Image 1,2,1,100000000,610000001028,
0.867016,,Spine,1,5,Image 1,2,1,100000000,610000001029,
1.16558,,Spine,1,5,Image 1,2,1,100000000,610000001030,
1.4905,,Spine,1,4,Image 1,2,1,100000000,610000001031,
1.58014,,Spine,1,4,Image 1,3,1,100000000,610000001032,
1.19378,,Spine,1,3,Image 1,2,1,100000000,610000001033,
1.17387,,Spine,1,2,Image 1,1,1,100000000,610000001034,
0.717249,,Spine,1,1,Image 1,1,1,100000000,610000001035,
1.59664,,Spine,1,1,Image 1,1,1,100000000,610000001036,
1.67292,,Spine,1,1,Image 1,1,1,100000000,610000001037,
0.728133,,Spine,1,1,Image 1,1,1,100000000,610000001038,
0.5,,Spine,1,0,Image 1,1,1,100000000,610000001041,
0.597204,,Spine,1,1,Image 1,2,1,100000000,610000001045,
0.60897,,Spine,1,12,Image 1,9,1,100000001,610000001047,
0.746283,,Spine,1,8,Image 1,8,1,100000001,610000001048,
0.808053,,Spine,1,7,Image 1,7,1,100000001,610000001049,
0.810923,,Spine,1,7,Image 1,7,1,100000001,610000001050,
0.893008,,Spine,1,6,Image 1,5,1,100000001,610000001051,
7.2855,,Spine,1,5,Image 1,5,1,100000001,610000001052,
1.03844,,Spine,1,3,Image 1,3,1,100000001,610000001053,
0.880932,,Spine,1,2,Image 1,2,1,100000001,610000001054,
0.536329,,Spine,1,2,Image 1,2,1,100000001,610000001055,
