
Spine Intensity Median Ch=4 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,3,Image 1,3,1,100000001,610000000875,
0,,Spine,4,4,Image 1,5,1,100000001,610000000884,
0,,Spine,4,0,Image 1,1,1,100000000,610000000888,
0,,Spine,4,3,Image 1,3,1,100000001,610000000898,
0,,Spine,4,6,Image 1,3,1,100000000,610000000901,
0,,Spine,4,2,Image 1,2,1,100000001,610000000907,
0,,Spine,4,3,Image 1,3,1,100000001,610000000915,
0,,Spine,4,4,Image 1,5,1,100000001,610000000919,
0,,Spine,4,3,Image 1,3,1,100000001,610000000927,
0,,Spine,4,7,Image 1,7,1,100000001,610000000933,
0,,Spine,4,3,Image 1,3,1,100000001,610000000939,
0,,Spine,4,6,Image 1,4,1,100000000,610000000941,
0,,Spine,4,2,Image 1,2,1,100000001,610000000945,
0,,Spine,4,3,Image 1,3,1,100000001,610000000951,
0,,Spine,4,4,Image 1,5,1,100000001,610000000954,
0,,Spine,4,7,Image 1,7,1,100000001,610000000960,
0,,Spine,4,4,Image 1,4,1,100000001,610000000962,
0,,Spine,4,1,Image 1,1,1,100000000,610000000964,
0,,Spine,4,7,Image 1,7,1,100000001,610000000967,
0,,Spine,4,1,Image 1,2,1,100000000,610000000971,
0,,Spine,4,1,Image 1,1,1,100000000,610000000976,
0,,Spine,4,7,Image 1,7,1,100000001,610000000982,
0,,Spine,4,3,Image 1,3,1,100000001,610000000985,
0,,Spine,4,2,Image 1,1,1,100000000,610000000992,
0,,Spine,4,1,Image 1,2,1,100000000,610000000996,
0,,Spine,4,12,Image 1,9,1,100000001,610000000998,
0,,Spine,4,1,Image 1,1,1,100000000,610000001000,
0,,Spine,4,3,Image 1,3,1,100000001,610000001006,
0,,Spine,4,1,Image 1,1,1,100000000,610000001010,
0,,Spine,4,3,Image 1,2,1,100000000,610000001013,
0,,Spine,4,5,Image 1,2,1,100000000,610000001016,
0,,Spine,4,5,Image 1,3,1,100000000,610000001027,
0,,Spine,4,5,Image 1,2,1,100000000,610000001028,
0,,Spine,4,5,Image 1,2,1,100000000,610000001029,
0,,Spine,4,5,Image 1,2,1,100000000,610000001030,
0,,Spine,4,4,Image 1,2,1,100000000,610000001031,
0,,Spine,4,4,Image 1,3,1,100000000,610000001032,
0,,Spine,4,3,Image 1,2,1,100000000,610000001033,
0,,Spine,4,2,Image 1,1,1,100000000,610000001034,
0,,Spine,4,1,Image 1,1,1,100000000,610000001035,
0,,Spine,4,1,Image 1,1,1,100000000,610000001036,
0,,Spine,4,1,Image 1,1,1,100000000,610000001037,
0,,Spine,4,1,Image 1,1,1,100000000,610000001038,
0,,Spine,4,0,Image 1,1,1,100000000,610000001041,
0,,Spine,4,1,Image 1,2,1,100000000,610000001045,
0,,Spine,4,12,Image 1,9,1,100000001,610000001047,
0,,Spine,4,8,Image 1,8,1,100000001,610000001048,
0,,Spine,4,7,Image 1,7,1,100000001,610000001049,
0,,Spine,4,7,Image 1,7,1,100000001,610000001050,
0,,Spine,4,6,Image 1,5,1,100000001,610000001051,
0.03125,,Spine,4,5,Image 1,5,1,100000001,610000001052,
0,,Spine,4,3,Image 1,3,1,100000001,610000001053,
0,,Spine,4,2,Image 1,2,1,100000001,610000001054,
0,,Spine,4,2,Image 1,2,1,100000001,610000001055,
