
Spine Terminal Pt Intensity Center Ch=3 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
68,,Spine,3,3,Image 1,1,100000001,610000000875,
64,,Spine,3,4,Image 1,1,100000001,610000000884,
47,,Spine,3,0,Image 1,1,100000000,610000000888,
91,,Spine,3,3,Image 1,1,100000001,610000000898,
34,,Spine,3,6,Image 1,1,100000000,610000000901,
109,,Spine,3,2,Image 1,1,100000001,610000000907,
68,,Spine,3,3,Image 1,1,100000001,610000000915,
69,,Spine,3,4,Image 1,1,100000001,610000000919,
94,,Spine,3,3,Image 1,1,100000001,610000000927,
81,,Spine,3,7,Image 1,1,100000001,610000000933,
60,,Spine,3,3,Image 1,1,100000001,610000000939,
43,,Spine,3,6,Image 1,1,100000000,610000000941,
52,,Spine,3,2,Image 1,1,100000001,610000000945,
85,,Spine,3,3,Image 1,1,100000001,610000000951,
70,,Spine,3,4,Image 1,1,100000001,610000000954,
44,,Spine,3,7,Image 1,1,100000001,610000000960,
30,,Spine,3,4,Image 1,1,100000001,610000000962,
49,,Spine,3,1,Image 1,1,100000000,610000000964,
57,,Spine,3,7,Image 1,1,100000001,610000000967,
46,,Spine,3,1,Image 1,1,100000000,610000000976,
94,,Spine,3,7,Image 1,1,100000001,610000000982,
101,,Spine,3,3,Image 1,1,100000001,610000000985,
86,,Spine,3,2,Image 1,1,100000000,610000000992,
51,,Spine,3,12,Image 1,1,100000001,610000000998,
48,,Spine,3,1,Image 1,1,100000000,610000001000,
84,,Spine,3,3,Image 1,1,100000001,610000001006,
46,,Spine,3,1,Image 1,1,100000000,610000001010,
91,,Spine,3,3,Image 1,1,100000000,610000001013,
97,,Spine,3,5,Image 1,1,100000000,610000001016,
87,,Spine,3,12,Image 1,1,100000001,610000001047,
76,,Spine,3,8,Image 1,1,100000001,610000001048,
99,,Spine,3,7,Image 1,1,100000001,610000001049,
70,,Spine,3,7,Image 1,1,100000001,610000001050,
55,,Spine,3,6,Image 1,1,100000001,610000001051,
26,,Spine,3,5,Image 1,1,100000001,610000001052,
88,,Spine,3,3,Image 1,1,100000001,610000001053,
68,,Spine,3,2,Image 1,1,100000001,610000001054,
40,,Spine,3,2,Image 1,1,100000001,610000001055,
49,,Spine,3,1,Image 1,1,,610000001088,
48,,Spine,3,1,Image 1,1,,610000001089,
48,,Spine,3,1,Image 1,1,,610000001090,
91,,Spine,3,1,Image 1,1,,610000001091,
114,,Spine,3,2,Image 1,1,,610000001092,
105,,Spine,3,3,Image 1,1,,610000001093,
84,,Spine,3,4,Image 1,1,,610000001094,
97,,Spine,3,4,Image 1,1,,610000001095,
59,,Spine,3,5,Image 1,1,,610000001096,
49,,Spine,3,5,Image 1,1,,610000001097,
80,,Spine,3,5,Image 1,1,,610000001098,
54,,Spine,3,5,Image 1,1,,610000001099,
58,,Spine,3,0,Image 1,1,,610000001100,
47,,Spine,3,1,Image 1,1,,610000001101,
30,,Spine,3,1,Image 1,1,,610000001102,
