
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
11,,Segment,1,8,Image 1,7,1,100000001,510000000015,
20,,Segment,1,7,Image 1,6,1,100000001,510000000024,
10,,Segment,1,6,Image 1,6,1,100000001,510000000037,
50,,Segment,1,5,Image 1,5,1,100000001,510000000070,
4,,Segment,1,4,Image 1,5,1,100000001,510000000085,
5,,Segment,1,3,Image 1,4,1,100000001,510000000115,
3,,Segment,1,2,Image 1,3,1,100000001,510000000131,
2,,Segment,1,1,Image 1,2,1,100000001,510000000136,
3,,Segment,1,12,Image 1,10,1,100000001,510000000148,
3,,Segment,1,11,Image 1,9,1,100000001,510000000155,
2,,Segment,1,10,Image 1,9,1,100000001,510000000160,
4,,Segment,1,8,Image 1,8,1,100000001,510000000173,
31,,Segment,1,7,Image 1,7,1,100000001,510000000243,
3,,Segment,1,12,Image 1,9,1,100000001,510000000261,
2,,Segment,1,11,Image 1,10,1,100000001,510000000263,
4,,Segment,1,9,Image 1,9,1,100000001,510000000265,
3,,Segment,1,8,Image 1,7,1,100000001,510000000275,
42,,Segment,1,5,Image 1,6,1,100000001,510000000298,
7,,Segment,1,6,Image 1,5,1,100000001,510000000301,
5,,Segment,1,4,Image 1,4,1,100000001,510000000329,
12,,Segment,1,3,Image 1,3,1,100000001,510000000337,
3,,Segment,1,6,Image 1,4,1,100000000,510000000354,
23,,Segment,1,5,Image 1,3,1,100000000,510000000397,
28,,Segment,1,4,Image 1,2,1,100000000,510000000402,
6,,Segment,1,3,Image 1,2,1,100000000,510000000405,
8,,Segment,1,1,Image 1,1,1,100000000,510000000432,
10,,Segment,1,0,Image 1,1,1,100000000,510000000455,
28,,Segment,1,5,Image 1,2,1,100000000,510000000513,
3,,Segment,1,6,Image 1,3,1,100000000,510000000517,
24,,Segment,1,2,Image 1,2,1,100000001,510000000562,
4,,Segment,1,3,Image 1,2,1,100000001,510000000570,
4,,Segment,1,2,Image 1,2,1,100000001,510000000603,
4,,Segment,1,1,Image 1,1,1,100000001,510000000629,
3,,Segment,1,3,Image 1,3,1,100000001,510000000639,
3,,Segment,1,1,Image 1,2,1,100000000,510000000680,
9,,Segment,1,4,Image 1,3,1,100000000,510000000683,
5,,Segment,1,2,Image 1,2,1,100000000,510000000691,
7,,Segment,1,4,Image 1,2,1,100000000,510000000693,
3,,Segment,1,2,Image 1,1,1,100000001,510000000730,
2,,Segment,1,0,Image 1,1,1,100000000,510000000774,
3,,Segment,1,1,Image 1,1,1,100000000,510000000777,
2,,Segment,1,0,Image 1,1,1,100000000,510000000779,
3,,Segment,1,1,Image 1,2,1,100000000,510000000781,
3,,Segment,1,2,Image 1,1,1,100000000,510000000785,
7,,Segment,1,3,Image 1,1,1,100000000,510000000786,
10,,Segment,1,4,Image 1,1,1,100000000,510000000787,
36,,Segment,1,0,Image 1,1,1,100000001,510000000789,
13,,Segment,1,8,Image 1,6,1,100000001,510000000790,
4,,Segment,1,9,Image 1,8,1,100000001,510000000791,
2,,Segment,1,10,Image 1,8,1,100000001,510000000792,
