
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1463.78,µm,Segment,Segment Position,2,1,1,100000002,510000000604,
1463.67,µm,Segment,Segment Position,1,1,1,100000002,510000000624,
1464.23,µm,Segment,Segment Position,0,1,1,100000002,510000000642,
1464.46,µm,Segment,Segment Position,4,1,1,100000002,510000000678,
1463.84,µm,Segment,Segment Position,3,2,1,100000002,510000000683,
1463.43,µm,Segment,Segment Position,1,2,1,100000002,510000000701,
1463.56,µm,Segment,Segment Position,2,2,1,100000002,510000000703,
1466.25,µm,Segment,Segment Position,5,3,1,100000000,510000000706,
1466.26,µm,Segment,Segment Position,4,2,1,100000000,510000000714,
1466.69,µm,Segment,Segment Position,3,1,1,100000000,510000000721,
1466.83,µm,Segment,Segment Position,2,1,1,100000000,510000000744,
1466.95,µm,Segment,Segment Position,1,1,1,100000000,510000000746,
1466.96,µm,Segment,Segment Position,0,1,1,100000000,510000000767,
1466.29,µm,Segment,Segment Position,5,2,1,100000000,510000000782,
1465.81,µm,Segment,Segment Position,5,1,1,100000000,510000000796,
1466.12,µm,Segment,Segment Position,5,2,1,100000000,510000000799,
1466.51,µm,Segment,Segment Position,4,2,1,100000000,510000000804,
1466.69,µm,Segment,Segment Position,2,2,1,100000000,510000000820,
1467.07,µm,Segment,Segment Position,1,2,1,100000000,510000000825,
1465.72,µm,Segment,Segment Position,2,1,1,100000001,510000000865,
1466.84,µm,Segment,Segment Position,1,1,1,100000001,510000000909,
1466.85,µm,Segment,Segment Position,0,1,1,100000001,510000000958,
1465.85,µm,Segment,Segment Position,2,2,1,100000001,510000000968,
1467.04,µm,Segment,Segment Position,1,2,1,100000001,510000000987,
1466.5,µm,Segment,Segment Position,2,1,1,100000002,510000001044,
1465.78,µm,Segment,Segment Position,1,1,1,100000002,510000001053,
1466.17,µm,Segment,Segment Position,0,1,1,100000002,510000001079,
1464.41,µm,Segment,Segment Position,2,3,1,100000000,510000001098,
1464.37,µm,Segment,Segment Position,0,1,1,100000000,510000001124,
1463.56,µm,Segment,Segment Position,3,3,1,100000002,510000001128,
1464.63,µm,Segment,Segment Position,2,2,1,100000002,510000001153,
1464.29,µm,Segment,Segment Position,1,1,1,100000000,510000001165,
1463.73,µm,Segment,Segment Position,3,2,1,100000002,510000001169,
1467.04,µm,Segment,Segment Position,0,1,1,100000000,510000001201,
1463.55,µm,Segment,Segment Position,1,2,1,100000000,510000001208,
1464.18,µm,Segment,Segment Position,0,1,1,100000000,510000001216,
1463.48,µm,Segment,Segment Position,1,1,1,100000000,510000001237,
1463.98,µm,Segment,Segment Position,1,2,1,100000001,510000001246,
1464.64,µm,Segment,Segment Position,0,1,1,100000001,510000001300,
1464.78,µm,Segment,Segment Position,0,1,1,100000000,510000001311,
1465.78,µm,Segment,Segment Position,3,3,1,100000002,510000001319,
1465.65,µm,Segment,Segment Position,2,2,1,100000002,510000001335,
1465.78,µm,Segment,Segment Position,1,1,1,100000002,510000001338,
1465.84,µm,Segment,Segment Position,0,1,1,100000002,510000001347,
1467.37,µm,Segment,Segment Position,0,1,1,100000000,510000001360,
1466.8,µm,Segment,Segment Position,0,1,1,100000002,510000001393,
1463.58,µm,Segment,Segment Position,1,1,1,100000001,510000001406,
1465.97,µm,Segment,Segment Position,2,2,1,100000002,510000001419,
1466.51,µm,Segment,Segment Position,1,1,1,100000002,510000001424,
1466.4,µm,Segment,Segment Position,0,1,1,100000002,510000001447,
1466.78,µm,Segment,Segment Position,1,2,1,100000002,510000001463,
1465.57,µm,Segment,Segment Position,3,2,1,100000002,510000001468,
1467.12,µm,Segment,Segment Position,2,1,1,100000002,510000001502,
1467.3,µm,Segment,Segment Position,1,2,1,100000002,510000001526,
1466.17,µm,Segment,Segment Position,0,1,1,100000000,510000001532,
1466.94,µm,Segment,Segment Position,0,1,1,100000001,510000001589,
1464.98,µm,Segment,Segment Position,0,1,1,100000001,510000001613,
1465.91,µm,Segment,Segment Position,1,2,1,100000002,510000001617,
1465.76,µm,Segment,Segment Position,2,1,1,100000002,510000001619,
1464.84,µm,Segment,Segment Position,0,1,1,100000002,510000001691,
1466.35,µm,Segment,Segment Position,4,1,1,100000000,510000001711,
1466.79,µm,Segment,Segment Position,3,2,1,100000000,510000001712,
