
Segment Intensity Mean Ch=2 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7.19931,,Segment,2,11,Image 1,5,1,100000000,510000000020,
2.71585,,Segment,2,10,Image 1,5,1,100000000,510000000027,
2.07042,,Segment,2,9,Image 1,5,1,100000000,510000000029,
1.69154,,Segment,2,8,Image 1,4,1,100000000,510000000063,
3.17361,,Segment,2,7,Image 1,4,1,100000000,510000000098,
8.86242,,Segment,2,6,Image 1,3,1,100000000,510000000126,
6.37179,,Segment,2,5,Image 1,3,1,100000000,510000000149,
3.09534,,Segment,2,4,Image 1,3,1,100000000,510000000176,
2.60484,,Segment,2,3,Image 1,3,1,100000000,510000000188,
2.32374,,Segment,2,2,Image 1,2,1,100000000,510000000199,
3.35227,,Segment,2,1,Image 1,2,1,100000000,510000000202,
2.62447,,Segment,2,0,Image 1,1,1,100000000,510000000230,
2.65833,,Segment,2,11,Image 1,6,1,100000000,510000000254,
2,,Segment,2,10,Image 1,6,1,100000000,510000000265,
1.81333,,Segment,2,9,Image 1,4,1,100000000,510000000267,
7.98608,,Segment,2,8,Image 1,5,1,100000000,510000000294,
6.586,,Segment,2,3,Image 1,1,1,100000000,510000000326,
20.9492,,Segment,2,2,Image 1,1,1,100000000,510000000335,
3.76208,,Segment,2,1,Image 1,1,1,100000000,510000000352,
1.37349,,Segment,2,0,Image 1,1,1,100000000,510000000368,
35.6429,,Segment,2,3,Image 1,2,1,100000000,510000000383,
19.3476,,Segment,2,2,Image 1,2,1,100000000,510000000391,
1.89362,,Segment,2,1,Image 1,2,1,100000000,510000000397,
4.68394,,Segment,2,8,Image 1,4,1,100000000,510000000410,
4.3676,,Segment,2,7,Image 1,3,1,100000000,510000000450,
4.96532,,Segment,2,8,Image 1,3,1,100000000,510000000455,
34.0595,,Segment,2,6,Image 1,4,1,100000000,510000000460,
1.51587,,Segment,2,5,Image 1,4,1,100000000,510000000464,
3.43158,,Segment,2,4,Image 1,4,1,100000000,510000000469,
3.73758,,Segment,2,4,Image 1,2,1,100000000,510000000517,
1.25956,,Segment,2,3,Image 1,2,1,100000000,510000000542,
1.47945,,Segment,2,4,Image 1,3,1,100000000,510000000545,
9.25368,,Segment,2,4,Image 1,2,1,100000002,510000000559,
26.1318,,Segment,2,3,Image 1,1,1,100000002,510000000591,
23.1404,,Segment,2,2,Image 1,1,1,100000002,510000000604,
10.2195,,Segment,2,1,Image 1,1,1,100000002,510000000624,
3.88698,,Segment,2,0,Image 1,1,1,100000002,510000000642,
17.8702,,Segment,2,4,Image 1,1,1,100000002,510000000678,
53.3333,,Segment,2,3,Image 1,2,1,100000002,510000000683,
2.50633,,Segment,2,1,Image 1,2,1,100000002,510000000701,
48.7262,,Segment,2,2,Image 1,2,1,100000002,510000000703,
2.97802,,Segment,2,5,Image 1,3,1,100000000,510000000706,
2.71717,,Segment,2,4,Image 1,2,1,100000000,510000000714,
1.88981,,Segment,2,3,Image 1,1,1,100000000,510000000721,
2.36049,,Segment,2,2,Image 1,1,1,100000000,510000000744,
2.24691,,Segment,2,1,Image 1,1,1,100000000,510000000746,
1.94422,,Segment,2,0,Image 1,1,1,100000000,510000000767,
14.301,,Segment,2,5,Image 1,2,1,100000000,510000000782,
2.34221,,Segment,2,5,Image 1,1,1,100000000,510000000796,
1.78667,,Segment,2,5,Image 1,2,1,100000000,510000000799,
2.34243,,Segment,2,4,Image 1,2,1,100000000,510000000804,
2.39798,,Segment,2,2,Image 1,2,1,100000000,510000000820,
4.13839,,Segment,2,1,Image 1,2,1,100000000,510000000825,
3.83433,,Segment,2,2,Image 1,1,1,100000001,510000000865,
14.8828,,Segment,2,1,Image 1,1,1,100000001,510000000909,
6.23427,,Segment,2,0,Image 1,1,1,100000001,510000000958,
9.38211,,Segment,2,2,Image 1,2,1,100000001,510000000968,
7.81888,,Segment,2,1,Image 1,2,1,100000001,510000000987,
8.04612,,Segment,2,2,Image 1,1,1,100000002,510000001044,
3.469,,Segment,2,1,Image 1,1,1,100000002,510000001053,
1.9134,,Segment,2,0,Image 1,1,1,100000002,510000001079,
2.96386,,Segment,2,2,Image 1,3,1,100000000,510000001098,
2.16285,,Segment,2,0,Image 1,1,1,100000000,510000001124,
1.23256,,Segment,2,3,Image 1,3,1,100000002,510000001128,
5.77547,,Segment,2,2,Image 1,2,1,100000002,510000001153,
1.30154,,Segment,2,1,Image 1,1,1,100000000,510000001165,
1.57258,,Segment,2,3,Image 1,2,1,100000002,510000001169,
2.26906,,Segment,2,0,Image 1,1,1,100000000,510000001201,
3.73901,,Segment,2,1,Image 1,2,1,100000000,510000001208,
3.15879,,Segment,2,0,Image 1,1,1,100000000,510000001216,
12.2163,,Segment,2,1,Image 1,1,1,100000000,510000001237,
1.55238,,Segment,2,1,Image 1,2,1,100000001,510000001246,
5.41257,,Segment,2,0,Image 1,1,1,100000001,510000001300,
3.6474,,Segment,2,0,Image 1,1,1,100000000,510000001311,
1.16667,,Segment,2,3,Image 1,3,1,100000002,510000001319,
4.45755,,Segment,2,2,Image 1,2,1,100000002,510000001335,
2.66321,,Segment,2,1,Image 1,1,1,100000002,510000001338,
2.73303,,Segment,2,0,Image 1,1,1,100000002,510000001347,
1.30556,,Segment,2,0,Image 1,1,1,100000000,510000001360,
1.0883,,Segment,2,0,Image 1,1,1,100000002,510000001393,
1.64943,,Segment,2,1,Image 1,1,1,100000001,510000001406,
1.7191,,Segment,2,2,Image 1,2,1,100000002,510000001419,
1.54795,,Segment,2,1,Image 1,1,1,100000002,510000001424,
