
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0691575,0.0408186,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000002097,
0.048379,0.00607175,0.00967293,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000001898,
0.0142838,0.00147716,0.00410716,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000001975,
0.017877,0.00259832,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002016,
0.0120108,0.00531521,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000002058,
0.211542,1.27012,0.324199,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000001873,
0.0329789,0.00898708,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000001883,
0.0215128,0.00112339,0.00400702,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001919,
0.0160687,0.00642269,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000001922,
0.0190847,0.00863867,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000001931,
0.026824,0.0140091,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000001939,
0.0493605,0.0322635,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000001941,
0.0185879,0.00333697,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001952,
0.00867962,0.0102331,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000001983,
0.0143661,0.00838545,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000001999,
0.00476937,0.00138999,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000002057,
0.0305393,0.0102995,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000002076,
0.00792292,0.00116951,0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002078,
0.007836,0.00166878,0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002079,
0.00925213,0.00123203,0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000002083,
0.00548241,0.00112339,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000002088,
0.0126709,0.00379142,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000002089,
0.00923023,0.00189176,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000001908,
0.0230126,0.00112339,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000001925,
0.0275888,0.0124724,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000001958,
0.00929298,0.00187178,0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000002075,
0.0296504,0.0065824,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000002087,
0.0684375,0.0315113,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000002095,
0.0147615,0.0047646,0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000002055,
0.0423099,0.0258353,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000002094,
0.0115763,0.00202125,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000002102,
0.0429873,0.00816888,0,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000001880,
0.0282421,0.00424891,0.00721826,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000001914,
0.0306898,0.00379142,0,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000001965,
0.00343235,0.00219411,0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000002074,
0.0216712,0.00704438,0,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000002085,
0.0132116,0.00531216,0,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000002086,
0.0293361,0.00379142,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000001916,
0.0304318,0.0050043,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000001949,
0.0327319,0.0189025,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000002093,
0.0113134,0.00333697,0,µm^3,Spine,Spine Part Volume,3,3,1,100000000,610000002053,
0.0248791,0.00322832,0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000001887,
0.0143621,0.00287087,0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000002054,
0.0211445,0.00992651,0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000002071,
0.00955134,0.00112339,0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000002072,
0.0222211,0.00730384,0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000002073,
0.0186113,0.00112339,0,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000001936,
0.0177265,0.00528187,0,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000002050,
0.0126541,0.00354052,0,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000002051,
0.00556869,0.00159951,0,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000002052,
0.00507979,0.00170176,0,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000001895,
