
Spine Intensity Max Ch=3 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
136,,Spine,3,1,Image 1,1,1,100000000,610000001873,
97,,Spine,3,0,Image 1,1,1,100000000,610000001876,
149,,Spine,3,3,Image 1,1,1,100000002,610000001880,
112,,Spine,3,1,Image 1,1,1,100000000,610000001883,
80,,Spine,3,0,Image 1,1,1,100000001,610000001885,
59,,Spine,3,4,Image 1,2,1,100000000,610000001887,
111,,Spine,3,0,Image 1,1,1,100000002,610000001893,
101,,Spine,3,8,Image 1,5,1,100000000,610000001895,
177,,Spine,3,1,Image 1,1,1,100000000,610000001898,
92,,Spine,3,0,Image 1,1,1,100000002,610000001903,
51,,Spine,3,0,Image 1,1,1,100000002,610000001906,
125,,Spine,3,2,Image 1,1,1,100000002,610000001908,
117,,Spine,3,0,Image 1,1,1,100000002,610000001911,
149,,Spine,3,3,Image 1,1,1,100000002,610000001914,
129,,Spine,3,3,Image 1,2,1,100000002,610000001916,
108,,Spine,3,1,Image 1,2,1,100000002,610000001919,
65,,Spine,3,1,Image 1,1,1,100000000,610000001922,
129,,Spine,3,2,Image 1,1,1,100000001,610000001925,
119,,Spine,3,1,Image 1,1,1,100000000,610000001931,
146,,Spine,3,0,Image 1,1,1,100000000,610000001934,
128,,Spine,3,5,Image 1,3,1,100000000,610000001936,
96,,Spine,3,1,Image 1,1,1,100000000,610000001939,
86,,Spine,3,1,Image 1,1,1,100000000,610000001941,
147,,Spine,3,0,Image 1,1,1,100000002,610000001947,
156,,Spine,3,3,Image 1,2,1,100000002,610000001949,
108,,Spine,3,1,Image 1,2,1,100000002,610000001952,
174,,Spine,3,0,Image 1,1,1,100000002,610000001956,
109,,Spine,3,2,Image 1,1,1,100000002,610000001958,
129,,Spine,3,3,Image 1,1,1,100000002,610000001965,
188,,Spine,3,0,Image 1,1,1,100000002,610000001970,
143,,Spine,3,1,Image 1,1,1,100000000,610000001975,
109,,Spine,3,0,Image 1,1,1,100000002,610000001978,
172,,Spine,3,1,Image 1,1,1,100000000,610000001983,
165,,Spine,3,0,Image 1,1,1,100000002,610000001985,
143,,Spine,3,0,Image 1,1,1,100000002,610000001989,
155,,Spine,3,0,Image 1,1,1,100000002,610000001991,
182,,Spine,3,0,Image 1,1,1,100000000,610000001993,
135,,Spine,3,0,Image 1,1,1,100000001,610000001997,
122,,Spine,3,1,Image 1,1,1,100000000,610000001999,
158,,Spine,3,0,Image 1,1,1,100000002,610000002002,
183,,Spine,3,0,Image 1,1,1,100000002,610000002004,
144,,Spine,3,0,Image 1,1,1,100000002,610000002008,
174,,Spine,3,0,Image 1,1,1,100000002,610000002010,
126,,Spine,3,0,Image 1,1,1,100000002,610000002014,
165,,Spine,3,1,Image 1,1,1,100000000,610000002016,
168,,Spine,3,0,Image 1,1,1,100000002,610000002024,
157,,Spine,3,0,Image 1,1,1,100000002,610000002039,
141,,Spine,3,7,Image 1,3,1,100000000,610000002050,
62,,Spine,3,7,Image 1,3,1,100000000,610000002051,
68,,Spine,3,7,Image 1,3,1,100000000,610000002052,
88,,Spine,3,3,Image 1,3,1,100000000,610000002053,
93,,Spine,3,4,Image 1,2,1,100000000,610000002054,
75,,Spine,3,2,Image 1,2,1,100000000,610000002055,
153,,Spine,3,1,Image 1,2,1,100000000,610000002057,
165,,Spine,3,1,Image 1,1,1,100000000,610000002058,
169,,Spine,3,0,Image 1,1,1,100000000,610000002067,
146,,Spine,3,0,Image 1,1,1,100000000,610000002068,
89,,Spine,3,4,Image 1,2,1,100000000,610000002071,
84,,Spine,3,4,Image 1,2,1,100000000,610000002072,
92,,Spine,3,4,Image 1,2,1,100000000,610000002073,
55,,Spine,3,3,Image 1,1,1,100000000,610000002074,
68,,Spine,3,2,Image 1,1,1,100000000,610000002075,
95,,Spine,3,1,Image 1,2,1,100000000,610000002076,
88,,Spine,3,1,Image 1,2,1,100000001,610000002078,
88,,Spine,3,1,Image 1,2,1,100000001,610000002079,
84,,Spine,3,0,Image 1,1,1,100000001,610000002080,
125,,Spine,3,0,Image 1,1,1,100000001,610000002081,
83,,Spine,3,0,Image 1,1,1,100000001,610000002082,
56,,Spine,3,1,Image 1,2,1,100000001,610000002083,
164,,Spine,3,0,Image 1,1,1,100000001,610000002084,
141,,Spine,3,3,Image 1,1,1,100000002,610000002085,
108,,Spine,3,3,Image 1,1,1,100000002,610000002086,
129,,Spine,3,2,Image 1,1,1,100000002,610000002087,
135,,Spine,3,1,Image 1,2,1,100000002,610000002088,
76,,Spine,3,1,Image 1,2,1,100000002,610000002089,
66,,Spine,3,0,Image 1,1,1,100000002,610000002090,
156,,Spine,3,3,Image 1,2,1,100000002,610000002093,
140,,Spine,3,2,Image 1,2,1,100000002,610000002094,
128,,Spine,3,2,Image 1,1,1,100000002,610000002095,
168,,Spine,3,0,Image 1,1,1,100000002,610000002096,
157,,Spine,3,0,Image 1,1,1,100000002,610000002097,
118,,Spine,3,2,Image 1,2,1,100000002,610000002102,
