
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.78973,µm^3,Spine,1,2,1,100000000,610000001873,
0.0271162,µm^3,Spine,0,1,1,100000000,610000001876,
0.0402725,µm^3,Spine,3,1,1,100000002,610000001880,
0.024961,µm^3,Spine,1,2,1,100000000,610000001883,
0.0144751,µm^3,Spine,0,1,1,100000001,610000001885,
0.0214112,µm^3,Spine,4,2,1,100000000,610000001887,
0.0821425,µm^3,Spine,0,1,1,100000002,610000001893,
0.00589824,µm^3,Spine,8,5,1,100000000,610000001895,
0.0529883,µm^3,Spine,1,1,1,100000000,610000001898,
0.0280024,µm^3,Spine,0,1,1,100000002,610000001903,
0.00282439,µm^3,Spine,0,1,1,100000002,610000001906,
0.00915533,µm^3,Spine,2,1,1,100000002,610000001908,
0.0139512,µm^3,Spine,0,1,1,100000002,610000001911,
0.0288426,µm^3,Spine,3,1,1,100000002,610000001914,
0.0285386,µm^3,Spine,3,2,1,100000002,610000001916,
0.0205528,µm^3,Spine,1,2,1,100000002,610000001919,
0.0113747,µm^3,Spine,1,2,1,100000000,610000001922,
0.0189084,µm^3,Spine,2,1,1,100000001,610000001925,
0.00863867,µm^3,Spine,1,2,1,100000000,610000001931,
0.0165306,µm^3,Spine,0,1,1,100000000,610000001934,
0.0157627,µm^3,Spine,5,3,1,100000000,610000001936,
0.0307436,µm^3,Spine,1,2,1,100000000,610000001939,
0.0322635,µm^3,Spine,1,2,1,100000000,610000001941,
0.020842,µm^3,Spine,0,1,1,100000002,610000001947,
0.0263779,µm^3,Spine,3,2,1,100000002,610000001949,
0.0161653,µm^3,Spine,1,2,1,100000002,610000001952,
0.0240029,µm^3,Spine,0,1,1,100000002,610000001956,
0.0318114,µm^3,Spine,2,1,1,100000002,610000001958,
0.0273609,µm^3,Spine,3,1,1,100000002,610000001965,
0.128871,µm^3,Spine,0,1,1,100000002,610000001970,
0.0150954,µm^3,Spine,1,1,1,100000000,610000001975,
0.00579843,µm^3,Spine,0,1,1,100000002,610000001978,
0.0172277,µm^3,Spine,1,2,1,100000000,610000001983,
0.169313,µm^3,Spine,0,1,1,100000002,610000001985,
0.0167774,µm^3,Spine,0,1,1,100000002,610000001989,
0.0138431,µm^3,Spine,0,1,1,100000002,610000001991,
0.0777096,µm^3,Spine,0,1,1,100000000,610000001993,
0.0431987,µm^3,Spine,0,1,1,100000001,610000001997,
0.00838545,µm^3,Spine,1,2,1,100000000,610000001999,
0.0302662,µm^3,Spine,0,1,1,100000002,610000002002,
0.113441,µm^3,Spine,0,1,1,100000002,610000002004,
0.0246692,µm^3,Spine,0,1,1,100000002,610000002008,
0.00814068,µm^3,Spine,0,1,1,100000002,610000002010,
0.00802231,µm^3,Spine,0,1,1,100000002,610000002014,
0.0166498,µm^3,Spine,1,1,1,100000000,610000002016,
0.0310137,µm^3,Spine,0,1,1,100000002,610000002024,
0.00119496,µm^3,Spine,0,1,1,100000002,610000002039,
0.0125178,µm^3,Spine,7,3,1,100000000,610000002050,
0.00956612,µm^3,Spine,7,3,1,100000000,610000002051,
0.00401371,µm^3,Spine,7,3,1,100000000,610000002052,
0.00938047,µm^3,Spine,3,3,1,100000000,610000002053,
0.0107374,µm^3,Spine,4,2,1,100000000,610000002054,
0.0105605,µm^3,Spine,2,2,1,100000000,610000002055,
0.00379003,µm^3,Spine,1,2,1,100000000,610000002057,
0.00884911,µm^3,Spine,1,1,1,100000000,610000002058,
0.0088588,µm^3,Spine,0,1,1,100000000,610000002067,
0.0161213,µm^3,Spine,0,1,1,100000000,610000002068,
0.0158102,µm^3,Spine,4,2,1,100000000,610000002071,
0.00534337,µm^3,Spine,4,2,1,100000000,610000002072,
0.0177759,µm^3,Spine,4,2,1,100000000,610000002073,
0.00400072,µm^3,Spine,3,1,1,100000000,610000002074,
0.0060701,µm^3,Spine,2,1,1,100000000,610000002075,
0.0259693,µm^3,Spine,1,2,1,100000000,610000002076,
0.00478656,µm^3,Spine,1,2,1,100000001,610000002078,
0.00525315,µm^3,Spine,1,2,1,100000001,610000002079,
0.0111775,µm^3,Spine,0,1,1,100000001,610000002080,
0.0198851,µm^3,Spine,0,1,1,100000001,610000002081,
0.00477049,µm^3,Spine,0,1,1,100000001,610000002082,
0.00673084,µm^3,Spine,1,2,1,100000001,610000002083,
0.025462,µm^3,Spine,0,1,1,100000001,610000002084,
0.0156123,µm^3,Spine,3,1,1,100000002,610000002085,
0.00962989,µm^3,Spine,3,1,1,100000002,610000002086,
0.0207208,µm^3,Spine,2,1,1,100000002,610000002087,
0.00350403,µm^3,Spine,1,2,1,100000002,610000002088,
0.0104829,µm^3,Spine,1,2,1,100000002,610000002089,
0.00537244,µm^3,Spine,0,1,1,100000002,610000002090,
0.023059,µm^3,Spine,3,2,1,100000002,610000002093,
0.0309911,µm^3,Spine,2,2,1,100000002,610000002094,
0.0527389,µm^3,Spine,2,1,1,100000002,610000002095,
0.0109888,µm^3,Spine,0,1,1,100000002,610000002096,
0.0548047,µm^3,Spine,0,1,1,100000002,610000002097,
0.00767029,µm^3,Spine,2,2,1,100000002,610000002102,
