
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.277172,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001947,
0.426724,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000001949,
0.367379,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000001952,
0.1625,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001956,
0.382883,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000001958,
0.380273,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000001965,
0.541138,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001970,
0.376733,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000001975,
0.275805,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001978,
0.1625,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000001983,
0.527808,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001985,
0.238672,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001989,
0.287727,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001991,
0.527716,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000001993,
0.392856,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001997,
0.286454,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000001999,
0.51696,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002002,
0.647231,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002004,
0.406531,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002008,
0.279735,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002010,
0.372225,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002014,
0.298735,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000002016,
0.341182,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002024,
0.190625,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002039,
0.34014,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000002050,
0.266464,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000002051,
0.217328,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000002052,
0.238756,µm,Spine,Spine Part Mean Diameter,3,3,1,100000000,610000002053,
0.253838,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000002054,
0.32231,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000002055,
0.185158,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000002057,
0.298735,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000002058,
0.289174,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002067,
0.298851,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002068,
0.347708,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000002071,
0.236311,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000002072,
0.315143,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000002073,
0.319416,µm,Spine,Spine Part Mean Diameter,3,1,1,100000000,610000002074,
0.255849,µm,Spine,Spine Part Mean Diameter,2,1,1,100000000,610000002075,
0.333887,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000002076,
0.228477,µm,Spine,Spine Part Mean Diameter,1,2,1,100000001,610000002078,
0.238837,µm,Spine,Spine Part Mean Diameter,1,2,1,100000001,610000002079,
0.24216,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000002080,
0.350021,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000002081,
0.230627,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000002082,
0.195926,µm,Spine,Spine Part Mean Diameter,1,2,1,100000001,610000002083,
0.405606,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000002084,
0.359804,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002085,
0.321107,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002086,
0.358238,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000002087,
0.228676,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000002088,
0.249131,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000002089,
0.311292,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002090,
0.434249,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000002093,
0.421173,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000002094,
0.49308,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000002095,
0.286711,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002096,
0.465137,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002097,
0.251961,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000002102,
