
Segment Center Intensity Sum Ch=5 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
17,,Segment,5,11,Image 1,5,1,100000000,510000000020,
0,,Segment,5,10,Image 1,5,1,100000000,510000000027,
0,,Segment,5,9,Image 1,5,1,100000000,510000000029,
0,,Segment,5,8,Image 1,4,1,100000000,510000000063,
0,,Segment,5,7,Image 1,4,1,100000000,510000000098,
179,,Segment,5,6,Image 1,3,1,100000000,510000000126,
0,,Segment,5,5,Image 1,3,1,100000000,510000000149,
0,,Segment,5,4,Image 1,3,1,100000000,510000000176,
0,,Segment,5,3,Image 1,3,1,100000000,510000000188,
0,,Segment,5,2,Image 1,2,1,100000000,510000000199,
0,,Segment,5,1,Image 1,2,1,100000000,510000000202,
0,,Segment,5,0,Image 1,1,1,100000000,510000000230,
0,,Segment,5,11,Image 1,6,1,100000000,510000000254,
0,,Segment,5,10,Image 1,6,1,100000000,510000000265,
0,,Segment,5,9,Image 1,4,1,100000000,510000000267,
180,,Segment,5,8,Image 1,5,1,100000000,510000000294,
66,,Segment,5,3,Image 1,1,1,100000000,510000000326,
120,,Segment,5,2,Image 1,1,1,100000000,510000000335,
0,,Segment,5,1,Image 1,1,1,100000000,510000000352,
0,,Segment,5,0,Image 1,1,1,100000000,510000000368,
51,,Segment,5,3,Image 1,2,1,100000000,510000000383,
111,,Segment,5,2,Image 1,2,1,100000000,510000000391,
0,,Segment,5,1,Image 1,2,1,100000000,510000000397,
0,,Segment,5,8,Image 1,4,1,100000000,510000000410,
75,,Segment,5,7,Image 1,3,1,100000000,510000000450,
0,,Segment,5,8,Image 1,3,1,100000000,510000000455,
277,,Segment,5,6,Image 1,4,1,100000000,510000000460,
0,,Segment,5,5,Image 1,4,1,100000000,510000000464,
0,,Segment,5,4,Image 1,4,1,100000000,510000000469,
97,,Segment,5,4,Image 1,2,1,100000000,510000000517,
0,,Segment,5,3,Image 1,2,1,100000000,510000000542,
0,,Segment,5,4,Image 1,3,1,100000000,510000000545,
0,,Segment,5,4,Image 1,2,1,100000002,510000000559,
480,,Segment,5,3,Image 1,1,1,100000002,510000000591,
132,,Segment,5,2,Image 1,1,1,100000002,510000000604,
57,,Segment,5,1,Image 1,1,1,100000002,510000000624,
0,,Segment,5,0,Image 1,1,1,100000002,510000000642,
129,,Segment,5,4,Image 1,1,1,100000002,510000000678,
