
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,4,1,Image 1,1,,610000001871,
0,,Spine,4,0,Image 1,1,100000000,610000001876,
36,,Spine,4,3,Image 1,1,100000002,610000001880,
0,,Spine,4,1,Image 1,1,,610000001882,
0,,Spine,4,0,Image 1,1,100000001,610000001885,
0,,Spine,4,4,Image 1,1,100000000,610000001887,
0,,Spine,4,0,Image 1,1,100000002,610000001893,
0,,Spine,4,8,Image 1,1,100000000,610000001895,
0,,Spine,4,1,Image 1,1,100000000,610000001898,
0,,Spine,4,0,Image 1,1,,610000001900,
0,,Spine,4,2,Image 1,1,100000002,610000001908,
0,,Spine,4,0,Image 1,1,100000002,610000001911,
17,,Spine,4,3,Image 1,1,100000002,610000001914,
0,,Spine,4,3,Image 1,1,100000002,610000001916,
0,,Spine,4,1,Image 1,1,100000002,610000001919,
13,,Spine,4,2,Image 1,1,100000001,610000001925,
0,,Spine,4,0,Image 1,1,100000000,610000001934,
0,,Spine,4,5,Image 1,1,100000000,610000001936,
0,,Spine,4,1,Image 1,1,,610000001938,
0,,Spine,4,0,Image 1,1,,610000001944,
0,,Spine,4,3,Image 1,1,100000002,610000001949,
0,,Spine,4,1,Image 1,1,100000002,610000001952,
0,,Spine,4,0,Image 1,1,,610000001954,
0,,Spine,4,2,Image 1,1,100000002,610000001958,
0,,Spine,4,3,Image 1,1,100000002,610000001965,
0,,Spine,4,0,Image 1,1,,610000001969,
0,,Spine,4,1,Image 1,1,100000000,610000001975,
0,,Spine,4,0,Image 1,1,,610000001977,
0,,Spine,4,1,Image 1,1,,610000001982,
0,,Spine,4,0,Image 1,1,,610000001988,
0,,Spine,4,0,Image 1,1,100000000,610000001993,
0,,Spine,4,0,Image 1,1,100000001,610000001997,
0,,Spine,4,0,Image 1,1,,610000002001,
0,,Spine,4,1,Image 1,1,100000000,610000002016,
0,,Spine,4,0,Image 1,1,100000002,610000002024,
0,,Spine,4,2,Image 1,1,,610000002108,
0,,Spine,4,0,Image 1,1,,610000002108,
0,,Spine,4,4,Image 1,1,,610000002109,
0,,Spine,4,1,Image 1,1,,610000002109,
0,,Spine,4,0,Image 1,1,,610000002109,
0,,Spine,4,1,Image 1,1,,610000002110,
0,,Spine,4,3,Image 1,1,,610000002110,
64,,Spine,4,0,Image 1,1,,610000002110,
0,,Spine,4,7,Image 1,1,,610000002111,
45,,Spine,4,2,Image 1,1,,610000002111,
0,,Spine,4,1,Image 1,1,,610000002111,
0,,Spine,4,7,Image 1,1,,610000002112,
0,,Spine,4,1,Image 1,1,,610000002112,
37,,Spine,4,3,Image 1,1,,610000002112,
0,,Spine,4,7,Image 1,1,,610000002113,
0,,Spine,4,1,Image 1,1,,610000002113,
36,,Spine,4,3,Image 1,1,,610000002113,
0,,Spine,4,2,Image 1,1,,610000002114,
0,,Spine,4,1,Image 1,1,,610000002114,
0,,Spine,4,0,Image 1,1,,610000002114,
0,,Spine,4,2,Image 1,1,,610000002115,
0,,Spine,4,0,Image 1,1,,610000002115,
0,,Spine,4,3,Image 1,1,,610000002116,
0,,Spine,4,0,Image 1,1,,610000002116,
0,,Spine,4,2,Image 1,1,,610000002117,
0,,Spine,4,4,Image 1,1,,610000002117,
0,,Spine,4,2,Image 1,1,,610000002118,
0,,Spine,4,4,Image 1,1,,610000002118,
0,,Spine,4,4,Image 1,1,,610000002119,
0,,Spine,4,3,Image 1,1,,610000002119,
0,,Spine,4,0,Image 1,1,,610000002120,
0,,Spine,4,0,Image 1,1,,610000002121,
0,,Spine,4,1,Image 1,1,,610000002122,
0,,Spine,4,0,Image 1,1,,610000002122,
0,,Spine,4,1,Image 1,1,,610000002123,
0,,Spine,4,0,Image 1,1,,610000002123,
0,,Spine,4,1,Image 1,1,,610000002124,
0,,Spine,4,0,Image 1,1,,610000002124,
0,,Spine,4,1,Image 1,1,,610000002125,
0,,Spine,4,0,Image 1,1,,610000002125,
0,,Spine,4,1,Image 1,1,,610000002126,
0,,Spine,4,0,Image 1,1,,610000002126,
0,,Spine,4,1,Image 1,1,,610000002127,
0,,Spine,4,0,Image 1,1,,610000002127,
