
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.38485,,Spine,2,1,Image 1,1,1,100000000,610000001873,
0.829156,,Spine,2,0,Image 1,1,1,100000000,610000001876,
10.7443,,Spine,2,3,Image 1,1,1,100000002,610000001880,
0.816497,,Spine,2,1,Image 1,1,1,100000000,610000001883,
1.88562,,Spine,2,0,Image 1,1,1,100000001,610000001885,
0.816497,,Spine,2,4,Image 1,2,1,100000000,610000001887,
2.26691,,Spine,2,0,Image 1,1,1,100000002,610000001893,
1.69967,,Spine,2,8,Image 1,5,1,100000000,610000001895,
18.1865,,Spine,2,1,Image 1,1,1,100000000,610000001898,
0.489898,,Spine,2,0,Image 1,1,1,100000002,610000001903,
1,,Spine,2,0,Image 1,1,1,100000002,610000001906,
1.5,,Spine,2,2,Image 1,1,1,100000002,610000001908,
1.47902,,Spine,2,0,Image 1,1,1,100000002,610000001911,
5.80409,,Spine,2,3,Image 1,1,1,100000002,610000001914,
0.471405,,Spine,2,3,Image 1,2,1,100000002,610000001916,
0.433013,,Spine,2,1,Image 1,2,1,100000002,610000001919,
1.5,,Spine,2,1,Image 1,1,1,100000000,610000001922,
2.86744,,Spine,2,2,Image 1,1,1,100000001,610000001925,
0.5,,Spine,2,1,Image 1,1,1,100000000,610000001931,
0.816497,,Spine,2,0,Image 1,1,1,100000000,610000001934,
0.471405,,Spine,2,5,Image 1,3,1,100000000,610000001936,
1.24722,,Spine,2,1,Image 1,1,1,100000000,610000001939,
1,,Spine,2,1,Image 1,1,1,100000000,610000001941,
0.894427,,Spine,2,0,Image 1,1,1,100000002,610000001947,
1.24722,,Spine,2,3,Image 1,2,1,100000002,610000001949,
0.942809,,Spine,2,1,Image 1,2,1,100000002,610000001952,
0.433013,,Spine,2,0,Image 1,1,1,100000002,610000001956,
7.58654,,Spine,2,2,Image 1,1,1,100000002,610000001958,
3.29983,,Spine,2,3,Image 1,1,1,100000002,610000001965,
0.471405,,Spine,2,0,Image 1,1,1,100000002,610000001970,
1.78536,,Spine,2,1,Image 1,1,1,100000000,610000001975,
1.88562,,Spine,2,0,Image 1,1,1,100000002,610000001978,
3.39935,,Spine,2,1,Image 1,1,1,100000000,610000001983,
1.5,,Spine,2,0,Image 1,1,1,100000002,610000001985,
2.35702,,Spine,2,0,Image 1,1,1,100000002,610000001989,
0.5,,Spine,2,0,Image 1,1,1,100000002,610000001991,
0.471405,,Spine,2,0,Image 1,1,1,100000000,610000001993,
0.471405,,Spine,2,0,Image 1,1,1,100000001,610000001997,
0,,Spine,2,1,Image 1,1,1,100000000,610000001999,
0.816497,,Spine,2,0,Image 1,1,1,100000002,610000002002,
3,,Spine,2,0,Image 1,1,1,100000002,610000002004,
1,,Spine,2,0,Image 1,1,1,100000002,610000002008,
0.5,,Spine,2,0,Image 1,1,1,100000002,610000002010,
2,,Spine,2,0,Image 1,1,1,100000002,610000002014,
1.88562,,Spine,2,1,Image 1,1,1,100000000,610000002016,
2.16025,,Spine,2,0,Image 1,1,1,100000002,610000002024,
0,,Spine,2,0,Image 1,1,1,100000002,610000002039,
2.5,,Spine,2,7,Image 1,3,1,100000000,610000002050,
0.5,,Spine,2,7,Image 1,3,1,100000000,610000002051,
2,,Spine,2,7,Image 1,3,1,100000000,610000002052,
0,,Spine,2,3,Image 1,3,1,100000000,610000002053,
4,,Spine,2,4,Image 1,2,1,100000000,610000002054,
0.5,,Spine,2,2,Image 1,2,1,100000000,610000002055,
0.5,,Spine,2,1,Image 1,2,1,100000000,610000002057,
6.5,,Spine,2,1,Image 1,1,1,100000000,610000002058,
0.5,,Spine,2,0,Image 1,1,1,100000000,610000002067,
6.5,,Spine,2,0,Image 1,1,1,100000000,610000002068,
1.5,,Spine,2,4,Image 1,2,1,100000000,610000002071,
2.5,,Spine,2,4,Image 1,2,1,100000000,610000002072,
2,,Spine,2,4,Image 1,2,1,100000000,610000002073,
2.5,,Spine,2,3,Image 1,1,1,100000000,610000002074,
1,,Spine,2,2,Image 1,1,1,100000000,610000002075,
3,,Spine,2,1,Image 1,2,1,100000000,610000002076,
17.5,,Spine,2,1,Image 1,2,1,100000001,610000002078,
10.5,,Spine,2,1,Image 1,2,1,100000001,610000002079,
9,,Spine,2,0,Image 1,1,1,100000001,610000002080,
0,,Spine,2,0,Image 1,1,1,100000001,610000002081,
4,,Spine,2,0,Image 1,1,1,100000001,610000002082,
0,,Spine,2,1,Image 1,2,1,100000001,610000002083,
6,,Spine,2,0,Image 1,1,1,100000001,610000002084,
2.5,,Spine,2,3,Image 1,1,1,100000002,610000002085,
22,,Spine,2,3,Image 1,1,1,100000002,610000002086,
11.5,,Spine,2,2,Image 1,1,1,100000002,610000002087,
2,,Spine,2,1,Image 1,2,1,100000002,610000002088,
3.5,,Spine,2,1,Image 1,2,1,100000002,610000002089,
0.5,,Spine,2,0,Image 1,1,1,100000002,610000002090,
0.5,,Spine,2,3,Image 1,2,1,100000002,610000002093,
2,,Spine,2,2,Image 1,2,1,100000002,610000002094,
1,,Spine,2,2,Image 1,1,1,100000002,610000002095,
0.5,,Spine,2,0,Image 1,1,1,100000002,610000002096,
0.5,,Spine,2,0,Image 1,1,1,100000002,610000002097,
3,,Spine,2,2,Image 1,2,1,100000002,610000002102,
