
Spine Intensity Median Ch=2 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.01562,,Spine,2,1,Image 1,1,1,100000000,610000001873,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000001876,
22.0312,,Spine,2,3,Image 1,1,1,100000002,610000001880,
1.00391,,Spine,2,1,Image 1,1,1,100000000,610000001883,
5.00781,,Spine,2,0,Image 1,1,1,100000001,610000001885,
2.00391,,Spine,2,4,Image 1,2,1,100000000,610000001887,
1.00781,,Spine,2,0,Image 1,1,1,100000002,610000001893,
6.50781,,Spine,2,8,Image 1,5,1,100000000,610000001895,
11.125,,Spine,2,1,Image 1,1,1,100000000,610000001898,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000001903,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000001906,
2.01562,,Spine,2,2,Image 1,1,1,100000002,610000001908,
2.01562,,Spine,2,0,Image 1,1,1,100000002,610000001911,
19.0312,,Spine,2,3,Image 1,1,1,100000002,610000001914,
1.00391,,Spine,2,3,Image 1,2,1,100000002,610000001916,
1.00781,,Spine,2,1,Image 1,2,1,100000002,610000001919,
2.00391,,Spine,2,1,Image 1,1,1,100000000,610000001922,
6.0625,,Spine,2,2,Image 1,1,1,100000001,610000001925,
1.00391,,Spine,2,1,Image 1,1,1,100000000,610000001931,
2.00391,,Spine,2,0,Image 1,1,1,100000000,610000001934,
1.50391,,Spine,2,5,Image 1,3,1,100000000,610000001936,
1.00391,,Spine,2,1,Image 1,1,1,100000000,610000001939,
2.00391,,Spine,2,1,Image 1,1,1,100000000,610000001941,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000001947,
1.00391,,Spine,2,3,Image 1,2,1,100000002,610000001949,
2.00781,,Spine,2,1,Image 1,2,1,100000002,610000001952,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000001956,
10.0312,,Spine,2,2,Image 1,1,1,100000002,610000001958,
20.5625,,Spine,2,3,Image 1,1,1,100000002,610000001965,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000001970,
2.01562,,Spine,2,1,Image 1,1,1,100000000,610000001975,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000001978,
5.01562,,Spine,2,1,Image 1,1,1,100000000,610000001983,
2.01562,,Spine,2,0,Image 1,1,1,100000002,610000001985,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000001989,
1.00195,,Spine,2,0,Image 1,1,1,100000002,610000001991,
2.00781,,Spine,2,0,Image 1,1,1,100000000,610000001993,
2.00781,,Spine,2,0,Image 1,1,1,100000001,610000001997,
1.00391,,Spine,2,1,Image 1,1,1,100000000,610000001999,
1.00781,,Spine,2,0,Image 1,1,1,100000002,610000002002,
3.00781,,Spine,2,0,Image 1,1,1,100000002,610000002004,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000002008,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000002010,
2.00781,,Spine,2,0,Image 1,1,1,100000002,610000002014,
5.01562,,Spine,2,1,Image 1,1,1,100000000,610000002016,
2.01562,,Spine,2,0,Image 1,1,1,100000002,610000002024,
2.00391,,Spine,2,0,Image 1,1,1,100000002,610000002039,
3.03125,,Spine,2,7,Image 1,3,1,100000000,610000002050,
3.01562,,Spine,2,7,Image 1,3,1,100000000,610000002051,
5.00781,,Spine,2,7,Image 1,3,1,100000000,610000002052,
1.00391,,Spine,2,3,Image 1,3,1,100000000,610000002053,
4.01562,,Spine,2,4,Image 1,2,1,100000000,610000002054,
2.00781,,Spine,2,2,Image 1,2,1,100000000,610000002055,
2.00195,,Spine,2,1,Image 1,2,1,100000000,610000002057,
7.51562,,Spine,2,1,Image 1,1,1,100000000,610000002058,
1.00391,,Spine,2,0,Image 1,1,1,100000000,610000002067,
2.53125,,Spine,2,0,Image 1,1,1,100000000,610000002068,
3.00781,,Spine,2,4,Image 1,2,1,100000000,610000002071,
6.03125,,Spine,2,4,Image 1,2,1,100000000,610000002072,
2.00781,,Spine,2,4,Image 1,2,1,100000000,610000002073,
2.00781,,Spine,2,3,Image 1,1,1,100000000,610000002074,
1.00391,,Spine,2,2,Image 1,1,1,100000000,610000002075,
3.01562,,Spine,2,1,Image 1,2,1,100000000,610000002076,
13.0312,,Spine,2,1,Image 1,2,1,100000001,610000002078,
13.0312,,Spine,2,1,Image 1,2,1,100000001,610000002079,
12.0625,,Spine,2,0,Image 1,1,1,100000001,610000002080,
3.00781,,Spine,2,0,Image 1,1,1,100000001,610000002081,
19.0312,,Spine,2,0,Image 1,1,1,100000001,610000002082,
1.00391,,Spine,2,1,Image 1,2,1,100000001,610000002083,
5.0625,,Spine,2,0,Image 1,1,1,100000001,610000002084,
22.5312,,Spine,2,3,Image 1,1,1,100000002,610000002085,
23.5312,,Spine,2,3,Image 1,1,1,100000002,610000002086,
22.0625,,Spine,2,2,Image 1,1,1,100000002,610000002087,
1.00391,,Spine,2,1,Image 1,2,1,100000002,610000002088,
2.01562,,Spine,2,1,Image 1,2,1,100000002,610000002089,
3.01562,,Spine,2,0,Image 1,1,1,100000002,610000002090,
1.00781,,Spine,2,3,Image 1,2,1,100000002,610000002093,
2.01562,,Spine,2,2,Image 1,2,1,100000002,610000002094,
1.00781,,Spine,2,2,Image 1,1,1,100000002,610000002095,
2.01562,,Spine,2,0,Image 1,1,1,100000002,610000002096,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000002097,
8.0625,,Spine,2,2,Image 1,2,1,100000002,610000002102,
