
Segment Center Intensity Mean Ch=5 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,7,Image 1,5,1,100000000,510000000027,
0,,Segment,5,6,Image 1,4,1,100000000,510000000054,
0,,Segment,5,5,Image 1,3,1,100000000,510000000091,
0,,Segment,5,4,Image 1,2,1,100000000,510000000103,
0,,Segment,5,3,Image 1,1,1,100000000,510000000121,
0,,Segment,5,2,Image 1,1,1,100000000,510000000134,
0,,Segment,5,1,Image 1,1,1,100000000,510000000159,
0,,Segment,5,0,Image 1,1,1,100000000,510000000199,
0,,Segment,5,7,Image 1,4,1,100000000,510000000286,
0,,Segment,5,4,Image 1,3,1,100000000,510000000347,
0,,Segment,5,3,Image 1,2,1,100000000,510000000404,
0,,Segment,5,2,Image 1,2,1,100000000,510000000422,
0,,Segment,5,1,Image 1,1,1,100000000,510000000429,
0,,Segment,5,0,Image 1,1,1,100000000,510000000455,
0,,Segment,5,4,Image 1,2,1,100000000,510000000462,
0.234375,,Segment,5,0,Image 1,1,1,100000000,510000000602,
0,,Segment,5,2,Image 1,2,1,100000002,510000000670,
0,,Segment,5,1,Image 1,1,1,100000002,510000000703,
0,,Segment,5,0,Image 1,1,1,100000002,510000000741,
0,,Segment,5,4,Image 1,2,1,100000003,510000000792,
0,,Segment,5,3,Image 1,1,1,100000003,510000000809,
0,,Segment,5,2,Image 1,1,1,100000003,510000000833,
0,,Segment,5,1,Image 1,1,1,100000003,510000000846,
0,,Segment,5,0,Image 1,1,1,100000003,510000000876,
0,,Segment,5,4,Image 1,1,1,100000001,510000001009,
0,,Segment,5,3,Image 1,1,1,100000001,510000001031,
0,,Segment,5,2,Image 1,1,1,100000001,510000001058,
0,,Segment,5,1,Image 1,1,1,100000001,510000001069,
0,,Segment,5,0,Image 1,1,1,100000001,510000001078,
0,,Segment,5,2,Image 1,2,1,100000001,510000001165,
6.85185,,Segment,5,6,Image 1,3,1,100000001,510000001218,
0,,Segment,5,5,Image 1,3,1,100000001,510000001227,
0,,Segment,5,4,Image 1,2,1,100000001,510000001234,
0,,Segment,5,3,Image 1,2,1,100000001,510000001285,
0,,Segment,5,2,Image 1,2,1,100000001,510000001296,
0,,Segment,5,1,Image 1,2,1,100000001,510000001300,
0,,Segment,5,6,Image 1,4,1,100000001,510000001323,
0,,Segment,5,4,Image 1,2,1,100000001,510000001348,
0,,Segment,5,5,Image 1,2,1,100000001,510000001359,
0,,Segment,5,4,Image 1,3,1,100000001,510000001376,
0,,Segment,5,3,Image 1,3,1,100000001,510000001384,
0,,Segment,5,3,Image 1,2,1,100000001,510000001391,
0,,Segment,5,2,Image 1,3,1,100000001,510000001398,
0,,Segment,5,0,Image 1,1,1,100000003,510000001454,
0,,Segment,5,3,Image 1,1,1,100000000,510000001538,
