
Spine Center Intensity Mean Ch=1 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.33333,,Spine,1,2,Image 1,2,1,100000000,610000003852,
1.5,,Spine,1,5,Image 1,3,1,100000002,610000003859,
2.125,,Spine,1,5,Image 1,3,1,100000002,610000003866,
1.42857,,Spine,1,5,Image 1,3,1,100000002,610000003872,
1.42857,,Spine,1,1,Image 1,2,1,100000002,610000003878,
3,,Spine,1,7,Image 1,5,1,100000000,610000003882,
1.8,,Spine,1,2,Image 1,2,1,100000002,610000003886,
2.92593,,Spine,1,0,Image 1,1,1,100000000,610000003912,
2.33333,,Spine,1,5,Image 1,3,1,100000000,610000003914,
1.2,,Spine,1,7,Image 1,2,1,100000002,610000003925,
2.4,,Spine,1,3,Image 1,3,1,100000000,610000003929,
1,,Spine,1,1,Image 1,1,1,100000000,610000003931,
2.33333,,Spine,1,1,Image 1,2,1,100000002,610000003936,
2.33333,,Spine,1,3,Image 1,2,1,100000002,610000003938,
3.4,,Spine,1,2,Image 1,1,1,100000001,610000003942,
3.36842,,Spine,1,0,Image 1,1,1,100000000,610000003960,
2.57143,,Spine,1,0,Image 1,1,1,100000003,610000003967,
1.875,,Spine,1,7,Image 1,2,1,100000002,610000003975,
0.833333,,Spine,1,7,Image 1,2,1,100000002,610000003984,
3.3,,Spine,1,0,Image 1,1,1,100000000,610000003994,
0.666667,,Spine,1,4,Image 1,2,1,100000003,610000003996,
0.75,,Spine,1,2,Image 1,3,1,100000001,610000003999,
3.1875,,Spine,1,0,Image 1,1,1,100000000,610000004014,
1,,Spine,1,4,Image 1,1,1,100000003,610000004017,
3.4,,Spine,1,4,Image 1,1,1,100000000,610000004021,
32.5,,Spine,1,2,Image 1,2,1,100000002,610000004024,
2.33333,,Spine,1,3,Image 1,2,1,100000000,610000004026,
2,,Spine,1,0,Image 1,1,1,100000003,610000004028,
2.8,,Spine,1,1,Image 1,2,1,100000002,610000004032,
1.45455,,Spine,1,0,Image 1,1,1,100000000,610000004043,
1.75,,Spine,1,4,Image 1,2,1,100000001,610000004046,
2,,Spine,1,2,Image 1,2,1,100000000,610000004050,
1,,Spine,1,0,Image 1,1,1,100000003,610000004053,
2.44444,,Spine,1,0,Image 1,1,1,100000000,610000004062,
2,,Spine,1,3,Image 1,2,1,100000000,610000004065,
1.33333,,Spine,1,4,Image 1,1,1,100000003,610000004067,
0.333333,,Spine,1,0,Image 1,1,1,100000001,610000004072,
2.33333,,Spine,1,3,Image 1,3,1,100000000,610000004074,
1.75,,Spine,1,5,Image 1,2,1,100000002,610000004077,
3.38462,,Spine,1,0,Image 1,1,1,100000000,610000004089,
2.6,,Spine,1,0,Image 1,1,1,100000003,610000004093,
11,,Spine,1,6,Image 1,3,1,100000001,610000004095,
2.25,,Spine,1,2,Image 1,1,1,100000001,610000004098,
1.75,,Spine,1,7,Image 1,2,1,100000002,610000004105,
1.33333,,Spine,1,2,Image 1,1,1,100000001,610000004107,
2.8,,Spine,1,0,Image 1,1,1,100000003,610000004112,
2.5,,Spine,1,0,Image 1,1,1,100000003,610000004119,
2.66667,,Spine,1,1,Image 1,2,1,100000001,610000004121,
2,,Spine,1,0,Image 1,1,1,100000002,610000004124,
3.375,,Spine,1,0,Image 1,1,1,100000000,610000004132,
3.25,,Spine,1,3,Image 1,1,1,100000000,610000004135,
0.333333,,Spine,1,3,Image 1,1,1,100000003,610000004137,
2,,Spine,1,0,Image 1,1,1,100000001,610000004140,
2,,Spine,1,7,Image 1,2,1,100000002,610000004145,
1.2,,Spine,1,0,Image 1,1,1,100000000,610000004149,
0.666667,,Spine,1,0,Image 1,1,1,100000001,610000004151,
1.5,,Spine,1,0,Image 1,1,1,100000000,610000004155,
3.75,,Spine,1,0,Image 1,1,1,100000000,610000004163,
2.6,,Spine,1,0,Image 1,1,1,100000000,610000004167,
4,,Spine,1,0,Image 1,1,1,100000001,610000004170,
4.33333,,Spine,1,0,Image 1,1,1,100000003,610000004173,
2,,Spine,1,3,Image 1,3,1,100000000,610000004176,
2,,Spine,1,5,Image 1,2,1,100000002,610000004178,
0.75,,Spine,1,7,Image 1,2,1,100000002,610000004184,
1.33333,,Spine,1,1,Image 1,2,1,100000002,610000004186,
2,,Spine,1,2,Image 1,2,1,100000000,610000004189,
1.66667,,Spine,1,0,Image 1,1,1,100000000,610000004192,
4.16667,,Spine,1,0,Image 1,1,1,100000000,610000004198,
1.71429,,Spine,1,7,Image 1,2,1,100000002,610000004205,
2.66667,,Spine,1,0,Image 1,1,1,100000003,610000004207,
2.66667,,Spine,1,0,Image 1,1,1,100000002,610000004209,
1.5,,Spine,1,0,Image 1,1,1,100000003,610000004212,
89.6667,,Spine,1,6,Image 1,3,1,100000001,610000004214,
1,,Spine,1,0,Image 1,1,1,100000001,610000004216,
4,,Spine,1,0,Image 1,1,1,100000003,610000004219,
2.33333,,Spine,1,1,Image 1,2,1,100000002,610000004221,
2.25,,Spine,1,0,Image 1,1,1,100000003,610000004225,
3.33333,,Spine,1,4,Image 1,2,1,100000001,610000004228,
3.66667,,Spine,1,0,Image 1,1,1,100000000,610000004235,
2,,Spine,1,2,Image 1,2,1,100000000,610000004238,
0.333333,,Spine,1,5,Image 1,1,1,100000002,610000004242,
1.33333,,Spine,1,0,Image 1,1,1,100000000,610000004244,
0.333333,,Spine,1,7,Image 1,2,1,100000002,610000004247,
1.5,,Spine,1,0,Image 1,1,1,100000003,610000004249,
1.25,,Spine,1,7,Image 1,2,1,100000002,610000004254,
1,,Spine,1,0,Image 1,1,1,100000001,610000004256,
6,,Spine,1,0,Image 1,1,1,100000003,610000004259,
3.5,,Spine,1,7,Image 1,2,1,100000002,610000004263,
0,,Spine,1,0,Image 1,1,1,100000001,610000004265,
3,,Spine,1,4,Image 1,2,1,100000001,610000004268,
0.333333,,Spine,1,7,Image 1,2,1,100000002,610000004271,
2.5,,Spine,1,0,Image 1,1,1,100000003,610000004274,
4.33333,,Spine,1,0,Image 1,1,1,100000000,610000004277,
2.25,,Spine,1,0,Image 1,1,1,100000000,610000004281,
2.33333,,Spine,1,0,Image 1,1,1,100000001,610000004284,
5,,Spine,1,0,Image 1,1,1,100000000,610000004289,
1.33333,,Spine,1,1,Image 1,2,1,100000002,610000004291,
1,,Spine,1,0,Image 1,1,1,100000001,610000004293,
5,,Spine,1,0,Image 1,1,1,100000001,610000004295,
2,,Spine,1,0,Image 1,1,1,100000000,610000004297,
4.5,,Spine,1,0,Image 1,1,1,100000000,610000004301,
1.25,,Spine,1,7,Image 1,2,1,100000002,610000004305,
18,,Spine,1,0,Image 1,1,1,100000000,610000004307,
0,,Spine,1,0,Image 1,1,1,100000001,610000004309,
1.66667,,Spine,1,0,Image 1,1,1,100000003,610000004313,
1.2,,Spine,1,0,Image 1,1,1,100000000,610000004318,
0.5,,Spine,1,0,Image 1,1,1,100000001,610000004320,
2,,Spine,1,0,Image 1,1,1,100000001,610000004323,
6.75,,Spine,1,0,Image 1,1,1,100000000,610000004326,
0,,Spine,1,7,Image 1,2,1,100000002,610000004331,
0.6,,Spine,1,0,Image 1,1,1,100000000,610000004337,
1.5,,Spine,1,0,Image 1,1,1,100000000,610000004342,
1.33333,,Spine,1,0,Image 1,1,1,100000000,610000004345,
3,,Spine,1,0,Image 1,1,1,100000003,610000004348,
0.666667,,Spine,1,7,Image 1,2,1,100000002,610000004351,
1.33333,,Spine,1,7,Image 1,2,1,100000002,610000004355,
4,,Spine,1,0,Image 1,1,1,100000000,610000004362,
1,,Spine,1,7,Image 1,2,1,100000002,610000004367,
1.66667,,Spine,1,7,Image 1,4,1,100000000,610000004369,
1,,Spine,1,0,Image 1,1,1,100000003,610000004371,
0.5,,Spine,1,0,Image 1,1,1,100000000,610000004376,
2.66667,,Spine,1,1,Image 1,1,1,100000001,610000004389,
1,,Spine,1,0,Image 1,1,1,100000000,610000004391,
1.66667,,Spine,1,2,Image 1,2,1,100000000,610000004396,
1,,Spine,1,7,Image 1,2,1,100000002,610000004401,
2.33333,,Spine,1,0,Image 1,1,1,100000000,610000004408,
1,,Spine,1,7,Image 1,4,1,100000000,610000004424,
1.5,,Spine,1,4,Image 1,3,1,100000000,610000004425,
1.5,,Spine,1,1,Image 1,2,1,100000000,610000004426,
1.5,,Spine,1,1,Image 1,2,1,100000000,610000004427,
2,,Spine,1,4,Image 1,3,1,100000000,610000004431,
1.5,,Spine,1,4,Image 1,3,1,100000000,610000004432,
1,,Spine,1,4,Image 1,3,1,100000000,610000004433,
4.5,,Spine,1,3,Image 1,2,1,100000000,610000004434,
0.5,,Spine,1,3,Image 1,3,1,100000000,610000004435,
0,,Spine,1,3,Image 1,1,1,100000000,610000004436,
1,,Spine,1,3,Image 1,2,1,100000000,610000004437,
2.5,,Spine,1,3,Image 1,2,1,100000000,610000004438,
3,,Spine,1,0,Image 1,1,1,100000000,610000004439,
1.5,,Spine,1,0,Image 1,1,1,100000000,610000004440,
2,,Spine,1,4,Image 1,1,1,100000001,610000004442,
2,,Spine,1,4,Image 1,2,1,100000001,610000004443,
3,,Spine,1,4,Image 1,2,1,100000001,610000004444,
1.5,,Spine,1,2,Image 1,1,1,100000001,610000004445,
2.5,,Spine,1,2,Image 1,2,1,100000001,610000004446,
4.5,,Spine,1,6,Image 1,3,1,100000001,610000004447,
103.5,,Spine,1,6,Image 1,3,1,100000001,610000004448,
4.5,,Spine,1,6,Image 1,4,1,100000001,610000004449,
4.5,,Spine,1,3,Image 1,2,1,100000001,610000004450,
2,,Spine,1,1,Image 1,2,1,100000001,610000004451,
4,,Spine,1,1,Image 1,2,1,100000001,610000004452,
1.5,,Spine,1,2,Image 1,2,1,100000001,610000004453,
1,,Spine,1,0,Image 1,1,1,100000001,610000004454,
1,,Spine,1,0,Image 1,1,1,100000001,610000004460,
1.5,,Spine,1,2,Image 1,2,1,100000002,610000004462,
2,,Spine,1,2,Image 1,2,1,100000002,610000004463,
1.5,,Spine,1,2,Image 1,2,1,100000002,610000004464,
1.5,,Spine,1,2,Image 1,2,1,100000002,610000004465,
2,,Spine,1,1,Image 1,2,1,100000002,610000004466,
1.5,,Spine,1,5,Image 1,3,1,100000002,610000004470,
1,,Spine,1,5,Image 1,3,1,100000002,610000004471,
2.5,,Spine,1,7,Image 1,2,1,100000002,610000004472,
2,,Spine,1,3,Image 1,2,1,100000002,610000004473,
3.5,,Spine,1,3,Image 1,2,1,100000003,610000004478,
2,,Spine,1,0,Image 1,1,1,100000003,610000004480,
0,,Spine,1,0,Image 1,1,1,100000003,610000004481,
1.5,,Spine,1,0,Image 1,1,1,100000003,610000004482,
0.5,,Spine,1,0,Image 1,1,1,100000003,610000004483,
