
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,1,2,Image 1,2,1,100000000,610000003852,
8,,Spine,1,5,Image 1,3,1,100000002,610000003859,
8,,Spine,1,5,Image 1,3,1,100000002,610000003866,
7,,Spine,1,5,Image 1,3,1,100000002,610000003872,
7,,Spine,1,1,Image 1,2,1,100000002,610000003878,
4,,Spine,1,7,Image 1,5,1,100000000,610000003882,
5,,Spine,1,2,Image 1,2,1,100000002,610000003886,
27,,Spine,1,0,Image 1,1,1,100000000,610000003912,
3,,Spine,1,5,Image 1,3,1,100000000,610000003914,
10,,Spine,1,7,Image 1,2,1,100000002,610000003925,
5,,Spine,1,3,Image 1,3,1,100000000,610000003929,
3,,Spine,1,1,Image 1,1,1,100000000,610000003931,
6,,Spine,1,1,Image 1,2,1,100000002,610000003936,
3,,Spine,1,3,Image 1,2,1,100000002,610000003938,
5,,Spine,1,2,Image 1,1,1,100000001,610000003942,
19,,Spine,1,0,Image 1,1,1,100000000,610000003960,
7,,Spine,1,0,Image 1,1,1,100000003,610000003967,
8,,Spine,1,7,Image 1,2,1,100000002,610000003975,
6,,Spine,1,7,Image 1,2,1,100000002,610000003984,
10,,Spine,1,0,Image 1,1,1,100000000,610000003994,
3,,Spine,1,4,Image 1,2,1,100000003,610000003996,
4,,Spine,1,2,Image 1,3,1,100000001,610000003999,
16,,Spine,1,0,Image 1,1,1,100000000,610000004014,
4,,Spine,1,4,Image 1,1,1,100000003,610000004017,
5,,Spine,1,4,Image 1,1,1,100000000,610000004021,
4,,Spine,1,2,Image 1,2,1,100000002,610000004024,
3,,Spine,1,3,Image 1,2,1,100000000,610000004026,
3,,Spine,1,0,Image 1,1,1,100000003,610000004028,
5,,Spine,1,1,Image 1,2,1,100000002,610000004032,
11,,Spine,1,0,Image 1,1,1,100000000,610000004043,
4,,Spine,1,4,Image 1,2,1,100000001,610000004046,
5,,Spine,1,2,Image 1,2,1,100000000,610000004050,
4,,Spine,1,0,Image 1,1,1,100000003,610000004053,
9,,Spine,1,0,Image 1,1,1,100000000,610000004062,
4,,Spine,1,3,Image 1,2,1,100000000,610000004065,
3,,Spine,1,4,Image 1,1,1,100000003,610000004067,
6,,Spine,1,0,Image 1,1,1,100000001,610000004072,
3,,Spine,1,3,Image 1,3,1,100000000,610000004074,
4,,Spine,1,5,Image 1,2,1,100000002,610000004077,
13,,Spine,1,0,Image 1,1,1,100000000,610000004089,
5,,Spine,1,0,Image 1,1,1,100000003,610000004093,
3,,Spine,1,6,Image 1,3,1,100000001,610000004095,
4,,Spine,1,2,Image 1,1,1,100000001,610000004098,
4,,Spine,1,7,Image 1,2,1,100000002,610000004105,
3,,Spine,1,2,Image 1,1,1,100000001,610000004107,
5,,Spine,1,0,Image 1,1,1,100000003,610000004112,
6,,Spine,1,0,Image 1,1,1,100000003,610000004119,
3,,Spine,1,1,Image 1,2,1,100000001,610000004121,
4,,Spine,1,0,Image 1,1,1,100000002,610000004124,
8,,Spine,1,0,Image 1,1,1,100000000,610000004132,
4,,Spine,1,3,Image 1,1,1,100000000,610000004135,
3,,Spine,1,3,Image 1,1,1,100000003,610000004137,
3,,Spine,1,0,Image 1,1,1,100000001,610000004140,
5,,Spine,1,7,Image 1,2,1,100000002,610000004145,
5,,Spine,1,0,Image 1,1,1,100000000,610000004149,
3,,Spine,1,0,Image 1,1,1,100000001,610000004151,
4,,Spine,1,0,Image 1,1,1,100000000,610000004155,
8,,Spine,1,0,Image 1,1,1,100000000,610000004163,
5,,Spine,1,0,Image 1,1,1,100000000,610000004167,
3,,Spine,1,0,Image 1,1,1,100000001,610000004170,
3,,Spine,1,0,Image 1,1,1,100000003,610000004173,
3,,Spine,1,3,Image 1,3,1,100000000,610000004176,
3,,Spine,1,5,Image 1,2,1,100000002,610000004178,
4,,Spine,1,7,Image 1,2,1,100000002,610000004184,
3,,Spine,1,1,Image 1,2,1,100000002,610000004186,
3,,Spine,1,2,Image 1,2,1,100000000,610000004189,
3,,Spine,1,0,Image 1,1,1,100000000,610000004192,
6,,Spine,1,0,Image 1,1,1,100000000,610000004198,
7,,Spine,1,7,Image 1,2,1,100000002,610000004205,
3,,Spine,1,0,Image 1,1,1,100000003,610000004207,
3,,Spine,1,0,Image 1,1,1,100000002,610000004209,
4,,Spine,1,0,Image 1,1,1,100000003,610000004212,
3,,Spine,1,6,Image 1,3,1,100000001,610000004214,
2,,Spine,1,0,Image 1,1,1,100000001,610000004216,
3,,Spine,1,0,Image 1,1,1,100000003,610000004219,
3,,Spine,1,1,Image 1,2,1,100000002,610000004221,
4,,Spine,1,0,Image 1,1,1,100000003,610000004225,
3,,Spine,1,4,Image 1,2,1,100000001,610000004228,
6,,Spine,1,0,Image 1,1,1,100000000,610000004235,
4,,Spine,1,2,Image 1,2,1,100000000,610000004238,
3,,Spine,1,5,Image 1,1,1,100000002,610000004242,
3,,Spine,1,0,Image 1,1,1,100000000,610000004244,
3,,Spine,1,7,Image 1,2,1,100000002,610000004247,
2,,Spine,1,0,Image 1,1,1,100000003,610000004249,
4,,Spine,1,7,Image 1,2,1,100000002,610000004254,
2,,Spine,1,0,Image 1,1,1,100000001,610000004256,
3,,Spine,1,0,Image 1,1,1,100000003,610000004259,
2,,Spine,1,7,Image 1,2,1,100000002,610000004263,
2,,Spine,1,0,Image 1,1,1,100000001,610000004265,
4,,Spine,1,4,Image 1,2,1,100000001,610000004268,
3,,Spine,1,7,Image 1,2,1,100000002,610000004271,
2,,Spine,1,0,Image 1,1,1,100000003,610000004274,
3,,Spine,1,0,Image 1,1,1,100000000,610000004277,
4,,Spine,1,0,Image 1,1,1,100000000,610000004281,
3,,Spine,1,0,Image 1,1,1,100000001,610000004284,
5,,Spine,1,0,Image 1,1,1,100000000,610000004289,
3,,Spine,1,1,Image 1,2,1,100000002,610000004291,
2,,Spine,1,0,Image 1,1,1,100000001,610000004293,
3,,Spine,1,0,Image 1,1,1,100000001,610000004295,
2,,Spine,1,0,Image 1,1,1,100000000,610000004297,
4,,Spine,1,0,Image 1,1,1,100000000,610000004301,
4,,Spine,1,7,Image 1,2,1,100000002,610000004305,
2,,Spine,1,0,Image 1,1,1,100000000,610000004307,
3,,Spine,1,0,Image 1,1,1,100000001,610000004309,
3,,Spine,1,0,Image 1,1,1,100000003,610000004313,
5,,Spine,1,0,Image 1,1,1,100000000,610000004318,
2,,Spine,1,0,Image 1,1,1,100000001,610000004320,
3,,Spine,1,0,Image 1,1,1,100000001,610000004323,
