
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.00391,,Spine,1,2,Image 1,2,1,100000000,610000003852,
2.00391,,Spine,1,5,Image 1,3,1,100000002,610000003859,
2.00391,,Spine,1,5,Image 1,3,1,100000002,610000003866,
1.00391,,Spine,1,5,Image 1,3,1,100000002,610000003872,
1.00391,,Spine,1,1,Image 1,2,1,100000002,610000003878,
2.00391,,Spine,1,7,Image 1,5,1,100000000,610000003882,
2.00391,,Spine,1,2,Image 1,2,1,100000002,610000003886,
2.00781,,Spine,1,0,Image 1,1,1,100000000,610000003912,
2.00391,,Spine,1,5,Image 1,3,1,100000000,610000003914,
1.00391,,Spine,1,7,Image 1,2,1,100000002,610000003925,
2.00391,,Spine,1,3,Image 1,3,1,100000000,610000003929,
2.00781,,Spine,1,1,Image 1,1,1,100000000,610000003931,
2.00391,,Spine,1,1,Image 1,2,1,100000002,610000003936,
3.01562,,Spine,1,3,Image 1,2,1,100000002,610000003938,
3.00781,,Spine,1,2,Image 1,1,1,100000001,610000003942,
2.00781,,Spine,1,0,Image 1,1,1,100000000,610000003960,
3.03125,,Spine,1,0,Image 1,1,1,100000003,610000003967,
1.00781,,Spine,1,7,Image 1,2,1,100000002,610000003975,
1.00391,,Spine,1,7,Image 1,2,1,100000002,610000003984,
3.03125,,Spine,1,0,Image 1,1,1,100000000,610000003994,
1.00391,,Spine,1,4,Image 1,2,1,100000003,610000003996,
1.00391,,Spine,1,2,Image 1,3,1,100000001,610000003999,
2.00781,,Spine,1,0,Image 1,1,1,100000000,610000004014,
1.00391,,Spine,1,4,Image 1,1,1,100000003,610000004017,
2.00391,,Spine,1,4,Image 1,1,1,100000000,610000004021,
4.0625,,Spine,1,2,Image 1,2,1,100000002,610000004024,
1.00391,,Spine,1,3,Image 1,2,1,100000000,610000004026,
2.00391,,Spine,1,0,Image 1,1,1,100000003,610000004028,
2.00391,,Spine,1,1,Image 1,2,1,100000002,610000004032,
1.00391,,Spine,1,0,Image 1,1,1,100000000,610000004043,
1.00391,,Spine,1,4,Image 1,2,1,100000001,610000004046,
2.00391,,Spine,1,2,Image 1,2,1,100000000,610000004050,
1.00391,,Spine,1,0,Image 1,1,1,100000003,610000004053,
2.03125,,Spine,1,0,Image 1,1,1,100000000,610000004062,
2.00391,,Spine,1,3,Image 1,2,1,100000000,610000004065,
1.00391,,Spine,1,4,Image 1,1,1,100000003,610000004067,
1.00391,,Spine,1,0,Image 1,1,1,100000001,610000004072,
1.00391,,Spine,1,3,Image 1,3,1,100000000,610000004074,
2.00391,,Spine,1,5,Image 1,2,1,100000002,610000004077,
2.00781,,Spine,1,0,Image 1,1,1,100000000,610000004089,
2.00391,,Spine,1,0,Image 1,1,1,100000003,610000004093,
6.03125,,Spine,1,6,Image 1,3,1,100000001,610000004095,
2.00781,,Spine,1,2,Image 1,1,1,100000001,610000004098,
1.00391,,Spine,1,7,Image 1,2,1,100000002,610000004105,
2.00391,,Spine,1,2,Image 1,1,1,100000001,610000004107,
