
Spine Intensity Min Ch=1 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,1,2,Image 1,2,1,100000000,610000003852,
0,,Spine,1,5,Image 1,3,1,100000002,610000003859,
0,,Spine,1,5,Image 1,3,1,100000002,610000003866,
0,,Spine,1,5,Image 1,3,1,100000002,610000003872,
0,,Spine,1,1,Image 1,2,1,100000002,610000003878,
0,,Spine,1,7,Image 1,5,1,100000000,610000003882,
0,,Spine,1,2,Image 1,2,1,100000002,610000003886,
0,,Spine,1,0,Image 1,1,1,100000000,610000003912,
0,,Spine,1,5,Image 1,3,1,100000000,610000003914,
0,,Spine,1,7,Image 1,2,1,100000002,610000003925,
0,,Spine,1,3,Image 1,3,1,100000000,610000003929,
0,,Spine,1,1,Image 1,1,1,100000000,610000003931,
0,,Spine,1,1,Image 1,2,1,100000002,610000003936,
0,,Spine,1,3,Image 1,2,1,100000002,610000003938,
0,,Spine,1,2,Image 1,1,1,100000001,610000003942,
0,,Spine,1,0,Image 1,1,1,100000000,610000003960,
0,,Spine,1,0,Image 1,1,1,100000003,610000003967,
0,,Spine,1,7,Image 1,2,1,100000002,610000003975,
0,,Spine,1,7,Image 1,2,1,100000002,610000003984,
0,,Spine,1,0,Image 1,1,1,100000000,610000003994,
0,,Spine,1,4,Image 1,2,1,100000003,610000003996,
0,,Spine,1,2,Image 1,3,1,100000001,610000003999,
0,,Spine,1,0,Image 1,1,1,100000000,610000004014,
0,,Spine,1,4,Image 1,1,1,100000003,610000004017,
0,,Spine,1,4,Image 1,1,1,100000000,610000004021,
0,,Spine,1,2,Image 1,2,1,100000002,610000004024,
0,,Spine,1,3,Image 1,2,1,100000000,610000004026,
0,,Spine,1,0,Image 1,1,1,100000003,610000004028,
0,,Spine,1,1,Image 1,2,1,100000002,610000004032,
0,,Spine,1,0,Image 1,1,1,100000000,610000004043,
0,,Spine,1,4,Image 1,2,1,100000001,610000004046,
0,,Spine,1,2,Image 1,2,1,100000000,610000004050,
0,,Spine,1,0,Image 1,1,1,100000003,610000004053,
0,,Spine,1,0,Image 1,1,1,100000000,610000004062,
0,,Spine,1,3,Image 1,2,1,100000000,610000004065,
0,,Spine,1,4,Image 1,1,1,100000003,610000004067,
0,,Spine,1,0,Image 1,1,1,100000001,610000004072,
0,,Spine,1,3,Image 1,3,1,100000000,610000004074,
0,,Spine,1,5,Image 1,2,1,100000002,610000004077,
0,,Spine,1,0,Image 1,1,1,100000000,610000004089,
0,,Spine,1,0,Image 1,1,1,100000003,610000004093,
1,,Spine,1,6,Image 1,3,1,100000001,610000004095,
0,,Spine,1,2,Image 1,1,1,100000001,610000004098,
0,,Spine,1,7,Image 1,2,1,100000002,610000004105,
0,,Spine,1,2,Image 1,1,1,100000001,610000004107,
0,,Spine,1,0,Image 1,1,1,100000003,610000004112,
0,,Spine,1,0,Image 1,1,1,100000003,610000004119,
0,,Spine,1,1,Image 1,2,1,100000001,610000004121,
0,,Spine,1,0,Image 1,1,1,100000002,610000004124,
0,,Spine,1,0,Image 1,1,1,100000000,610000004132,
0,,Spine,1,3,Image 1,1,1,100000000,610000004135,
0,,Spine,1,3,Image 1,1,1,100000003,610000004137,
0,,Spine,1,0,Image 1,1,1,100000001,610000004140,
0,,Spine,1,7,Image 1,2,1,100000002,610000004145,
0,,Spine,1,0,Image 1,1,1,100000000,610000004149,
0,,Spine,1,0,Image 1,1,1,100000001,610000004151,
0,,Spine,1,0,Image 1,1,1,100000000,610000004155,
0,,Spine,1,0,Image 1,1,1,100000000,610000004163,
0,,Spine,1,0,Image 1,1,1,100000000,610000004167,
0,,Spine,1,0,Image 1,1,1,100000001,610000004170,
0,,Spine,1,0,Image 1,1,1,100000003,610000004173,
0,,Spine,1,3,Image 1,3,1,100000000,610000004176,
0,,Spine,1,5,Image 1,2,1,100000002,610000004178,
0,,Spine,1,7,Image 1,2,1,100000002,610000004184,
0,,Spine,1,1,Image 1,2,1,100000002,610000004186,
0,,Spine,1,2,Image 1,2,1,100000000,610000004189,
0,,Spine,1,0,Image 1,1,1,100000000,610000004192,
