
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0363227,0.022545,0.0353342,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000003912,
0.0303447,0.0134593,0.0256884,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000003960,
0.0315596,0.0187651,0.0252631,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003967,
0.0514724,0.113714,0.0848412,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000003994,
0.0269695,0.0155218,0.0229433,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004014,
0.0210736,0.00112339,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004028,
0.0185118,0.163589,0.0280132,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004043,
0.01251,0.00112339,0.00249161,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004053,
0.0972919,0.11512,0.0824863,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004062,
0.13877,0.154295,0.0485995,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004072,
0.0269765,0.0160192,0.012088,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004089,
0.0560887,0.0170451,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004093,
0.0373372,0.0189182,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004112,
0.00561386,0.0106292,0.00430046,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004119,
0.0552709,0.00748707,0.0158714,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000004124,
0.0589677,0.0741391,0.102403,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004132,
0.0543243,0.0785948,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004140,
0.0545663,0.0674448,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004149,
0.0271641,0.014573,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004151,
0.0560733,0.0192526,0.0225795,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004155,
0.0382077,0.0732214,0.0812894,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004163,
0.0387834,0.0160747,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004167,
0.0467771,0.0365605,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004170,
0.0174459,0.00112339,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004173,
0.0142006,0.00898708,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004192,
0.127665,0.0757617,0.0394191,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004198,
0.0434785,0.00721461,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004207,
0.0519334,0.0131515,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000004209,
0.0266197,0.00145724,0.00627906,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004212,
0.0259413,0.0112839,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004216,
0.0468935,0.0681715,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004219,
0.00732414,0.00359732,0.00782345,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004225,
0.0969267,0.0751122,0.0405593,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004235,
0.0542221,0.0455761,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004244,
0.00778872,0.00112339,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004249,
0.0755088,0.0428507,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004256,
0.0217478,0.00898708,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004259,
0.135474,0.100168,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004265,
0.0478007,0.0175529,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004274,
0.0563683,0.0373257,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004277,
0.075724,0.00760097,0.0266189,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004281,
0.0353413,0.0215153,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004284,
0.0992171,0.0750529,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004289,
0.114142,0.0785948,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004293,
0.0298647,0.0177879,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004295,
0.0307676,0.0177509,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004297,
0.0765709,0.0450112,0.0417738,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004301,
0.0845297,0.0550941,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004307,
0.0288827,0.0481651,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004309,
0.0534621,0.0227374,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004313,
0.0217138,0.00819233,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004318,
0.00918798,0.00158554,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004320,
0.0410177,0.0531156,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004323,
0.0652806,0.0175529,0.0222686,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004326,
0.0895052,0.115362,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004337,
0.0896614,0.0714523,0.0504191,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004342,
0.0513768,0.0339626,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004345,
0.0301048,0.0154585,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004348,
0.014712,0.0183021,0.012359,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004362,
0.0146009,0.00445938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004371,
0.124667,0.0723971,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004376,
0.0695875,0.0115089,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004391,
0.0360749,0.0234865,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004408,
0.0696566,0.0408316,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004439,
0.0107397,0.00515625,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004440,
0.0382925,0.0250119,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004454,
0.017601,0.00860137,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004460,
0.0257194,0.00952402,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004480,
0.0110426,0.00330504,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004481,
0.00986979,0.00190604,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004482,
0.0171491,0.0171685,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004483,
0.0125694,0.00226858,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003931,
0,0.0150331,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000004389,
0.039336,0.00561216,0.00940301,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000003878,
0.0248663,0.00493992,0.00568388,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000003936,
0.0225429,0.0102143,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004032,
0.0382518,0.0134605,0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000004121,
0.0307113,0.0024308,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004186,
0.0168314,0.0055269,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004221,
0.0156007,0.00212955,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004291,
0.0217951,0.0095345,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004426,
0.0075225,0.00112338,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004427,
0.0296697,0.014548,0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000004451,
0.0295111,0.0151818,0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000004452,
0.0180529,0.00632468,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004466,
0.0237527,0.00553439,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000003942,
0.0436082,0.00219338,0.00822106,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000004098,
0.0720486,0.00948273,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000004107,
0.0288506,0.0143936,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000004445,
0.0204102,0.00112339,0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000003852,
