
Spine Number of Voxel Ch=3 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
118,,Spine,3,2,Image 1,2,1,100000000,610000003852,
109,,Spine,3,5,Image 1,3,1,100000002,610000003859,
88,,Spine,3,5,Image 1,3,1,100000002,610000003866,
89,,Spine,3,5,Image 1,3,1,100000002,610000003872,
172,,Spine,3,1,Image 1,2,1,100000002,610000003878,
51,,Spine,3,7,Image 1,5,1,100000000,610000003882,
193,,Spine,3,2,Image 1,2,1,100000002,610000003886,
141,,Spine,3,0,Image 1,1,1,100000000,610000003912,
51,,Spine,3,5,Image 1,3,1,100000000,610000003914,
265,,Spine,3,7,Image 1,2,1,100000002,610000003925,
156,,Spine,3,3,Image 1,3,1,100000000,610000003929,
144,,Spine,3,1,Image 1,1,1,100000000,610000003931,
127,,Spine,3,1,Image 1,2,1,100000002,610000003936,
213,,Spine,3,3,Image 1,2,1,100000002,610000003938,
222,,Spine,3,2,Image 1,1,1,100000001,610000003942,
120,,Spine,3,0,Image 1,1,1,100000000,610000003960,
195,,Spine,3,0,Image 1,1,1,100000003,610000003967,
345,,Spine,3,7,Image 1,2,1,100000002,610000003975,
905,,Spine,3,7,Image 1,2,1,100000002,610000003984,
388,,Spine,3,0,Image 1,1,1,100000000,610000003994,
101,,Spine,3,4,Image 1,2,1,100000003,610000003996,
138,,Spine,3,2,Image 1,3,1,100000001,610000003999,
117,,Spine,3,0,Image 1,1,1,100000000,610000004014,
112,,Spine,3,4,Image 1,1,1,100000003,610000004017,
378,,Spine,3,4,Image 1,1,1,100000000,610000004021,
117,,Spine,3,2,Image 1,2,1,100000002,610000004024,
73,,Spine,3,3,Image 1,2,1,100000000,610000004026,
68,,Spine,3,0,Image 1,1,1,100000003,610000004028,
121,,Spine,3,1,Image 1,2,1,100000002,610000004032,
295,,Spine,3,0,Image 1,1,1,100000000,610000004043,
110,,Spine,3,4,Image 1,2,1,100000001,610000004046,
128,,Spine,3,2,Image 1,2,1,100000000,610000004050,
82,,Spine,3,0,Image 1,1,1,100000003,610000004053,
556,,Spine,3,0,Image 1,1,1,100000000,610000004062,
103,,Spine,3,3,Image 1,2,1,100000000,610000004065,
69,,Spine,3,4,Image 1,1,1,100000003,610000004067,
1135,,Spine,3,0,Image 1,1,1,100000001,610000004072,
177,,Spine,3,3,Image 1,3,1,100000000,610000004074,
65,,Spine,3,5,Image 1,2,1,100000002,610000004077,
108,,Spine,3,0,Image 1,1,1,100000000,610000004089,
121,,Spine,3,0,Image 1,1,1,100000003,610000004093,
71,,Spine,3,6,Image 1,3,1,100000001,610000004095,
302,,Spine,3,2,Image 1,1,1,100000001,610000004098,
1065,,Spine,3,7,Image 1,2,1,100000002,610000004105,
404,,Spine,3,2,Image 1,1,1,100000001,610000004107,
153,,Spine,3,0,Image 1,1,1,100000003,610000004112,
57,,Spine,3,0,Image 1,1,1,100000003,610000004119,
165,,Spine,3,1,Image 1,2,1,100000001,610000004121,
314,,Spine,3,0,Image 1,1,1,100000002,610000004124,
377,,Spine,3,0,Image 1,1,1,100000000,610000004132,
150,,Spine,3,3,Image 1,1,1,100000000,610000004135,
71,,Spine,3,3,Image 1,1,1,100000003,610000004137,
