
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
4,,Spine,1,2,Image 1,1,100000000,610000003852,
3,,Spine,1,5,Image 1,1,100000002,610000003859,
2,,Spine,1,5,Image 1,1,100000002,610000003866,
1,,Spine,1,5,Image 1,1,100000002,610000003872,
1,,Spine,1,1,Image 1,1,100000002,610000003878,
5,,Spine,1,7,Image 1,1,100000000,610000003882,
1,,Spine,1,2,Image 1,1,100000002,610000003886,
0,,Spine,1,0,Image 1,1,100000000,610000003912,
1,,Spine,1,5,Image 1,1,100000000,610000003914,
2,,Spine,1,5,Image 1,1,,610000003916,
2,,Spine,1,3,Image 1,1,100000000,610000003929,
0,,Spine,1,1,Image 1,1,100000000,610000003931,
2,,Spine,1,1,Image 1,1,100000002,610000003936,
2,,Spine,1,3,Image 1,1,100000002,610000003938,
3,,Spine,1,2,Image 1,1,100000001,610000003942,
3,,Spine,1,0,Image 1,1,100000000,610000003960,
6,,Spine,1,0,Image 1,1,,610000003962,
2,,Spine,1,5,Image 1,1,,610000003969,
1,,Spine,1,5,Image 1,1,,610000003977,
0,,Spine,1,4,Image 1,1,100000003,610000003996,
2,,Spine,1,2,Image 1,1,100000001,610000003999,
2,,Spine,1,0,Image 1,1,100000000,610000004014,
0,,Spine,1,4,Image 1,1,100000003,610000004017,
3,,Spine,1,4,Image 1,1,100000000,610000004021,
63,,Spine,1,2,Image 1,1,100000002,610000004024,
3,,Spine,1,3,Image 1,1,100000000,610000004026,
4,,Spine,1,0,Image 1,1,100000003,610000004028,
1,,Spine,1,1,Image 1,1,100000002,610000004032,
1,,Spine,1,4,Image 1,1,100000001,610000004046,
2,,Spine,1,2,Image 1,1,100000000,610000004050,
1,,Spine,1,0,Image 1,1,100000003,610000004053,
10,,Spine,1,0,Image 1,1,,610000004055,
3,,Spine,1,3,Image 1,1,100000000,610000004065,
2,,Spine,1,4,Image 1,1,100000003,610000004067,
2,,Spine,1,0,Image 1,1,100000001,610000004072,
0,,Spine,1,3,Image 1,1,100000000,610000004074,
1,,Spine,1,5,Image 1,1,100000002,610000004077,
4,,Spine,1,0,Image 1,1,100000000,610000004089,
4,,Spine,1,0,Image 1,1,100000003,610000004093,
3,,Spine,1,6,Image 1,1,100000001,610000004095,
2,,Spine,1,2,Image 1,1,100000001,610000004098,
1,,Spine,1,5,Image 1,1,,610000004100,
2,,Spine,1,2,Image 1,1,100000001,610000004107,
6,,Spine,1,0,Image 1,1,,610000004109,
2,,Spine,1,0,Image 1,1,,610000004115,
1,,Spine,1,1,Image 1,1,100000001,610000004121,
2,,Spine,1,0,Image 1,1,100000002,610000004124,
2,,Spine,1,3,Image 1,1,100000000,610000004135,
1,,Spine,1,3,Image 1,1,100000003,610000004137,
8,,Spine,1,0,Image 1,1,,610000004139,
2,,Spine,1,5,Image 1,1,,610000004142,
6,,Spine,1,0,Image 1,1,100000000,610000004149,
