
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,1,7,Image 1,5,1,100000000,510000000027,
1.03235,,Segment,1,6,Image 1,4,1,100000000,510000000054,
1.41152,,Segment,1,5,Image 1,3,1,100000000,510000000091,
1.4391,,Segment,1,4,Image 1,2,1,100000000,510000000103,
1.93524,,Segment,1,3,Image 1,1,1,100000000,510000000121,
1.12486,,Segment,1,2,Image 1,1,1,100000000,510000000134,
1.29918,,Segment,1,1,Image 1,1,1,100000000,510000000159,
1.46047,,Segment,1,0,Image 1,1,1,100000000,510000000199,
1.37451,,Segment,1,7,Image 1,4,1,100000000,510000000286,
1.36707,,Segment,1,4,Image 1,3,1,100000000,510000000347,
1.5701,,Segment,1,3,Image 1,2,1,100000000,510000000404,
1.42592,,Segment,1,2,Image 1,2,1,100000000,510000000422,
2.04634,,Segment,1,1,Image 1,1,1,100000000,510000000429,
1.57791,,Segment,1,0,Image 1,1,1,100000000,510000000455,
1.12486,,Segment,1,4,Image 1,2,1,100000000,510000000462,
3.17621,,Segment,1,0,Image 1,1,1,100000000,510000000602,
1.2949,,Segment,1,2,Image 1,2,1,100000002,510000000670,
1.18854,,Segment,1,1,Image 1,1,1,100000002,510000000703,
1.18134,,Segment,1,0,Image 1,1,1,100000002,510000000741,
0.942363,,Segment,1,4,Image 1,2,1,100000003,510000000792,
1.44551,,Segment,1,3,Image 1,1,1,100000003,510000000809,
1.26744,,Segment,1,2,Image 1,1,1,100000003,510000000833,
1.10887,,Segment,1,1,Image 1,1,1,100000003,510000000846,
1.0304,,Segment,1,0,Image 1,1,1,100000003,510000000876,
1.61481,,Segment,1,4,Image 1,1,1,100000001,510000001009,
1.24503,,Segment,1,3,Image 1,1,1,100000001,510000001031,
1.74233,,Segment,1,2,Image 1,1,1,100000001,510000001058,
1.87639,,Segment,1,1,Image 1,1,1,100000001,510000001069,
0.989743,,Segment,1,0,Image 1,1,1,100000001,510000001078,
1.17717,,Segment,1,2,Image 1,2,1,100000001,510000001165,
23.144,,Segment,1,6,Image 1,3,1,100000001,510000001218,
2.00998,,Segment,1,5,Image 1,3,1,100000001,510000001227,
2.04634,,Segment,1,4,Image 1,2,1,100000001,510000001234,
2.89223,,Segment,1,3,Image 1,2,1,100000001,510000001285,
1.24722,,Segment,1,2,Image 1,2,1,100000001,510000001296,
2.15407,,Segment,1,1,Image 1,2,1,100000001,510000001300,
1.98808,,Segment,1,6,Image 1,4,1,100000001,510000001323,
1.75396,,Segment,1,4,Image 1,2,1,100000001,510000001348,
1.59861,,Segment,1,5,Image 1,2,1,100000001,510000001359,
1.53659,,Segment,1,4,Image 1,3,1,100000001,510000001376,
1.82574,,Segment,1,3,Image 1,3,1,100000001,510000001384,
1.47902,,Segment,1,3,Image 1,2,1,100000001,510000001391,
1.56125,,Segment,1,2,Image 1,3,1,100000001,510000001398,
1.34871,,Segment,1,0,Image 1,1,1,100000003,510000001454,
1.56271,,Segment,1,3,Image 1,1,1,100000000,510000001538,
1.57809,,Segment,1,2,Image 1,1,1,100000000,510000001570,
1.00142,,Segment,1,3,Image 1,3,1,100000000,510000001615,
1.46469,,Segment,1,2,Image 1,2,1,100000000,510000001631,
38.2851,,Segment,1,3,Image 1,3,1,100000002,510000001639,
1.45827,,Segment,1,2,Image 1,2,1,100000002,510000001656,
1.45596,,Segment,1,1,Image 1,1,1,100000002,510000001681,
1.02628,,Segment,1,0,Image 1,1,1,100000002,510000001705,
1.17257,,Segment,1,4,Image 1,2,1,100000001,510000001775,
0.832993,,Segment,1,3,Image 1,1,1,100000001,510000001781,
1.5,,Segment,1,2,Image 1,1,1,100000001,510000001788,
1.7709,,Segment,1,1,Image 1,1,1,100000001,510000001800,
0.494872,,Segment,1,0,Image 1,1,1,100000001,510000001815,
1.25353,,Segment,1,1,Image 1,2,1,100000002,510000001904,
1.49981,,Segment,1,7,Image 1,2,1,100000002,510000001945,
1.49666,,Segment,1,6,Image 1,2,1,100000002,510000001954,
1.29286,,Segment,1,5,Image 1,2,1,100000002,510000001975,
1.2083,,Segment,1,4,Image 1,1,1,100000002,510000001994,
1.31825,,Segment,1,3,Image 1,1,1,100000002,510000002055,
2.36144,,Segment,1,2,Image 1,1,1,100000002,510000002066,
1.2676,,Segment,1,6,Image 1,3,1,100000000,510000002088,
1.04745,,Segment,1,5,Image 1,3,1,100000002,510000002122,
1.01379,,Segment,1,4,Image 1,3,1,100000002,510000002139,
1.42829,,Segment,1,3,Image 1,2,1,100000002,510000002178,
1.17736,,Segment,1,5,Image 1,3,1,100000002,510000002238,
0.862439,,Segment,1,7,Image 1,3,1,100000002,510000002249,
1.55183,,Segment,1,5,Image 1,4,1,100000002,510000002262,
0.83189,,Segment,1,5,Image 1,3,1,100000002,510000002278,
1.76235,,Segment,1,4,Image 1,2,1,100000002,510000002305,
1.57952,,Segment,1,6,Image 1,3,1,100000002,510000002318,
1.27574,,Segment,1,5,Image 1,2,1,100000002,510000002337,
1.62895,,Segment,1,3,Image 1,2,1,100000002,510000002434,
1.22785,,Segment,1,4,Image 1,1,1,100000001,510000002492,
1.24722,,Segment,1,6,Image 1,3,1,100000000,510000002533,
2.16506,,Segment,1,5,Image 1,2,1,100000000,510000002548,
3.20156,,Segment,1,4,Image 1,2,1,100000000,510000002551,
1.81746,,Segment,1,3,Image 1,2,1,100000000,510000002577,
1.25888,,Segment,1,2,Image 1,2,1,100000000,510000002593,
1.49556,,Segment,1,1,Image 1,2,1,100000000,510000002605,
1.68426,,Segment,1,5,Image 1,1,1,100000002,510000002621,
1.19042,,Segment,1,4,Image 1,1,1,100000003,510000002663,
1.19776,,Segment,1,5,Image 1,2,1,100000000,510000002699,
1.5892,,Segment,1,4,Image 1,1,1,100000000,510000002727,
0.866025,,Segment,1,5,Image 1,2,1,100000002,510000002734,
1.55286,,Segment,1,5,Image 1,1,1,100000000,510000002784,
1.61646,,Segment,1,3,Image 1,2,1,100000000,510000002877,
0.748331,,Segment,1,6,Image 1,2,1,100000000,510000002886,
1.96719,,Segment,1,5,Image 1,3,1,100000000,510000002898,
0.755929,,Segment,1,4,Image 1,2,1,100000000,510000002904,
0.962091,,Segment,1,3,Image 1,2,1,100000000,510000002914,
1.19464,,Segment,1,0,Image 1,1,1,100000001,510000002963,
1.21835,,Segment,1,5,Image 1,2,1,100000000,510000002981,
1.1239,,Segment,1,2,Image 1,1,1,100000002,510000002999,
0.916515,,Segment,1,4,Image 1,3,1,100000000,510000003008,
1.35923,,Segment,1,5,Image 1,2,1,100000000,510000003027,
1.45116,,Segment,1,1,Image 1,2,1,100000001,510000003049,
1.38082,,Segment,1,3,Image 1,2,1,100000003,510000003081,
1.32025,,Segment,1,4,Image 1,3,1,100000000,510000003092,
1.10554,,Segment,1,3,Image 1,2,1,100000000,510000003097,
2.44949,,Segment,1,5,Image 1,3,1,100000000,510000003105,
1.63374,,Segment,1,1,Image 1,2,1,100000001,510000003141,
1.82321,,Segment,1,0,Image 1,1,1,100000001,510000003164,
1.31696,,Segment,1,3,Image 1,2,1,100000001,510000003176,
1.15277,,Segment,1,0,Image 1,1,1,100000001,510000003220,
1.10861,,Segment,1,3,Image 1,3,1,100000000,510000003254,
1.50481,,Segment,1,2,Image 1,2,1,100000001,510000003264,
1.80278,,Segment,1,1,Image 1,1,1,100000001,510000003273,
1.5,,Segment,1,2,Image 1,2,1,100000001,510000003292,
1.49071,,Segment,1,2,Image 1,2,1,100000001,510000003300,
1.0198,,Segment,1,3,Image 1,3,1,100000000,510000003321,
1.37239,,Segment,1,0,Image 1,1,1,100000003,510000003364,
1.41774,,Segment,1,2,Image 1,3,1,100000000,510000003389,
1.02952,,Segment,1,1,Image 1,2,1,100000000,510000003412,
1.26398,,Segment,1,2,Image 1,2,1,100000003,510000003424,
1.36788,,Segment,1,1,Image 1,2,1,100000002,510000003439,
0.471405,,Segment,1,0,Image 1,1,1,100000001,510000003466,
1.6413,,Segment,1,1,Image 1,2,1,100000003,510000003474,
0.5,,Segment,1,0,Image 1,1,1,100000003,510000003586,
0.5,,Segment,1,2,Image 1,1,1,100000001,510000003627,
0.5,,Segment,1,4,Image 1,2,1,100000002,510000003630,
