
Spine Center Intensity Max Ch=2 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
133,,Spine,2,2,Image 1,2,1,100000000,610000003852,
59,,Spine,2,5,Image 1,3,1,100000002,610000003859,
71,,Spine,2,5,Image 1,3,1,100000002,610000003866,
34,,Spine,2,5,Image 1,3,1,100000002,610000003872,
124,,Spine,2,1,Image 1,2,1,100000002,610000003878,
18,,Spine,2,7,Image 1,5,1,100000000,610000003882,
109,,Spine,2,2,Image 1,2,1,100000002,610000003886,
171,,Spine,2,0,Image 1,1,1,100000000,610000003912,
63,,Spine,2,5,Image 1,3,1,100000000,610000003914,
121,,Spine,2,7,Image 1,2,1,100000002,610000003925,
77,,Spine,2,3,Image 1,3,1,100000000,610000003929,
41,,Spine,2,1,Image 1,1,1,100000000,610000003931,
67,,Spine,2,1,Image 1,2,1,100000002,610000003936,
56,,Spine,2,3,Image 1,2,1,100000002,610000003938,
122,,Spine,2,2,Image 1,1,1,100000001,610000003942,
171,,Spine,2,0,Image 1,1,1,100000000,610000003960,
115,,Spine,2,0,Image 1,1,1,100000003,610000003967,
121,,Spine,2,7,Image 1,2,1,100000002,610000003975,
119,,Spine,2,7,Image 1,2,1,100000002,610000003984,
188,,Spine,2,0,Image 1,1,1,100000000,610000003994,
58,,Spine,2,4,Image 1,2,1,100000003,610000003996,
179,,Spine,2,2,Image 1,3,1,100000001,610000003999,
171,,Spine,2,0,Image 1,1,1,100000000,610000004014,
80,,Spine,2,4,Image 1,1,1,100000003,610000004017,
136,,Spine,2,4,Image 1,1,1,100000000,610000004021,
69,,Spine,2,2,Image 1,2,1,100000002,610000004024,
77,,Spine,2,3,Image 1,2,1,100000000,610000004026,
73,,Spine,2,0,Image 1,1,1,100000003,610000004028,
67,,Spine,2,1,Image 1,2,1,100000002,610000004032,
174,,Spine,2,0,Image 1,1,1,100000000,610000004043,
81,,Spine,2,4,Image 1,2,1,100000001,610000004046,
124,,Spine,2,2,Image 1,2,1,100000000,610000004050,
50,,Spine,2,0,Image 1,1,1,100000003,610000004053,
174,,Spine,2,0,Image 1,1,1,100000000,610000004062,
88,,Spine,2,3,Image 1,2,1,100000000,610000004065,
69,,Spine,2,4,Image 1,1,1,100000003,610000004067,
80,,Spine,2,0,Image 1,1,1,100000001,610000004072,
48,,Spine,2,3,Image 1,3,1,100000000,610000004074,
98,,Spine,2,5,Image 1,2,1,100000002,610000004077,
171,,Spine,2,0,Image 1,1,1,100000000,610000004089,
120,,Spine,2,0,Image 1,1,1,100000003,610000004093,
79,,Spine,2,6,Image 1,3,1,100000001,610000004095,
128,,Spine,2,2,Image 1,1,1,100000001,610000004098,
136,,Spine,2,7,Image 1,2,1,100000002,610000004105,
144,,Spine,2,2,Image 1,1,1,100000001,610000004107,
