
Spine Center Intensity Min Ch=3 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,2,Image 1,2,1,100000000,610000003852,
0,,Spine,3,5,Image 1,3,1,100000002,610000003859,
0,,Spine,3,5,Image 1,3,1,100000002,610000003866,
0,,Spine,3,5,Image 1,3,1,100000002,610000003872,
0,,Spine,3,1,Image 1,2,1,100000002,610000003878,
7,,Spine,3,7,Image 1,5,1,100000000,610000003882,
11,,Spine,3,2,Image 1,2,1,100000002,610000003886,
56,,Spine,3,0,Image 1,1,1,100000000,610000003912,
0,,Spine,3,5,Image 1,3,1,100000000,610000003914,
73,,Spine,3,7,Image 1,2,1,100000002,610000003925,
35,,Spine,3,3,Image 1,3,1,100000000,610000003929,
15,,Spine,3,1,Image 1,1,1,100000000,610000003931,
16,,Spine,3,1,Image 1,2,1,100000002,610000003936,
41,,Spine,3,3,Image 1,2,1,100000002,610000003938,
0,,Spine,3,2,Image 1,1,1,100000001,610000003942,
27,,Spine,3,0,Image 1,1,1,100000000,610000003960,
0,,Spine,3,0,Image 1,1,1,100000003,610000003967,
48,,Spine,3,7,Image 1,2,1,100000002,610000003975,
53,,Spine,3,7,Image 1,2,1,100000002,610000003984,
0,,Spine,3,0,Image 1,1,1,100000000,610000003994,
0,,Spine,3,4,Image 1,2,1,100000003,610000003996,
0,,Spine,3,2,Image 1,3,1,100000001,610000003999,
65,,Spine,3,0,Image 1,1,1,100000000,610000004014,
0,,Spine,3,4,Image 1,1,1,100000003,610000004017,
0,,Spine,3,4,Image 1,1,1,100000000,610000004021,
22,,Spine,3,2,Image 1,2,1,100000002,610000004024,
45,,Spine,3,3,Image 1,2,1,100000000,610000004026,
21,,Spine,3,0,Image 1,1,1,100000003,610000004028,
24,,Spine,3,1,Image 1,2,1,100000002,610000004032,
0,,Spine,3,0,Image 1,1,1,100000000,610000004043,
27,,Spine,3,4,Image 1,2,1,100000001,610000004046,
0,,Spine,3,2,Image 1,2,1,100000000,610000004050,
17,,Spine,3,0,Image 1,1,1,100000003,610000004053,
0,,Spine,3,0,Image 1,1,1,100000000,610000004062,
26,,Spine,3,3,Image 1,2,1,100000000,610000004065,
30,,Spine,3,4,Image 1,1,1,100000003,610000004067,
44,,Spine,3,0,Image 1,1,1,100000001,610000004072,
22,,Spine,3,3,Image 1,3,1,100000000,610000004074,
10,,Spine,3,5,Image 1,2,1,100000002,610000004077,
58,,Spine,3,0,Image 1,1,1,100000000,610000004089,
73,,Spine,3,0,Image 1,1,1,100000003,610000004093,
42,,Spine,3,6,Image 1,3,1,100000001,610000004095,
0,,Spine,3,2,Image 1,1,1,100000001,610000004098,
78,,Spine,3,7,Image 1,2,1,100000002,610000004105,
63,,Spine,3,2,Image 1,1,1,100000001,610000004107,
64,,Spine,3,0,Image 1,1,1,100000003,610000004112,
59,,Spine,3,0,Image 1,1,1,100000003,610000004119,
34,,Spine,3,1,Image 1,2,1,100000001,610000004121,
78,,Spine,3,0,Image 1,1,1,100000002,610000004124,
73,,Spine,3,0,Image 1,1,1,100000000,610000004132,
51,,Spine,3,3,Image 1,1,1,100000000,610000004135,
4,,Spine,3,3,Image 1,1,1,100000003,610000004137,
0,,Spine,3,0,Image 1,1,1,100000001,610000004140,
72,,Spine,3,7,Image 1,2,1,100000002,610000004145,
89,,Spine,3,0,Image 1,1,1,100000000,610000004149,
43,,Spine,3,0,Image 1,1,1,100000001,610000004151,
0,,Spine,3,0,Image 1,1,1,100000000,610000004155,
111,,Spine,3,0,Image 1,1,1,100000000,610000004163,
74,,Spine,3,0,Image 1,1,1,100000000,610000004167,
76,,Spine,3,0,Image 1,1,1,100000001,610000004170,
76,,Spine,3,0,Image 1,1,1,100000003,610000004173,
38,,Spine,3,3,Image 1,3,1,100000000,610000004176,
47,,Spine,3,5,Image 1,2,1,100000002,610000004178,
95,,Spine,3,7,Image 1,2,1,100000002,610000004184,
21,,Spine,3,1,Image 1,2,1,100000002,610000004186,
0,,Spine,3,2,Image 1,2,1,100000000,610000004189,
75,,Spine,3,0,Image 1,1,1,100000000,610000004192,
141,,Spine,3,0,Image 1,1,1,100000000,610000004198,
113,,Spine,3,7,Image 1,2,1,100000002,610000004205,
79,,Spine,3,0,Image 1,1,1,100000003,610000004207,
74,,Spine,3,0,Image 1,1,1,100000002,610000004209,
74,,Spine,3,0,Image 1,1,1,100000003,610000004212,
42,,Spine,3,6,Image 1,3,1,100000001,610000004214,
0,,Spine,3,0,Image 1,1,1,100000001,610000004216,
59,,Spine,3,0,Image 1,1,1,100000003,610000004219,
24,,Spine,3,1,Image 1,2,1,100000002,610000004221,
98,,Spine,3,0,Image 1,1,1,100000003,610000004225,
0,,Spine,3,4,Image 1,2,1,100000001,610000004228,
135,,Spine,3,0,Image 1,1,1,100000000,610000004235,
0,,Spine,3,2,Image 1,2,1,100000000,610000004238,
63,,Spine,3,5,Image 1,1,1,100000002,610000004242,
56,,Spine,3,0,Image 1,1,1,100000000,610000004244,
99,,Spine,3,7,Image 1,2,1,100000002,610000004247,
93,,Spine,3,0,Image 1,1,1,100000003,610000004249,
84,,Spine,3,7,Image 1,2,1,100000002,610000004254,
86,,Spine,3,0,Image 1,1,1,100000001,610000004256,
73,,Spine,3,0,Image 1,1,1,100000003,610000004259,
51,,Spine,3,7,Image 1,2,1,100000002,610000004263,
43,,Spine,3,0,Image 1,1,1,100000001,610000004265,
45,,Spine,3,4,Image 1,2,1,100000001,610000004268,
110,,Spine,3,7,Image 1,2,1,100000002,610000004271,
118,,Spine,3,0,Image 1,1,1,100000003,610000004274,
141,,Spine,3,0,Image 1,1,1,100000000,610000004277,
65,,Spine,3,0,Image 1,1,1,100000000,610000004281,
96,,Spine,3,0,Image 1,1,1,100000001,610000004284,
135,,Spine,3,0,Image 1,1,1,100000000,610000004289,
19,,Spine,3,1,Image 1,2,1,100000002,610000004291,
60,,Spine,3,0,Image 1,1,1,100000001,610000004293,
73,,Spine,3,0,Image 1,1,1,100000001,610000004295,
57,,Spine,3,0,Image 1,1,1,100000000,610000004297,
147,,Spine,3,0,Image 1,1,1,100000000,610000004301,
108,,Spine,3,7,Image 1,2,1,100000002,610000004305,
104,,Spine,3,0,Image 1,1,1,100000000,610000004307,
58,,Spine,3,0,Image 1,1,1,100000001,610000004309,
72,,Spine,3,0,Image 1,1,1,100000003,610000004313,
82,,Spine,3,0,Image 1,1,1,100000000,610000004318,
114,,Spine,3,0,Image 1,1,1,100000001,610000004320,
70,,Spine,3,0,Image 1,1,1,100000001,610000004323,
84,,Spine,3,0,Image 1,1,1,100000000,610000004326,
94,,Spine,3,7,Image 1,2,1,100000002,610000004331,
157,,Spine,3,0,Image 1,1,1,100000000,610000004337,
0,,Spine,3,0,Image 1,1,1,100000000,610000004342,
84,,Spine,3,0,Image 1,1,1,100000000,610000004345,
64,,Spine,3,0,Image 1,1,1,100000003,610000004348,
104,,Spine,3,7,Image 1,2,1,100000002,610000004351,
89,,Spine,3,7,Image 1,2,1,100000002,610000004355,
106,,Spine,3,0,Image 1,1,1,100000000,610000004362,
55,,Spine,3,7,Image 1,2,1,100000002,610000004367,
91,,Spine,3,7,Image 1,4,1,100000000,610000004369,
132,,Spine,3,0,Image 1,1,1,100000003,610000004371,
166,,Spine,3,0,Image 1,1,1,100000000,610000004376,
117,,Spine,3,1,Image 1,1,1,100000001,610000004389,
83,,Spine,3,0,Image 1,1,1,100000000,610000004391,
100,,Spine,3,2,Image 1,2,1,100000000,610000004396,
66,,Spine,3,7,Image 1,2,1,100000002,610000004401,
101,,Spine,3,0,Image 1,1,1,100000000,610000004408,
108,,Spine,3,7,Image 1,4,1,100000000,610000004424,
52,,Spine,3,4,Image 1,3,1,100000000,610000004425,
103,,Spine,3,1,Image 1,2,1,100000000,610000004426,
43,,Spine,3,1,Image 1,2,1,100000000,610000004427,
62,,Spine,3,4,Image 1,3,1,100000000,610000004431,
16,,Spine,3,4,Image 1,3,1,100000000,610000004432,
33,,Spine,3,4,Image 1,3,1,100000000,610000004433,
53,,Spine,3,3,Image 1,2,1,100000000,610000004434,
20,,Spine,3,3,Image 1,3,1,100000000,610000004435,
96,,Spine,3,3,Image 1,1,1,100000000,610000004436,
41,,Spine,3,3,Image 1,2,1,100000000,610000004437,
88,,Spine,3,3,Image 1,2,1,100000000,610000004438,
134,,Spine,3,0,Image 1,1,1,100000000,610000004439,
108,,Spine,3,0,Image 1,1,1,100000000,610000004440,
99,,Spine,3,4,Image 1,1,1,100000001,610000004442,
52,,Spine,3,4,Image 1,2,1,100000001,610000004443,
116,,Spine,3,4,Image 1,2,1,100000001,610000004444,
57,,Spine,3,2,Image 1,1,1,100000001,610000004445,
44,,Spine,3,2,Image 1,2,1,100000001,610000004446,
80,,Spine,3,6,Image 1,3,1,100000001,610000004447,
45,,Spine,3,6,Image 1,3,1,100000001,610000004448,
27,,Spine,3,6,Image 1,4,1,100000001,610000004449,
0,,Spine,3,3,Image 1,2,1,100000001,610000004450,
0,,Spine,3,1,Image 1,2,1,100000001,610000004451,
60,,Spine,3,1,Image 1,2,1,100000001,610000004452,
0,,Spine,3,2,Image 1,2,1,100000001,610000004453,
64,,Spine,3,0,Image 1,1,1,100000001,610000004454,
47,,Spine,3,0,Image 1,1,1,100000001,610000004460,
52,,Spine,3,2,Image 1,2,1,100000002,610000004462,
51,,Spine,3,2,Image 1,2,1,100000002,610000004463,
65,,Spine,3,2,Image 1,2,1,100000002,610000004464,
35,,Spine,3,2,Image 1,2,1,100000002,610000004465,
20,,Spine,3,1,Image 1,2,1,100000002,610000004466,
41,,Spine,3,5,Image 1,3,1,100000002,610000004470,
0,,Spine,3,5,Image 1,3,1,100000002,610000004471,
61,,Spine,3,7,Image 1,2,1,100000002,610000004472,
32,,Spine,3,3,Image 1,2,1,100000002,610000004473,
42,,Spine,3,3,Image 1,2,1,100000003,610000004478,
32,,Spine,3,0,Image 1,1,1,100000003,610000004480,
65,,Spine,3,0,Image 1,1,1,100000003,610000004481,
0,,Spine,3,0,Image 1,1,1,100000003,610000004482,
130,,Spine,3,0,Image 1,1,1,100000003,610000004483,
