
Spine Part Volume Head
 ==================== 
Spine Part Volume Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0365605,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004170,
0.00112339,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004173,
0.00749395,µm^3,Spine,Spine Part Volume,3,3,1,100000000,610000004176,
0.00599656,µm^3,Spine,Spine Part Volume,5,2,1,100000002,610000004178,
0.0188235,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004184,
0.0024308,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004186,
0.00227742,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000004189,
0.00898708,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004192,
0.0757617,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004198,
0.0832524,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004205,
0.00721461,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004207,
0.0131515,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000004209,
0.00145724,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004212,
0.00404499,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000004214,
0.0112839,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004216,
0.0681715,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004219,
0.0055269,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004221,
0.00359732,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004225,
0.00219672,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000004228,
0.0751122,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004235,
0.00262774,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000004238,
0.00734697,µm^3,Spine,Spine Part Volume,5,1,1,100000002,610000004242,
0.0455761,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004244,
0.016537,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004247,
0.00112339,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004249,
0.0467645,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004254,
0.0428507,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004256,
0.00898708,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004259,
0.072419,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004263,
0.100168,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004265,
0.00970802,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000004268,
0.0633522,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004271,
0.0175529,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004274,
0.0373257,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004277,
0.00760097,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004281,
0.0215153,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004284,
0.0750529,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004289,
0.00212955,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004291,
0.0785948,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004293,
0.0177879,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004295,
0.0177509,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004297,
0.0450112,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004301,
0.0421271,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004305,
0.0550941,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004307,
0.0481651,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004309,
0.0227374,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004313,
0.00819233,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004318,
0.00158554,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004320,
0.0531156,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004323,
0.0175529,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004326,
0.0294425,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004331,
0.115362,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004337,
0.0714523,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004342,
0.0339626,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004345,
0.0154585,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004348,
0.0303314,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004351,
0.0463096,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004355,
0.0183021,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004362,
0.033279,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004367,
0.00988167,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000004369,
0.00445938,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004371,
0.0723971,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004376,
0.0150331,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000004389,
0.0115089,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004391,
0.00953052,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000004396,
0.0338887,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004401,
0.0234865,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004408,
0.0137959,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000004424,
0.00622276,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000004425,
0.0095345,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004426,
0.00112338,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004427,
0.00662284,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000004431,
0.0137188,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000004432,
0.00379142,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000004433,
0.00694872,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000004434,
0.00579126,µm^3,Spine,Spine Part Volume,3,3,1,100000000,610000004435,
0.00792408,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000004436,
0.00355303,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000004437,
0.0130055,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000004438,
0.0408316,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004439,
0.00515625,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004440,
0.0188085,µm^3,Spine,Spine Part Volume,4,1,1,100000001,610000004442,
0.00741456,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000004443,
0.021983,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000004444,
0.0143936,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000004445,
0.0120389,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000004446,
0.00379142,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000004447,
0.00900953,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000004448,
0.00215095,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000004449,
0.00259887,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000004450,
0.014548,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000004451,
0.0151818,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000004452,
0.00586133,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000004453,
0.0250119,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004454,
0.00860137,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004460,
0.00898708,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000004462,
0.00249821,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000004463,
0.00898708,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000004464,
0.00379142,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000004465,
0.00632468,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004466,
0.0125638,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004470,
0.00292036,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004471,
0.00312669,µm^3,Spine,Spine Part Volume,7,2,1,100000002,610000004472,
0.00461036,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000004473,
0.00273317,µm^3,Spine,Spine Part Volume,3,2,1,100000003,610000004478,
0.00952402,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004480,
0.00330504,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004481,
0.00190604,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004482,
0.0171685,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004483,
