
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1,,Segment,1,7,Image 1,5,1,100000000,510000000027,
3,,Segment,1,6,Image 1,4,1,100000000,510000000054,
5,,Segment,1,5,Image 1,3,1,100000000,510000000091,
6,,Segment,1,4,Image 1,2,1,100000000,510000000103,
9,,Segment,1,3,Image 1,1,1,100000000,510000000121,
4,,Segment,1,2,Image 1,1,1,100000000,510000000134,
5,,Segment,1,1,Image 1,1,1,100000000,510000000159,
5,,Segment,1,0,Image 1,1,1,100000000,510000000199,
5,,Segment,1,7,Image 1,4,1,100000000,510000000286,
6,,Segment,1,4,Image 1,3,1,100000000,510000000347,
6,,Segment,1,3,Image 1,2,1,100000000,510000000404,
6,,Segment,1,2,Image 1,2,1,100000000,510000000422,
6,,Segment,1,1,Image 1,1,1,100000000,510000000429,
5,,Segment,1,0,Image 1,1,1,100000000,510000000455,
3,,Segment,1,4,Image 1,2,1,100000000,510000000462,
19,,Segment,1,0,Image 1,1,1,100000000,510000000602,
5,,Segment,1,2,Image 1,2,1,100000002,510000000670,
4,,Segment,1,1,Image 1,1,1,100000002,510000000703,
5,,Segment,1,0,Image 1,1,1,100000002,510000000741,
3,,Segment,1,4,Image 1,2,1,100000003,510000000792,
5,,Segment,1,3,Image 1,1,1,100000003,510000000809,
6,,Segment,1,2,Image 1,1,1,100000003,510000000833,
4,,Segment,1,1,Image 1,1,1,100000003,510000000846,
3,,Segment,1,0,Image 1,1,1,100000003,510000000876,
7,,Segment,1,4,Image 1,1,1,100000001,510000001009,
5,,Segment,1,3,Image 1,1,1,100000001,510000001031,
7,,Segment,1,2,Image 1,1,1,100000001,510000001058,
6,,Segment,1,1,Image 1,1,1,100000001,510000001069,
3,,Segment,1,0,Image 1,1,1,100000001,510000001078,
5,,Segment,1,2,Image 1,2,1,100000001,510000001165,
128,,Segment,1,6,Image 1,3,1,100000001,510000001218,
6,,Segment,1,5,Image 1,3,1,100000001,510000001227,
6,,Segment,1,4,Image 1,2,1,100000001,510000001234,
12,,Segment,1,3,Image 1,2,1,100000001,510000001285,
5,,Segment,1,2,Image 1,2,1,100000001,510000001296,
5,,Segment,1,1,Image 1,2,1,100000001,510000001300,
8,,Segment,1,6,Image 1,4,1,100000001,510000001323,
7,,Segment,1,4,Image 1,2,1,100000001,510000001348,
6,,Segment,1,5,Image 1,2,1,100000001,510000001359,
6,,Segment,1,4,Image 1,3,1,100000001,510000001376,
6,,Segment,1,3,Image 1,3,1,100000001,510000001384,
5,,Segment,1,3,Image 1,2,1,100000001,510000001391,
5,,Segment,1,2,Image 1,3,1,100000001,510000001398,
7,,Segment,1,0,Image 1,1,1,100000003,510000001454,
6,,Segment,1,3,Image 1,1,1,100000000,510000001538,
6,,Segment,1,2,Image 1,1,1,100000000,510000001570,
4,,Segment,1,3,Image 1,3,1,100000000,510000001615,
5,,Segment,1,2,Image 1,2,1,100000000,510000001631,
117,,Segment,1,3,Image 1,3,1,100000002,510000001639,
6,,Segment,1,2,Image 1,2,1,100000002,510000001656,
7,,Segment,1,1,Image 1,1,1,100000002,510000001681,
3,,Segment,1,0,Image 1,1,1,100000002,510000001705,
5,,Segment,1,4,Image 1,2,1,100000001,510000001775,
2,,Segment,1,3,Image 1,1,1,100000001,510000001781,
4,,Segment,1,2,Image 1,1,1,100000001,510000001788,
6,,Segment,1,1,Image 1,1,1,100000001,510000001800,
2,,Segment,1,0,Image 1,1,1,100000001,510000001815,
5,,Segment,1,1,Image 1,2,1,100000002,510000001904,
5,,Segment,1,7,Image 1,2,1,100000002,510000001945,
4,,Segment,1,6,Image 1,2,1,100000002,510000001954,
4,,Segment,1,5,Image 1,2,1,100000002,510000001975,
4,,Segment,1,4,Image 1,1,1,100000002,510000001994,
6,,Segment,1,3,Image 1,1,1,100000002,510000002055,
9,,Segment,1,2,Image 1,1,1,100000002,510000002066,
5,,Segment,1,6,Image 1,3,1,100000000,510000002088,
4,,Segment,1,5,Image 1,3,1,100000002,510000002122,
4,,Segment,1,4,Image 1,3,1,100000002,510000002139,
5,,Segment,1,3,Image 1,2,1,100000002,510000002178,
4,,Segment,1,5,Image 1,3,1,100000002,510000002238,
3,,Segment,1,7,Image 1,3,1,100000002,510000002249,
5,,Segment,1,5,Image 1,4,1,100000002,510000002262,
3,,Segment,1,5,Image 1,3,1,100000002,510000002278,
8,,Segment,1,4,Image 1,2,1,100000002,510000002305,
5,,Segment,1,6,Image 1,3,1,100000002,510000002318,
4,,Segment,1,5,Image 1,2,1,100000002,510000002337,
8,,Segment,1,3,Image 1,2,1,100000002,510000002434,
5,,Segment,1,4,Image 1,1,1,100000001,510000002492,
6,,Segment,1,6,Image 1,3,1,100000000,510000002533,
9,,Segment,1,5,Image 1,2,1,100000000,510000002548,
9,,Segment,1,4,Image 1,2,1,100000000,510000002551,
7,,Segment,1,3,Image 1,2,1,100000000,510000002577,
4,,Segment,1,2,Image 1,2,1,100000000,510000002593,
6,,Segment,1,1,Image 1,2,1,100000000,510000002605,
7,,Segment,1,5,Image 1,1,1,100000002,510000002621,
5,,Segment,1,4,Image 1,1,1,100000003,510000002663,
4,,Segment,1,5,Image 1,2,1,100000000,510000002699,
6,,Segment,1,4,Image 1,1,1,100000000,510000002727,
3,,Segment,1,5,Image 1,2,1,100000002,510000002734,
6,,Segment,1,5,Image 1,1,1,100000000,510000002784,
6,,Segment,1,3,Image 1,2,1,100000000,510000002877,
2,,Segment,1,6,Image 1,2,1,100000000,510000002886,
7,,Segment,1,5,Image 1,3,1,100000000,510000002898,
3,,Segment,1,4,Image 1,2,1,100000000,510000002904,
4,,Segment,1,3,Image 1,2,1,100000000,510000002914,
4,,Segment,1,0,Image 1,1,1,100000001,510000002963,
4,,Segment,1,5,Image 1,2,1,100000000,510000002981,
4,,Segment,1,2,Image 1,1,1,100000002,510000002999,
