
Segment Straightness
 ==================== 
Segment Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.960302,,Segment,17,5,1,100000001,510000000556,
0.978032,,Segment,16,4,1,100000001,510000000567,
0.911974,,Segment,15,3,1,100000001,510000000576,
0.984155,,Segment,19,6,1,100000001,510000000579,
0.903527,,Segment,17,4,1,100000001,510000000591,
0.996514,,Segment,21,6,1,100000001,510000000594,
0.989566,,Segment,20,6,1,100000001,510000000596,
0.986757,,Segment,17,6,1,100000001,510000000599,
0.837894,,Segment,14,4,1,100000001,510000000607,
0.993398,,Segment,16,3,1,100000001,510000000609,
0.992604,,Segment,11,3,1,100000001,510000000614,
0.868906,,Segment,11,3,1,100000001,510000000623,
0.999349,,Segment,10,3,1,100000001,510000000625,
0.998122,,Segment,9,3,1,100000001,510000000628,
0.894334,,Segment,12,2,1,100000001,510000000634,
0.682992,,Segment,9,3,1,100000001,510000000641,
0.981335,,Segment,8,3,1,100000001,510000000645,
0.968367,,Segment,8,4,1,100000001,510000000649,
0.995385,,Segment,7,3,1,100000001,510000000651,
0.99169,,Segment,6,3,1,100000001,510000000653,
0.999823,,Segment,11,4,1,100000001,510000000656,
0.975177,,Segment,10,4,1,100000001,510000000658,
0.997286,,Segment,8,3,1,100000001,510000000661,
0.999369,,Segment,7,4,1,100000001,510000000663,
0.996945,,Segment,6,3,1,100000001,510000000665,
0.794554,,Segment,13,8,1,100000001,510000000699,
0.984192,,Segment,12,7,1,100000001,510000000701,
0.996509,,Segment,11,6,1,100000001,510000000705,
0.983888,,Segment,10,6,1,100000001,510000000709,
0.960951,,Segment,9,5,1,100000001,510000000718,
0.989507,,Segment,7,4,1,100000001,510000000725,
0.905352,,Segment,5,3,1,100000001,510000000766,
0.944519,,Segment,14,7,1,100000001,510000000775,
0.988125,,Segment,13,6,1,100000001,510000000778,
0.998775,,Segment,12,6,1,100000001,510000000781,
0.994107,,Segment,13,7,1,100000001,510000000784,
0.829181,,Segment,11,4,1,100000001,510000000806,
0.929342,,Segment,10,4,1,100000001,510000000814,
0.993574,,Segment,9,4,1,100000001,510000000817,
0.876648,,Segment,13,7,1,100000001,510000000824,
0.994298,,Segment,11,7,1,100000001,510000000826,
0.979735,,Segment,11,6,1,100000001,510000000830,
0.954191,,Segment,10,5,1,100000001,510000000832,
0.96894,,Segment,11,5,1,100000001,510000000835,
0.99401,,Segment,11,5,1,100000001,510000000839,
0.950303,,Segment,10,5,1,100000001,510000000843,
0.950518,,Segment,6,4,1,100000001,510000000851,
0.99624,,Segment,8,5,1,100000001,510000000853,
0.948257,,Segment,7,3,1,100000001,510000000857,
0.997209,,Segment,13,3,1,100000000,510000000860,
0.926796,,Segment,12,3,1,100000000,510000000894,
0.967826,,Segment,11,2,1,100000000,510000000910,
0.983014,,Segment,9,1,1,100000000,510000000914,
0.852041,,Segment,8,1,1,100000000,510000000946,
0.983342,,Segment,7,1,1,100000000,510000000951,
0.99258,,Segment,5,1,1,100000000,510000000955,
0.976642,,Segment,4,1,1,100000000,510000000969,
0.974658,,Segment,3,1,1,100000000,510000000976,
0.997635,,Segment,2,1,1,100000000,510000000978,
0.963183,,Segment,1,1,1,100000000,510000000987,
0.990485,,Segment,0,1,1,100000000,510000000996,
0.776294,,Segment,13,3,1,100000000,510000001025,
0.882631,,Segment,12,2,1,100000000,510000001037,
0.985712,,Segment,13,2,1,100000000,510000001044,
0.981664,,Segment,16,5,1,100000000,510000001053,
0.991618,,Segment,15,4,1,100000000,510000001059,
0.995259,,Segment,14,4,1,100000000,510000001066,
0.967972,,Segment,12,4,1,100000000,510000001081,
0.980465,,Segment,11,4,1,100000000,510000001097,
0.970696,,Segment,10,3,1,100000000,510000001123,
0.974939,,Segment,9,3,1,100000000,510000001127,
0.993289,,Segment,8,2,1,100000000,510000001136,
0.988483,,Segment,7,1,1,100000000,510000001142,
0.993833,,Segment,6,1,1,100000000,510000001150,
0.972344,,Segment,5,1,1,100000000,510000001160,
0.99755,,Segment,4,1,1,100000000,510000001164,
0.990325,,Segment,3,1,1,100000000,510000001170,
0.979711,,Segment,2,1,1,100000000,510000001176,
0.974211,,Segment,1,1,1,100000000,510000001181,
0.97961,,Segment,0,1,1,100000000,510000001199,
0.954181,,Segment,16,4,1,100000000,510000001214,
0.973401,,Segment,15,5,1,100000000,510000001218,
0.995854,,Segment,13,5,1,100000000,510000001221,
0.997818,,Segment,14,5,1,100000000,510000001223,
0.986921,,Segment,12,5,1,100000000,510000001228,
0.898422,,Segment,14,6,1,100000000,510000001236,
0.980918,,Segment,12,4,1,100000000,510000001277,
0.985449,,Segment,11,3,1,100000000,510000001282,
0.949761,,Segment,14,5,1,100000000,510000001296,
0.986493,,Segment,13,4,1,100000000,510000001299,
0.698846,,Segment,12,3,1,100000000,510000001326,
0.768053,,Segment,9,2,1,100000000,510000001348,
0.981762,,Segment,10,4,1,100000000,510000001356,
0.993913,,Segment,9,1,1,100000000,510000001358,
0.982916,,Segment,9,2,1,100000000,510000001361,
0.983044,,Segment,7,2,1,100000000,510000001363,
0.996452,,Segment,6,2,1,100000000,510000001365,
0.905023,,Segment,4,2,1,100000000,510000001380,
0.881683,,Segment,5,2,1,100000000,510000001391,
0.990265,,Segment,3,2,1,100000000,510000001397,
0.997049,,Segment,2,2,1,100000000,510000001400,
0.974122,,Segment,1,2,1,100000000,510000001403,
0.809174,,Segment,10,5,1,100000000,510000001433,
0.998834,,Segment,9,4,1,100000000,510000001435,
0.984699,,Segment,8,4,1,100000000,510000001439,
0.807222,,Segment,7,4,1,100000000,510000001471,
0.909112,,Segment,6,3,1,100000000,510000001488,
0.976937,,Segment,5,3,1,100000000,510000001495,
0.996709,,Segment,4,2,1,100000000,510000001498,
0.935273,,Segment,3,2,1,100000000,510000001523,
0.987888,,Segment,2,1,1,100000000,510000001526,
0.930982,,Segment,1,1,1,100000000,510000001536,
0.90762,,Segment,0,1,1,100000000,510000001587,
0.912505,,Segment,10,4,1,100000000,510000001612,
0.991556,,Segment,9,5,1,100000000,510000001615,
0.999506,,Segment,8,5,1,100000000,510000001617,
0.971557,,Segment,14,7,1,100000001,510000001620,
0.990739,,Segment,13,6,1,100000001,510000001625,
0.869803,,Segment,12,5,1,100000001,510000001632,
0.991696,,Segment,11,4,1,100000001,510000001636,
0.998902,,Segment,10,3,1,100000001,510000001639,
0.977954,,Segment,9,2,1,100000001,510000001647,
0.970794,,Segment,8,1,1,100000001,510000001650,
0.995251,,Segment,7,1,1,100000001,510000001655,
0.975982,,Segment,6,1,1,100000001,510000001659,
0.978524,,Segment,5,1,1,100000001,510000001666,
0.994426,,Segment,4,1,1,100000001,510000001668,
0.956041,,Segment,3,1,1,100000001,510000001673,
0.989029,,Segment,13,5,1,100000000,510000001681,
0.994777,,Segment,12,5,1,100000000,510000001683,
0.981889,,Segment,11,5,1,100000000,510000001701,
0.978236,,Segment,10,4,1,100000000,510000001713,
0.936081,,Segment,9,3,1,100000000,510000001717,
0.955054,,Segment,8,3,1,100000000,510000001723,
0.969305,,Segment,7,2,1,100000000,510000001729,
0.982367,,Segment,13,6,1,100000000,510000001732,
0.993131,,Segment,12,6,1,100000000,510000001735,
0.960921,,Segment,9,4,1,100000001,510000001740,
0.975494,,Segment,8,3,1,100000001,510000001745,
0.952886,,Segment,6,2,1,100000001,510000001756,
0.996432,,Segment,5,2,1,100000001,510000001760,
0.920706,,Segment,4,2,1,100000001,510000001768,
0.97453,,Segment,3,2,1,100000001,510000001771,
0.902463,,Segment,1,2,1,100000001,510000001782,
0.994024,,Segment,0,1,1,100000001,510000001793,
0.688274,,Segment,9,3,1,100000001,510000001836,
0.988168,,Segment,8,4,1,100000001,510000001840,
0.968402,,Segment,7,4,1,100000001,510000001845,
0.96793,,Segment,6,3,1,100000001,510000001858,
0.945637,,Segment,8,5,1,100000001,510000001864,
0.998829,,Segment,7,3,1,100000001,510000001866,
0.998445,,Segment,7,3,1,100000001,510000001869,
0.816685,,Segment,17,4,1,100000000,510000001884,
0.970071,,Segment,16,3,1,100000000,510000001894,
0.996375,,Segment,15,3,1,100000000,510000001897,
0.976159,,Segment,14,2,1,100000000,510000001903,
0.993529,,Segment,13,2,1,100000000,510000001906,
0.948886,,Segment,12,2,1,100000000,510000001940,
0.915217,,Segment,11,1,1,100000000,510000001946,
0.974579,,Segment,19,4,1,100000000,510000001954,
0.833859,,Segment,18,3,1,100000000,510000001972,
0.897791,,Segment,17,2,1,100000000,510000001980,
0.828709,,Segment,16,1,1,100000000,510000001997,
0.93779,,Segment,15,1,1,100000000,510000002013,
0.971815,,Segment,14,1,1,100000000,510000002038,
0.968981,,Segment,13,1,1,100000000,510000002058,
0.978892,,Segment,12,1,1,100000000,510000002061,
0.977396,,Segment,19,3,1,100000000,510000002064,
0.866301,,Segment,16,2,1,100000000,510000002116,
0.990622,,Segment,18,2,1,100000000,510000002118,
0.85346,,Segment,17,3,1,100000000,510000002121,
0.991233,,Segment,15,4,1,100000000,510000002124,
0.965354,,Segment,14,3,1,100000000,510000002138,
0.979374,,Segment,18,1,1,100000000,510000002149,
0.955262,,Segment,15,3,1,100000000,510000002153,
0.956763,,Segment,18,2,1,100000000,510000002155,
0.983154,,Segment,16,4,1,100000000,510000002159,
0.969252,,Segment,15,2,1,100000000,510000002163,
0.971098,,Segment,13,3,1,100000000,510000002176,
0.989604,,Segment,15,2,1,100000000,510000002181,
0.737772,,Segment,11,6,1,100000000,510000002213,
0.951354,,Segment,9,5,1,100000000,510000002222,
0.919208,,Segment,8,4,1,100000000,510000002243,
0.997453,,Segment,7,3,1,100000000,510000002246,
0.98823,,Segment,6,2,1,100000000,510000002256,
0.964511,,Segment,5,2,1,100000000,510000002268,
0.915986,,Segment,4,2,1,100000000,510000002281,
0.969698,,Segment,3,1,1,100000000,510000002294,
0.973711,,Segment,2,1,1,100000000,510000002312,
0.992719,,Segment,0,1,1,100000000,510000002323,
0.989253,,Segment,14,2,1,100000000,510000002325,
0.979214,,Segment,13,2,1,100000000,510000002330,
0.969712,,Segment,9,2,1,100000000,510000002334,
0.963739,,Segment,12,5,1,100000000,510000002351,
0.993879,,Segment,10,4,1,100000000,510000002354,
0.979344,,Segment,10,2,1,100000000,510000002359,
0.996249,,Segment,15,2,1,100000001,510000002364,
0.968654,,Segment,13,1,1,100000001,510000002378,
0.978243,,Segment,11,1,1,100000001,510000002384,
0.999212,,Segment,10,1,1,100000001,510000002387,
0.994684,,Segment,10,2,1,100000000,510000002390,
0.805774,,Segment,7,3,1,100000000,510000002404,
0.972744,,Segment,12,4,1,100000000,510000002407,
0.918169,,Segment,10,6,1,100000000,510000002416,
0.968311,,Segment,11,5,1,100000000,510000002420,
0.811968,,Segment,9,3,1,100000001,510000002470,
0.973193,,Segment,8,2,1,100000001,510000002482,
0.895793,,Segment,7,2,1,100000001,510000002494,
0.992406,,Segment,6,2,1,100000001,510000002498,
0.989925,,Segment,11,5,1,100000000,510000002501,
0.966718,,Segment,16,5,1,100000001,510000002505,
0.913476,,Segment,15,4,1,100000001,510000002509,
0.996303,,Segment,13,4,1,100000001,510000002514,
0.990091,,Segment,11,3,1,100000001,510000002523,
0.932867,,Segment,10,2,1,100000001,510000002529,
0.982288,,Segment,9,2,1,100000001,510000002532,
0.977149,,Segment,15,5,1,100000001,510000002543,
0.961243,,Segment,17,7,1,100000000,510000002561,
0.985695,,Segment,16,6,1,100000000,510000002568,
0.995426,,Segment,14,6,1,100000000,510000002575,
0.990956,,Segment,13,5,1,100000000,510000002592,
0.998442,,Segment,12,4,1,100000000,510000002594,
0.958304,,Segment,11,4,1,100000000,510000002600,
0.986188,,Segment,11,4,1,100000001,510000002606,
0.938516,,Segment,10,3,1,100000001,510000002621,
0.984986,,Segment,16,2,1,100000001,510000002630,
0.963115,,Segment,15,1,1,100000001,510000002637,
0.914295,,Segment,6,4,1,100000000,510000002656,
0.993789,,Segment,11,6,1,100000000,510000002658,
0.922097,,Segment,11,5,1,100000000,510000002661,
0.978467,,Segment,14,5,1,100000001,510000002672,
0.734282,,Segment,15,7,1,100000000,510000002693,
0.910954,,Segment,13,4,1,100000001,510000002703,
0.933139,,Segment,12,3,1,100000001,510000002707,
0.987432,,Segment,16,4,1,100000001,510000002710,
0.936396,,Segment,11,3,1,100000001,510000002723,
0.821784,,Segment,14,2,1,100000001,510000002739,
0.923581,,Segment,13,5,1,100000001,510000002744,
0.967335,,Segment,14,3,1,100000001,510000002748,
0.877141,,Segment,13,3,1,100000001,510000002752,
0.855502,,Segment,14,4,1,100000001,510000002759,
0.95437,,Segment,18,7,1,100000000,510000002764,
0.967045,,Segment,17,6,1,100000000,510000002772,
0.972701,,Segment,19,6,1,100000000,510000002775,
0.976866,,Segment,13,5,1,100000001,510000002780,
0.959226,,Segment,9,4,1,100000000,510000002790,
0.988295,,Segment,19,7,1,100000000,510000002793,
0.985851,,Segment,14,6,1,100000001,510000002796,
0.96127,,Segment,16,7,1,100000000,510000002810,
0.999559,,Segment,16,1,1,100000001,510000002812,
0.953917,,Segment,10,3,1,100000000,510000002840,
0.960645,,Segment,9,3,1,100000000,510000002862,
0.922712,,Segment,8,2,1,100000000,510000002877,
0.998736,,Segment,12,3,1,100000001,510000002879,
0.886489,,Segment,15,5,1,100000000,510000002893,
0.950281,,Segment,4,3,1,100000000,510000002906,
0.73779,,Segment,6,3,1,100000000,510000002912,
0.992088,,Segment,5,3,1,100000000,510000002914,
0.928271,,Segment,15,6,1,100000000,510000002921,
0.83364,,Segment,11,2,1,100000001,510000002939,
0.926633,,Segment,6,4,1,100000000,510000002943,
0.850195,,Segment,10,2,1,100000001,510000002948,
0.87953,,Segment,13,4,1,100000001,510000002950,
0.955553,,Segment,13,2,1,100000001,510000002954,
0.885521,,Segment,11,4,1,100000000,510000002961,
0.994304,,Segment,10,3,1,100000000,510000002965,
0.987474,,Segment,8,3,1,100000001,510000002968,
0.97608,,Segment,9,3,1,100000000,510000002970,
0.905042,,Segment,10,4,1,100000000,510000002980,
0.841852,,Segment,12,2,1,100000001,510000002987,
0.832029,,Segment,12,3,1,100000000,510000003007,
0.98903,,Segment,11,3,1,100000000,510000003009,
0.988219,,Segment,12,4,1,100000000,510000003014,
0.979635,,Segment,12,5,1,100000000,510000003026,
0.939922,,Segment,6,1,1,100000000,510000003046,
0.980616,,Segment,4,1,1,100000000,510000003049,
0.993995,,Segment,3,1,1,100000000,510000003052,
0.996576,,Segment,5,2,1,100000000,510000003054,
0.709227,,Segment,5,3,1,100000000,510000003069,
0.997198,,Segment,13,4,1,100000000,510000003071,
0.997963,,Segment,10,2,1,100000000,510000003080,
0.998183,,Segment,9,2,1,100000000,510000003083,
0.96495,,Segment,3,2,1,100000000,510000003094,
0.722175,,Segment,5,2,1,100000000,510000003121,
0.896637,,Segment,5,4,1,100000001,510000003132,
0.969275,,Segment,4,3,1,100000001,510000003139,
0.961256,,Segment,10,3,1,100000000,510000003142,
0.997891,,Segment,7,2,1,100000000,510000003144,
0.711716,,Segment,8,2,1,100000001,510000003150,
0.997819,,Segment,10,2,1,100000001,510000003152,
0.992257,,Segment,7,3,1,100000001,510000003155,
0.953323,,Segment,5,2,1,100000000,510000003163,
0.970062,,Segment,4,1,1,100000000,510000003165,
0.870363,,Segment,6,2,1,100000000,510000003175,
0.996096,,Segment,5,3,1,100000001,510000003178,
0.982924,,Segment,6,3,1,100000000,510000003181,
0.983806,,Segment,7,2,1,100000001,510000003185,
0.984933,,Segment,9,4,1,100000000,510000003189,
0.967474,,Segment,5,2,1,100000000,510000003195,
0.988609,,Segment,8,2,1,100000000,510000003202,
0.980514,,Segment,5,3,1,100000001,510000003207,
0.791118,,Segment,5,1,1,100000000,510000003218,
0.982026,,Segment,5,4,1,100000000,510000003224,
0.9998,,Segment,4,3,1,100000000,510000003226,
0.884883,,Segment,3,2,1,100000000,510000003242,
0.995956,,Segment,4,2,1,100000001,510000003244,
0.997979,,Segment,4,2,1,100000000,510000003246,
0.985874,,Segment,5,2,1,100000001,510000003250,
0.989937,,Segment,5,3,1,100000000,510000003254,
0.997062,,Segment,2,2,1,100000000,510000003261,
0.985712,,Segment,4,3,1,100000001,510000003264,
0.958328,,Segment,4,2,1,100000000,510000003267,
0.950725,,Segment,2,3,1,100000001,510000003272,
0.982866,,Segment,6,2,1,100000000,510000003274,
0.58612,,Segment,2,2,1,100000001,510000003285,
0.998458,,Segment,3,3,1,100000001,510000003287,
0.998907,,Segment,1,2,1,100000000,510000003289,
0.983038,,Segment,1,2,1,100000001,510000003296,
0.999214,,Segment,0,1,1,100000001,510000003300,
0.969926,,Segment,4,2,1,100000000,510000003312,
0.999897,,Segment,3,3,1,100000000,510000003314,
0.988134,,Segment,1,2,1,100000000,510000003319,
0.951435,,Segment,0,1,1,100000000,510000003328,
0.996273,,Segment,2,2,1,100000000,510000003332,
0.971084,,Segment,1,1,1,100000001,510000003335,
0.955637,,Segment,1,2,1,100000001,510000003343,
0.995393,,Segment,1,2,1,100000000,510000003345,
0.900033,,Segment,3,2,1,100000000,510000003348,
0.999608,,Segment,0,1,1,100000001,510000003350,
0.998222,,Segment,0,1,1,100000001,510000003353,
0.964159,,Segment,0,1,1,100000001,510000003364,
1,,Segment,0,1,1,100000001,510000003366,
1,,Segment,0,1,1,100000001,510000003384,
1,,Segment,0,1,1,100000001,510000003389,
0.998625,,Segment,0,1,1,100000001,510000003394,
0.978138,,Segment,0,1,1,100000000,510000003425,
1,,Segment,0,1,1,100000001,510000003430,
1,,Segment,6,1,1,100000000,510000003432,
1,,Segment,10,1,1,100000000,510000003433,
1,,Segment,13,4,1,100000000,510000003434,
1,,Segment,17,1,1,100000000,510000003435,
1,,Segment,15,6,1,100000000,510000003436,
1,,Segment,18,6,1,100000000,510000003437,
1,,Segment,14,5,1,100000000,510000003438,
1,,Segment,5,2,1,100000000,510000003439,
1,,Segment,13,4,1,100000000,510000003441,
1,,Segment,13,5,1,100000000,510000003442,
1,,Segment,8,1,1,100000000,510000003443,
1,,Segment,5,1,1,100000000,510000003447,
1,,Segment,1,1,1,100000000,510000003449,
1,,Segment,10,5,1,100000000,510000003450,
1,,Segment,9,4,1,100000000,510000003451,
1,,Segment,11,4,1,100000000,510000003452,
1,,Segment,10,5,1,100000000,510000003453,
1,,Segment,8,3,1,100000000,510000003454,
1,,Segment,2,2,1,100000000,510000003457,
1,,Segment,4,2,1,100000001,510000003459,
1,,Segment,18,5,1,100000001,510000003460,
1,,Segment,19,5,1,100000001,510000003461,
1,,Segment,9,4,1,100000001,510000003462,
1,,Segment,7,3,1,100000001,510000003463,
1,,Segment,6,3,1,100000001,510000003464,
1,,Segment,8,4,1,100000001,510000003465,
1,,Segment,14,6,1,100000001,510000003466,
1,,Segment,14,6,1,100000001,510000003467,
1,,Segment,12,4,1,100000001,510000003468,
1,,Segment,13,5,1,100000001,510000003469,
1,,Segment,14,5,1,100000001,510000003470,
1,,Segment,11,3,1,100000001,510000003471,
1,,Segment,9,1,1,100000001,510000003472,
1,,Segment,12,1,1,100000001,510000003473,
1,,Segment,14,1,1,100000001,510000003474,
1,,Segment,12,4,1,100000001,510000003475,
1,,Segment,14,4,1,100000001,510000003476,
1,,Segment,11,2,1,100000001,510000003477,
1,,Segment,12,2,1,100000001,510000003478,
1,,Segment,2,2,1,100000001,510000003479,
1,,Segment,7,2,1,100000001,510000003480,
1,,Segment,8,2,1,100000001,510000003481,
1,,Segment,1,1,1,100000001,510000003482,
