
Segment Branch Depth
 ==================== 
Segment Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
10,,Segment,10,5,1,100000001,510000000843,
6,,Segment,6,4,1,100000001,510000000851,
8,,Segment,8,5,1,100000001,510000000853,
7,,Segment,7,3,1,100000001,510000000857,
13,,Segment,13,3,1,100000000,510000000860,
12,,Segment,12,3,1,100000000,510000000894,
11,,Segment,11,2,1,100000000,510000000910,
9,,Segment,9,1,1,100000000,510000000914,
8,,Segment,8,1,1,100000000,510000000946,
7,,Segment,7,1,1,100000000,510000000951,
5,,Segment,5,1,1,100000000,510000000955,
4,,Segment,4,1,1,100000000,510000000969,
3,,Segment,3,1,1,100000000,510000000976,
2,,Segment,2,1,1,100000000,510000000978,
1,,Segment,1,1,1,100000000,510000000987,
0,,Segment,0,1,1,100000000,510000000996,
13,,Segment,13,3,1,100000000,510000001025,
12,,Segment,12,2,1,100000000,510000001037,
13,,Segment,13,2,1,100000000,510000001044,
16,,Segment,16,5,1,100000000,510000001053,
15,,Segment,15,4,1,100000000,510000001059,
14,,Segment,14,4,1,100000000,510000001066,
12,,Segment,12,4,1,100000000,510000001081,
11,,Segment,11,4,1,100000000,510000001097,
10,,Segment,10,3,1,100000000,510000001123,
9,,Segment,9,3,1,100000000,510000001127,
8,,Segment,8,2,1,100000000,510000001136,
7,,Segment,7,1,1,100000000,510000001142,
6,,Segment,6,1,1,100000000,510000001150,
5,,Segment,5,1,1,100000000,510000001160,
4,,Segment,4,1,1,100000000,510000001164,
3,,Segment,3,1,1,100000000,510000001170,
2,,Segment,2,1,1,100000000,510000001176,
1,,Segment,1,1,1,100000000,510000001181,
0,,Segment,0,1,1,100000000,510000001199,
16,,Segment,16,4,1,100000000,510000001214,
15,,Segment,15,5,1,100000000,510000001218,
13,,Segment,13,5,1,100000000,510000001221,
14,,Segment,14,5,1,100000000,510000001223,
12,,Segment,12,5,1,100000000,510000001228,
14,,Segment,14,6,1,100000000,510000001236,
12,,Segment,12,4,1,100000000,510000001277,
11,,Segment,11,3,1,100000000,510000001282,
14,,Segment,14,5,1,100000000,510000001296,
13,,Segment,13,4,1,100000000,510000001299,
12,,Segment,12,3,1,100000000,510000001326,
9,,Segment,9,2,1,100000000,510000001348,
10,,Segment,10,4,1,100000000,510000001356,
9,,Segment,9,1,1,100000000,510000001358,
9,,Segment,9,2,1,100000000,510000001361,
7,,Segment,7,2,1,100000000,510000001363,
6,,Segment,6,2,1,100000000,510000001365,
4,,Segment,4,2,1,100000000,510000001380,
5,,Segment,5,2,1,100000000,510000001391,
3,,Segment,3,2,1,100000000,510000001397,
2,,Segment,2,2,1,100000000,510000001400,
1,,Segment,1,2,1,100000000,510000001403,
10,,Segment,10,5,1,100000000,510000001433,
9,,Segment,9,4,1,100000000,510000001435,
8,,Segment,8,4,1,100000000,510000001439,
7,,Segment,7,4,1,100000000,510000001471,
6,,Segment,6,3,1,100000000,510000001488,
5,,Segment,5,3,1,100000000,510000001495,
4,,Segment,4,2,1,100000000,510000001498,
3,,Segment,3,2,1,100000000,510000001523,
2,,Segment,2,1,1,100000000,510000001526,
1,,Segment,1,1,1,100000000,510000001536,
0,,Segment,0,1,1,100000000,510000001587,
10,,Segment,10,4,1,100000000,510000001612,
9,,Segment,9,5,1,100000000,510000001615,
8,,Segment,8,5,1,100000000,510000001617,
14,,Segment,14,7,1,100000001,510000001620,
13,,Segment,13,6,1,100000001,510000001625,
12,,Segment,12,5,1,100000001,510000001632,
11,,Segment,11,4,1,100000001,510000001636,
10,,Segment,10,3,1,100000001,510000001639,
9,,Segment,9,2,1,100000001,510000001647,
8,,Segment,8,1,1,100000001,510000001650,
7,,Segment,7,1,1,100000001,510000001655,
6,,Segment,6,1,1,100000001,510000001659,
5,,Segment,5,1,1,100000001,510000001666,
4,,Segment,4,1,1,100000001,510000001668,
3,,Segment,3,1,1,100000001,510000001673,
13,,Segment,13,5,1,100000000,510000001681,
12,,Segment,12,5,1,100000000,510000001683,
11,,Segment,11,5,1,100000000,510000001701,
10,,Segment,10,4,1,100000000,510000001713,
9,,Segment,9,3,1,100000000,510000001717,
8,,Segment,8,3,1,100000000,510000001723,
7,,Segment,7,2,1,100000000,510000001729,
13,,Segment,13,6,1,100000000,510000001732,
12,,Segment,12,6,1,100000000,510000001735,
9,,Segment,9,4,1,100000001,510000001740,
8,,Segment,8,3,1,100000001,510000001745,
6,,Segment,6,2,1,100000001,510000001756,
5,,Segment,5,2,1,100000001,510000001760,
4,,Segment,4,2,1,100000001,510000001768,
3,,Segment,3,2,1,100000001,510000001771,
1,,Segment,1,2,1,100000001,510000001782,
0,,Segment,0,1,1,100000001,510000001793,
9,,Segment,9,3,1,100000001,510000001836,
8,,Segment,8,4,1,100000001,510000001840,
7,,Segment,7,4,1,100000001,510000001845,
6,,Segment,6,3,1,100000001,510000001858,
8,,Segment,8,5,1,100000001,510000001864,
7,,Segment,7,3,1,100000001,510000001866,
7,,Segment,7,3,1,100000001,510000001869,
17,,Segment,17,4,1,100000000,510000001884,
16,,Segment,16,3,1,100000000,510000001894,
15,,Segment,15,3,1,100000000,510000001897,
14,,Segment,14,2,1,100000000,510000001903,
13,,Segment,13,2,1,100000000,510000001906,
12,,Segment,12,2,1,100000000,510000001940,
11,,Segment,11,1,1,100000000,510000001946,
19,,Segment,19,4,1,100000000,510000001954,
18,,Segment,18,3,1,100000000,510000001972,
17,,Segment,17,2,1,100000000,510000001980,
16,,Segment,16,1,1,100000000,510000001997,
15,,Segment,15,1,1,100000000,510000002013,
14,,Segment,14,1,1,100000000,510000002038,
13,,Segment,13,1,1,100000000,510000002058,
12,,Segment,12,1,1,100000000,510000002061,
19,,Segment,19,3,1,100000000,510000002064,
16,,Segment,16,2,1,100000000,510000002116,
18,,Segment,18,2,1,100000000,510000002118,
17,,Segment,17,3,1,100000000,510000002121,
15,,Segment,15,4,1,100000000,510000002124,
14,,Segment,14,3,1,100000000,510000002138,
18,,Segment,18,1,1,100000000,510000002149,
15,,Segment,15,3,1,100000000,510000002153,
18,,Segment,18,2,1,100000000,510000002155,
16,,Segment,16,4,1,100000000,510000002159,
15,,Segment,15,2,1,100000000,510000002163,
13,,Segment,13,3,1,100000000,510000002176,
15,,Segment,15,2,1,100000000,510000002181,
11,,Segment,11,6,1,100000000,510000002213,
9,,Segment,9,5,1,100000000,510000002222,
8,,Segment,8,4,1,100000000,510000002243,
7,,Segment,7,3,1,100000000,510000002246,
6,,Segment,6,2,1,100000000,510000002256,
5,,Segment,5,2,1,100000000,510000002268,
4,,Segment,4,2,1,100000000,510000002281,
3,,Segment,3,1,1,100000000,510000002294,
2,,Segment,2,1,1,100000000,510000002312,
0,,Segment,0,1,1,100000000,510000002323,
14,,Segment,14,2,1,100000000,510000002325,
13,,Segment,13,2,1,100000000,510000002330,
9,,Segment,9,2,1,100000000,510000002334,
12,,Segment,12,5,1,100000000,510000002351,
10,,Segment,10,4,1,100000000,510000002354,
10,,Segment,10,2,1,100000000,510000002359,
15,,Segment,15,2,1,100000001,510000002364,
13,,Segment,13,1,1,100000001,510000002378,
11,,Segment,11,1,1,100000001,510000002384,
10,,Segment,10,1,1,100000001,510000002387,
10,,Segment,10,2,1,100000000,510000002390,
7,,Segment,7,3,1,100000000,510000002404,
12,,Segment,12,4,1,100000000,510000002407,
10,,Segment,10,6,1,100000000,510000002416,
11,,Segment,11,5,1,100000000,510000002420,
9,,Segment,9,3,1,100000001,510000002470,
8,,Segment,8,2,1,100000001,510000002482,
7,,Segment,7,2,1,100000001,510000002494,
6,,Segment,6,2,1,100000001,510000002498,
11,,Segment,11,5,1,100000000,510000002501,
16,,Segment,16,5,1,100000001,510000002505,
15,,Segment,15,4,1,100000001,510000002509,
13,,Segment,13,4,1,100000001,510000002514,
11,,Segment,11,3,1,100000001,510000002523,
10,,Segment,10,2,1,100000001,510000002529,
9,,Segment,9,2,1,100000001,510000002532,
15,,Segment,15,5,1,100000001,510000002543,
17,,Segment,17,7,1,100000000,510000002561,
16,,Segment,16,6,1,100000000,510000002568,
14,,Segment,14,6,1,100000000,510000002575,
13,,Segment,13,5,1,100000000,510000002592,
12,,Segment,12,4,1,100000000,510000002594,
11,,Segment,11,4,1,100000000,510000002600,
11,,Segment,11,4,1,100000001,510000002606,
10,,Segment,10,3,1,100000001,510000002621,
16,,Segment,16,2,1,100000001,510000002630,
15,,Segment,15,1,1,100000001,510000002637,
6,,Segment,6,4,1,100000000,510000002656,
11,,Segment,11,6,1,100000000,510000002658,
11,,Segment,11,5,1,100000000,510000002661,
14,,Segment,14,5,1,100000001,510000002672,
15,,Segment,15,7,1,100000000,510000002693,
13,,Segment,13,4,1,100000001,510000002703,
12,,Segment,12,3,1,100000001,510000002707,
16,,Segment,16,4,1,100000001,510000002710,
11,,Segment,11,3,1,100000001,510000002723,
14,,Segment,14,2,1,100000001,510000002739,
13,,Segment,13,5,1,100000001,510000002744,
14,,Segment,14,3,1,100000001,510000002748,
13,,Segment,13,3,1,100000001,510000002752,
14,,Segment,14,4,1,100000001,510000002759,
18,,Segment,18,7,1,100000000,510000002764,
17,,Segment,17,6,1,100000000,510000002772,
19,,Segment,19,6,1,100000000,510000002775,
13,,Segment,13,5,1,100000001,510000002780,
9,,Segment,9,4,1,100000000,510000002790,
19,,Segment,19,7,1,100000000,510000002793,
14,,Segment,14,6,1,100000001,510000002796,
16,,Segment,16,7,1,100000000,510000002810,
16,,Segment,16,1,1,100000001,510000002812,
10,,Segment,10,3,1,100000000,510000002840,
9,,Segment,9,3,1,100000000,510000002862,
8,,Segment,8,2,1,100000000,510000002877,
12,,Segment,12,3,1,100000001,510000002879,
15,,Segment,15,5,1,100000000,510000002893,
4,,Segment,4,3,1,100000000,510000002906,
6,,Segment,6,3,1,100000000,510000002912,
5,,Segment,5,3,1,100000000,510000002914,
15,,Segment,15,6,1,100000000,510000002921,
11,,Segment,11,2,1,100000001,510000002939,
6,,Segment,6,4,1,100000000,510000002943,
10,,Segment,10,2,1,100000001,510000002948,
13,,Segment,13,4,1,100000001,510000002950,
13,,Segment,13,2,1,100000001,510000002954,
11,,Segment,11,4,1,100000000,510000002961,
10,,Segment,10,3,1,100000000,510000002965,
8,,Segment,8,3,1,100000001,510000002968,
9,,Segment,9,3,1,100000000,510000002970,
10,,Segment,10,4,1,100000000,510000002980,
12,,Segment,12,2,1,100000001,510000002987,
12,,Segment,12,3,1,100000000,510000003007,
11,,Segment,11,3,1,100000000,510000003009,
12,,Segment,12,4,1,100000000,510000003014,
12,,Segment,12,5,1,100000000,510000003026,
6,,Segment,6,1,1,100000000,510000003046,
4,,Segment,4,1,1,100000000,510000003049,
3,,Segment,3,1,1,100000000,510000003052,
5,,Segment,5,2,1,100000000,510000003054,
5,,Segment,5,3,1,100000000,510000003069,
13,,Segment,13,4,1,100000000,510000003071,
10,,Segment,10,2,1,100000000,510000003080,
9,,Segment,9,2,1,100000000,510000003083,
3,,Segment,3,2,1,100000000,510000003094,
5,,Segment,5,2,1,100000000,510000003121,
5,,Segment,5,4,1,100000001,510000003132,
4,,Segment,4,3,1,100000001,510000003139,
10,,Segment,10,3,1,100000000,510000003142,
7,,Segment,7,2,1,100000000,510000003144,
8,,Segment,8,2,1,100000001,510000003150,
10,,Segment,10,2,1,100000001,510000003152,
7,,Segment,7,3,1,100000001,510000003155,
5,,Segment,5,2,1,100000000,510000003163,
4,,Segment,4,1,1,100000000,510000003165,
6,,Segment,6,2,1,100000000,510000003175,
5,,Segment,5,3,1,100000001,510000003178,
6,,Segment,6,3,1,100000000,510000003181,
7,,Segment,7,2,1,100000001,510000003185,
9,,Segment,9,4,1,100000000,510000003189,
5,,Segment,5,2,1,100000000,510000003195,
8,,Segment,8,2,1,100000000,510000003202,
5,,Segment,5,3,1,100000001,510000003207,
5,,Segment,5,1,1,100000000,510000003218,
5,,Segment,5,4,1,100000000,510000003224,
4,,Segment,4,3,1,100000000,510000003226,
3,,Segment,3,2,1,100000000,510000003242,
4,,Segment,4,2,1,100000001,510000003244,
4,,Segment,4,2,1,100000000,510000003246,
5,,Segment,5,2,1,100000001,510000003250,
5,,Segment,5,3,1,100000000,510000003254,
2,,Segment,2,2,1,100000000,510000003261,
4,,Segment,4,3,1,100000001,510000003264,
4,,Segment,4,2,1,100000000,510000003267,
2,,Segment,2,3,1,100000001,510000003272,
6,,Segment,6,2,1,100000000,510000003274,
2,,Segment,2,2,1,100000001,510000003285,
3,,Segment,3,3,1,100000001,510000003287,
1,,Segment,1,2,1,100000000,510000003289,
1,,Segment,1,2,1,100000001,510000003296,
0,,Segment,0,1,1,100000001,510000003300,
4,,Segment,4,2,1,100000000,510000003312,
3,,Segment,3,3,1,100000000,510000003314,
1,,Segment,1,2,1,100000000,510000003319,
0,,Segment,0,1,1,100000000,510000003328,
2,,Segment,2,2,1,100000000,510000003332,
1,,Segment,1,1,1,100000001,510000003335,
1,,Segment,1,2,1,100000001,510000003343,
1,,Segment,1,2,1,100000000,510000003345,
3,,Segment,3,2,1,100000000,510000003348,
0,,Segment,0,1,1,100000001,510000003350,
0,,Segment,0,1,1,100000001,510000003353,
0,,Segment,0,1,1,100000001,510000003364,
0,,Segment,0,1,1,100000001,510000003366,
0,,Segment,0,1,1,100000001,510000003384,
0,,Segment,0,1,1,100000001,510000003389,
0,,Segment,0,1,1,100000001,510000003394,
0,,Segment,0,1,1,100000000,510000003425,
0,,Segment,0,1,1,100000001,510000003430,
6,,Segment,6,1,1,100000000,510000003432,
10,,Segment,10,1,1,100000000,510000003433,
13,,Segment,13,4,1,100000000,510000003434,
17,,Segment,17,1,1,100000000,510000003435,
15,,Segment,15,6,1,100000000,510000003436,
18,,Segment,18,6,1,100000000,510000003437,
14,,Segment,14,5,1,100000000,510000003438,
5,,Segment,5,2,1,100000000,510000003439,
13,,Segment,13,4,1,100000000,510000003441,
13,,Segment,13,5,1,100000000,510000003442,
8,,Segment,8,1,1,100000000,510000003443,
5,,Segment,5,1,1,100000000,510000003447,
1,,Segment,1,1,1,100000000,510000003449,
10,,Segment,10,5,1,100000000,510000003450,
9,,Segment,9,4,1,100000000,510000003451,
11,,Segment,11,4,1,100000000,510000003452,
10,,Segment,10,5,1,100000000,510000003453,
8,,Segment,8,3,1,100000000,510000003454,
2,,Segment,2,2,1,100000000,510000003457,
4,,Segment,4,2,1,100000001,510000003459,
18,,Segment,18,5,1,100000001,510000003460,
19,,Segment,19,5,1,100000001,510000003461,
9,,Segment,9,4,1,100000001,510000003462,
7,,Segment,7,3,1,100000001,510000003463,
6,,Segment,6,3,1,100000001,510000003464,
8,,Segment,8,4,1,100000001,510000003465,
14,,Segment,14,6,1,100000001,510000003466,
14,,Segment,14,6,1,100000001,510000003467,
12,,Segment,12,4,1,100000001,510000003468,
13,,Segment,13,5,1,100000001,510000003469,
14,,Segment,14,5,1,100000001,510000003470,
11,,Segment,11,3,1,100000001,510000003471,
9,,Segment,9,1,1,100000001,510000003472,
12,,Segment,12,1,1,100000001,510000003473,
14,,Segment,14,1,1,100000001,510000003474,
12,,Segment,12,4,1,100000001,510000003475,
14,,Segment,14,4,1,100000001,510000003476,
11,,Segment,11,2,1,100000001,510000003477,
12,,Segment,12,2,1,100000001,510000003478,
2,,Segment,2,2,1,100000001,510000003479,
7,,Segment,7,2,1,100000001,510000003480,
8,,Segment,8,2,1,100000001,510000003481,
1,,Segment,1,1,1,100000001,510000003482,
