
Segment No. Spines
 ==================== 
Segment No. Spines,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Segment,13,7,1,100000001,510000000784,
2,,Segment,11,4,1,100000001,510000000806,
1,,Segment,10,4,1,100000001,510000000814,
0,,Segment,9,4,1,100000001,510000000817,
0,,Segment,13,7,1,100000001,510000000824,
0,,Segment,11,7,1,100000001,510000000826,
0,,Segment,11,6,1,100000001,510000000830,
1,,Segment,10,5,1,100000001,510000000832,
0,,Segment,11,5,1,100000001,510000000835,
0,,Segment,11,5,1,100000001,510000000839,
0,,Segment,10,5,1,100000001,510000000843,
1,,Segment,6,4,1,100000001,510000000851,
0,,Segment,8,5,1,100000001,510000000853,
1,,Segment,7,3,1,100000001,510000000857,
0,,Segment,13,3,1,100000000,510000000860,
0,,Segment,12,3,1,100000000,510000000894,
0,,Segment,11,2,1,100000000,510000000910,
1,,Segment,9,1,1,100000000,510000000914,
2,,Segment,8,1,1,100000000,510000000946,
0,,Segment,7,1,1,100000000,510000000951,
0,,Segment,5,1,1,100000000,510000000955,
5,,Segment,4,1,1,100000000,510000000969,
0,,Segment,3,1,1,100000000,510000000976,
0,,Segment,2,1,1,100000000,510000000978,
2,,Segment,1,1,1,100000000,510000000987,
0,,Segment,0,1,1,100000000,510000000996,
0,,Segment,13,3,1,100000000,510000001025,
3,,Segment,12,2,1,100000000,510000001037,
0,,Segment,13,2,1,100000000,510000001044,
0,,Segment,16,5,1,100000000,510000001053,
2,,Segment,15,4,1,100000000,510000001059,
0,,Segment,14,4,1,100000000,510000001066,
0,,Segment,12,4,1,100000000,510000001081,
0,,Segment,11,4,1,100000000,510000001097,
1,,Segment,10,3,1,100000000,510000001123,
0,,Segment,9,3,1,100000000,510000001127,
2,,Segment,8,2,1,100000000,510000001136,
2,,Segment,7,1,1,100000000,510000001142,
0,,Segment,6,1,1,100000000,510000001150,
1,,Segment,5,1,1,100000000,510000001160,
0,,Segment,4,1,1,100000000,510000001164,
0,,Segment,3,1,1,100000000,510000001170,
1,,Segment,2,1,1,100000000,510000001176,
0,,Segment,1,1,1,100000000,510000001181,
0,,Segment,0,1,1,100000000,510000001199,
0,,Segment,16,4,1,100000000,510000001214,
0,,Segment,15,5,1,100000000,510000001218,
0,,Segment,13,5,1,100000000,510000001221,
0,,Segment,14,5,1,100000000,510000001223,
0,,Segment,12,5,1,100000000,510000001228,
1,,Segment,14,6,1,100000000,510000001236,
1,,Segment,12,4,1,100000000,510000001277,
0,,Segment,11,3,1,100000000,510000001282,
0,,Segment,14,5,1,100000000,510000001296,
0,,Segment,13,4,1,100000000,510000001299,
3,,Segment,12,3,1,100000000,510000001326,
0,,Segment,9,2,1,100000000,510000001348,
1,,Segment,10,4,1,100000000,510000001356,
0,,Segment,9,1,1,100000000,510000001358,
0,,Segment,9,2,1,100000000,510000001361,
0,,Segment,7,2,1,100000000,510000001363,
0,,Segment,6,2,1,100000000,510000001365,
1,,Segment,4,2,1,100000000,510000001380,
0,,Segment,5,2,1,100000000,510000001391,
0,,Segment,3,2,1,100000000,510000001397,
0,,Segment,2,2,1,100000000,510000001400,
0,,Segment,1,2,1,100000000,510000001403,
1,,Segment,10,5,1,100000000,510000001433,
0,,Segment,9,4,1,100000000,510000001435,
0,,Segment,8,4,1,100000000,510000001439,
4,,Segment,7,4,1,100000000,510000001471,
0,,Segment,6,3,1,100000000,510000001488,
0,,Segment,5,3,1,100000000,510000001495,
0,,Segment,4,2,1,100000000,510000001498,
0,,Segment,3,2,1,100000000,510000001523,
0,,Segment,2,1,1,100000000,510000001526,
0,,Segment,1,1,1,100000000,510000001536,
8,,Segment,0,1,1,100000000,510000001587,
0,,Segment,10,4,1,100000000,510000001612,
0,,Segment,9,5,1,100000000,510000001615,
0,,Segment,8,5,1,100000000,510000001617,
0,,Segment,14,7,1,100000001,510000001620,
0,,Segment,13,6,1,100000001,510000001625,
0,,Segment,12,5,1,100000001,510000001632,
0,,Segment,11,4,1,100000001,510000001636,
0,,Segment,10,3,1,100000001,510000001639,
0,,Segment,9,2,1,100000001,510000001647,
0,,Segment,8,1,1,100000001,510000001650,
0,,Segment,7,1,1,100000001,510000001655,
1,,Segment,6,1,1,100000001,510000001659,
2,,Segment,5,1,1,100000001,510000001666,
0,,Segment,4,1,1,100000001,510000001668,
2,,Segment,3,1,1,100000001,510000001673,
0,,Segment,13,5,1,100000000,510000001681,
0,,Segment,12,5,1,100000000,510000001683,
2,,Segment,11,5,1,100000000,510000001701,
0,,Segment,10,4,1,100000000,510000001713,
0,,Segment,9,3,1,100000000,510000001717,
1,,Segment,8,3,1,100000000,510000001723,
2,,Segment,7,2,1,100000000,510000001729,
0,,Segment,13,6,1,100000000,510000001732,
0,,Segment,12,6,1,100000000,510000001735,
0,,Segment,9,4,1,100000001,510000001740,
0,,Segment,8,3,1,100000001,510000001745,
0,,Segment,6,2,1,100000001,510000001756,
0,,Segment,5,2,1,100000001,510000001760,
1,,Segment,4,2,1,100000001,510000001768,
0,,Segment,3,2,1,100000001,510000001771,
4,,Segment,1,2,1,100000001,510000001782,
0,,Segment,0,1,1,100000001,510000001793,
0,,Segment,9,3,1,100000001,510000001836,
0,,Segment,8,4,1,100000001,510000001840,
0,,Segment,7,4,1,100000001,510000001845,
0,,Segment,6,3,1,100000001,510000001858,
0,,Segment,8,5,1,100000001,510000001864,
0,,Segment,7,3,1,100000001,510000001866,
0,,Segment,7,3,1,100000001,510000001869,
1,,Segment,17,4,1,100000000,510000001884,
0,,Segment,16,3,1,100000000,510000001894,
0,,Segment,15,3,1,100000000,510000001897,
1,,Segment,14,2,1,100000000,510000001903,
3,,Segment,13,2,1,100000000,510000001906,
0,,Segment,12,2,1,100000000,510000001940,
2,,Segment,11,1,1,100000000,510000001946,
0,,Segment,19,4,1,100000000,510000001954,
1,,Segment,18,3,1,100000000,510000001972,
0,,Segment,17,2,1,100000000,510000001980,
1,,Segment,16,1,1,100000000,510000001997,
2,,Segment,15,1,1,100000000,510000002013,
1,,Segment,14,1,1,100000000,510000002038,
1,,Segment,13,1,1,100000000,510000002058,
1,,Segment,12,1,1,100000000,510000002061,
0,,Segment,19,3,1,100000000,510000002064,
2,,Segment,16,2,1,100000000,510000002116,
0,,Segment,18,2,1,100000000,510000002118,
0,,Segment,17,3,1,100000000,510000002121,
0,,Segment,15,4,1,100000000,510000002124,
1,,Segment,14,3,1,100000000,510000002138,
0,,Segment,18,1,1,100000000,510000002149,
0,,Segment,15,3,1,100000000,510000002153,
0,,Segment,18,2,1,100000000,510000002155,
0,,Segment,16,4,1,100000000,510000002159,
0,,Segment,15,2,1,100000000,510000002163,
0,,Segment,13,3,1,100000000,510000002176,
0,,Segment,15,2,1,100000000,510000002181,
6,,Segment,11,6,1,100000000,510000002213,
1,,Segment,9,5,1,100000000,510000002222,
0,,Segment,8,4,1,100000000,510000002243,
0,,Segment,7,3,1,100000000,510000002246,
1,,Segment,6,2,1,100000000,510000002256,
0,,Segment,5,2,1,100000000,510000002268,
0,,Segment,4,2,1,100000000,510000002281,
0,,Segment,3,1,1,100000000,510000002294,
2,,Segment,2,1,1,100000000,510000002312,
0,,Segment,0,1,1,100000000,510000002323,
0,,Segment,14,2,1,100000000,510000002325,
0,,Segment,13,2,1,100000000,510000002330,
0,,Segment,9,2,1,100000000,510000002334,
0,,Segment,12,5,1,100000000,510000002351,
0,,Segment,10,4,1,100000000,510000002354,
0,,Segment,10,2,1,100000000,510000002359,
0,,Segment,15,2,1,100000001,510000002364,
0,,Segment,13,1,1,100000001,510000002378,
3,,Segment,11,1,1,100000001,510000002384,
0,,Segment,10,1,1,100000001,510000002387,
0,,Segment,10,2,1,100000000,510000002390,
0,,Segment,7,3,1,100000000,510000002404,
0,,Segment,12,4,1,100000000,510000002407,
0,,Segment,10,6,1,100000000,510000002416,
0,,Segment,11,5,1,100000000,510000002420,
1,,Segment,9,3,1,100000001,510000002470,
1,,Segment,8,2,1,100000001,510000002482,
4,,Segment,7,2,1,100000001,510000002494,
0,,Segment,6,2,1,100000001,510000002498,
0,,Segment,11,5,1,100000000,510000002501,
0,,Segment,16,5,1,100000001,510000002505,
0,,Segment,15,4,1,100000001,510000002509,
1,,Segment,13,4,1,100000001,510000002514,
1,,Segment,11,3,1,100000001,510000002523,
0,,Segment,10,2,1,100000001,510000002529,
1,,Segment,9,2,1,100000001,510000002532,
0,,Segment,15,5,1,100000001,510000002543,
0,,Segment,17,7,1,100000000,510000002561,
0,,Segment,16,6,1,100000000,510000002568,
0,,Segment,14,6,1,100000000,510000002575,
0,,Segment,13,5,1,100000000,510000002592,
0,,Segment,12,4,1,100000000,510000002594,
1,,Segment,11,4,1,100000000,510000002600,
0,,Segment,11,4,1,100000001,510000002606,
0,,Segment,10,3,1,100000001,510000002621,
0,,Segment,16,2,1,100000001,510000002630,
0,,Segment,15,1,1,100000001,510000002637,
3,,Segment,6,4,1,100000000,510000002656,
0,,Segment,11,6,1,100000000,510000002658,
0,,Segment,11,5,1,100000000,510000002661,
0,,Segment,14,5,1,100000001,510000002672,
0,,Segment,15,7,1,100000000,510000002693,
2,,Segment,13,4,1,100000001,510000002703,
1,,Segment,12,3,1,100000001,510000002707,
0,,Segment,16,4,1,100000001,510000002710,
0,,Segment,11,3,1,100000001,510000002723,
1,,Segment,14,2,1,100000001,510000002739,
0,,Segment,13,5,1,100000001,510000002744,
0,,Segment,14,3,1,100000001,510000002748,
1,,Segment,13,3,1,100000001,510000002752,
0,,Segment,14,4,1,100000001,510000002759,
0,,Segment,18,7,1,100000000,510000002764,
1,,Segment,17,6,1,100000000,510000002772,
0,,Segment,19,6,1,100000000,510000002775,
0,,Segment,13,5,1,100000001,510000002780,
1,,Segment,9,4,1,100000000,510000002790,
0,,Segment,19,7,1,100000000,510000002793,
0,,Segment,14,6,1,100000001,510000002796,
1,,Segment,16,7,1,100000000,510000002810,
0,,Segment,16,1,1,100000001,510000002812,
4,,Segment,10,3,1,100000000,510000002840,
3,,Segment,9,3,1,100000000,510000002862,
0,,Segment,8,2,1,100000000,510000002877,
0,,Segment,12,3,1,100000001,510000002879,
0,,Segment,15,5,1,100000000,510000002893,
0,,Segment,4,3,1,100000000,510000002906,
0,,Segment,6,3,1,100000000,510000002912,
0,,Segment,5,3,1,100000000,510000002914,
0,,Segment,15,6,1,100000000,510000002921,
0,,Segment,11,2,1,100000001,510000002939,
0,,Segment,6,4,1,100000000,510000002943,
0,,Segment,10,2,1,100000001,510000002948,
0,,Segment,13,4,1,100000001,510000002950,
0,,Segment,13,2,1,100000001,510000002954,
0,,Segment,11,4,1,100000000,510000002961,
0,,Segment,10,3,1,100000000,510000002965,
0,,Segment,8,3,1,100000001,510000002968,
0,,Segment,9,3,1,100000000,510000002970,
0,,Segment,10,4,1,100000000,510000002980,
0,,Segment,12,2,1,100000001,510000002987,
0,,Segment,12,3,1,100000000,510000003007,
0,,Segment,11,3,1,100000000,510000003009,
0,,Segment,12,4,1,100000000,510000003014,
0,,Segment,12,5,1,100000000,510000003026,
1,,Segment,6,1,1,100000000,510000003046,
1,,Segment,4,1,1,100000000,510000003049,
0,,Segment,3,1,1,100000000,510000003052,
0,,Segment,5,2,1,100000000,510000003054,
1,,Segment,5,3,1,100000000,510000003069,
0,,Segment,13,4,1,100000000,510000003071,
0,,Segment,10,2,1,100000000,510000003080,
0,,Segment,9,2,1,100000000,510000003083,
1,,Segment,3,2,1,100000000,510000003094,
2,,Segment,5,2,1,100000000,510000003121,
1,,Segment,5,4,1,100000001,510000003132,
2,,Segment,4,3,1,100000001,510000003139,
1,,Segment,10,3,1,100000000,510000003142,
0,,Segment,7,2,1,100000000,510000003144,
1,,Segment,8,2,1,100000001,510000003150,
0,,Segment,10,2,1,100000001,510000003152,
0,,Segment,7,3,1,100000001,510000003155,
1,,Segment,5,2,1,100000000,510000003163,
0,,Segment,4,1,1,100000000,510000003165,
0,,Segment,6,2,1,100000000,510000003175,
1,,Segment,5,3,1,100000001,510000003178,
0,,Segment,6,3,1,100000000,510000003181,
0,,Segment,7,2,1,100000001,510000003185,
0,,Segment,9,4,1,100000000,510000003189,
1,,Segment,5,2,1,100000000,510000003195,
0,,Segment,8,2,1,100000000,510000003202,
0,,Segment,5,3,1,100000001,510000003207,
0,,Segment,5,1,1,100000000,510000003218,
0,,Segment,5,4,1,100000000,510000003224,
0,,Segment,4,3,1,100000000,510000003226,
2,,Segment,3,2,1,100000000,510000003242,
0,,Segment,4,2,1,100000001,510000003244,
0,,Segment,4,2,1,100000000,510000003246,
1,,Segment,5,2,1,100000001,510000003250,
0,,Segment,5,3,1,100000000,510000003254,
0,,Segment,2,2,1,100000000,510000003261,
0,,Segment,4,3,1,100000001,510000003264,
0,,Segment,4,2,1,100000000,510000003267,
0,,Segment,2,3,1,100000001,510000003272,
0,,Segment,6,2,1,100000000,510000003274,
2,,Segment,2,2,1,100000001,510000003285,
0,,Segment,3,3,1,100000001,510000003287,
0,,Segment,1,2,1,100000000,510000003289,
0,,Segment,1,2,1,100000001,510000003296,
0,,Segment,0,1,1,100000001,510000003300,
1,,Segment,4,2,1,100000000,510000003312,
0,,Segment,3,3,1,100000000,510000003314,
0,,Segment,1,2,1,100000000,510000003319,
3,,Segment,0,1,1,100000000,510000003328,
0,,Segment,2,2,1,100000000,510000003332,
0,,Segment,1,1,1,100000001,510000003335,
0,,Segment,1,2,1,100000001,510000003343,
0,,Segment,1,2,1,100000000,510000003345,
0,,Segment,3,2,1,100000000,510000003348,
0,,Segment,0,1,1,100000001,510000003350,
0,,Segment,0,1,1,100000001,510000003353,
0,,Segment,0,1,1,100000001,510000003364,
0,,Segment,0,1,1,100000001,510000003366,
0,,Segment,0,1,1,100000001,510000003384,
0,,Segment,0,1,1,100000001,510000003389,
0,,Segment,0,1,1,100000001,510000003394,
0,,Segment,0,1,1,100000000,510000003425,
0,,Segment,0,1,1,100000001,510000003430,
0,,Segment,6,1,1,100000000,510000003432,
0,,Segment,10,1,1,100000000,510000003433,
0,,Segment,13,4,1,100000000,510000003434,
0,,Segment,17,1,1,100000000,510000003435,
0,,Segment,15,6,1,100000000,510000003436,
0,,Segment,18,6,1,100000000,510000003437,
0,,Segment,14,5,1,100000000,510000003438,
0,,Segment,5,2,1,100000000,510000003439,
0,,Segment,13,4,1,100000000,510000003441,
0,,Segment,13,5,1,100000000,510000003442,
0,,Segment,8,1,1,100000000,510000003443,
0,,Segment,5,1,1,100000000,510000003447,
0,,Segment,1,1,1,100000000,510000003449,
0,,Segment,10,5,1,100000000,510000003450,
0,,Segment,9,4,1,100000000,510000003451,
0,,Segment,11,4,1,100000000,510000003452,
0,,Segment,10,5,1,100000000,510000003453,
0,,Segment,8,3,1,100000000,510000003454,
0,,Segment,2,2,1,100000000,510000003457,
0,,Segment,4,2,1,100000001,510000003459,
0,,Segment,18,5,1,100000001,510000003460,
0,,Segment,19,5,1,100000001,510000003461,
0,,Segment,9,4,1,100000001,510000003462,
0,,Segment,7,3,1,100000001,510000003463,
0,,Segment,6,3,1,100000001,510000003464,
0,,Segment,8,4,1,100000001,510000003465,
0,,Segment,14,6,1,100000001,510000003466,
0,,Segment,14,6,1,100000001,510000003467,
0,,Segment,12,4,1,100000001,510000003468,
0,,Segment,13,5,1,100000001,510000003469,
0,,Segment,14,5,1,100000001,510000003470,
0,,Segment,11,3,1,100000001,510000003471,
0,,Segment,9,1,1,100000001,510000003472,
0,,Segment,12,1,1,100000001,510000003473,
0,,Segment,14,1,1,100000001,510000003474,
0,,Segment,12,4,1,100000001,510000003475,
0,,Segment,14,4,1,100000001,510000003476,
0,,Segment,11,2,1,100000001,510000003477,
0,,Segment,12,2,1,100000001,510000003478,
2,,Segment,2,2,1,100000001,510000003479,
0,,Segment,7,2,1,100000001,510000003480,
0,,Segment,8,2,1,100000001,510000003481,
0,,Segment,1,1,1,100000001,510000003482,
