
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
85.3333,,Spine,2,1,Image 1,2,1,100000001,610000004121,
50,,Spine,2,16,Image 1,2,1,100000000,610000004123,
57.3333,,Spine,2,18,Image 1,5,1,100000001,610000004125,
83.6667,,Spine,2,9,Image 1,3,1,100000000,610000004128,
90,,Spine,2,0,Image 1,1,1,100000000,610000004133,
80,,Spine,2,12,Image 1,1,1,100000001,610000004135,
68.25,,Spine,2,12,Image 1,3,1,100000000,610000004138,
71.3333,,Spine,2,5,Image 1,1,1,100000001,610000004140,
77.3333,,Spine,2,4,Image 1,1,1,100000000,610000004142,
106.667,,Spine,2,1,Image 1,2,1,100000001,610000004145,
51,,Spine,2,10,Image 1,3,1,100000000,610000004147,
30.3333,,Spine,2,5,Image 1,3,1,100000000,610000004149,
45.3333,,Spine,2,14,Image 1,1,1,100000000,610000004151,
56.75,,Spine,2,9,Image 1,5,1,100000000,610000004154,
63.3333,,Spine,2,3,Image 1,2,1,100000001,610000004156,
73.3333,,Spine,2,3,Image 1,2,1,100000001,610000004158,
97.25,,Spine,2,12,Image 1,2,1,100000001,610000004161,
116,,Spine,2,0,Image 1,1,1,100000000,610000004166,
59.6667,,Spine,2,3,Image 1,1,1,100000000,610000004172,
77,,Spine,2,17,Image 1,6,1,100000001,610000004177,
56.3333,,Spine,2,21,Image 1,7,1,100000001,610000004179,
85.3333,,Spine,2,16,Image 1,4,1,100000001,610000004182,
144,,Spine,2,0,Image 1,1,1,100000000,610000004187,
89.3333,,Spine,2,12,Image 1,2,1,100000000,610000004189,
67.3333,,Spine,2,8,Image 1,2,1,100000001,610000004195,
87,,Spine,2,7,Image 1,2,1,100000001,610000004198,
96.3333,,Spine,2,9,Image 1,3,1,100000000,610000004201,
134.333,,Spine,2,4,Image 1,1,1,100000000,610000004203,
101,,Spine,2,0,Image 1,1,1,100000000,610000004208,
95.3333,,Spine,2,12,Image 1,3,1,100000000,610000004210,
119.25,,Spine,2,0,Image 1,1,1,100000000,610000004217,
131.667,,Spine,2,0,Image 1,1,1,100000000,610000004220,
107,,Spine,2,0,Image 1,1,1,100000000,610000004232,
108,,Spine,2,0,Image 1,1,1,100000000,610000004235,
86,,Spine,2,6,Image 1,4,1,100000000,610000004243,
81,,Spine,2,6,Image 1,4,1,100000000,610000004246,
98.6667,,Spine,2,17,Image 1,1,1,100000000,610000004257,
99.6667,,Spine,2,13,Image 1,1,1,100000000,610000004259,
107.5,,Spine,2,1,Image 1,2,1,100000001,610000004264,
91,,Spine,2,2,Image 1,2,1,100000001,610000004268,
82.6667,,Spine,2,0,Image 1,1,1,100000000,610000004273,
101.333,,Spine,2,12,Image 1,2,1,100000000,610000004276,
139.667,,Spine,2,10,Image 1,3,1,100000000,610000004282,
125.333,,Spine,2,4,Image 1,3,1,100000001,610000004291,
129,,Spine,2,4,Image 1,1,1,100000000,610000004293,
129,,Spine,2,0,Image 1,1,1,100000000,610000004299,
59.5,,Spine,2,12,Image 1,2,1,100000000,610000004347,
38.5,,Spine,2,17,Image 1,4,1,100000000,610000004348,
67.5,,Spine,2,14,Image 1,2,1,100000000,610000004349,
37,,Spine,2,14,Image 1,3,1,100000000,610000004350,
91,,Spine,2,13,Image 1,2,1,100000000,610000004351,
141.5,,Spine,2,13,Image 1,2,1,100000000,610000004352,
120.5,,Spine,2,13,Image 1,2,1,100000000,610000004353,
69,,Spine,2,18,Image 1,3,1,100000000,610000004354,
136,,Spine,2,15,Image 1,1,1,100000000,610000004355,
154.5,,Spine,2,15,Image 1,1,1,100000000,610000004356,
141,,Spine,2,12,Image 1,1,1,100000000,610000004357,
133.5,,Spine,2,12,Image 1,1,1,100000000,610000004358,
93.5,,Spine,2,11,Image 1,1,1,100000000,610000004359,
91.5,,Spine,2,9,Image 1,1,1,100000000,610000004360,
70,,Spine,2,8,Image 1,1,1,100000000,610000004361,
116.5,,Spine,2,8,Image 1,1,1,100000000,610000004362,
94.5,,Spine,2,11,Image 1,5,1,100000000,610000004363,
30.5,,Spine,2,11,Image 1,5,1,100000000,610000004364,
89.5,,Spine,2,17,Image 1,6,1,100000000,610000004365,
37,,Spine,2,16,Image 1,7,1,100000000,610000004366,
81,,Spine,2,11,Image 1,4,1,100000000,610000004367,
102,,Spine,2,8,Image 1,3,1,100000000,610000004368,
71,,Spine,2,10,Image 1,3,1,100000000,610000004369,
95.5,,Spine,2,9,Image 1,3,1,100000000,610000004370,
31.5,,Spine,2,10,Image 1,3,1,100000000,610000004371,
63,,Spine,2,8,Image 1,2,1,100000000,610000004372,
88.5,,Spine,2,8,Image 1,2,1,100000000,610000004373,
131.5,,Spine,2,4,Image 1,1,1,100000000,610000004374,
134,,Spine,2,4,Image 1,1,1,100000000,610000004375,
73.5,,Spine,2,4,Image 1,2,1,100000000,610000004376,
62.5,,Spine,2,3,Image 1,2,1,100000000,610000004377,
97,,Spine,2,3,Image 1,2,1,100000000,610000004378,
123.5,,Spine,2,1,Image 1,1,1,100000000,610000004379,
122.5,,Spine,2,1,Image 1,1,1,100000000,610000004380,
59.5,,Spine,2,0,Image 1,1,1,100000000,610000004381,
81,,Spine,2,0,Image 1,1,1,100000000,610000004382,
116,,Spine,2,15,Image 1,4,1,100000000,610000004385,
86.5,,Spine,2,15,Image 1,4,1,100000000,610000004386,
38.5,,Spine,2,14,Image 1,6,1,100000000,610000004387,
33.5,,Spine,2,12,Image 1,4,1,100000000,610000004388,
84,,Spine,2,12,Image 1,3,1,100000000,610000004389,
57,,Spine,2,10,Image 1,3,1,100000000,610000004390,
46.5,,Spine,2,10,Image 1,4,1,100000000,610000004391,
93.5,,Spine,2,8,Image 1,2,1,100000000,610000004392,
45,,Spine,2,8,Image 1,2,1,100000000,610000004393,
81.5,,Spine,2,7,Image 1,1,1,100000000,610000004394,
39,,Spine,2,7,Image 1,1,1,100000000,610000004395,
88.5,,Spine,2,5,Image 1,1,1,100000000,610000004396,
52.5,,Spine,2,4,Image 1,2,1,100000000,610000004397,
57,,Spine,2,7,Image 1,4,1,100000000,610000004400,
31,,Spine,2,7,Image 1,4,1,100000000,610000004401,
16.5,,Spine,2,7,Image 1,4,1,100000000,610000004402,
49,,Spine,2,7,Image 1,4,1,100000000,610000004403,
36,,Spine,2,6,Image 1,4,1,100000000,610000004404,
86,,Spine,2,5,Image 1,2,1,100000000,610000004405,
117,,Spine,2,5,Image 1,1,1,100000000,610000004406,
77.5,,Spine,2,0,Image 1,1,1,100000000,610000004407,
102,,Spine,2,0,Image 1,1,1,100000000,610000004408,
112.5,,Spine,2,0,Image 1,1,1,100000000,610000004409,
84.5,,Spine,2,0,Image 1,1,1,100000000,610000004410,
103,,Spine,2,0,Image 1,1,1,100000000,610000004411,
131,,Spine,2,0,Image 1,1,1,100000000,610000004412,
73.5,,Spine,2,0,Image 1,1,1,100000000,610000004413,
19.5,,Spine,2,11,Image 1,6,1,100000000,610000004414,
51.5,,Spine,2,11,Image 1,6,1,100000000,610000004415,
72,,Spine,2,11,Image 1,6,1,100000000,610000004416,
14.5,,Spine,2,9,Image 1,4,1,100000000,610000004417,
117.5,,Spine,2,6,Image 1,2,1,100000000,610000004418,
32,,Spine,2,5,Image 1,2,1,100000000,610000004419,
59,,Spine,2,3,Image 1,2,1,100000000,610000004420,
58.5,,Spine,2,2,Image 1,1,1,100000000,610000004421,
98.5,,Spine,2,21,Image 1,6,1,100000001,610000004423,
59.5,,Spine,2,21,Image 1,6,1,100000001,610000004424,
70.5,,Spine,2,20,Image 1,6,1,100000001,610000004425,
59,,Spine,2,20,Image 1,6,1,100000001,610000004426,
87,,Spine,2,19,Image 1,5,1,100000001,610000004427,
89.5,,Spine,2,20,Image 1,5,1,100000001,610000004428,
81.5,,Spine,2,20,Image 1,5,1,100000001,610000004429,
78.5,,Spine,2,17,Image 1,4,1,100000001,610000004430,
101,,Spine,2,17,Image 1,5,1,100000001,610000004431,
74,,Spine,2,17,Image 1,5,1,100000001,610000004432,
89,,Spine,2,16,Image 1,5,1,100000001,610000004433,
54,,Spine,2,16,Image 1,5,1,100000001,610000004434,
44.5,,Spine,2,15,Image 1,4,1,100000001,610000004435,
46.5,,Spine,2,16,Image 1,4,1,100000001,610000004436,
28.5,,Spine,2,16,Image 1,3,1,100000001,610000004437,
63.5,,Spine,2,12,Image 1,3,1,100000001,610000004438,
79,,Spine,2,12,Image 1,2,1,100000001,610000004439,
12,,Spine,2,11,Image 1,3,1,100000001,610000004440,
50,,Spine,2,10,Image 1,4,1,100000001,610000004441,
90.5,,Spine,2,6,Image 1,2,1,100000001,610000004442,
43,,Spine,2,6,Image 1,2,1,100000001,610000004443,
41.5,,Spine,2,8,Image 1,4,1,100000001,610000004444,
61.5,,Spine,2,8,Image 1,3,1,100000001,610000004445,
44.5,,Spine,2,11,Image 1,5,1,100000001,610000004446,
77.5,,Spine,2,11,Image 1,4,1,100000001,610000004447,
41.5,,Spine,2,11,Image 1,4,1,100000001,610000004448,
72.5,,Spine,2,10,Image 1,4,1,100000001,610000004449,
83,,Spine,2,7,Image 1,3,1,100000001,610000004450,
34.5,,Spine,2,6,Image 1,4,1,100000001,610000004451,
67,,Spine,2,5,Image 1,3,1,100000001,610000004452,
162,,Spine,2,5,Image 1,3,1,100000001,610000004453,
119.5,,Spine,2,4,Image 1,2,1,100000001,610000004454,
122,,Spine,2,4,Image 1,2,1,100000001,610000004455,
38,,Spine,2,14,Image 1,2,1,100000001,610000004456,
86,,Spine,2,11,Image 1,1,1,100000001,610000004457,
94.5,,Spine,2,8,Image 1,2,1,100000001,610000004458,
69,,Spine,2,7,Image 1,1,1,100000001,610000004459,
80.5,,Spine,2,9,Image 1,3,1,100000001,610000004460,
70,,Spine,2,13,Image 1,4,1,100000001,610000004461,
123.5,,Spine,2,13,Image 1,4,1,100000001,610000004462,
63,,Spine,2,13,Image 1,4,1,100000001,610000004463,
106.5,,Spine,2,13,Image 1,3,1,100000001,610000004464,
133,,Spine,2,12,Image 1,3,1,100000001,610000004465,
93.5,,Spine,2,9,Image 1,2,1,100000001,610000004466,
89,,Spine,2,7,Image 1,2,1,100000001,610000004467,
46.5,,Spine,2,3,Image 1,1,1,100000001,610000004468,
91,,Spine,2,3,Image 1,1,1,100000001,610000004469,
92,,Spine,2,2,Image 1,2,1,100000001,610000004470,
62.5,,Spine,2,1,Image 1,1,1,100000001,610000004471,
54.5,,Spine,2,3,Image 1,2,1,100000001,610000004472,
117.5,,Spine,2,1,Image 1,2,1,100000001,610000004473,
124.5,,Spine,2,1,Image 1,2,1,100000001,610000004474,
