
Spine Neck Max Diameter
 ==================== 
Spine Neck Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,8,2,1,100000000,610000004373,
0,µm,Spine,4,1,1,100000000,610000004374,
0,µm,Spine,4,1,1,100000000,610000004375,
0,µm,Spine,4,2,1,100000000,610000004376,
0,µm,Spine,3,2,1,100000000,610000004377,
0,µm,Spine,3,2,1,100000000,610000004378,
0,µm,Spine,1,1,1,100000000,610000004379,
0,µm,Spine,1,1,1,100000000,610000004380,
0,µm,Spine,0,1,1,100000000,610000004381,
0,µm,Spine,0,1,1,100000000,610000004382,
0,µm,Spine,15,4,1,100000000,610000004385,
0,µm,Spine,15,4,1,100000000,610000004386,
0,µm,Spine,14,6,1,100000000,610000004387,
0,µm,Spine,12,4,1,100000000,610000004388,
0,µm,Spine,12,3,1,100000000,610000004389,
0,µm,Spine,10,3,1,100000000,610000004390,
0,µm,Spine,10,4,1,100000000,610000004391,
0,µm,Spine,8,2,1,100000000,610000004392,
0,µm,Spine,8,2,1,100000000,610000004393,
0,µm,Spine,7,1,1,100000000,610000004394,
0,µm,Spine,7,1,1,100000000,610000004395,
0,µm,Spine,5,1,1,100000000,610000004396,
0,µm,Spine,4,2,1,100000000,610000004397,
0,µm,Spine,7,4,1,100000000,610000004400,
0,µm,Spine,7,4,1,100000000,610000004401,
0,µm,Spine,7,4,1,100000000,610000004402,
0,µm,Spine,7,4,1,100000000,610000004403,
0,µm,Spine,6,4,1,100000000,610000004404,
0,µm,Spine,5,2,1,100000000,610000004405,
0,µm,Spine,5,1,1,100000000,610000004406,
0,µm,Spine,0,1,1,100000000,610000004407,
0,µm,Spine,0,1,1,100000000,610000004408,
0,µm,Spine,0,1,1,100000000,610000004409,
0,µm,Spine,0,1,1,100000000,610000004410,
0,µm,Spine,0,1,1,100000000,610000004411,
0,µm,Spine,0,1,1,100000000,610000004412,
0,µm,Spine,0,1,1,100000000,610000004413,
0,µm,Spine,11,6,1,100000000,610000004414,
0,µm,Spine,11,6,1,100000000,610000004415,
0,µm,Spine,11,6,1,100000000,610000004416,
0,µm,Spine,9,4,1,100000000,610000004417,
0,µm,Spine,6,2,1,100000000,610000004418,
0,µm,Spine,5,2,1,100000000,610000004419,
0,µm,Spine,3,2,1,100000000,610000004420,
0,µm,Spine,2,1,1,100000000,610000004421,
0,µm,Spine,21,6,1,100000001,610000004423,
0,µm,Spine,21,6,1,100000001,610000004424,
0,µm,Spine,20,6,1,100000001,610000004425,
0,µm,Spine,20,6,1,100000001,610000004426,
0,µm,Spine,19,5,1,100000001,610000004427,
0,µm,Spine,20,5,1,100000001,610000004428,
0,µm,Spine,20,5,1,100000001,610000004429,
0,µm,Spine,17,4,1,100000001,610000004430,
0,µm,Spine,17,5,1,100000001,610000004431,
0,µm,Spine,17,5,1,100000001,610000004432,
0,µm,Spine,16,5,1,100000001,610000004433,
0,µm,Spine,16,5,1,100000001,610000004434,
0,µm,Spine,15,4,1,100000001,610000004435,
0,µm,Spine,16,4,1,100000001,610000004436,
0,µm,Spine,16,3,1,100000001,610000004437,
0,µm,Spine,12,3,1,100000001,610000004438,
0,µm,Spine,12,2,1,100000001,610000004439,
0,µm,Spine,11,3,1,100000001,610000004440,
0,µm,Spine,10,4,1,100000001,610000004441,
0,µm,Spine,6,2,1,100000001,610000004442,
0,µm,Spine,6,2,1,100000001,610000004443,
0,µm,Spine,8,4,1,100000001,610000004444,
0,µm,Spine,8,3,1,100000001,610000004445,
0,µm,Spine,11,5,1,100000001,610000004446,
0,µm,Spine,11,4,1,100000001,610000004447,
0,µm,Spine,11,4,1,100000001,610000004448,
0,µm,Spine,10,4,1,100000001,610000004449,
0,µm,Spine,7,3,1,100000001,610000004450,
0,µm,Spine,6,4,1,100000001,610000004451,
0,µm,Spine,5,3,1,100000001,610000004452,
0,µm,Spine,5,3,1,100000001,610000004453,
0,µm,Spine,4,2,1,100000001,610000004454,
0,µm,Spine,4,2,1,100000001,610000004455,
0,µm,Spine,14,2,1,100000001,610000004456,
0,µm,Spine,11,1,1,100000001,610000004457,
0,µm,Spine,8,2,1,100000001,610000004458,
0,µm,Spine,7,1,1,100000001,610000004459,
0,µm,Spine,9,3,1,100000001,610000004460,
0,µm,Spine,13,4,1,100000001,610000004461,
0,µm,Spine,13,4,1,100000001,610000004462,
0,µm,Spine,13,4,1,100000001,610000004463,
0,µm,Spine,13,3,1,100000001,610000004464,
0,µm,Spine,12,3,1,100000001,610000004465,
0,µm,Spine,9,2,1,100000001,610000004466,
0,µm,Spine,7,2,1,100000001,610000004467,
0,µm,Spine,3,1,1,100000001,610000004468,
0,µm,Spine,3,1,1,100000001,610000004469,
0,µm,Spine,2,2,1,100000001,610000004470,
0,µm,Spine,1,1,1,100000001,610000004471,
0,µm,Spine,3,2,1,100000001,610000004472,
0,µm,Spine,1,2,1,100000001,610000004473,
0,µm,Spine,1,2,1,100000001,610000004474,
