
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
13,,Spine,13,8,1,100000001,610000004003,
13,,Spine,13,8,1,100000001,610000004007,
11,,Spine,11,6,1,100000000,610000004012,
5,,Spine,5,1,1,100000001,610000004016,
13,,Spine,13,8,1,100000001,610000004021,
11,,Spine,11,6,1,100000000,610000004026,
13,,Spine,13,8,1,100000001,610000004031,
13,,Spine,13,8,1,100000001,610000004035,
11,,Spine,11,6,1,100000000,610000004039,
5,,Spine,5,2,1,100000000,610000004044,
2,,Spine,2,1,1,100000000,610000004048,
10,,Spine,10,5,1,100000000,610000004050,
-1,,Spine,0,1,1,100000000,610000004056,
5,,Spine,5,2,1,100000001,610000004059,
6,,Spine,6,1,1,100000000,610000004062,
21,,Spine,21,6,1,100000001,610000004064,
7,,Spine,7,2,1,100000001,610000004066,
11,,Spine,11,1,1,100000001,610000004068,
7,,Spine,7,2,1,100000001,610000004074,
23,,Spine,23,6,1,100000001,610000004076,
16,,Spine,16,2,1,100000000,610000004079,
-1,,Spine,0,1,1,100000000,610000004084,
4,,Spine,4,2,1,100000001,610000004087,
11,,Spine,11,3,1,100000001,610000004089,
1,,Spine,1,2,1,100000001,610000004094,
13,,Spine,13,3,1,100000001,610000004099,
10,,Spine,10,3,1,100000000,610000004106,
5,,Spine,5,2,1,100000000,610000004108,
4,,Spine,4,2,1,100000001,610000004116,
5,,Spine,5,4,1,100000001,610000004118,
-1,,Spine,3,2,1,100000001,610000004121,
16,,Spine,16,2,1,100000000,610000004123,
18,,Spine,18,5,1,100000001,610000004125,
9,,Spine,9,3,1,100000000,610000004128,
0,,Spine,0,1,1,100000000,610000004133,
12,,Spine,12,1,1,100000001,610000004135,
12,,Spine,12,3,1,100000000,610000004138,
5,,Spine,5,1,1,100000001,610000004140,
4,,Spine,4,1,1,100000000,610000004142,
1,,Spine,1,2,1,100000001,610000004145,
10,,Spine,10,3,1,100000000,610000004147,
5,,Spine,5,3,1,100000000,610000004149,
14,,Spine,14,1,1,100000000,610000004151,
9,,Spine,9,5,1,100000000,610000004154,
3,,Spine,3,2,1,100000001,610000004156,
3,,Spine,3,2,1,100000001,610000004158,
12,,Spine,12,2,1,100000001,610000004161,
-1,,Spine,0,1,1,100000000,610000004166,
3,,Spine,3,1,1,100000000,610000004172,
17,,Spine,17,6,1,100000001,610000004177,
21,,Spine,21,7,1,100000001,610000004179,
16,,Spine,16,4,1,100000001,610000004182,
-1,,Spine,0,1,1,100000000,610000004187,
12,,Spine,12,2,1,100000000,610000004189,
8,,Spine,8,2,1,100000001,610000004195,
7,,Spine,7,2,1,100000001,610000004198,
9,,Spine,9,3,1,100000000,610000004201,
4,,Spine,4,1,1,100000000,610000004203,
-1,,Spine,0,1,1,100000000,610000004208,
12,,Spine,12,3,1,100000000,610000004210,
-1,,Spine,0,1,1,100000000,610000004217,
-1,,Spine,0,1,1,100000000,610000004220,
0,,Spine,0,1,1,100000000,610000004232,
-1,,Spine,0,1,1,100000000,610000004235,
6,,Spine,6,4,1,100000000,610000004243,
6,,Spine,6,4,1,100000000,610000004246,
17,,Spine,17,1,1,100000000,610000004257,
13,,Spine,13,1,1,100000000,610000004259,
-1,,Spine,3,2,1,100000001,610000004264,
2,,Spine,2,2,1,100000001,610000004268,
0,,Spine,0,1,1,100000000,610000004273,
12,,Spine,12,2,1,100000000,610000004276,
10,,Spine,10,3,1,100000000,610000004282,
4,,Spine,4,3,1,100000001,610000004291,
4,,Spine,4,1,1,100000000,610000004293,
-1,,Spine,0,1,1,100000000,610000004299,
12,,Spine,12,2,1,100000000,610000004347,
17,,Spine,17,4,1,100000000,610000004348,
14,,Spine,14,2,1,100000000,610000004349,
14,,Spine,14,3,1,100000000,610000004350,
13,,Spine,13,2,1,100000000,610000004351,
13,,Spine,13,2,1,100000000,610000004352,
13,,Spine,13,2,1,100000000,610000004353,
18,,Spine,18,3,1,100000000,610000004354,
15,,Spine,15,1,1,100000000,610000004355,
15,,Spine,15,1,1,100000000,610000004356,
12,,Spine,12,1,1,100000000,610000004357,
12,,Spine,12,1,1,100000000,610000004358,
11,,Spine,11,1,1,100000000,610000004359,
9,,Spine,9,1,1,100000000,610000004360,
8,,Spine,8,1,1,100000000,610000004361,
8,,Spine,8,1,1,100000000,610000004362,
11,,Spine,11,5,1,100000000,610000004363,
11,,Spine,11,5,1,100000000,610000004364,
17,,Spine,17,6,1,100000000,610000004365,
16,,Spine,16,7,1,100000000,610000004366,
11,,Spine,11,4,1,100000000,610000004367,
8,,Spine,8,3,1,100000000,610000004368,
10,,Spine,10,3,1,100000000,610000004369,
9,,Spine,9,3,1,100000000,610000004370,
10,,Spine,10,3,1,100000000,610000004371,
8,,Spine,8,2,1,100000000,610000004372,
8,,Spine,8,2,1,100000000,610000004373,
4,,Spine,4,1,1,100000000,610000004374,
4,,Spine,4,1,1,100000000,610000004375,
4,,Spine,4,2,1,100000000,610000004376,
3,,Spine,3,2,1,100000000,610000004377,
3,,Spine,3,2,1,100000000,610000004378,
1,,Spine,1,1,1,100000000,610000004379,
1,,Spine,1,1,1,100000000,610000004380,
0,,Spine,0,1,1,100000000,610000004381,
0,,Spine,0,1,1,100000000,610000004382,
15,,Spine,15,4,1,100000000,610000004385,
15,,Spine,15,4,1,100000000,610000004386,
14,,Spine,14,6,1,100000000,610000004387,
12,,Spine,12,4,1,100000000,610000004388,
12,,Spine,12,3,1,100000000,610000004389,
10,,Spine,10,3,1,100000000,610000004390,
10,,Spine,10,4,1,100000000,610000004391,
8,,Spine,8,2,1,100000000,610000004392,
8,,Spine,8,2,1,100000000,610000004393,
7,,Spine,7,1,1,100000000,610000004394,
7,,Spine,7,1,1,100000000,610000004395,
5,,Spine,5,1,1,100000000,610000004396,
4,,Spine,4,2,1,100000000,610000004397,
7,,Spine,7,4,1,100000000,610000004400,
7,,Spine,7,4,1,100000000,610000004401,
7,,Spine,7,4,1,100000000,610000004402,
7,,Spine,7,4,1,100000000,610000004403,
6,,Spine,6,4,1,100000000,610000004404,
5,,Spine,5,2,1,100000000,610000004405,
5,,Spine,5,1,1,100000000,610000004406,
0,,Spine,0,1,1,100000000,610000004407,
0,,Spine,0,1,1,100000000,610000004408,
0,,Spine,0,1,1,100000000,610000004409,
0,,Spine,0,1,1,100000000,610000004410,
0,,Spine,0,1,1,100000000,610000004411,
0,,Spine,0,1,1,100000000,610000004412,
0,,Spine,0,1,1,100000000,610000004413,
11,,Spine,11,6,1,100000000,610000004414,
11,,Spine,11,6,1,100000000,610000004415,
11,,Spine,11,6,1,100000000,610000004416,
9,,Spine,9,4,1,100000000,610000004417,
6,,Spine,6,2,1,100000000,610000004418,
5,,Spine,5,2,1,100000000,610000004419,
3,,Spine,3,2,1,100000000,610000004420,
2,,Spine,2,1,1,100000000,610000004421,
21,,Spine,21,6,1,100000001,610000004423,
21,,Spine,21,6,1,100000001,610000004424,
20,,Spine,20,6,1,100000001,610000004425,
20,,Spine,20,6,1,100000001,610000004426,
19,,Spine,19,5,1,100000001,610000004427,
20,,Spine,20,5,1,100000001,610000004428,
20,,Spine,20,5,1,100000001,610000004429,
17,,Spine,17,4,1,100000001,610000004430,
17,,Spine,17,5,1,100000001,610000004431,
17,,Spine,17,5,1,100000001,610000004432,
16,,Spine,16,5,1,100000001,610000004433,
16,,Spine,16,5,1,100000001,610000004434,
15,,Spine,15,4,1,100000001,610000004435,
16,,Spine,16,4,1,100000001,610000004436,
16,,Spine,16,3,1,100000001,610000004437,
12,,Spine,12,3,1,100000001,610000004438,
12,,Spine,12,2,1,100000001,610000004439,
11,,Spine,11,3,1,100000001,610000004440,
10,,Spine,10,4,1,100000001,610000004441,
6,,Spine,6,2,1,100000001,610000004442,
6,,Spine,6,2,1,100000001,610000004443,
8,,Spine,8,4,1,100000001,610000004444,
8,,Spine,8,3,1,100000001,610000004445,
11,,Spine,11,5,1,100000001,610000004446,
11,,Spine,11,4,1,100000001,610000004447,
11,,Spine,11,4,1,100000001,610000004448,
10,,Spine,10,4,1,100000001,610000004449,
7,,Spine,7,3,1,100000001,610000004450,
6,,Spine,6,4,1,100000001,610000004451,
5,,Spine,5,3,1,100000001,610000004452,
5,,Spine,5,3,1,100000001,610000004453,
4,,Spine,4,2,1,100000001,610000004454,
4,,Spine,4,2,1,100000001,610000004455,
14,,Spine,14,2,1,100000001,610000004456,
11,,Spine,11,1,1,100000001,610000004457,
8,,Spine,8,2,1,100000001,610000004458,
7,,Spine,7,1,1,100000001,610000004459,
9,,Spine,9,3,1,100000001,610000004460,
13,,Spine,13,4,1,100000001,610000004461,
13,,Spine,13,4,1,100000001,610000004462,
13,,Spine,13,4,1,100000001,610000004463,
13,,Spine,13,3,1,100000001,610000004464,
12,,Spine,12,3,1,100000001,610000004465,
9,,Spine,9,2,1,100000001,610000004466,
7,,Spine,7,2,1,100000001,610000004467,
3,,Spine,3,1,1,100000001,610000004468,
3,,Spine,3,1,1,100000001,610000004469,
2,,Spine,2,2,1,100000001,610000004470,
1,,Spine,1,1,1,100000001,610000004471,
3,,Spine,3,2,1,100000001,610000004472,
1,,Spine,1,2,1,100000001,610000004473,
1,,Spine,1,2,1,100000001,610000004474,
