
Spine Intensity Max Ch=3 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
174,,Spine,3,4,Image 1,1,1,100000000,610000004203,
147,,Spine,3,0,Image 1,1,1,100000000,610000004208,
166,,Spine,3,12,Image 1,3,1,100000000,610000004210,
169,,Spine,3,0,Image 1,1,1,100000000,610000004217,
173,,Spine,3,0,Image 1,1,1,100000000,610000004220,
160,,Spine,3,0,Image 1,1,1,100000000,610000004232,
165,,Spine,3,0,Image 1,1,1,100000000,610000004235,
180,,Spine,3,6,Image 1,4,1,100000000,610000004243,
180,,Spine,3,6,Image 1,4,1,100000000,610000004246,
185,,Spine,3,17,Image 1,1,1,100000000,610000004257,
142,,Spine,3,13,Image 1,1,1,100000000,610000004259,
143,,Spine,3,1,Image 1,2,1,100000001,610000004264,
174,,Spine,3,2,Image 1,2,1,100000001,610000004268,
186,,Spine,3,0,Image 1,1,1,100000000,610000004273,
139,,Spine,3,12,Image 1,2,1,100000000,610000004276,
171,,Spine,3,10,Image 1,3,1,100000000,610000004282,
173,,Spine,3,4,Image 1,3,1,100000001,610000004291,
174,,Spine,3,4,Image 1,1,1,100000000,610000004293,
165,,Spine,3,0,Image 1,1,1,100000000,610000004299,
120,,Spine,3,12,Image 1,2,1,100000000,610000004347,
66,,Spine,3,17,Image 1,4,1,100000000,610000004348,
144,,Spine,3,14,Image 1,2,1,100000000,610000004349,
84,,Spine,3,14,Image 1,3,1,100000000,610000004350,
166,,Spine,3,13,Image 1,2,1,100000000,610000004351,
166,,Spine,3,13,Image 1,2,1,100000000,610000004352,
166,,Spine,3,13,Image 1,2,1,100000000,610000004353,
137,,Spine,3,18,Image 1,3,1,100000000,610000004354,
156,,Spine,3,15,Image 1,1,1,100000000,610000004355,
190,,Spine,3,15,Image 1,1,1,100000000,610000004356,
186,,Spine,3,12,Image 1,1,1,100000000,610000004357,
172,,Spine,3,12,Image 1,1,1,100000000,610000004358,
121,,Spine,3,11,Image 1,1,1,100000000,610000004359,
196,,Spine,3,9,Image 1,1,1,100000000,610000004360,
153,,Spine,3,8,Image 1,1,1,100000000,610000004361,
153,,Spine,3,8,Image 1,1,1,100000000,610000004362,
174,,Spine,3,11,Image 1,5,1,100000000,610000004363,
107,,Spine,3,11,Image 1,5,1,100000000,610000004364,
143,,Spine,3,17,Image 1,6,1,100000000,610000004365,
146,,Spine,3,16,Image 1,7,1,100000000,610000004366,
133,,Spine,3,11,Image 1,4,1,100000000,610000004367,
132,,Spine,3,8,Image 1,3,1,100000000,610000004368,
112,,Spine,3,10,Image 1,3,1,100000000,610000004369,
152,,Spine,3,9,Image 1,3,1,100000000,610000004370,
121,,Spine,3,10,Image 1,3,1,100000000,610000004371,
140,,Spine,3,8,Image 1,2,1,100000000,610000004372,
140,,Spine,3,8,Image 1,2,1,100000000,610000004373,
174,,Spine,3,4,Image 1,1,1,100000000,610000004374,
174,,Spine,3,4,Image 1,1,1,100000000,610000004375,
147,,Spine,3,4,Image 1,2,1,100000000,610000004376,
120,,Spine,3,3,Image 1,2,1,100000000,610000004377,
151,,Spine,3,3,Image 1,2,1,100000000,610000004378,
181,,Spine,3,1,Image 1,1,1,100000000,610000004379,
175,,Spine,3,1,Image 1,1,1,100000000,610000004380,
159,,Spine,3,0,Image 1,1,1,100000000,610000004381,
159,,Spine,3,0,Image 1,1,1,100000000,610000004382,
147,,Spine,3,15,Image 1,4,1,100000000,610000004385,
146,,Spine,3,15,Image 1,4,1,100000000,610000004386,
127,,Spine,3,14,Image 1,6,1,100000000,610000004387,
85,,Spine,3,12,Image 1,4,1,100000000,610000004388,
147,,Spine,3,12,Image 1,3,1,100000000,610000004389,
110,,Spine,3,10,Image 1,3,1,100000000,610000004390,
109,,Spine,3,10,Image 1,4,1,100000000,610000004391,
149,,Spine,3,8,Image 1,2,1,100000000,610000004392,
111,,Spine,3,8,Image 1,2,1,100000000,610000004393,
111,,Spine,3,7,Image 1,1,1,100000000,610000004394,
114,,Spine,3,7,Image 1,1,1,100000000,610000004395,
149,,Spine,3,5,Image 1,1,1,100000000,610000004396,
80,,Spine,3,4,Image 1,2,1,100000000,610000004397,
100,,Spine,3,7,Image 1,4,1,100000000,610000004400,
66,,Spine,3,7,Image 1,4,1,100000000,610000004401,
75,,Spine,3,7,Image 1,4,1,100000000,610000004402,
79,,Spine,3,7,Image 1,4,1,100000000,610000004403,
108,,Spine,3,6,Image 1,4,1,100000000,610000004404,
110,,Spine,3,5,Image 1,2,1,100000000,610000004405,
166,,Spine,3,5,Image 1,1,1,100000000,610000004406,
132,,Spine,3,0,Image 1,1,1,100000000,610000004407,
186,,Spine,3,0,Image 1,1,1,100000000,610000004408,
186,,Spine,3,0,Image 1,1,1,100000000,610000004409,
153,,Spine,3,0,Image 1,1,1,100000000,610000004410,
154,,Spine,3,0,Image 1,1,1,100000000,610000004411,
149,,Spine,3,0,Image 1,1,1,100000000,610000004412,
147,,Spine,3,0,Image 1,1,1,100000000,610000004413,
95,,Spine,3,11,Image 1,6,1,100000000,610000004414,
117,,Spine,3,11,Image 1,6,1,100000000,610000004415,
147,,Spine,3,11,Image 1,6,1,100000000,610000004416,
90,,Spine,3,9,Image 1,4,1,100000000,610000004417,
160,,Spine,3,6,Image 1,2,1,100000000,610000004418,
86,,Spine,3,5,Image 1,2,1,100000000,610000004419,
134,,Spine,3,3,Image 1,2,1,100000000,610000004420,
120,,Spine,3,2,Image 1,1,1,100000000,610000004421,
112,,Spine,3,21,Image 1,6,1,100000001,610000004423,
95,,Spine,3,21,Image 1,6,1,100000001,610000004424,
113,,Spine,3,20,Image 1,6,1,100000001,610000004425,
141,,Spine,3,20,Image 1,6,1,100000001,610000004426,
174,,Spine,3,19,Image 1,5,1,100000001,610000004427,
108,,Spine,3,20,Image 1,5,1,100000001,610000004428,
139,,Spine,3,20,Image 1,5,1,100000001,610000004429,
136,,Spine,3,17,Image 1,4,1,100000001,610000004430,
161,,Spine,3,17,Image 1,5,1,100000001,610000004431,
161,,Spine,3,17,Image 1,5,1,100000001,610000004432,
149,,Spine,3,16,Image 1,5,1,100000001,610000004433,
128,,Spine,3,16,Image 1,5,1,100000001,610000004434,
101,,Spine,3,15,Image 1,4,1,100000001,610000004435,
114,,Spine,3,16,Image 1,4,1,100000001,610000004436,
96,,Spine,3,16,Image 1,3,1,100000001,610000004437,
108,,Spine,3,12,Image 1,3,1,100000001,610000004438,
177,,Spine,3,12,Image 1,2,1,100000001,610000004439,
78,,Spine,3,11,Image 1,3,1,100000001,610000004440,
140,,Spine,3,10,Image 1,4,1,100000001,610000004441,
135,,Spine,3,6,Image 1,2,1,100000001,610000004442,
94,,Spine,3,6,Image 1,2,1,100000001,610000004443,
100,,Spine,3,8,Image 1,4,1,100000001,610000004444,
132,,Spine,3,8,Image 1,3,1,100000001,610000004445,
81,,Spine,3,11,Image 1,5,1,100000001,610000004446,
131,,Spine,3,11,Image 1,4,1,100000001,610000004447,
112,,Spine,3,11,Image 1,4,1,100000001,610000004448,
150,,Spine,3,10,Image 1,4,1,100000001,610000004449,
176,,Spine,3,7,Image 1,3,1,100000001,610000004450,
125,,Spine,3,6,Image 1,4,1,100000001,610000004451,
148,,Spine,3,5,Image 1,3,1,100000001,610000004452,
184,,Spine,3,5,Image 1,3,1,100000001,610000004453,
187,,Spine,3,4,Image 1,2,1,100000001,610000004454,
187,,Spine,3,4,Image 1,2,1,100000001,610000004455,
118,,Spine,3,14,Image 1,2,1,100000001,610000004456,
167,,Spine,3,11,Image 1,1,1,100000001,610000004457,
142,,Spine,3,8,Image 1,2,1,100000001,610000004458,
135,,Spine,3,7,Image 1,1,1,100000001,610000004459,
160,,Spine,3,9,Image 1,3,1,100000001,610000004460,
139,,Spine,3,13,Image 1,4,1,100000001,610000004461,
163,,Spine,3,13,Image 1,4,1,100000001,610000004462,
132,,Spine,3,13,Image 1,4,1,100000001,610000004463,
163,,Spine,3,13,Image 1,3,1,100000001,610000004464,
173,,Spine,3,12,Image 1,3,1,100000001,610000004465,
125,,Spine,3,9,Image 1,2,1,100000001,610000004466,
158,,Spine,3,7,Image 1,2,1,100000001,610000004467,
129,,Spine,3,3,Image 1,1,1,100000001,610000004468,
118,,Spine,3,3,Image 1,1,1,100000001,610000004469,
188,,Spine,3,2,Image 1,2,1,100000001,610000004470,
109,,Spine,3,1,Image 1,1,1,100000001,610000004471,
115,,Spine,3,3,Image 1,2,1,100000001,610000004472,
149,,Spine,3,1,Image 1,2,1,100000001,610000004473,
137,,Spine,3,1,Image 1,2,1,100000001,610000004474,
