
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0492114,µm^3,Spine,13,8,1,100000001,610000004003,
0.0175545,µm^3,Spine,13,8,1,100000001,610000004007,
0.0252581,µm^3,Spine,11,6,1,100000000,610000004012,
0.00986023,µm^3,Spine,5,1,1,100000001,610000004016,
0.0444905,µm^3,Spine,13,8,1,100000001,610000004021,
0.0208768,µm^3,Spine,11,6,1,100000000,610000004026,
0.0404737,µm^3,Spine,13,8,1,100000001,610000004031,
0.0470329,µm^3,Spine,13,8,1,100000001,610000004035,
0.0191557,µm^3,Spine,11,6,1,100000000,610000004039,
0.0113342,µm^3,Spine,5,2,1,100000000,610000004044,
0.0160082,µm^3,Spine,2,1,1,100000000,610000004048,
0.00810608,µm^3,Spine,10,5,1,100000000,610000004050,
0.878933,µm^3,Spine,0,1,1,100000000,610000004056,
0.020949,µm^3,Spine,5,2,1,100000001,610000004059,
0.0125868,µm^3,Spine,6,1,1,100000000,610000004062,
0.0143686,µm^3,Spine,21,6,1,100000001,610000004064,
0.0285009,µm^3,Spine,7,2,1,100000001,610000004066,
0.0319231,µm^3,Spine,11,1,1,100000001,610000004068,
0.0378278,µm^3,Spine,7,2,1,100000001,610000004074,
0.008362,µm^3,Spine,23,6,1,100000001,610000004076,
0.0265802,µm^3,Spine,16,2,1,100000000,610000004079,
0.0180572,µm^3,Spine,0,1,1,100000000,610000004084,
0.0266105,µm^3,Spine,4,2,1,100000001,610000004087,
0.0173972,µm^3,Spine,11,3,1,100000001,610000004089,
0.0350767,µm^3,Spine,1,2,1,100000001,610000004094,
0.0328029,µm^3,Spine,13,3,1,100000001,610000004099,
0.0357377,µm^3,Spine,10,3,1,100000000,610000004106,
0.0112151,µm^3,Spine,5,2,1,100000000,610000004108,
0.0550482,µm^3,Spine,4,2,1,100000001,610000004116,
0.0209975,µm^3,Spine,5,4,1,100000001,610000004118,
0.0206092,µm^3,Spine,3,2,1,100000001,610000004121,
0.022499,µm^3,Spine,16,2,1,100000000,610000004123,
0.0114155,µm^3,Spine,18,5,1,100000001,610000004125,
0.0167302,µm^3,Spine,9,3,1,100000000,610000004128,
0.0262616,µm^3,Spine,0,1,1,100000000,610000004133,
0.014596,µm^3,Spine,12,1,1,100000001,610000004135,
0.0507753,µm^3,Spine,12,3,1,100000000,610000004138,
0.0281503,µm^3,Spine,5,1,1,100000001,610000004140,
0.00418122,µm^3,Spine,4,1,1,100000000,610000004142,
0.0200441,µm^3,Spine,1,2,1,100000001,610000004145,
0.0132423,µm^3,Spine,10,3,1,100000000,610000004147,
0.00733076,µm^3,Spine,5,3,1,100000000,610000004149,
0.0154076,µm^3,Spine,14,1,1,100000000,610000004151,
0.0188652,µm^3,Spine,9,5,1,100000000,610000004154,
0.024157,µm^3,Spine,3,2,1,100000001,610000004156,
0.012212,µm^3,Spine,3,2,1,100000001,610000004158,
0.0319907,µm^3,Spine,12,2,1,100000001,610000004161,
0.0441004,µm^3,Spine,0,1,1,100000000,610000004166,
0.041078,µm^3,Spine,3,1,1,100000000,610000004172,
0.0262962,µm^3,Spine,17,6,1,100000001,610000004177,
0.0347093,µm^3,Spine,21,7,1,100000001,610000004179,
0.0208193,µm^3,Spine,16,4,1,100000001,610000004182,
0.0746898,µm^3,Spine,0,1,1,100000000,610000004187,
0.0460952,µm^3,Spine,12,2,1,100000000,610000004189,
0.0141271,µm^3,Spine,8,2,1,100000001,610000004195,
0.0249616,µm^3,Spine,7,2,1,100000001,610000004198,
0.0212855,µm^3,Spine,9,3,1,100000000,610000004201,
0.0557993,µm^3,Spine,4,1,1,100000000,610000004203,
0.0314236,µm^3,Spine,0,1,1,100000000,610000004208,
0.0449246,µm^3,Spine,12,3,1,100000000,610000004210,
0.0321623,µm^3,Spine,0,1,1,100000000,610000004217,
0.0533909,µm^3,Spine,0,1,1,100000000,610000004220,
0.0388306,µm^3,Spine,0,1,1,100000000,610000004232,
0.0536551,µm^3,Spine,0,1,1,100000000,610000004235,
0.0387134,µm^3,Spine,6,4,1,100000000,610000004243,
0.0305065,µm^3,Spine,6,4,1,100000000,610000004246,
0.00585313,µm^3,Spine,17,1,1,100000000,610000004257,
0.0177869,µm^3,Spine,13,1,1,100000000,610000004259,
0.0527399,µm^3,Spine,3,2,1,100000001,610000004264,
0.0280079,µm^3,Spine,2,2,1,100000001,610000004268,
0.0525811,µm^3,Spine,0,1,1,100000000,610000004273,
0.0299618,µm^3,Spine,12,2,1,100000000,610000004276,
0.020129,µm^3,Spine,10,3,1,100000000,610000004282,
0.0327664,µm^3,Spine,4,3,1,100000001,610000004291,
0.0815008,µm^3,Spine,4,1,1,100000000,610000004293,
0.0155564,µm^3,Spine,0,1,1,100000000,610000004299,
0.0121075,µm^3,Spine,12,2,1,100000000,610000004347,
0.00568717,µm^3,Spine,17,4,1,100000000,610000004348,
0.0132421,µm^3,Spine,14,2,1,100000000,610000004349,
0.0128003,µm^3,Spine,14,3,1,100000000,610000004350,
0.0259386,µm^3,Spine,13,2,1,100000000,610000004351,
0.0148226,µm^3,Spine,13,2,1,100000000,610000004352,
0.0267631,µm^3,Spine,13,2,1,100000000,610000004353,
0.0178502,µm^3,Spine,18,3,1,100000000,610000004354,
0.0205034,µm^3,Spine,15,1,1,100000000,610000004355,
0.0393886,µm^3,Spine,15,1,1,100000000,610000004356,
0.0149317,µm^3,Spine,12,1,1,100000000,610000004357,
0.0220081,µm^3,Spine,12,1,1,100000000,610000004358,
0.0262118,µm^3,Spine,11,1,1,100000000,610000004359,
0.0282843,µm^3,Spine,9,1,1,100000000,610000004360,
0.0058436,µm^3,Spine,8,1,1,100000000,610000004361,
0.0131879,µm^3,Spine,8,1,1,100000000,610000004362,
0.0152209,µm^3,Spine,11,5,1,100000000,610000004363,
0.0128641,µm^3,Spine,11,5,1,100000000,610000004364,
0.0041166,µm^3,Spine,17,6,1,100000000,610000004365,
0.00838256,µm^3,Spine,16,7,1,100000000,610000004366,
0.0191118,µm^3,Spine,11,4,1,100000000,610000004367,
0.011742,µm^3,Spine,8,3,1,100000000,610000004368,
0.00315893,µm^3,Spine,10,3,1,100000000,610000004369,
0.012125,µm^3,Spine,9,3,1,100000000,610000004370,
0.01267,µm^3,Spine,10,3,1,100000000,610000004371,
0.0242307,µm^3,Spine,8,2,1,100000000,610000004372,
0.0162155,µm^3,Spine,8,2,1,100000000,610000004373,
0.0331973,µm^3,Spine,4,1,1,100000000,610000004374,
0.0444383,µm^3,Spine,4,1,1,100000000,610000004375,
0.0125869,µm^3,Spine,4,2,1,100000000,610000004376,
0.0336024,µm^3,Spine,3,2,1,100000000,610000004377,
0.0117443,µm^3,Spine,3,2,1,100000000,610000004378,
0.0371316,µm^3,Spine,1,1,1,100000000,610000004379,
0.0218059,µm^3,Spine,1,1,1,100000000,610000004380,
0.0124054,µm^3,Spine,0,1,1,100000000,610000004381,
0.0215157,µm^3,Spine,0,1,1,100000000,610000004382,
0.0142558,µm^3,Spine,15,4,1,100000000,610000004385,
0.00666323,µm^3,Spine,15,4,1,100000000,610000004386,
0.00431433,µm^3,Spine,14,6,1,100000000,610000004387,
0.00628115,µm^3,Spine,12,4,1,100000000,610000004388,
