
Segment Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
33.0418,,Segment,2,21,Image 1,6,1,100000001,510000000033,
31.3499,,Segment,2,20,Image 1,5,1,100000001,510000000035,
38.1773,,Segment,2,19,Image 1,5,1,100000001,510000000045,
37.8005,,Segment,2,18,Image 1,5,1,100000001,510000000052,
33.0501,,Segment,2,17,Image 1,5,1,100000001,510000000066,
34.6037,,Segment,2,16,Image 1,4,1,100000001,510000000089,
33.6036,,Segment,2,15,Image 1,4,1,100000001,510000000114,
36.6299,,Segment,2,14,Image 1,3,1,100000001,510000000116,
36.7544,,Segment,2,13,Image 1,3,1,100000001,510000000127,
29.483,,Segment,2,12,Image 1,3,1,100000001,510000000134,
31.0396,,Segment,2,11,Image 1,2,1,100000001,510000000136,
41.9038,,Segment,2,10,Image 1,2,1,100000001,510000000142,
43.3938,,Segment,2,9,Image 1,2,1,100000001,510000000149,
28.7545,,Segment,2,8,Image 1,2,1,100000001,510000000151,
25.8426,,Segment,2,7,Image 1,2,1,100000001,510000000155,
29.7721,,Segment,2,6,Image 1,2,1,100000001,510000000171,
48.3094,,Segment,2,5,Image 1,2,1,100000001,510000000203,
45.2002,,Segment,2,3,Image 1,2,1,100000001,510000000220,
32.9837,,Segment,2,2,Image 1,1,1,100000001,510000000230,
28.591,,Segment,2,1,Image 1,1,1,100000001,510000000243,
35.0946,,Segment,2,0,Image 1,1,1,100000001,510000000252,
27.3113,,Segment,2,23,Image 1,6,1,100000001,510000000261,
24.2456,,Segment,2,22,Image 1,6,1,100000001,510000000270,
27.9154,,Segment,2,21,Image 1,6,1,100000001,510000000275,
35.7754,,Segment,2,20,Image 1,6,1,100000001,510000000285,
27.8821,,Segment,2,23,Image 1,7,1,100000001,510000000288,
27.6246,,Segment,2,22,Image 1,7,1,100000001,510000000295,
22.3399,,Segment,2,22,Image 1,8,1,100000001,510000000301,
24.8806,,Segment,2,21,Image 1,7,1,100000001,510000000309,
36.1472,,Segment,2,21,Image 1,6,1,100000001,510000000323,
20.4984,,Segment,2,22,Image 1,7,1,100000001,510000000325,
42.9781,,Segment,2,19,Image 1,6,1,100000001,510000000329,
32.5555,,Segment,2,21,Image 1,5,1,100000001,510000000333,
28.7456,,Segment,2,21,Image 1,6,1,100000001,510000000347,
29.9207,,Segment,2,20,Image 1,5,1,100000001,510000000355,
28.3751,,Segment,2,19,Image 1,4,1,100000001,510000000362,
30.7878,,Segment,2,18,Image 1,4,1,100000001,510000000378,
30.5835,,Segment,2,17,Image 1,4,1,100000001,510000000386,
33.6807,,Segment,2,19,Image 1,5,1,100000001,510000000405,
41.338,,Segment,2,18,Image 1,6,1,100000001,510000000411,
32.2691,,Segment,2,21,Image 1,5,1,100000001,510000000419,
33.404,,Segment,2,21,Image 1,6,1,100000001,510000000421,
33.8524,,Segment,2,20,Image 1,4,1,100000001,510000000429,
24.4955,,Segment,2,11,Image 1,4,1,100000001,510000000446,
50.891,,Segment,2,10,Image 1,3,1,100000001,510000000457,
31.2064,,Segment,2,11,Image 1,3,1,100000001,510000000474,
29.4205,,Segment,2,20,Image 1,5,1,100000001,510000000476,
30.9238,,Segment,2,13,Image 1,4,1,100000001,510000000504,
36.8443,,Segment,2,22,Image 1,6,1,100000001,510000000508,
40.2634,,Segment,2,21,Image 1,5,1,100000001,510000000515,
38.8941,,Segment,2,20,Image 1,5,1,100000001,510000000518,
35.1042,,Segment,2,17,Image 1,5,1,100000001,510000000527,
33.3283,,Segment,2,16,Image 1,5,1,100000001,510000000535,
32.1536,,Segment,2,22,Image 1,5,1,100000001,510000000537,
38.5928,,Segment,2,18,Image 1,6,1,100000001,510000000540,
22.6428,,Segment,2,18,Image 1,5,1,100000001,510000000544,
32.6792,,Segment,2,17,Image 1,5,1,100000001,510000000556,
32.7804,,Segment,2,16,Image 1,4,1,100000001,510000000567,
37.0047,,Segment,2,15,Image 1,3,1,100000001,510000000576,
41.0911,,Segment,2,19,Image 1,6,1,100000001,510000000579,
26.9561,,Segment,2,17,Image 1,4,1,100000001,510000000591,
41.436,,Segment,2,21,Image 1,6,1,100000001,510000000594,
38.7585,,Segment,2,20,Image 1,6,1,100000001,510000000596,
35.1045,,Segment,2,17,Image 1,6,1,100000001,510000000599,
35.0362,,Segment,2,14,Image 1,4,1,100000001,510000000607,
35.9155,,Segment,2,16,Image 1,3,1,100000001,510000000609,
39.1515,,Segment,2,11,Image 1,3,1,100000001,510000000614,
41.8794,,Segment,2,11,Image 1,3,1,100000001,510000000623,
29.1418,,Segment,2,10,Image 1,3,1,100000001,510000000625,
30.3604,,Segment,2,9,Image 1,3,1,100000001,510000000628,
43.0496,,Segment,2,12,Image 1,2,1,100000001,510000000634,
25.7832,,Segment,2,9,Image 1,3,1,100000001,510000000641,
27.136,,Segment,2,8,Image 1,3,1,100000001,510000000645,
33.0124,,Segment,2,8,Image 1,4,1,100000001,510000000649,
27.0061,,Segment,2,7,Image 1,3,1,100000001,510000000651,
33.0543,,Segment,2,6,Image 1,3,1,100000001,510000000653,
29.5317,,Segment,2,11,Image 1,4,1,100000001,510000000656,
31.2875,,Segment,2,10,Image 1,4,1,100000001,510000000658,
31.3639,,Segment,2,8,Image 1,3,1,100000001,510000000661,
30.9987,,Segment,2,7,Image 1,4,1,100000001,510000000663,
33.282,,Segment,2,6,Image 1,3,1,100000001,510000000665,
39.2623,,Segment,2,13,Image 1,8,1,100000001,510000000699,
22.1392,,Segment,2,12,Image 1,7,1,100000001,510000000701,
22.6472,,Segment,2,11,Image 1,6,1,100000001,510000000705,
22.9096,,Segment,2,10,Image 1,6,1,100000001,510000000709,
24.8863,,Segment,2,9,Image 1,5,1,100000001,510000000718,
40.3879,,Segment,2,7,Image 1,4,1,100000001,510000000725,
52.908,,Segment,2,5,Image 1,3,1,100000001,510000000766,
13.6329,,Segment,2,14,Image 1,7,1,100000001,510000000775,
28.9334,,Segment,2,13,Image 1,6,1,100000001,510000000778,
25.1011,,Segment,2,12,Image 1,6,1,100000001,510000000781,
29.1608,,Segment,2,13,Image 1,7,1,100000001,510000000784,
33.5795,,Segment,2,11,Image 1,4,1,100000001,510000000806,
37.8259,,Segment,2,10,Image 1,4,1,100000001,510000000814,
32.5791,,Segment,2,9,Image 1,4,1,100000001,510000000817,
27.7437,,Segment,2,13,Image 1,7,1,100000001,510000000824,
16.664,,Segment,2,11,Image 1,7,1,100000001,510000000826,
15.3752,,Segment,2,11,Image 1,6,1,100000001,510000000830,
24.7841,,Segment,2,10,Image 1,5,1,100000001,510000000832,
20.6201,,Segment,2,11,Image 1,5,1,100000001,510000000835,
24.8803,,Segment,2,11,Image 1,5,1,100000001,510000000839,
36.1406,,Segment,2,10,Image 1,5,1,100000001,510000000843,
44.0604,,Segment,2,6,Image 1,4,1,100000001,510000000851,
29.5755,,Segment,2,8,Image 1,5,1,100000001,510000000853,
40.393,,Segment,2,7,Image 1,3,1,100000001,510000000857,
31.1664,,Segment,2,13,Image 1,3,1,100000000,510000000860,
27.9239,,Segment,2,12,Image 1,3,1,100000000,510000000894,
33.0892,,Segment,2,11,Image 1,2,1,100000000,510000000910,
38.3131,,Segment,2,9,Image 1,1,1,100000000,510000000914,
