
Spine Center Number of Voxel Ch=2 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Spine,2,13,Image 1,8,1,100000001,610000004003,
5,,Spine,2,13,Image 1,8,1,100000001,610000004007,
6,,Spine,2,11,Image 1,6,1,100000000,610000004012,
5,,Spine,2,5,Image 1,1,1,100000001,610000004016,
6,,Spine,2,13,Image 1,8,1,100000001,610000004021,
6,,Spine,2,11,Image 1,6,1,100000000,610000004026,
6,,Spine,2,13,Image 1,8,1,100000001,610000004031,
5,,Spine,2,13,Image 1,8,1,100000001,610000004035,
5,,Spine,2,11,Image 1,6,1,100000000,610000004039,
5,,Spine,2,5,Image 1,2,1,100000000,610000004044,
4,,Spine,2,2,Image 1,1,1,100000000,610000004048,
3,,Spine,2,10,Image 1,5,1,100000000,610000004050,
6,,Spine,2,0,Image 1,1,1,100000000,610000004056,
4,,Spine,2,5,Image 1,2,1,100000001,610000004059,
4,,Spine,2,6,Image 1,1,1,100000000,610000004062,
3,,Spine,2,21,Image 1,6,1,100000001,610000004064,
3,,Spine,2,7,Image 1,2,1,100000001,610000004066,
3,,Spine,2,11,Image 1,1,1,100000001,610000004068,
7,,Spine,2,7,Image 1,2,1,100000001,610000004074,
3,,Spine,2,23,Image 1,6,1,100000001,610000004076,
4,,Spine,2,16,Image 1,2,1,100000000,610000004079,
5,,Spine,2,0,Image 1,1,1,100000000,610000004084,
4,,Spine,2,4,Image 1,2,1,100000001,610000004087,
3,,Spine,2,11,Image 1,3,1,100000001,610000004089,
5,,Spine,2,1,Image 1,2,1,100000001,610000004094,
4,,Spine,2,13,Image 1,3,1,100000001,610000004099,
6,,Spine,2,10,Image 1,3,1,100000000,610000004106,
2,,Spine,2,5,Image 1,2,1,100000000,610000004108,
5,,Spine,2,4,Image 1,2,1,100000001,610000004116,
3,,Spine,2,5,Image 1,4,1,100000001,610000004118,
3,,Spine,2,1,Image 1,2,1,100000001,610000004121,
3,,Spine,2,16,Image 1,2,1,100000000,610000004123,
3,,Spine,2,18,Image 1,5,1,100000001,610000004125,
3,,Spine,2,9,Image 1,3,1,100000000,610000004128,
5,,Spine,2,0,Image 1,1,1,100000000,610000004133,
3,,Spine,2,12,Image 1,1,1,100000001,610000004135,
4,,Spine,2,12,Image 1,3,1,100000000,610000004138,
3,,Spine,2,5,Image 1,1,1,100000001,610000004140,
3,,Spine,2,4,Image 1,1,1,100000000,610000004142,
3,,Spine,2,1,Image 1,2,1,100000001,610000004145,
3,,Spine,2,10,Image 1,3,1,100000000,610000004147,
3,,Spine,2,5,Image 1,3,1,100000000,610000004149,
3,,Spine,2,14,Image 1,1,1,100000000,610000004151,
4,,Spine,2,9,Image 1,5,1,100000000,610000004154,
3,,Spine,2,3,Image 1,2,1,100000001,610000004156,
3,,Spine,2,3,Image 1,2,1,100000001,610000004158,
4,,Spine,2,12,Image 1,2,1,100000001,610000004161,
5,,Spine,2,0,Image 1,1,1,100000000,610000004166,
3,,Spine,2,3,Image 1,1,1,100000000,610000004172,
3,,Spine,2,17,Image 1,6,1,100000001,610000004177,
3,,Spine,2,21,Image 1,7,1,100000001,610000004179,
3,,Spine,2,16,Image 1,4,1,100000001,610000004182,
4,,Spine,2,0,Image 1,1,1,100000000,610000004187,
3,,Spine,2,12,Image 1,2,1,100000000,610000004189,
3,,Spine,2,8,Image 1,2,1,100000001,610000004195,
3,,Spine,2,7,Image 1,2,1,100000001,610000004198,
3,,Spine,2,9,Image 1,3,1,100000000,610000004201,
3,,Spine,2,4,Image 1,1,1,100000000,610000004203,
2,,Spine,2,0,Image 1,1,1,100000000,610000004208,
3,,Spine,2,12,Image 1,3,1,100000000,610000004210,
4,,Spine,2,0,Image 1,1,1,100000000,610000004217,
3,,Spine,2,0,Image 1,1,1,100000000,610000004220,
4,,Spine,2,0,Image 1,1,1,100000000,610000004232,
2,,Spine,2,0,Image 1,1,1,100000000,610000004235,
3,,Spine,2,6,Image 1,4,1,100000000,610000004243,
3,,Spine,2,6,Image 1,4,1,100000000,610000004246,
3,,Spine,2,17,Image 1,1,1,100000000,610000004257,
3,,Spine,2,13,Image 1,1,1,100000000,610000004259,
2,,Spine,2,1,Image 1,2,1,100000001,610000004264,
3,,Spine,2,2,Image 1,2,1,100000001,610000004268,
3,,Spine,2,0,Image 1,1,1,100000000,610000004273,
3,,Spine,2,12,Image 1,2,1,100000000,610000004276,
3,,Spine,2,10,Image 1,3,1,100000000,610000004282,
3,,Spine,2,4,Image 1,3,1,100000001,610000004291,
3,,Spine,2,4,Image 1,1,1,100000000,610000004293,
2,,Spine,2,0,Image 1,1,1,100000000,610000004299,
2,,Spine,2,12,Image 1,2,1,100000000,610000004347,
2,,Spine,2,17,Image 1,4,1,100000000,610000004348,
2,,Spine,2,14,Image 1,2,1,100000000,610000004349,
2,,Spine,2,14,Image 1,3,1,100000000,610000004350,
2,,Spine,2,13,Image 1,2,1,100000000,610000004351,
2,,Spine,2,13,Image 1,2,1,100000000,610000004352,
2,,Spine,2,13,Image 1,2,1,100000000,610000004353,
2,,Spine,2,18,Image 1,3,1,100000000,610000004354,
2,,Spine,2,15,Image 1,1,1,100000000,610000004355,
2,,Spine,2,15,Image 1,1,1,100000000,610000004356,
2,,Spine,2,12,Image 1,1,1,100000000,610000004357,
2,,Spine,2,12,Image 1,1,1,100000000,610000004358,
2,,Spine,2,11,Image 1,1,1,100000000,610000004359,
2,,Spine,2,9,Image 1,1,1,100000000,610000004360,
2,,Spine,2,8,Image 1,1,1,100000000,610000004361,
2,,Spine,2,8,Image 1,1,1,100000000,610000004362,
2,,Spine,2,11,Image 1,5,1,100000000,610000004363,
2,,Spine,2,11,Image 1,5,1,100000000,610000004364,
2,,Spine,2,17,Image 1,6,1,100000000,610000004365,
2,,Spine,2,16,Image 1,7,1,100000000,610000004366,
2,,Spine,2,11,Image 1,4,1,100000000,610000004367,
2,,Spine,2,8,Image 1,3,1,100000000,610000004368,
2,,Spine,2,10,Image 1,3,1,100000000,610000004369,
2,,Spine,2,9,Image 1,3,1,100000000,610000004370,
2,,Spine,2,10,Image 1,3,1,100000000,610000004371,
2,,Spine,2,8,Image 1,2,1,100000000,610000004372,
2,,Spine,2,8,Image 1,2,1,100000000,610000004373,
2,,Spine,2,4,Image 1,1,1,100000000,610000004374,
2,,Spine,2,4,Image 1,1,1,100000000,610000004375,
2,,Spine,2,4,Image 1,2,1,100000000,610000004376,
2,,Spine,2,3,Image 1,2,1,100000000,610000004377,
2,,Spine,2,3,Image 1,2,1,100000000,610000004378,
2,,Spine,2,1,Image 1,1,1,100000000,610000004379,
2,,Spine,2,1,Image 1,1,1,100000000,610000004380,
2,,Spine,2,0,Image 1,1,1,100000000,610000004381,
2,,Spine,2,0,Image 1,1,1,100000000,610000004382,
2,,Spine,2,15,Image 1,4,1,100000000,610000004385,
2,,Spine,2,15,Image 1,4,1,100000000,610000004386,
2,,Spine,2,14,Image 1,6,1,100000000,610000004387,
2,,Spine,2,12,Image 1,4,1,100000000,610000004388,
2,,Spine,2,12,Image 1,3,1,100000000,610000004389,
2,,Spine,2,10,Image 1,3,1,100000000,610000004390,
2,,Spine,2,10,Image 1,4,1,100000000,610000004391,
2,,Spine,2,8,Image 1,2,1,100000000,610000004392,
2,,Spine,2,8,Image 1,2,1,100000000,610000004393,
2,,Spine,2,7,Image 1,1,1,100000000,610000004394,
2,,Spine,2,7,Image 1,1,1,100000000,610000004395,
2,,Spine,2,5,Image 1,1,1,100000000,610000004396,
2,,Spine,2,4,Image 1,2,1,100000000,610000004397,
2,,Spine,2,7,Image 1,4,1,100000000,610000004400,
2,,Spine,2,7,Image 1,4,1,100000000,610000004401,
2,,Spine,2,7,Image 1,4,1,100000000,610000004402,
2,,Spine,2,7,Image 1,4,1,100000000,610000004403,
2,,Spine,2,6,Image 1,4,1,100000000,610000004404,
1,,Spine,2,5,Image 1,2,1,100000000,610000004405,
2,,Spine,2,5,Image 1,1,1,100000000,610000004406,
2,,Spine,2,0,Image 1,1,1,100000000,610000004407,
2,,Spine,2,0,Image 1,1,1,100000000,610000004408,
2,,Spine,2,0,Image 1,1,1,100000000,610000004409,
2,,Spine,2,0,Image 1,1,1,100000000,610000004410,
2,,Spine,2,0,Image 1,1,1,100000000,610000004411,
2,,Spine,2,0,Image 1,1,1,100000000,610000004412,
2,,Spine,2,0,Image 1,1,1,100000000,610000004413,
2,,Spine,2,11,Image 1,6,1,100000000,610000004414,
2,,Spine,2,11,Image 1,6,1,100000000,610000004415,
2,,Spine,2,11,Image 1,6,1,100000000,610000004416,
2,,Spine,2,9,Image 1,4,1,100000000,610000004417,
2,,Spine,2,6,Image 1,2,1,100000000,610000004418,
2,,Spine,2,5,Image 1,2,1,100000000,610000004419,
2,,Spine,2,3,Image 1,2,1,100000000,610000004420,
2,,Spine,2,2,Image 1,1,1,100000000,610000004421,
2,,Spine,2,21,Image 1,6,1,100000001,610000004423,
2,,Spine,2,21,Image 1,6,1,100000001,610000004424,
2,,Spine,2,20,Image 1,6,1,100000001,610000004425,
2,,Spine,2,20,Image 1,6,1,100000001,610000004426,
2,,Spine,2,19,Image 1,5,1,100000001,610000004427,
2,,Spine,2,20,Image 1,5,1,100000001,610000004428,
2,,Spine,2,20,Image 1,5,1,100000001,610000004429,
2,,Spine,2,17,Image 1,4,1,100000001,610000004430,
2,,Spine,2,17,Image 1,5,1,100000001,610000004431,
2,,Spine,2,17,Image 1,5,1,100000001,610000004432,
2,,Spine,2,16,Image 1,5,1,100000001,610000004433,
2,,Spine,2,16,Image 1,5,1,100000001,610000004434,
2,,Spine,2,15,Image 1,4,1,100000001,610000004435,
2,,Spine,2,16,Image 1,4,1,100000001,610000004436,
2,,Spine,2,16,Image 1,3,1,100000001,610000004437,
2,,Spine,2,12,Image 1,3,1,100000001,610000004438,
2,,Spine,2,12,Image 1,2,1,100000001,610000004439,
2,,Spine,2,11,Image 1,3,1,100000001,610000004440,
2,,Spine,2,10,Image 1,4,1,100000001,610000004441,
2,,Spine,2,6,Image 1,2,1,100000001,610000004442,
2,,Spine,2,6,Image 1,2,1,100000001,610000004443,
2,,Spine,2,8,Image 1,4,1,100000001,610000004444,
2,,Spine,2,8,Image 1,3,1,100000001,610000004445,
2,,Spine,2,11,Image 1,5,1,100000001,610000004446,
2,,Spine,2,11,Image 1,4,1,100000001,610000004447,
2,,Spine,2,11,Image 1,4,1,100000001,610000004448,
2,,Spine,2,10,Image 1,4,1,100000001,610000004449,
