
Spine Center Intensity StdDev Ch=4 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,13,Image 1,8,1,100000001,610000004003,
0,,Spine,4,13,Image 1,8,1,100000001,610000004007,
0,,Spine,4,11,Image 1,6,1,100000000,610000004012,
0,,Spine,4,5,Image 1,1,1,100000001,610000004016,
9.31695,,Spine,4,13,Image 1,8,1,100000001,610000004021,
0,,Spine,4,11,Image 1,6,1,100000000,610000004026,
130.056,,Spine,4,13,Image 1,8,1,100000001,610000004031,
0,,Spine,4,13,Image 1,8,1,100000001,610000004035,
0,,Spine,4,11,Image 1,6,1,100000000,610000004039,
0,,Spine,4,5,Image 1,2,1,100000000,610000004044,
0,,Spine,4,2,Image 1,1,1,100000000,610000004048,
0,,Spine,4,10,Image 1,5,1,100000000,610000004050,
0,,Spine,4,0,Image 1,1,1,100000000,610000004056,
0,,Spine,4,5,Image 1,2,1,100000001,610000004059,
0,,Spine,4,6,Image 1,1,1,100000000,610000004062,
0,,Spine,4,21,Image 1,6,1,100000001,610000004064,
0,,Spine,4,7,Image 1,2,1,100000001,610000004066,
0,,Spine,4,11,Image 1,1,1,100000001,610000004068,
0,,Spine,4,7,Image 1,2,1,100000001,610000004074,
0,,Spine,4,23,Image 1,6,1,100000001,610000004076,
15.3032,,Spine,4,16,Image 1,2,1,100000000,610000004079,
0,,Spine,4,0,Image 1,1,1,100000000,610000004084,
0,,Spine,4,4,Image 1,2,1,100000001,610000004087,
0,,Spine,4,11,Image 1,3,1,100000001,610000004089,
25.6,,Spine,4,1,Image 1,2,1,100000001,610000004094,
0,,Spine,4,13,Image 1,3,1,100000001,610000004099,
0,,Spine,4,10,Image 1,3,1,100000000,610000004106,
0,,Spine,4,5,Image 1,2,1,100000000,610000004108,
0,,Spine,4,4,Image 1,2,1,100000001,610000004116,
0,,Spine,4,5,Image 1,4,1,100000001,610000004118,
0,,Spine,4,1,Image 1,2,1,100000001,610000004121,
85.7295,,Spine,4,16,Image 1,2,1,100000000,610000004123,
0,,Spine,4,18,Image 1,5,1,100000001,610000004125,
0,,Spine,4,9,Image 1,3,1,100000000,610000004128,
0,,Spine,4,0,Image 1,1,1,100000000,610000004133,
40.0694,,Spine,4,12,Image 1,1,1,100000001,610000004135,
0,,Spine,4,12,Image 1,3,1,100000000,610000004138,
0,,Spine,4,5,Image 1,1,1,100000001,610000004140,
0,,Spine,4,4,Image 1,1,1,100000000,610000004142,
15.0849,,Spine,4,1,Image 1,2,1,100000001,610000004145,
0,,Spine,4,10,Image 1,3,1,100000000,610000004147,
0,,Spine,4,5,Image 1,3,1,100000000,610000004149,
0,,Spine,4,14,Image 1,1,1,100000000,610000004151,
0,,Spine,4,9,Image 1,5,1,100000000,610000004154,
0,,Spine,4,3,Image 1,2,1,100000001,610000004156,
0,,Spine,4,3,Image 1,2,1,100000001,610000004158,
0,,Spine,4,12,Image 1,2,1,100000001,610000004161,
0,,Spine,4,0,Image 1,1,1,100000000,610000004166,
0,,Spine,4,3,Image 1,1,1,100000000,610000004172,
0,,Spine,4,17,Image 1,6,1,100000001,610000004177,
0,,Spine,4,21,Image 1,7,1,100000001,610000004179,
0,,Spine,4,16,Image 1,4,1,100000001,610000004182,
0,,Spine,4,0,Image 1,1,1,100000000,610000004187,
0,,Spine,4,12,Image 1,2,1,100000000,610000004189,
0,,Spine,4,8,Image 1,2,1,100000001,610000004195,
0,,Spine,4,7,Image 1,2,1,100000001,610000004198,
0,,Spine,4,9,Image 1,3,1,100000000,610000004201,
0,,Spine,4,4,Image 1,1,1,100000000,610000004203,
0,,Spine,4,0,Image 1,1,1,100000000,610000004208,
0,,Spine,4,12,Image 1,3,1,100000000,610000004210,
0,,Spine,4,0,Image 1,1,1,100000000,610000004217,
0,,Spine,4,0,Image 1,1,1,100000000,610000004220,
0,,Spine,4,0,Image 1,1,1,100000000,610000004232,
0,,Spine,4,0,Image 1,1,1,100000000,610000004235,
0,,Spine,4,6,Image 1,4,1,100000000,610000004243,
0,,Spine,4,6,Image 1,4,1,100000000,610000004246,
0,,Spine,4,17,Image 1,1,1,100000000,610000004257,
0,,Spine,4,13,Image 1,1,1,100000000,610000004259,
0,,Spine,4,1,Image 1,2,1,100000001,610000004264,
0,,Spine,4,2,Image 1,2,1,100000001,610000004268,
0,,Spine,4,0,Image 1,1,1,100000000,610000004273,
0,,Spine,4,12,Image 1,2,1,100000000,610000004276,
0,,Spine,4,10,Image 1,3,1,100000000,610000004282,
0,,Spine,4,4,Image 1,3,1,100000001,610000004291,
0,,Spine,4,4,Image 1,1,1,100000000,610000004293,
0,,Spine,4,0,Image 1,1,1,100000000,610000004299,
0,,Spine,4,12,Image 1,2,1,100000000,610000004347,
0,,Spine,4,17,Image 1,4,1,100000000,610000004348,
0,,Spine,4,14,Image 1,2,1,100000000,610000004349,
0,,Spine,4,14,Image 1,3,1,100000000,610000004350,
0,,Spine,4,13,Image 1,2,1,100000000,610000004351,
0,,Spine,4,13,Image 1,2,1,100000000,610000004352,
0,,Spine,4,13,Image 1,2,1,100000000,610000004353,
0,,Spine,4,18,Image 1,3,1,100000000,610000004354,
0,,Spine,4,15,Image 1,1,1,100000000,610000004355,
0,,Spine,4,15,Image 1,1,1,100000000,610000004356,
