
Spine Neck Max Diameter
 ==================== 
Spine Neck Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.634484,µm,Spine,5,5,1,100000004,610000011461,
0.945111,µm,Spine,4,1,1,100000004,610000011464,
1.03906,µm,Spine,4,3,1,100000003,610000011466,
0,µm,Spine,2,1,1,100000006,610000011472,
1.71975,µm,Spine,4,2,1,100000003,610000011478,
1.03692,µm,Spine,4,2,1,100000005,610000011480,
1.93456,µm,Spine,0,1,1,100000005,610000011482,
1.71719,µm,Spine,2,1,1,100000006,610000011487,
0.833333,µm,Spine,13,5,1,100000001,610000011489,
0.561872,µm,Spine,3,1,1,100000000,610000011491,
0.692551,µm,Spine,2,2,1,100000003,610000011493,
0.661725,µm,Spine,7,3,1,100000005,610000011495,
1.23517,µm,Spine,0,1,1,100000001,610000011499,
1.57463,µm,Spine,0,1,1,100000001,610000011505,
0.460279,µm,Spine,0,1,1,100000005,610000011508,
0.880203,µm,Spine,7,2,1,100000005,610000011510,
0.766718,µm,Spine,0,1,1,100000001,610000011513,
0.747733,µm,Spine,5,1,1,100000006,610000011516,
1.3275,µm,Spine,0,1,1,100000006,610000011520,
0.822518,µm,Spine,3,1,1,100000002,610000011523,
1.25619,µm,Spine,1,1,1,100000004,610000011528,
1.45833,µm,Spine,9,4,1,100000006,610000011532,
1.25,µm,Spine,4,3,1,100000006,610000011535,
0.989583,µm,Spine,1,1,1,100000003,610000011538,
1.04373,µm,Spine,10,3,1,100000005,610000011541,
0,µm,Spine,2,1,1,100000006,610000011546,
0.818466,µm,Spine,4,1,1,100000006,610000011548,
1.04167,µm,Spine,5,2,1,100000005,610000011550,
1.25,µm,Spine,0,1,1,100000001,610000011552,
1.05687,µm,Spine,14,2,1,100000001,610000011555,
0,µm,Spine,5,4,1,100000001,610000011557,
0.833333,µm,Spine,13,5,1,100000005,610000011559,
0.857245,µm,Spine,1,2,1,100000001,610000011561,
0.910202,µm,Spine,1,2,1,100000003,610000011563,
0,µm,Spine,3,1,1,100000000,610000011569,
0.416667,µm,Spine,1,1,1,100000005,610000011575,
0.731151,µm,Spine,6,2,1,100000005,610000011577,
0.967516,µm,Spine,4,2,1,100000003,610000011580,
1.21016,µm,Spine,4,2,1,100000004,610000011584,
0,µm,Spine,6,2,1,100000005,610000011586,
0.803283,µm,Spine,7,3,1,100000003,610000011588,
1.02761,µm,Spine,4,2,1,100000005,610000011591,
0,µm,Spine,3,1,1,100000000,610000011593,
1.22042,µm,Spine,1,1,1,100000001,610000011595,
0,µm,Spine,3,3,1,100000005,610000011597,
1.12401,µm,Spine,3,2,1,100000001,610000011602,
0,µm,Spine,2,1,1,100000006,610000011608,
1.30208,µm,Spine,2,1,1,100000001,610000011611,
0.73934,µm,Spine,1,1,1,100000000,610000011614,
1.10582,µm,Spine,5,2,1,100000005,610000011617,
0,µm,Spine,4,2,1,100000003,610000011620,
0,µm,Spine,3,2,1,100000004,610000011622,
0.833333,µm,Spine,2,3,1,100000000,610000011632,
0.915439,µm,Spine,6,2,1,100000005,610000011635,
0,µm,Spine,0,1,1,100000000,610000011637,
1.12401,µm,Spine,3,2,1,100000001,610000011639,
1.05425,µm,Spine,4,2,1,100000006,610000011641,
0.744788,µm,Spine,4,2,1,100000003,610000011645,
0,µm,Spine,0,1,1,100000002,610000011648,
1.04167,µm,Spine,5,4,1,100000005,610000011652,
1.61715,µm,Spine,1,1,1,100000005,610000011656,
1.21016,µm,Spine,4,2,1,100000004,610000011659,
1.40038,µm,Spine,2,1,1,100000006,610000011661,
0,µm,Spine,7,4,1,100000005,610000011665,
1.45833,µm,Spine,1,1,1,100000000,610000011670,
0,µm,Spine,4,2,1,100000005,610000011673,
0,µm,Spine,2,1,1,100000006,610000011678,
0.625,µm,Spine,3,2,1,100000004,610000011680,
0,µm,Spine,2,1,1,100000006,610000011700,
0.818275,µm,Spine,8,4,1,100000001,610000011705,
0,µm,Spine,4,2,1,100000003,610000011716,
0,µm,Spine,0,1,1,100000002,610000011718,
0,µm,Spine,4,2,1,100000003,610000011728,
0,µm,Spine,1,1,1,100000004,610000011760,
0.807292,µm,Spine,8,3,1,100000006,610000011764,
0,µm,Spine,0,1,1,100000000,610000011820,
0,µm,Spine,0,1,1,100000000,610000011821,
0,µm,Spine,5,4,1,100000000,610000011822,
0,µm,Spine,5,3,1,100000000,610000011823,
0,µm,Spine,3,3,1,100000000,610000011824,
0,µm,Spine,1,1,1,100000000,610000011825,
0,µm,Spine,5,2,1,100000000,610000011826,
0,µm,Spine,3,3,1,100000000,610000011827,
0,µm,Spine,3,3,1,100000000,610000011828,
0,µm,Spine,6,1,1,100000000,610000011829,
0,µm,Spine,6,1,1,100000000,610000011830,
0,µm,Spine,5,1,1,100000000,610000011831,
0,µm,Spine,0,1,1,100000000,610000011832,
0,µm,Spine,15,5,1,100000001,610000011834,
0,µm,Spine,8,4,1,100000001,610000011835,
0,µm,Spine,8,4,1,100000001,610000011836,
0,µm,Spine,7,2,1,100000001,610000011837,
0,µm,Spine,6,2,1,100000001,610000011838,
0,µm,Spine,11,3,1,100000001,610000011839,
0,µm,Spine,11,3,1,100000001,610000011840,
0,µm,Spine,9,3,1,100000001,610000011841,
0,µm,Spine,7,2,1,100000001,610000011842,
0,µm,Spine,7,2,1,100000001,610000011843,
0,µm,Spine,9,4,1,100000001,610000011844,
0,µm,Spine,11,4,1,100000001,610000011845,
0,µm,Spine,3,2,1,100000001,610000011846,
0,µm,Spine,3,2,1,100000001,610000011847,
0,µm,Spine,1,1,1,100000001,610000011848,
0,µm,Spine,1,1,1,100000001,610000011849,
0,µm,Spine,5,3,1,100000001,610000011850,
0,µm,Spine,13,5,1,100000001,610000011851,
0,µm,Spine,13,4,1,100000001,610000011852,
0,µm,Spine,9,3,1,100000001,610000011853,
0,µm,Spine,12,5,1,100000001,610000011854,
0,µm,Spine,14,7,1,100000001,610000011855,
0,µm,Spine,11,6,1,100000001,610000011856,
0,µm,Spine,5,3,1,100000001,610000011857,
0,µm,Spine,11,3,1,100000001,610000011858,
0,µm,Spine,6,1,1,100000001,610000011859,
0,µm,Spine,3,2,1,100000001,610000011860,
0,µm,Spine,0,1,1,100000001,610000011861,
0,µm,Spine,0,1,1,100000001,610000011862,
0,µm,Spine,0,1,1,100000001,610000011863,
0,µm,Spine,6,3,1,100000001,610000011865,
0,µm,Spine,4,2,1,100000001,610000011866,
0,µm,Spine,2,2,1,100000001,610000011867,
0,µm,Spine,7,4,1,100000001,610000011868,
0,µm,Spine,5,3,1,100000001,610000011869,
0,µm,Spine,4,3,1,100000001,610000011870,
0,µm,Spine,3,2,1,100000001,610000011871,
0,µm,Spine,1,2,1,100000001,610000011872,
0,µm,Spine,1,2,1,100000001,610000011873,
0,µm,Spine,0,1,1,100000001,610000011874,
0,µm,Spine,0,1,1,100000001,610000011875,
0,µm,Spine,1,1,1,100000001,610000011876,
0,µm,Spine,1,1,1,100000001,610000011877,
0,µm,Spine,8,4,1,100000001,610000011878,
0,µm,Spine,8,5,1,100000001,610000011879,
0,µm,Spine,7,4,1,100000001,610000011880,
0,µm,Spine,7,4,1,100000001,610000011881,
0,µm,Spine,8,5,1,100000001,610000011882,
0,µm,Spine,3,2,1,100000001,610000011883,
0,µm,Spine,9,4,1,100000002,610000011884,
0,µm,Spine,9,4,1,100000002,610000011885,
0,µm,Spine,6,3,1,100000002,610000011886,
0,µm,Spine,5,3,1,100000002,610000011887,
0,µm,Spine,5,4,1,100000002,610000011888,
0,µm,Spine,5,4,1,100000002,610000011889,
0,µm,Spine,3,1,1,100000002,610000011890,
0,µm,Spine,2,2,1,100000002,610000011891,
0,µm,Spine,0,1,1,100000002,610000011894,
0,µm,Spine,2,2,1,100000002,610000011895,
0,µm,Spine,2,1,1,100000002,610000011896,
0,µm,Spine,0,1,1,100000002,610000011897,
0,µm,Spine,1,1,1,100000003,610000011905,
0,µm,Spine,4,2,1,100000003,610000011907,
0,µm,Spine,2,2,1,100000003,610000011908,
0,µm,Spine,2,3,1,100000003,610000011909,
0,µm,Spine,2,3,1,100000003,610000011910,
0,µm,Spine,3,1,1,100000003,610000011911,
0,µm,Spine,1,1,1,100000003,610000011912,
0,µm,Spine,1,1,1,100000003,610000011913,
0,µm,Spine,4,3,1,100000003,610000011914,
0,µm,Spine,0,1,1,100000003,610000011915,
0,µm,Spine,0,1,1,100000003,610000011916,
0,µm,Spine,3,2,1,100000003,610000011917,
0,µm,Spine,4,2,1,100000003,610000011918,
0,µm,Spine,1,1,1,100000003,610000011919,
0,µm,Spine,7,1,1,100000003,610000011921,
0,µm,Spine,7,1,1,100000003,610000011922,
0,µm,Spine,5,1,1,100000003,610000011923,
0,µm,Spine,2,2,1,100000003,610000011924,
0,µm,Spine,2,2,1,100000003,610000011925,
0,µm,Spine,8,2,1,100000004,610000011927,
0,µm,Spine,7,2,1,100000004,610000011928,
0,µm,Spine,6,2,1,100000004,610000011929,
0,µm,Spine,1,2,1,100000004,610000011930,
0,µm,Spine,6,3,1,100000004,610000011931,
0,µm,Spine,5,5,1,100000004,610000011932,
0,µm,Spine,3,2,1,100000004,610000011933,
0,µm,Spine,2,1,1,100000004,610000011934,
0,µm,Spine,3,3,1,100000004,610000011935,
0,µm,Spine,1,2,1,100000004,610000011936,
0,µm,Spine,7,1,1,100000004,610000011937,
0,µm,Spine,7,2,1,100000004,610000011938,
0,µm,Spine,4,1,1,100000004,610000011939,
0,µm,Spine,5,5,1,100000004,610000011940,
0,µm,Spine,4,5,1,100000004,610000011941,
0,µm,Spine,0,1,1,100000004,610000011942,
0,µm,Spine,4,2,1,100000004,610000011944,
0,µm,Spine,4,2,1,100000004,610000011945,
0,µm,Spine,1,2,1,100000004,610000011946,
0,µm,Spine,3,2,1,100000004,610000011947,
0,µm,Spine,3,2,1,100000004,610000011948,
0,µm,Spine,1,1,1,100000004,610000011949,
0,µm,Spine,7,3,1,100000005,610000011950,
0,µm,Spine,6,2,1,100000005,610000011951,
0,µm,Spine,6,3,1,100000005,610000011952,
0,µm,Spine,4,1,1,100000005,610000011953,
0,µm,Spine,3,1,1,100000005,610000011954,
0,µm,Spine,0,1,1,100000005,610000011955,
0,µm,Spine,0,1,1,100000005,610000011956,
0,µm,Spine,17,6,1,100000005,610000011957,
0,µm,Spine,13,5,1,100000005,610000011958,
0,µm,Spine,8,3,1,100000005,610000011959,
0,µm,Spine,8,3,1,100000005,610000011960,
0,µm,Spine,7,2,1,100000005,610000011961,
0,µm,Spine,6,2,1,100000005,610000011962,
0,µm,Spine,6,2,1,100000005,610000011963,
0,µm,Spine,7,3,1,100000005,610000011964,
0,µm,Spine,4,2,1,100000005,610000011965,
0,µm,Spine,7,3,1,100000005,610000011966,
0,µm,Spine,1,1,1,100000005,610000011967,
0,µm,Spine,1,1,1,100000005,610000011968,
0,µm,Spine,3,3,1,100000005,610000011969,
0,µm,Spine,1,2,1,100000005,610000011970,
0,µm,Spine,0,1,1,100000005,610000011971,
0,µm,Spine,10,5,1,100000006,610000011972,
0,µm,Spine,8,5,1,100000006,610000011973,
0,µm,Spine,7,4,1,100000006,610000011974,
0,µm,Spine,4,4,1,100000006,610000011975,
0,µm,Spine,2,2,1,100000006,610000011976,
0,µm,Spine,4,2,1,100000006,610000011977,
0,µm,Spine,4,2,1,100000006,610000011978,
0,µm,Spine,4,2,1,100000006,610000011979,
0,µm,Spine,7,4,1,100000006,610000011980,
0,µm,Spine,4,4,1,100000006,610000011981,
0,µm,Spine,3,3,1,100000006,610000011982,
0,µm,Spine,4,4,1,100000006,610000011983,
0,µm,Spine,5,4,1,100000006,610000011984,
0,µm,Spine,8,3,1,100000006,610000011985,
0,µm,Spine,5,1,1,100000006,610000011986,
0,µm,Spine,5,2,1,100000006,610000011987,
0,µm,Spine,4,1,1,100000006,610000011988,
0,µm,Spine,6,3,1,100000006,610000011989,
0,µm,Spine,3,2,1,100000006,610000011990,
0,µm,Spine,2,1,1,100000006,610000011991,
0,µm,Spine,2,1,1,100000006,610000011993,
0,µm,Spine,1,1,1,100000006,610000011994,
0,µm,Spine,8,4,1,100000006,610000011995,
0,µm,Spine,8,4,1,100000006,610000011996,
0,µm,Spine,8,3,1,100000006,610000011997,
0,µm,Spine,7,3,1,100000006,610000011998,
0,µm,Spine,6,3,1,100000006,610000011999,
0,µm,Spine,6,3,1,100000006,610000012000,
0,µm,Spine,1,2,1,100000006,610000012001,
0,µm,Spine,4,3,1,100000006,610000012004,
0,µm,Spine,3,3,1,100000006,610000012005,
0,µm,Spine,4,3,1,100000006,610000012006,
0,µm,Spine,4,3,1,100000006,610000012007,
0,µm,Spine,3,3,1,100000006,610000012008,
0,µm,Spine,0,1,1,100000006,610000012009,
0,µm,Spine,0,1,1,100000006,610000012010,
0,µm,Spine,2,1,1,100000006,610000012011,
0,µm,Spine,5,4,1,100000006,610000012012,
0,µm,Spine,2,3,1,100000006,610000012013,
0,µm,Spine,2,2,1,100000006,610000012014,
