
Spine Center Intensity Min Ch=3 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,7,Image 1,4,1,100000005,610000011232,
0,,Spine,3,0,Image 1,1,1,100000006,610000011236,
13,,Spine,3,4,Image 1,1,1,100000004,610000011248,
0,,Spine,3,7,Image 1,2,1,100000005,610000011255,
0,,Spine,3,9,Image 1,5,1,100000006,610000011263,
25,,Spine,3,9,Image 1,5,1,100000006,610000011268,
21,,Spine,3,6,Image 1,2,1,100000005,610000011270,
0,,Spine,3,5,Image 1,2,1,100000001,610000011273,
26,,Spine,3,4,Image 1,1,1,100000004,610000011281,
0,,Spine,3,4,Image 1,2,1,100000004,610000011289,
24,,Spine,3,5,Image 1,4,1,100000004,610000011296,
12,,Spine,3,5,Image 1,4,1,100000004,610000011298,
39,,Spine,3,8,Image 1,4,1,100000006,610000011300,
0,,Spine,3,2,Image 1,2,1,100000004,610000011304,
12,,Spine,3,7,Image 1,3,1,100000000,610000011306,
0,,Spine,3,0,Image 1,1,1,100000001,610000011311,
39,,Spine,3,4,Image 1,1,1,100000004,610000011318,
16,,Spine,3,9,Image 1,5,1,100000006,610000011320,
32,,Spine,3,13,Image 1,7,1,100000001,610000011323,
24,,Spine,3,4,Image 1,2,1,100000003,610000011327,
0,,Spine,3,5,Image 1,4,1,100000004,610000011329,
0,,Spine,3,9,Image 1,4,1,100000005,610000011333,
30,,Spine,3,5,Image 1,3,1,100000001,610000011339,
32,,Spine,3,15,Image 1,2,1,100000001,610000011343,
0,,Spine,3,0,Image 1,1,1,100000003,610000011347,
0,,Spine,3,5,Image 1,3,1,100000001,610000011351,
28,,Spine,3,1,Image 1,1,1,100000003,610000011354,
28,,Spine,3,0,Image 1,1,1,100000003,610000011357,
28,,Spine,3,3,Image 1,2,1,100000004,610000011361,
0,,Spine,3,2,Image 1,1,1,100000004,610000011364,
39,,Spine,3,7,Image 1,2,1,100000005,610000011368,
0,,Spine,3,1,Image 1,1,1,100000004,610000011371,
90,,Spine,3,4,Image 1,2,1,100000004,610000011378,
33,,Spine,3,5,Image 1,3,1,100000001,610000011383,
0,,Spine,3,1,Image 1,2,1,100000000,610000011387,
0,,Spine,3,4,Image 1,2,1,100000004,610000011394,
53,,Spine,3,3,Image 1,2,1,100000004,610000011400,
49,,Spine,3,2,Image 1,3,1,100000006,610000011406,
35,,Spine,3,2,Image 1,1,1,100000006,610000011409,
21,,Spine,3,4,Image 1,2,1,100000006,610000011412,
37,,Spine,3,0,Image 1,1,1,100000006,610000011415,
0,,Spine,3,0,Image 1,1,1,100000000,610000011418,
93,,Spine,3,4,Image 1,3,1,100000006,610000011422,
39,,Spine,3,1,Image 1,1,1,100000000,610000011427,
23,,Spine,3,5,Image 1,2,1,100000004,610000011429,
0,,Spine,3,1,Image 1,2,1,100000000,610000011433,
84,,Spine,3,4,Image 1,2,1,100000004,610000011438,
21,,Spine,3,6,Image 1,1,1,100000000,610000011441,
0,,Spine,3,5,Image 1,2,1,100000001,610000011445,
27,,Spine,3,9,Image 1,4,1,100000002,610000011450,
32,,Spine,3,4,Image 1,2,1,100000000,610000011453,
0,,Spine,3,1,Image 1,2,1,100000000,610000011457,
35,,Spine,3,0,Image 1,1,1,100000002,610000011459,
4,,Spine,3,5,Image 1,5,1,100000004,610000011461,
75,,Spine,3,4,Image 1,1,1,100000004,610000011464,
69,,Spine,3,4,Image 1,3,1,100000003,610000011466,
100,,Spine,3,1,Image 1,1,1,100000006,610000011472,
46,,Spine,3,3,Image 1,1,1,100000003,610000011478,
0,,Spine,3,4,Image 1,2,1,100000005,610000011480,
0,,Spine,3,0,Image 1,1,1,100000005,610000011482,
100,,Spine,3,1,Image 1,1,1,100000006,610000011487,
0,,Spine,3,13,Image 1,5,1,100000001,610000011489,
0,,Spine,3,3,Image 1,1,1,100000000,610000011491,
0,,Spine,3,2,Image 1,2,1,100000003,610000011493,
0,,Spine,3,7,Image 1,3,1,100000005,610000011495,
55,,Spine,3,0,Image 1,1,1,100000001,610000011499,
76,,Spine,3,0,Image 1,1,1,100000001,610000011505,
0,,Spine,3,0,Image 1,1,1,100000005,610000011508,
0,,Spine,3,7,Image 1,2,1,100000005,610000011510,
0,,Spine,3,0,Image 1,1,1,100000001,610000011513,
57,,Spine,3,5,Image 1,1,1,100000006,610000011516,
0,,Spine,3,0,Image 1,1,1,100000006,610000011520,
0,,Spine,3,3,Image 1,1,1,100000002,610000011523,
0,,Spine,3,1,Image 1,1,1,100000004,610000011528,
21,,Spine,3,9,Image 1,4,1,100000006,610000011532,
84,,Spine,3,4,Image 1,3,1,100000006,610000011535,
51,,Spine,3,1,Image 1,1,1,100000003,610000011538,
44,,Spine,3,10,Image 1,3,1,100000005,610000011541,
99,,Spine,3,1,Image 1,1,1,100000006,610000011546,
85,,Spine,3,4,Image 1,1,1,100000006,610000011548,
29,,Spine,3,5,Image 1,2,1,100000005,610000011550,
19,,Spine,3,0,Image 1,1,1,100000001,610000011552,
0,,Spine,3,14,Image 1,2,1,100000001,610000011555,
50,,Spine,3,5,Image 1,4,1,100000001,610000011557,
0,,Spine,3,13,Image 1,5,1,100000005,610000011559,
42,,Spine,3,1,Image 1,2,1,100000001,610000011561,
26,,Spine,3,1,Image 1,2,1,100000003,610000011563,
42,,Spine,3,1,Image 1,2,1,100000000,610000011569,
0,,Spine,3,1,Image 1,1,1,100000005,610000011575,
50,,Spine,3,6,Image 1,2,1,100000005,610000011577,
73,,Spine,3,3,Image 1,1,1,100000003,610000011580,
96,,Spine,3,4,Image 1,2,1,100000004,610000011584,
54,,Spine,3,6,Image 1,2,1,100000005,610000011586,
0,,Spine,3,7,Image 1,3,1,100000003,610000011588,
40,,Spine,3,4,Image 1,2,1,100000005,610000011591,
37,,Spine,3,1,Image 1,2,1,100000000,610000011593,
94,,Spine,3,1,Image 1,1,1,100000001,610000011595,
29,,Spine,3,3,Image 1,3,1,100000005,610000011597,
0,,Spine,3,3,Image 1,2,1,100000001,610000011602,
117,,Spine,3,1,Image 1,1,1,100000006,610000011608,
70,,Spine,3,2,Image 1,1,1,100000001,610000011611,
35,,Spine,3,1,Image 1,1,1,100000000,610000011614,
40,,Spine,3,5,Image 1,2,1,100000005,610000011617,
59,,Spine,3,3,Image 1,1,1,100000003,610000011620,
45,,Spine,3,1,Image 1,1,1,100000004,610000011622,
61,,Spine,3,2,Image 1,3,1,100000000,610000011632,
51,,Spine,3,6,Image 1,2,1,100000005,610000011635,
54,,Spine,3,0,Image 1,1,1,100000000,610000011637,
74,,Spine,3,3,Image 1,2,1,100000001,610000011639,
69,,Spine,3,4,Image 1,2,1,100000006,610000011641,
0,,Spine,3,4,Image 1,2,1,100000003,610000011645,
