
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.14286,,Spine,2,7,Image 1,4,1,100000005,610000011232,
1,,Spine,2,0,Image 1,1,1,100000006,610000011236,
4.53846,,Spine,2,4,Image 1,1,1,100000004,610000011248,
2.25,,Spine,2,7,Image 1,2,1,100000005,610000011255,
1.11111,,Spine,2,9,Image 1,5,1,100000006,610000011263,
1.2,,Spine,2,9,Image 1,5,1,100000006,610000011268,
1.66667,,Spine,2,6,Image 1,2,1,100000005,610000011270,
15.25,,Spine,2,5,Image 1,2,1,100000001,610000011273,
6,,Spine,2,4,Image 1,1,1,100000004,610000011281,
3.66667,,Spine,2,4,Image 1,2,1,100000004,610000011289,
1,,Spine,2,5,Image 1,4,1,100000004,610000011296,
7.66667,,Spine,2,5,Image 1,4,1,100000004,610000011298,
5,,Spine,2,8,Image 1,4,1,100000006,610000011300,
6,,Spine,2,2,Image 1,2,1,100000004,610000011304,
2.66667,,Spine,2,7,Image 1,3,1,100000000,610000011306,
0.25,,Spine,2,0,Image 1,1,1,100000001,610000011311,
6.125,,Spine,2,4,Image 1,1,1,100000004,610000011318,
1.33333,,Spine,2,9,Image 1,5,1,100000006,610000011320,
2,,Spine,2,13,Image 1,7,1,100000001,610000011323,
1.8,,Spine,2,4,Image 1,2,1,100000003,610000011327,
0.666667,,Spine,2,5,Image 1,4,1,100000004,610000011329,
7.33333,,Spine,2,9,Image 1,4,1,100000005,610000011333,
5.14286,,Spine,2,5,Image 1,3,1,100000001,610000011339,
4.25,,Spine,2,15,Image 1,2,1,100000001,610000011343,
1,,Spine,2,0,Image 1,1,1,100000003,610000011347,
0.75,,Spine,2,5,Image 1,3,1,100000001,610000011351,
1.25,,Spine,2,1,Image 1,1,1,100000003,610000011354,
3,,Spine,2,0,Image 1,1,1,100000003,610000011357,
4.2,,Spine,2,3,Image 1,2,1,100000004,610000011361,
1.75,,Spine,2,2,Image 1,1,1,100000004,610000011364,
1,,Spine,2,7,Image 1,2,1,100000005,610000011368,
3.5,,Spine,2,1,Image 1,1,1,100000004,610000011371,
3.71429,,Spine,2,4,Image 1,2,1,100000004,610000011378,
5,,Spine,2,5,Image 1,3,1,100000001,610000011383,
2.25,,Spine,2,1,Image 1,2,1,100000000,610000011387,
11.375,,Spine,2,4,Image 1,2,1,100000004,610000011394,
10.8571,,Spine,2,3,Image 1,2,1,100000004,610000011400,
1.33333,,Spine,2,2,Image 1,3,1,100000006,610000011406,
2.33333,,Spine,2,2,Image 1,1,1,100000006,610000011409,
2.25,,Spine,2,4,Image 1,2,1,100000006,610000011412,
1.33333,,Spine,2,0,Image 1,1,1,100000006,610000011415,
1.66667,,Spine,2,0,Image 1,1,1,100000000,610000011418,
0.8,,Spine,2,4,Image 1,3,1,100000006,610000011422,
2.8,,Spine,2,1,Image 1,1,1,100000000,610000011427,
1,,Spine,2,5,Image 1,2,1,100000004,610000011429,
6.25,,Spine,2,1,Image 1,2,1,100000000,610000011433,
2.83333,,Spine,2,4,Image 1,2,1,100000004,610000011438,
1.5,,Spine,2,6,Image 1,1,1,100000000,610000011441,
0.6,,Spine,2,5,Image 1,2,1,100000001,610000011445,
1.33333,,Spine,2,9,Image 1,4,1,100000002,610000011450,
1.33333,,Spine,2,4,Image 1,2,1,100000000,610000011453,
2,,Spine,2,1,Image 1,2,1,100000000,610000011457,
0.333333,,Spine,2,0,Image 1,1,1,100000002,610000011459,
0.666667,,Spine,2,5,Image 1,5,1,100000004,610000011461,
5,,Spine,2,4,Image 1,1,1,100000004,610000011464,
1.33333,,Spine,2,4,Image 1,3,1,100000003,610000011466,
3.25,,Spine,2,1,Image 1,1,1,100000006,610000011472,
2,,Spine,2,3,Image 1,1,1,100000003,610000011478,
4,,Spine,2,4,Image 1,2,1,100000005,610000011480,
1.66667,,Spine,2,0,Image 1,1,1,100000005,610000011482,
5.5,,Spine,2,1,Image 1,1,1,100000006,610000011487,
0.666667,,Spine,2,13,Image 1,5,1,100000001,610000011489,
11,,Spine,2,3,Image 1,1,1,100000000,610000011491,
7,,Spine,2,2,Image 1,2,1,100000003,610000011493,
1.66667,,Spine,2,7,Image 1,3,1,100000005,610000011495,
0.75,,Spine,2,0,Image 1,1,1,100000001,610000011499,
3.57143,,Spine,2,0,Image 1,1,1,100000001,610000011505,
0,,Spine,2,0,Image 1,1,1,100000005,610000011508,
2.66667,,Spine,2,7,Image 1,2,1,100000005,610000011510,
1.75,,Spine,2,0,Image 1,1,1,100000001,610000011513,
0.333333,,Spine,2,5,Image 1,1,1,100000006,610000011516,
13,,Spine,2,0,Image 1,1,1,100000006,610000011520,
1,,Spine,2,3,Image 1,1,1,100000002,610000011523,
2,,Spine,2,1,Image 1,1,1,100000004,610000011528,
0.5,,Spine,2,9,Image 1,4,1,100000006,610000011532,
1.5,,Spine,2,4,Image 1,3,1,100000006,610000011535,
1,,Spine,2,1,Image 1,1,1,100000003,610000011538,
1.66667,,Spine,2,10,Image 1,3,1,100000005,610000011541,
5.66667,,Spine,2,1,Image 1,1,1,100000006,610000011546,
3,,Spine,2,4,Image 1,1,1,100000006,610000011548,
1.33333,,Spine,2,5,Image 1,2,1,100000005,610000011550,
2.66667,,Spine,2,0,Image 1,1,1,100000001,610000011552,
9,,Spine,2,14,Image 1,2,1,100000001,610000011555,
5,,Spine,2,5,Image 1,4,1,100000001,610000011557,
4.66667,,Spine,2,13,Image 1,5,1,100000005,610000011559,
2,,Spine,2,1,Image 1,2,1,100000001,610000011561,
6.33333,,Spine,2,1,Image 1,2,1,100000003,610000011563,
7,,Spine,2,1,Image 1,2,1,100000000,610000011569,
1.5,,Spine,2,1,Image 1,1,1,100000005,610000011575,
0.666667,,Spine,2,6,Image 1,2,1,100000005,610000011577,
2.33333,,Spine,2,3,Image 1,1,1,100000003,610000011580,
4,,Spine,2,4,Image 1,2,1,100000004,610000011584,
0.5,,Spine,2,6,Image 1,2,1,100000005,610000011586,
0.666667,,Spine,2,7,Image 1,3,1,100000003,610000011588,
5.33333,,Spine,2,4,Image 1,2,1,100000005,610000011591,
0,,Spine,2,1,Image 1,2,1,100000000,610000011593,
0,,Spine,2,1,Image 1,1,1,100000001,610000011595,
3.33333,,Spine,2,3,Image 1,3,1,100000005,610000011597,
18.25,,Spine,2,3,Image 1,2,1,100000001,610000011602,
0,,Spine,2,1,Image 1,1,1,100000006,610000011608,
