
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,3,14,Image 1,5,1,100000005,510000000781,
28,,Segment,3,13,Image 1,5,1,100000005,510000000808,
5,,Segment,3,12,Image 1,4,1,100000005,510000000812,
3,,Segment,3,11,Image 1,3,1,100000005,510000000814,
8,,Segment,3,10,Image 1,3,1,100000005,510000000821,
3,,Segment,3,9,Image 1,3,1,100000005,510000000823,
26,,Segment,3,8,Image 1,3,1,100000005,510000000848,
21,,Segment,3,7,Image 1,2,1,100000005,510000000868,
26,,Segment,3,6,Image 1,2,1,100000005,510000000893,
3,,Segment,3,5,Image 1,2,1,100000005,510000000895,
31,,Segment,3,4,Image 1,2,1,100000005,510000000925,
4,,Segment,3,3,Image 1,1,1,100000005,510000000928,
15,,Segment,3,1,Image 1,1,1,100000005,510000000943,
6,,Segment,3,0,Image 1,1,1,100000005,510000000948,
40,,Segment,3,7,Image 1,5,1,100000004,510000000997,
15,,Segment,3,5,Image 1,4,1,100000004,510000001012,
32,,Segment,3,7,Image 1,2,1,100000004,510000001043,
11,,Segment,3,6,Image 1,1,1,100000004,510000001053,
11,,Segment,3,5,Image 1,1,1,100000004,510000001063,
20,,Segment,3,4,Image 1,1,1,100000004,510000001082,
5,,Segment,3,3,Image 1,1,1,100000004,510000001086,
48,,Segment,3,2,Image 1,1,1,100000004,510000001133,
17,,Segment,3,1,Image 1,1,1,100000004,510000001149,
28,,Segment,3,2,Image 1,2,1,100000000,510000001176,
34,,Segment,3,1,Image 1,1,1,100000000,510000001209,
21,,Segment,3,0,Image 1,1,1,100000000,510000001234,
23,,Segment,3,13,Image 1,5,1,100000001,510000001256,
13,,Segment,3,12,Image 1,4,1,100000001,510000001268,
5,,Segment,3,11,Image 1,4,1,100000001,510000001272,
3,,Segment,3,10,Image 1,4,1,100000001,510000001274,
99,,Segment,3,8,Image 1,4,1,100000001,510000001373,
15,,Segment,3,7,Image 1,3,1,100000001,510000001387,
10,,Segment,3,6,Image 1,2,1,100000001,510000001396,
6,,Segment,3,5,Image 1,2,1,100000001,510000001401,
3,,Segment,3,4,Image 1,1,1,100000001,510000001403,
8,,Segment,3,3,Image 1,1,1,100000001,510000001410,
11,,Segment,3,2,Image 1,1,1,100000001,510000001420,
6,,Segment,3,1,Image 1,1,1,100000001,510000001425,
20,,Segment,3,0,Image 1,1,1,100000001,510000001453,
29,,Segment,3,14,Image 1,5,1,100000001,510000001481,
19,,Segment,3,15,Image 1,4,1,100000001,510000001500,
3,,Segment,3,14,Image 1,6,1,100000001,510000001503,
3,,Segment,3,12,Image 1,6,1,100000001,510000001506,
17,,Segment,3,12,Image 1,5,1,100000001,510000001523,
3,,Segment,3,15,Image 1,5,1,100000001,510000001525,
4,,Segment,3,13,Image 1,7,1,100000001,510000001528,
11,,Segment,3,12,Image 1,5,1,100000001,510000001539,
8,,Segment,3,10,Image 1,5,1,100000001,510000001546,
3,,Segment,3,9,Image 1,5,1,100000001,510000001548,
63,,Segment,3,2,Image 1,2,1,100000004,510000001610,
5,,Segment,3,1,Image 1,1,1,100000004,510000001614,
6,,Segment,3,0,Image 1,1,1,100000004,510000001622,
3,,Segment,3,5,Image 1,4,1,100000003,510000001626,
28,,Segment,3,4,Image 1,3,1,100000003,510000001653,
9,,Segment,3,2,Image 1,2,1,100000003,510000001662,
15,,Segment,3,1,Image 1,1,1,100000003,510000001676,
3,,Segment,3,0,Image 1,1,1,100000003,510000001679,
3,,Segment,3,5,Image 1,3,1,100000003,510000001694,
12,,Segment,3,5,Image 1,4,1,100000000,510000001705,
4,,Segment,3,4,Image 1,3,1,100000000,510000001708,
4,,Segment,3,2,Image 1,2,1,100000000,510000001712,
19,,Segment,3,1,Image 1,2,1,100000000,510000001730,
30,,Segment,3,0,Image 1,1,1,100000000,510000001787,
22,,Segment,3,7,Image 1,3,1,100000005,510000001824,
12,,Segment,3,6,Image 1,2,1,100000005,510000001835,
33,,Segment,3,5,Image 1,2,1,100000005,510000001867,
15,,Segment,3,4,Image 1,1,1,100000005,510000001881,
12,,Segment,3,3,Image 1,1,1,100000005,510000001892,
9,,Segment,3,7,Image 1,3,1,100000005,510000001903,
9,,Segment,3,6,Image 1,3,1,100000005,510000001911,
72,,Segment,3,4,Image 1,2,1,100000004,510000001983,
5,,Segment,3,3,Image 1,1,1,100000004,510000001987,
6,,Segment,3,1,Image 1,1,1,100000004,510000001993,
6,,Segment,3,16,Image 1,5,1,100000005,510000001999,
7,,Segment,3,7,Image 1,1,1,100000005,510000002005,
29,,Segment,3,6,Image 1,1,1,100000005,510000002033,
8,,Segment,3,5,Image 1,1,1,100000005,510000002040,
24,,Segment,3,6,Image 1,3,1,100000004,510000002064,
3,,Segment,3,5,Image 1,3,1,100000004,510000002066,
9,,Segment,3,4,Image 1,3,1,100000004,510000002074,
19,,Segment,3,3,Image 1,3,1,100000004,510000002092,
28,,Segment,3,2,Image 1,3,1,100000004,510000002119,
5,,Segment,3,1,Image 1,2,1,100000004,510000002123,
9,,Segment,3,1,Image 1,2,1,100000003,510000002131,
10,,Segment,3,17,Image 1,8,1,100000005,510000002140,
8,,Segment,3,16,Image 1,7,1,100000005,510000002147,
34,,Segment,3,17,Image 1,6,1,100000005,510000002181,
11,,Segment,3,16,Image 1,6,1,100000005,510000002191,
17,,Segment,3,17,Image 1,7,1,100000005,510000002207,
22,,Segment,3,14,Image 1,6,1,100000005,510000002228,
5,,Segment,3,17,Image 1,7,1,100000005,510000002232,
33,,Segment,3,8,Image 1,4,1,100000004,510000002264,
25,,Segment,3,7,Image 1,3,1,100000004,510000002288,
25,,Segment,3,6,Image 1,2,1,100000004,510000002312,
5,,Segment,3,9,Image 1,3,1,100000004,510000002316,
4,,Segment,3,8,Image 1,3,1,100000004,510000002319,
53,,Segment,3,3,Image 1,2,1,100000004,510000002372,
4,,Segment,3,2,Image 1,1,1,100000004,510000002375,
3,,Segment,3,1,Image 1,1,1,100000004,510000002377,
24,,Segment,3,5,Image 1,5,1,100000005,510000002409,
5,,Segment,3,4,Image 1,5,1,100000005,510000002413,
21,,Segment,3,3,Image 1,4,1,100000005,510000002433,
35,,Segment,3,2,Image 1,3,1,100000005,510000002467,
19,,Segment,3,1,Image 1,2,1,100000005,510000002485,
4,,Segment,3,5,Image 1,6,1,100000005,510000002489,
3,,Segment,3,4,Image 1,4,1,100000005,510000002491,
32,,Segment,3,5,Image 1,4,1,100000001,510000002522,
17,,Segment,3,4,Image 1,3,1,100000001,510000002538,
16,,Segment,3,3,Image 1,2,1,100000001,510000002553,
11,,Segment,3,2,Image 1,2,1,100000001,510000002563,
28,,Segment,3,1,Image 1,1,1,100000001,510000002590,
7,,Segment,3,0,Image 1,1,1,100000001,510000002600,
3,,Segment,3,6,Image 1,4,1,100000004,510000002620,
4,,Segment,3,5,Image 1,4,1,100000004,510000002623,
10,,Segment,3,6,Image 1,3,1,100000004,510000002632,
4,,Segment,3,5,Image 1,3,1,100000004,510000002635,
16,,Segment,3,3,Image 1,3,1,100000004,510000002651,
8,,Segment,3,2,Image 1,2,1,100000004,510000002658,
3,,Segment,3,6,Image 1,4,1,100000004,510000002660,
4,,Segment,3,5,Image 1,4,1,100000004,510000002663,
3,,Segment,3,4,Image 1,4,1,100000004,510000002665,
11,,Segment,3,6,Image 1,5,1,100000004,510000002675,
19,,Segment,3,5,Image 1,4,1,100000004,510000002693,
14,,Segment,3,4,Image 1,4,1,100000004,510000002706,
4,,Segment,3,6,Image 1,4,1,100000004,510000002709,
22,,Segment,3,5,Image 1,5,1,100000004,510000002730,
5,,Segment,3,3,Image 1,4,1,100000004,510000002734,
3,,Segment,3,4,Image 1,4,1,100000005,510000002736,
31,,Segment,3,3,Image 1,3,1,100000005,510000002766,
4,,Segment,3,4,Image 1,3,1,100000005,510000002769,
21,,Segment,3,5,Image 1,3,1,100000003,510000002789,
3,,Segment,3,4,Image 1,2,1,100000003,510000002791,
20,,Segment,3,3,Image 1,2,1,100000003,510000002810,
12,,Segment,3,2,Image 1,2,1,100000003,510000002821,
70,,Segment,3,1,Image 1,2,1,100000003,510000002890,
14,,Segment,3,0,Image 1,1,1,100000003,510000002903,
3,,Segment,3,4,Image 1,3,1,100000003,510000002912,
16,,Segment,3,2,Image 1,3,1,100000003,510000002928,
13,,Segment,3,3,Image 1,3,1,100000003,510000002940,
14,,Segment,3,6,Image 1,5,1,100000006,510000002953,
14,,Segment,3,5,Image 1,4,1,100000006,510000002966,
4,,Segment,3,4,Image 1,3,1,100000006,510000002969,
20,,Segment,3,3,Image 1,3,1,100000006,510000002988,
17,,Segment,3,2,Image 1,2,1,100000006,510000003004,
15,,Segment,3,1,Image 1,1,1,100000006,510000003018,
27,,Segment,3,0,Image 1,1,1,100000006,510000003044,
19,,Segment,3,4,Image 1,2,1,100000005,510000003096,
26,,Segment,3,3,Image 1,2,1,100000000,510000003121,
4,,Segment,3,2,Image 1,1,1,100000000,510000003124,
10,,Segment,3,1,Image 1,1,1,100000000,510000003133,
21,,Segment,3,0,Image 1,1,1,100000000,510000003155,
14,,Segment,3,7,Image 1,2,1,100000005,510000003195,
13,,Segment,3,3,Image 1,4,1,100000004,510000003207,
28,,Segment,3,13,Image 1,5,1,100000001,510000003234,
71,,Segment,3,11,Image 1,4,1,100000001,510000003305,
3,,Segment,3,10,Image 1,3,1,100000001,510000003307,
12,,Segment,3,9,Image 1,3,1,100000001,510000003318,
6,,Segment,3,8,Image 1,3,1,100000001,510000003323,
7,,Segment,3,7,Image 1,3,1,100000001,510000003329,
4,,Segment,3,6,Image 1,3,1,100000001,510000003332,
35,,Segment,3,5,Image 1,3,1,100000001,510000003366,
9,,Segment,3,4,Image 1,2,1,100000001,510000003374,
13,,Segment,3,6,Image 1,4,1,100000000,510000003386,
9,,Segment,3,5,Image 1,3,1,100000000,510000003394,
10,,Segment,3,9,Image 1,5,1,100000006,510000003404,
4,,Segment,3,8,Image 1,5,1,100000006,510000003407,
11,,Segment,3,7,Image 1,4,1,100000006,510000003417,
28,,Segment,3,5,Image 1,4,1,100000006,510000003445,
24,,Segment,3,4,Image 1,3,1,100000006,510000003468,
16,,Segment,3,3,Image 1,2,1,100000006,510000003483,
17,,Segment,3,2,Image 1,2,1,100000006,510000003499,
7,,Segment,3,1,Image 1,2,1,100000006,510000003505,
23,,Segment,3,0,Image 1,1,1,100000006,510000003529,
9,,Segment,3,8,Image 1,4,1,100000006,510000003556,
3,,Segment,3,9,Image 1,6,1,100000006,510000003558,
18,,Segment,3,13,Image 1,6,1,100000001,510000003577,
7,,Segment,3,12,Image 1,5,1,100000001,510000003583,
6,,Segment,3,11,Image 1,5,1,100000001,510000003588,
29,,Segment,3,10,Image 1,5,1,100000001,510000003616,
6,,Segment,3,9,Image 1,4,1,100000001,510000003621,
41,,Segment,3,5,Image 1,4,1,100000006,510000003661,
21,,Segment,3,4,Image 1,4,1,100000006,510000003681,
6,,Segment,3,2,Image 1,2,1,100000006,510000003687,
4,,Segment,3,1,Image 1,1,1,100000006,510000003690,
7,,Segment,3,6,Image 1,3,1,100000001,510000003697,
16,,Segment,3,5,Image 1,2,1,100000001,510000003712,
8,,Segment,3,4,Image 1,1,1,100000001,510000003719,
8,,Segment,3,3,Image 1,1,1,100000001,510000003726,
10,,Segment,3,2,Image 1,1,1,100000001,510000003735,
11,,Segment,3,1,Image 1,1,1,100000001,510000003745,
4,,Segment,3,0,Image 1,1,1,100000001,510000003749,
5,,Segment,3,6,Image 1,2,1,100000001,510000003762,
23,,Segment,3,13,Image 1,4,1,100000005,510000003785,
17,,Segment,3,9,Image 1,4,1,100000005,510000003801,
4,,Segment,3,13,Image 1,4,1,100000005,510000003804,
3,,Segment,3,13,Image 1,3,1,100000005,510000003807,
4,,Segment,3,11,Image 1,4,1,100000005,510000003810,
24,,Segment,3,5,Image 1,4,1,100000004,510000003834,
15,,Segment,3,4,Image 1,3,1,100000004,510000003848,
5,,Segment,3,3,Image 1,2,1,100000004,510000003852,
12,,Segment,3,2,Image 1,2,1,100000004,510000003863,
16,,Segment,3,7,Image 1,3,1,100000005,510000003878,
8,,Segment,3,6,Image 1,3,1,100000005,510000003885,
6,,Segment,3,6,Image 1,5,1,100000004,510000003890,
12,,Segment,3,10,Image 1,5,1,100000006,510000003902,
7,,Segment,3,9,Image 1,5,1,100000006,510000003908,
8,,Segment,3,8,Image 1,4,1,100000006,510000003915,
18,,Segment,3,7,Image 1,4,1,100000006,510000003932,
4,,Segment,3,6,Image 1,4,1,100000006,510000003935,
3,,Segment,3,10,Image 1,6,1,100000006,510000003937,
8,,Segment,3,10,Image 1,6,1,100000006,510000003944,
5,,Segment,3,9,Image 1,6,1,100000006,510000003948,
13,,Segment,3,8,Image 1,5,1,100000006,510000003960,
8,,Segment,3,7,Image 1,5,1,100000006,510000003967,
6,,Segment,3,11,Image 1,8,1,100000006,510000003972,
7,,Segment,3,11,Image 1,7,1,100000006,510000003979,
4,,Segment,3,9,Image 1,4,1,100000006,510000003982,
3,,Segment,3,9,Image 1,5,1,100000006,510000003984,
3,,Segment,3,8,Image 1,5,1,100000006,510000003986,
4,,Segment,3,8,Image 1,6,1,100000006,510000003989,
12,,Segment,3,5,Image 1,4,1,100000001,510000004000,
8,,Segment,3,4,Image 1,3,1,100000001,510000004007,
7,,Segment,3,3,Image 1,2,1,100000001,510000004013,
41,,Segment,3,2,Image 1,2,1,100000001,510000004053,
21,,Segment,3,1,Image 1,1,1,100000001,510000004073,
8,,Segment,3,0,Image 1,1,1,100000001,510000004085,
5,,Segment,3,5,Image 1,3,1,100000001,510000004089,
4,,Segment,3,5,Image 1,4,1,100000001,510000004092,
6,,Segment,3,4,Image 1,3,1,100000004,510000004097,
11,,Segment,3,3,Image 1,3,1,100000004,510000004107,
47,,Segment,3,4,Image 1,2,1,100000000,510000004153,
24,,Segment,3,6,Image 1,3,1,100000000,510000004176,
6,,Segment,3,5,Image 1,3,1,100000000,510000004181,
3,,Segment,3,4,Image 1,3,1,100000000,510000004183,
12,,Segment,3,3,Image 1,3,1,100000000,510000004194,
38,,Segment,3,2,Image 1,3,1,100000000,510000004231,
4,,Segment,3,6,Image 1,4,1,100000000,510000004234,
3,,Segment,3,5,Image 1,4,1,100000000,510000004236,
10,,Segment,3,3,Image 1,4,1,100000000,510000004246,
5,,Segment,3,3,Image 1,2,1,100000004,510000004251,
6,,Segment,3,9,Image 1,3,1,100000001,510000004256,
7,,Segment,3,8,Image 1,2,1,100000001,510000004262,
12,,Segment,3,7,Image 1,2,1,100000001,510000004273,
3,,Segment,3,9,Image 1,2,1,100000001,510000004275,
17,,Segment,3,13,Image 1,6,1,100000001,510000004292,
11,,Segment,3,13,Image 1,4,1,100000001,510000004302,
3,,Segment,3,12,Image 1,4,1,100000001,510000004304,
3,,Segment,3,13,Image 1,5,1,100000001,510000004306,
19,,Segment,3,16,Image 1,3,1,100000001,510000004324,
30,,Segment,3,15,Image 1,3,1,100000001,510000004353,
12,,Segment,3,14,Image 1,2,1,100000001,510000004364,
8,,Segment,3,13,Image 1,2,1,100000001,510000004371,
6,,Segment,3,12,Image 1,2,1,100000001,510000004376,
3,,Segment,3,11,Image 1,2,1,100000001,510000004378,
6,,Segment,3,10,Image 1,2,1,100000001,510000004383,
12,,Segment,3,8,Image 1,2,1,100000001,510000004395,
35,,Segment,3,7,Image 1,2,1,100000001,510000004429,
22,,Segment,3,6,Image 1,2,1,100000001,510000004450,
3,,Segment,3,5,Image 1,1,1,100000001,510000004452,
6,,Segment,3,4,Image 1,1,1,100000001,510000004457,
7,,Segment,3,3,Image 1,1,1,100000001,510000004463,
7,,Segment,3,14,Image 1,7,1,100000001,510000004470,
6,,Segment,3,13,Image 1,6,1,100000001,510000004475,
12,,Segment,3,12,Image 1,6,1,100000001,510000004486,
3,,Segment,3,14,Image 1,6,1,100000001,510000004488,
8,,Segment,3,5,Image 1,4,1,100000004,510000004504,
76,,Segment,3,4,Image 1,3,1,100000004,510000004579,
26,,Segment,3,3,Image 1,2,1,100000004,510000004604,
11,,Segment,3,13,Image 1,5,1,100000001,510000004616,
7,,Segment,3,5,Image 1,2,1,100000000,510000004622,
33,,Segment,3,4,Image 1,1,1,100000000,510000004654,
46,,Segment,3,3,Image 1,1,1,100000000,510000004699,
10,,Segment,3,2,Image 1,1,1,100000000,510000004708,
12,,Segment,3,1,Image 1,1,1,100000000,510000004719,
6,,Segment,3,0,Image 1,1,1,100000000,510000004726,
4,,Segment,3,6,Image 1,1,1,100000000,510000004729,
3,,Segment,3,5,Image 1,1,1,100000000,510000004731,
5,,Segment,3,6,Image 1,2,1,100000000,510000004735,
9,,Segment,3,11,Image 1,3,1,100000002,510000004743,
3,,Segment,3,10,Image 1,3,1,100000002,510000004745,
4,,Segment,3,9,Image 1,3,1,100000002,510000004748,
7,,Segment,3,8,Image 1,3,1,100000002,510000004754,
5,,Segment,3,7,Image 1,3,1,100000002,510000004758,
7,,Segment,3,6,Image 1,3,1,100000002,510000004764,
32,,Segment,3,5,Image 1,3,1,100000002,510000004795,
7,,Segment,3,4,Image 1,3,1,100000002,510000004801,
7,,Segment,3,3,Image 1,2,1,100000002,510000004807,
7,,Segment,3,2,Image 1,1,1,100000002,510000004813,
35,,Segment,3,0,Image 1,1,1,100000002,510000004849,
5,,Segment,3,11,Image 1,4,1,100000002,510000004875,
12,,Segment,3,9,Image 1,4,1,100000002,510000004886,
18,,Segment,3,8,Image 1,4,1,100000002,510000004903,
5,,Segment,3,10,Image 1,4,1,100000002,510000004907,
15,,Segment,3,5,Image 1,3,1,100000000,510000004921,
30,,Segment,3,4,Image 1,2,1,100000000,510000004950,
29,,Segment,3,4,Image 1,2,1,100000004,510000004978,
29,,Segment,3,3,Image 1,2,1,100000004,510000005006,
20,,Segment,3,2,Image 1,2,1,100000004,510000005025,
7,,Segment,3,1,Image 1,1,1,100000004,510000005031,
16,,Segment,3,0,Image 1,1,1,100000004,510000005050,
14,,Segment,3,14,Image 1,3,1,100000001,510000005071,
21,,Segment,3,14,Image 1,3,1,100000001,510000005092,
6,,Segment,3,4,Image 1,3,1,100000004,510000005097,
5,,Segment,3,11,Image 1,6,1,100000001,510000005101,
7,,Segment,3,7,Image 1,2,1,100000004,510000005107,
34,,Segment,3,6,Image 1,2,1,100000004,510000005140,
32,,Segment,3,5,Image 1,2,1,100000004,510000005171,
21,,Segment,3,4,Image 1,2,1,100000004,510000005191,
10,,Segment,3,6,Image 1,3,1,100000004,510000005200,
22,,Segment,3,5,Image 1,3,1,100000004,510000005221,
25,,Segment,3,7,Image 1,2,1,100000004,510000005246,
6,,Segment,3,6,Image 1,1,1,100000004,510000005251,
19,,Segment,3,5,Image 1,1,1,100000004,510000005269,
54,,Segment,3,4,Image 1,1,1,100000004,510000005322,
17,,Segment,3,6,Image 1,3,1,100000004,510000005338,
3,,Segment,3,5,Image 1,2,1,100000000,510000005340,
17,,Segment,3,8,Image 1,2,1,100000004,510000005356,
3,,Segment,3,7,Image 1,2,1,100000004,510000005358,
10,,Segment,3,7,Image 1,4,1,100000002,510000005368,
6,,Segment,3,15,Image 1,2,1,100000001,510000005373,
4,,Segment,3,7,Image 1,2,1,100000004,510000005376,
14,,Segment,3,11,Image 1,4,1,100000001,510000005390,
13,,Segment,3,10,Image 1,3,1,100000001,510000005402,
44,,Segment,3,8,Image 1,4,1,100000001,510000005445,
4,,Segment,3,7,Image 1,3,1,100000001,510000005448,
4,,Segment,3,6,Image 1,3,1,100000001,510000005451,
15,,Segment,3,5,Image 1,2,1,100000001,510000005465,
12,,Segment,3,4,Image 1,2,1,100000001,510000005476,
3,,Segment,3,6,Image 1,4,1,100000002,510000005478,
7,,Segment,3,11,Image 1,3,1,100000001,510000005484,
27,,Segment,3,4,Image 1,2,1,100000006,510000005510,
65,,Segment,3,3,Image 1,2,1,100000006,510000005574,
6,,Segment,3,2,Image 1,2,1,100000006,510000005579,
23,,Segment,3,1,Image 1,2,1,100000006,510000005601,
17,,Segment,3,11,Image 1,3,1,100000001,510000005618,
5,,Segment,3,10,Image 1,3,1,100000001,510000005622,
24,,Segment,3,9,Image 1,3,1,100000001,510000005645,
16,,Segment,3,8,Image 1,2,1,100000001,510000005660,
24,,Segment,3,7,Image 1,2,1,100000001,510000005683,
13,,Segment,3,6,Image 1,2,1,100000001,510000005695,
5,,Segment,3,5,Image 1,2,1,100000001,510000005699,
28,,Segment,3,11,Image 1,3,1,100000001,510000005727,
6,,Segment,3,8,Image 1,3,1,100000004,510000005732,
3,,Segment,3,11,Image 1,3,1,100000001,510000005734,
23,,Segment,3,7,Image 1,2,1,100000000,510000005756,
30,,Segment,3,6,Image 1,2,1,100000000,510000005785,
18,,Segment,3,5,Image 1,1,1,100000000,510000005802,
3,,Segment,3,3,Image 1,1,1,100000000,510000005805,
19,,Segment,3,4,Image 1,4,1,100000004,510000005823,
3,,Segment,3,4,Image 1,1,1,100000002,510000005825,
58,,Segment,3,3,Image 1,1,1,100000002,510000005882,
9,,Segment,3,6,Image 1,3,1,100000004,510000005891,
4,,Segment,3,6,Image 1,4,1,100000004,510000005894,
17,,Segment,3,9,Image 1,5,1,100000001,510000005910,
10,,Segment,3,7,Image 1,4,1,100000001,510000005920,
13,,Segment,3,6,Image 1,4,1,100000001,510000005932,
14,,Segment,3,5,Image 1,4,1,100000001,510000005945,
17,,Segment,3,4,Image 1,3,1,100000001,510000005961,
12,,Segment,3,3,Image 1,3,1,100000001,510000005972,
8,,Segment,3,2,Image 1,2,1,100000001,510000005979,
30,,Segment,3,1,Image 1,2,1,100000001,510000006008,
4,,Segment,3,7,Image 1,1,1,100000004,510000006012,
43,,Segment,3,7,Image 1,3,1,100000003,510000006054,
16,,Segment,3,6,Image 1,2,1,100000003,510000006069,
17,,Segment,3,5,Image 1,1,1,100000003,510000006085,
19,,Segment,3,4,Image 1,1,1,100000003,510000006103,
21,,Segment,3,3,Image 1,1,1,100000003,510000006123,
8,,Segment,3,2,Image 1,1,1,100000003,510000006130,
5,,Segment,3,1,Image 1,1,1,100000003,510000006134,
7,,Segment,3,0,Image 1,1,1,100000003,510000006158,
8,,Segment,3,10,Image 1,4,1,100000001,510000006165,
3,,Segment,3,8,Image 1,3,1,100000004,510000006167,
3,,Segment,3,14,Image 1,4,1,100000001,510000006169,
3,,Segment,3,10,Image 1,4,1,100000001,510000006171,
25,,Segment,3,4,Image 1,2,1,100000003,510000006195,
5,,Segment,3,3,Image 1,2,1,100000003,510000006199,
9,,Segment,3,2,Image 1,2,1,100000003,510000006207,
43,,Segment,3,1,Image 1,1,1,100000003,510000006249,
50,,Segment,3,0,Image 1,1,1,100000003,510000006298,
20,,Segment,3,9,Image 1,3,1,100000001,510000006318,
5,,Segment,3,7,Image 1,3,1,100000000,510000006322,
5,,Segment,3,11,Image 1,4,1,100000001,510000006326,
11,,Segment,3,4,Image 1,5,1,100000004,510000006337,
10,,Segment,3,12,Image 1,3,1,100000001,510000006347,
3,,Segment,3,5,Image 1,5,1,100000004,510000006349,
8,,Segment,3,8,Image 1,4,1,100000001,510000006356,
27,,Segment,3,7,Image 1,4,1,100000001,510000006382,
5,,Segment,3,6,Image 1,4,1,100000001,510000006386,
15,,Segment,3,5,Image 1,3,1,100000001,510000006400,
18,,Segment,3,3,Image 1,2,1,100000001,510000006418,
5,,Segment,3,2,Image 1,2,1,100000001,510000006422,
16,,Segment,3,1,Image 1,2,1,100000001,510000006437,
42,,Segment,3,6,Image 1,4,1,100000006,510000006478,
28,,Segment,3,5,Image 1,3,1,100000006,510000006505,
10,,Segment,3,4,Image 1,3,1,100000006,510000006514,
23,,Segment,3,5,Image 1,3,1,100000003,510000006536,
5,,Segment,3,4,Image 1,3,1,100000003,510000006540,
4,,Segment,3,10,Image 1,4,1,100000001,510000006543,
3,,Segment,3,6,Image 1,2,1,100000004,510000006545,
5,,Segment,3,4,Image 1,3,1,100000006,510000006549,
7,,Segment,3,8,Image 1,5,1,100000001,510000006555,
6,,Segment,3,5,Image 1,4,1,100000002,510000006560,
16,,Segment,3,5,Image 1,4,1,100000003,510000006575,
3,,Segment,3,9,Image 1,4,1,100000001,510000006577,
43,,Segment,3,4,Image 1,3,1,100000006,510000006619,
14,,Segment,3,3,Image 1,3,1,100000006,510000006632,
13,,Segment,3,2,Image 1,3,1,100000006,510000006644,
42,,Segment,3,0,Image 1,1,1,100000006,510000006701,
5,,Segment,3,8,Image 1,3,1,100000003,510000006721,
36,,Segment,3,7,Image 1,2,1,100000003,510000006756,
3,,Segment,3,6,Image 1,1,1,100000003,510000006758,
14,,Segment,3,5,Image 1,3,1,100000003,510000006771,
12,,Segment,3,4,Image 1,3,1,100000003,510000006782,
42,,Segment,3,3,Image 1,3,1,100000003,510000006823,
9,,Segment,3,2,Image 1,2,1,100000003,510000006831,
16,,Segment,3,1,Image 1,1,1,100000003,510000006846,
9,,Segment,3,4,Image 1,3,1,100000004,510000006855,
3,,Segment,3,6,Image 1,2,1,100000004,510000006857,
5,,Segment,3,7,Image 1,5,1,100000001,510000006861,
22,,Segment,3,8,Image 1,3,1,100000001,510000006882,
3,,Segment,3,8,Image 1,2,1,100000003,510000006884,
9,,Segment,3,7,Image 1,4,1,100000006,510000006893,
3,,Segment,3,6,Image 1,4,1,100000006,510000006895,
3,,Segment,3,5,Image 1,3,1,100000006,510000006897,
11,,Segment,3,8,Image 1,3,1,100000006,510000006907,
12,,Segment,3,7,Image 1,2,1,100000006,510000006918,
12,,Segment,3,6,Image 1,1,1,100000006,510000006929,
18,,Segment,3,5,Image 1,1,1,100000006,510000006946,
