
Spine Center Intensity Sum Ch=4 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,4,7,Image 1,4,1,100000005,610000011232,
3,,Spine,4,0,Image 1,1,1,100000006,610000011236,
59,,Spine,4,4,Image 1,1,1,100000004,610000011248,
12,,Spine,4,7,Image 1,2,1,100000005,610000011255,
10,,Spine,4,9,Image 1,5,1,100000006,610000011263,
6,,Spine,4,9,Image 1,5,1,100000006,610000011268,
5,,Spine,4,6,Image 1,2,1,100000005,610000011270,
23,,Spine,4,5,Image 1,2,1,100000001,610000011273,
54,,Spine,4,4,Image 1,1,1,100000004,610000011281,
31,,Spine,4,4,Image 1,2,1,100000004,610000011289,
8,,Spine,4,5,Image 1,4,1,100000004,610000011296,
23,,Spine,4,5,Image 1,4,1,100000004,610000011298,
15,,Spine,4,8,Image 1,4,1,100000006,610000011300,
26,,Spine,4,2,Image 1,2,1,100000004,610000011304,
8,,Spine,4,7,Image 1,3,1,100000000,610000011306,
1,,Spine,4,0,Image 1,1,1,100000001,610000011311,
49,,Spine,4,4,Image 1,1,1,100000004,610000011318,
4,,Spine,4,9,Image 1,5,1,100000006,610000011320,
8,,Spine,4,13,Image 1,7,1,100000001,610000011323,
9,,Spine,4,4,Image 1,2,1,100000003,610000011327,
0,,Spine,4,5,Image 1,4,1,100000004,610000011329,
6,,Spine,4,9,Image 1,4,1,100000005,610000011333,
36,,Spine,4,5,Image 1,3,1,100000001,610000011339,
17,,Spine,4,15,Image 1,2,1,100000001,610000011343,
3,,Spine,4,0,Image 1,1,1,100000003,610000011347,
2,,Spine,4,5,Image 1,3,1,100000001,610000011351,
5,,Spine,4,1,Image 1,1,1,100000003,610000011354,
9,,Spine,4,0,Image 1,1,1,100000003,610000011357,
21,,Spine,4,3,Image 1,2,1,100000004,610000011361,
5,,Spine,4,2,Image 1,1,1,100000004,610000011364,
3,,Spine,4,7,Image 1,2,1,100000005,610000011368,
6,,Spine,4,1,Image 1,1,1,100000004,610000011371,
26,,Spine,4,4,Image 1,2,1,100000004,610000011378,
30,,Spine,4,5,Image 1,3,1,100000001,610000011383,
9,,Spine,4,1,Image 1,2,1,100000000,610000011387,
41,,Spine,4,4,Image 1,2,1,100000004,610000011394,
76,,Spine,4,3,Image 1,2,1,100000004,610000011400,
8,,Spine,4,2,Image 1,3,1,100000006,610000011406,
7,,Spine,4,2,Image 1,1,1,100000006,610000011409,
9,,Spine,4,4,Image 1,2,1,100000006,610000011412,
4,,Spine,4,0,Image 1,1,1,100000006,610000011415,
2,,Spine,4,0,Image 1,1,1,100000000,610000011418,
4,,Spine,4,4,Image 1,3,1,100000006,610000011422,
14,,Spine,4,1,Image 1,1,1,100000000,610000011427,
3,,Spine,4,5,Image 1,2,1,100000004,610000011429,
23,,Spine,4,1,Image 1,2,1,100000000,610000011433,
17,,Spine,4,4,Image 1,2,1,100000004,610000011438,
6,,Spine,4,6,Image 1,1,1,100000000,610000011441,
1,,Spine,4,5,Image 1,2,1,100000001,610000011445,
4,,Spine,4,9,Image 1,4,1,100000002,610000011450,
4,,Spine,4,4,Image 1,2,1,100000000,610000011453,
7,,Spine,4,1,Image 1,2,1,100000000,610000011457,
1,,Spine,4,0,Image 1,1,1,100000002,610000011459,
2,,Spine,4,5,Image 1,5,1,100000004,610000011461,
20,,Spine,4,4,Image 1,1,1,100000004,610000011464,
4,,Spine,4,4,Image 1,3,1,100000003,610000011466,
13,,Spine,4,1,Image 1,1,1,100000006,610000011472,
12,,Spine,4,3,Image 1,1,1,100000003,610000011478,
8,,Spine,4,4,Image 1,2,1,100000005,610000011480,
2,,Spine,4,0,Image 1,1,1,100000005,610000011482,
22,,Spine,4,1,Image 1,1,1,100000006,610000011487,
2,,Spine,4,13,Image 1,5,1,100000001,610000011489,
33,,Spine,4,3,Image 1,1,1,100000000,610000011491,
20,,Spine,4,2,Image 1,2,1,100000003,610000011493,
2,,Spine,4,7,Image 1,3,1,100000005,610000011495,
3,,Spine,4,0,Image 1,1,1,100000001,610000011499,
25,,Spine,4,0,Image 1,1,1,100000001,610000011505,
0,,Spine,4,0,Image 1,1,1,100000005,610000011508,
6,,Spine,4,7,Image 1,2,1,100000005,610000011510,
2,,Spine,4,0,Image 1,1,1,100000001,610000011513,
1,,Spine,4,5,Image 1,1,1,100000006,610000011516,
51,,Spine,4,0,Image 1,1,1,100000006,610000011520,
3,,Spine,4,3,Image 1,1,1,100000002,610000011523,
4,,Spine,4,1,Image 1,1,1,100000004,610000011528,
2,,Spine,4,9,Image 1,4,1,100000006,610000011532,
6,,Spine,4,4,Image 1,3,1,100000006,610000011535,
3,,Spine,4,1,Image 1,1,1,100000003,610000011538,
5,,Spine,4,10,Image 1,3,1,100000005,610000011541,
17,,Spine,4,1,Image 1,1,1,100000006,610000011546,
9,,Spine,4,4,Image 1,1,1,100000006,610000011548,
4,,Spine,4,5,Image 1,2,1,100000005,610000011550,
8,,Spine,4,0,Image 1,1,1,100000001,610000011552,
30,,Spine,4,14,Image 1,2,1,100000001,610000011555,
15,,Spine,4,5,Image 1,4,1,100000001,610000011557,
8,,Spine,4,13,Image 1,5,1,100000005,610000011559,
6,,Spine,4,1,Image 1,2,1,100000001,610000011561,
19,,Spine,4,1,Image 1,2,1,100000003,610000011563,
21,,Spine,4,1,Image 1,2,1,100000000,610000011569,
6,,Spine,4,1,Image 1,1,1,100000005,610000011575,
2,,Spine,4,6,Image 1,2,1,100000005,610000011577,
7,,Spine,4,3,Image 1,1,1,100000003,610000011580,
20,,Spine,4,4,Image 1,2,1,100000004,610000011584,
1,,Spine,4,6,Image 1,2,1,100000005,610000011586,
2,,Spine,4,7,Image 1,3,1,100000003,610000011588,
16,,Spine,4,4,Image 1,2,1,100000005,610000011591,
0,,Spine,4,1,Image 1,2,1,100000000,610000011593,
0,,Spine,4,1,Image 1,1,1,100000001,610000011595,
10,,Spine,4,3,Image 1,3,1,100000005,610000011597,
64,,Spine,4,3,Image 1,2,1,100000001,610000011602,
0,,Spine,4,1,Image 1,1,1,100000006,610000011608,
7,,Spine,4,2,Image 1,1,1,100000001,610000011611,
10,,Spine,4,1,Image 1,1,1,100000000,610000011614,
4,,Spine,4,5,Image 1,2,1,100000005,610000011617,
3,,Spine,4,3,Image 1,1,1,100000003,610000011620,
2,,Spine,4,1,Image 1,1,1,100000004,610000011622,
9,,Spine,4,2,Image 1,3,1,100000000,610000011632,
3,,Spine,4,6,Image 1,2,1,100000005,610000011635,
4,,Spine,4,0,Image 1,1,1,100000000,610000011637,
95,,Spine,4,3,Image 1,2,1,100000001,610000011639,
29,,Spine,4,4,Image 1,2,1,100000006,610000011641,
1,,Spine,4,4,Image 1,2,1,100000003,610000011645,
0,,Spine,4,0,Image 1,1,1,100000002,610000011648,
25,,Spine,4,5,Image 1,4,1,100000005,610000011652,
20,,Spine,4,1,Image 1,1,1,100000005,610000011656,
13,,Spine,4,4,Image 1,2,1,100000004,610000011659,
1,,Spine,4,2,Image 1,1,1,100000006,610000011661,
4,,Spine,4,7,Image 1,4,1,100000005,610000011665,
8,,Spine,4,1,Image 1,1,1,100000000,610000011670,
27,,Spine,4,4,Image 1,2,1,100000005,610000011673,
5,,Spine,4,1,Image 1,1,1,100000006,610000011678,
63,,Spine,4,3,Image 1,2,1,100000004,610000011680,
7,,Spine,4,1,Image 1,1,1,100000006,610000011700,
8,,Spine,4,8,Image 1,4,1,100000001,610000011705,
1,,Spine,4,3,Image 1,1,1,100000003,610000011716,
3,,Spine,4,0,Image 1,1,1,100000002,610000011718,
1,,Spine,4,3,Image 1,1,1,100000003,610000011728,
7,,Spine,4,1,Image 1,1,1,100000004,610000011760,
1,,Spine,4,8,Image 1,3,1,100000006,610000011764,
