
Segment Number of Voxel Ch=3 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
38,,Segment,3,6,Image 1,5,1,100000005,510000000009,
569,,Segment,3,5,Image 1,4,1,100000005,510000000066,
647,,Segment,3,4,Image 1,3,1,100000005,510000000112,
135,,Segment,3,3,Image 1,2,1,100000005,510000000114,
270,,Segment,3,2,Image 1,1,1,100000005,510000000116,
889,,Segment,3,1,Image 1,1,1,100000005,510000000122,
731,,Segment,3,0,Image 1,1,1,100000005,510000000138,
61,,Segment,3,6,Image 1,4,1,100000005,510000000152,
113,,Segment,3,8,Image 1,4,1,100000004,510000000186,
108,,Segment,3,7,Image 1,3,1,100000004,510000000190,
88,,Segment,3,6,Image 1,2,1,100000004,510000000192,
395,,Segment,3,5,Image 1,2,1,100000004,510000000216,
615,,Segment,3,4,Image 1,2,1,100000004,510000000250,
389,,Segment,3,3,Image 1,1,1,100000004,510000000257,
493,,Segment,3,2,Image 1,1,1,100000004,510000000265,
1151,,Segment,3,1,Image 1,1,1,100000004,510000000278,
298,,Segment,3,0,Image 1,1,1,100000004,510000000293,
145,,Segment,3,5,Image 1,5,1,100000004,510000000338,
28,,Segment,3,4,Image 1,4,1,100000004,510000000355,
902,,Segment,3,3,Image 1,3,1,100000004,510000000435,
117,,Segment,3,2,Image 1,3,1,100000004,510000000445,
701,,Segment,3,1,Image 1,2,1,100000004,510000000478,
206,,Segment,3,0,Image 1,1,1,100000004,510000000483,
545,,Segment,3,1,Image 1,1,1,100000003,510000000519,
204,,Segment,3,0,Image 1,1,1,100000003,510000000557,
691,,Segment,3,5,Image 1,5,1,100000004,510000000628,
84,,Segment,3,4,Image 1,4,1,100000004,510000000633,
113,,Segment,3,3,Image 1,4,1,100000004,510000000641,
596,,Segment,3,2,Image 1,3,1,100000004,510000000693,
192,,Segment,3,1,Image 1,2,1,100000004,510000000703,
367,,Segment,3,0,Image 1,1,1,100000004,510000000718,
350,,Segment,3,16,Image 1,6,1,100000005,510000000763,
351,,Segment,3,15,Image 1,5,1,100000005,510000000777,
205,,Segment,3,14,Image 1,5,1,100000005,510000000781,
452,,Segment,3,13,Image 1,5,1,100000005,510000000808,
187,,Segment,3,12,Image 1,4,1,100000005,510000000812,
125,,Segment,3,11,Image 1,3,1,100000005,510000000814,
220,,Segment,3,10,Image 1,3,1,100000005,510000000821,
154,,Segment,3,9,Image 1,3,1,100000005,510000000823,
521,,Segment,3,8,Image 1,3,1,100000005,510000000848,
582,,Segment,3,7,Image 1,2,1,100000005,510000000868,
1087,,Segment,3,6,Image 1,2,1,100000005,510000000893,
466,,Segment,3,5,Image 1,2,1,100000005,510000000895,
1404,,Segment,3,4,Image 1,2,1,100000005,510000000925,
618,,Segment,3,3,Image 1,1,1,100000005,510000000928,
642,,Segment,3,1,Image 1,1,1,100000005,510000000943,
440,,Segment,3,0,Image 1,1,1,100000005,510000000948,
431,,Segment,3,7,Image 1,5,1,100000004,510000000997,
315,,Segment,3,5,Image 1,4,1,100000004,510000001012,
341,,Segment,3,7,Image 1,2,1,100000004,510000001043,
131,,Segment,3,6,Image 1,1,1,100000004,510000001053,
176,,Segment,3,5,Image 1,1,1,100000004,510000001063,
316,,Segment,3,4,Image 1,1,1,100000004,510000001082,
150,,Segment,3,3,Image 1,1,1,100000004,510000001086,
812,,Segment,3,2,Image 1,1,1,100000004,510000001133,
