
Spine Part Volume Ground
 ==================== 
Spine Part Volume Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.310988,µm^3,Spine,Spine Part Volume,7,4,1,100000005,610000011232,
0.921607,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000011236,
1.48167,µm^3,Spine,Spine Part Volume,4,1,1,100000004,610000011248,
0.560197,µm^3,Spine,Spine Part Volume,7,2,1,100000005,610000011255,
1.04793,µm^3,Spine,Spine Part Volume,9,5,1,100000006,610000011263,
0.911372,µm^3,Spine,Spine Part Volume,9,5,1,100000006,610000011268,
0.625881,µm^3,Spine,Spine Part Volume,6,2,1,100000005,610000011270,
0.773156,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000011273,
1.30594,µm^3,Spine,Spine Part Volume,4,1,1,100000004,610000011281,
1.7748,µm^3,Spine,Spine Part Volume,4,2,1,100000004,610000011289,
0.735815,µm^3,Spine,Spine Part Volume,5,4,1,100000004,610000011296,
0.758694,µm^3,Spine,Spine Part Volume,5,4,1,100000004,610000011298,
0.705463,µm^3,Spine,Spine Part Volume,8,4,1,100000006,610000011300,
0.518924,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000011304,
0.405102,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000011306,
0.343341,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000011311,
1.12389,µm^3,Spine,Spine Part Volume,4,1,1,100000004,610000011318,
0.944979,µm^3,Spine,Spine Part Volume,9,5,1,100000006,610000011320,
0.634374,µm^3,Spine,Spine Part Volume,13,7,1,100000001,610000011323,
0.999686,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000011327,
0.22942,µm^3,Spine,Spine Part Volume,5,4,1,100000004,610000011329,
2.0444,µm^3,Spine,Spine Part Volume,9,4,1,100000005,610000011333,
0.818515,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000011339,
1.16678,µm^3,Spine,Spine Part Volume,15,2,1,100000001,610000011343,
0.721495,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000011347,
0.695895,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000011351,
1.29655,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000011354,
1.10978,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000011357,
0.633616,µm^3,Spine,Spine Part Volume,3,2,1,100000004,610000011361,
1.04577,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000011364,
0.559611,µm^3,Spine,Spine Part Volume,7,2,1,100000005,610000011368,
0.842711,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000011371,
1.39766,µm^3,Spine,Spine Part Volume,4,2,1,100000004,610000011378,
0.766502,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000011383,
0.440116,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000011387,
1.22537,µm^3,Spine,Spine Part Volume,4,2,1,100000004,610000011394,
0.506729,µm^3,Spine,Spine Part Volume,3,2,1,100000004,610000011400,
0.808484,µm^3,Spine,Spine Part Volume,2,3,1,100000006,610000011406,
0.492693,µm^3,Spine,Spine Part Volume,2,1,1,100000006,610000011409,
2.63219,µm^3,Spine,Spine Part Volume,4,2,1,100000006,610000011412,
