
Soma Intensity Max Ch=1 Img=1
 ==================== 
Soma Intensity Max,Unit,Category,Channel,Image,Time,FilamentID,ID,
184,,Soma,1,Image 1,1,100000000,800000000,
192,,Soma,1,Image 1,1,100000001,800000001,
184,,Soma,1,Image 1,1,100000002,800000002,
201,,Soma,1,Image 1,1,100000003,800000003,
200,,Soma,1,Image 1,1,100000004,800000004,
190,,Soma,1,Image 1,1,100000005,800000005,
194,,Soma,1,Image 1,1,100000006,800000006,
