
Soma Intensity Sum Ch=3 Img=1
 ==================== 
Soma Intensity Sum,Unit,Category,Channel,Image,Time,FilamentID,ID,
742999,,Soma,3,Image 1,1,100000000,800000000,
562233,,Soma,3,Image 1,1,100000001,800000001,
941086,,Soma,3,Image 1,1,100000002,800000002,
1.12275e+06,,Soma,3,Image 1,1,100000003,800000003,
1.16532e+06,,Soma,3,Image 1,1,100000004,800000004,
405725,,Soma,3,Image 1,1,100000005,800000005,
1.53985e+06,,Soma,3,Image 1,1,100000006,800000006,
