
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
3,,Spine,4,7,Image 1,1,100000005,610000011232,
0,,Spine,4,0,Image 1,1,100000006,610000011236,
2,,Spine,4,4,Image 1,1,100000004,610000011248,
4,,Spine,4,7,Image 1,1,100000005,610000011255,
2,,Spine,4,9,Image 1,1,100000006,610000011263,
2,,Spine,4,9,Image 1,1,100000006,610000011268,
2,,Spine,4,6,Image 1,1,100000005,610000011270,
13,,Spine,4,5,Image 1,1,100000001,610000011273,
2,,Spine,4,4,Image 1,1,100000004,610000011281,
3,,Spine,4,4,Image 1,1,100000004,610000011289,
2,,Spine,4,5,Image 1,1,100000004,610000011296,
3,,Spine,4,5,Image 1,1,100000004,610000011298,
30,,Spine,4,8,Image 1,1,100000006,610000011300,
1,,Spine,4,2,Image 1,1,100000004,610000011304,
1,,Spine,4,7,Image 1,1,100000000,610000011306,
0,,Spine,4,0,Image 1,1,,610000011309,
3,,Spine,4,4,Image 1,1,100000004,610000011318,
0,,Spine,4,9,Image 1,1,100000006,610000011320,
1,,Spine,4,13,Image 1,1,100000001,610000011323,
1,,Spine,4,4,Image 1,1,100000003,610000011327,
3,,Spine,4,5,Image 1,1,100000004,610000011329,
11,,Spine,4,9,Image 1,1,100000005,610000011333,
0,,Spine,4,5,Image 1,1,100000001,610000011339,
1,,Spine,4,15,Image 1,1,100000001,610000011343,
1,,Spine,4,0,Image 1,1,100000003,610000011347,
0,,Spine,4,5,Image 1,1,100000001,610000011351,
0,,Spine,4,1,Image 1,1,100000003,610000011354,
2,,Spine,4,0,Image 1,1,100000003,610000011357,
14,,Spine,4,3,Image 1,1,100000004,610000011361,
2,,Spine,4,2,Image 1,1,100000004,610000011364,
0,,Spine,4,7,Image 1,1,100000005,610000011368,
24,,Spine,4,1,Image 1,1,100000004,610000011371,
4,,Spine,4,4,Image 1,1,100000004,610000011378,
1,,Spine,4,5,Image 1,1,100000001,610000011383,
12,,Spine,4,3,Image 1,1,,610000011385,
90,,Spine,4,4,Image 1,1,100000004,610000011394,
2,,Spine,4,3,Image 1,1,100000004,610000011400,
0,,Spine,4,2,Image 1,1,100000006,610000011406,
2,,Spine,4,2,Image 1,1,100000006,610000011409,
0,,Spine,4,4,Image 1,1,100000006,610000011412,
0,,Spine,4,0,Image 1,1,100000006,610000011415,
0,,Spine,4,0,Image 1,1,100000000,610000011418,
1,,Spine,4,4,Image 1,1,100000006,610000011422,
2,,Spine,4,1,Image 1,1,100000000,610000011427,
0,,Spine,4,5,Image 1,1,100000004,610000011429,
2,,Spine,4,1,Image 1,1,100000000,610000011433,
2,,Spine,4,4,Image 1,1,100000004,610000011438,
3,,Spine,4,6,Image 1,1,100000000,610000011441,
0,,Spine,4,5,Image 1,1,100000001,610000011445,
3,,Spine,4,9,Image 1,1,100000002,610000011450,
2,,Spine,4,4,Image 1,1,100000000,610000011453,
2,,Spine,4,1,Image 1,1,100000000,610000011457,
2,,Spine,4,0,Image 1,1,100000002,610000011459,
0,,Spine,4,5,Image 1,1,100000004,610000011461,
0,,Spine,4,4,Image 1,1,100000004,610000011464,
2,,Spine,4,4,Image 1,1,100000003,610000011466,
3,,Spine,4,2,Image 1,1,,610000011469,
0,,Spine,4,4,Image 1,1,,610000011474,
4,,Spine,4,4,Image 1,1,100000005,610000011480,
2,,Spine,4,0,Image 1,1,100000005,610000011482,
7,,Spine,4,2,Image 1,1,,610000011484,
0,,Spine,4,13,Image 1,1,100000001,610000011489,
4,,Spine,4,3,Image 1,1,100000000,610000011491,
4,,Spine,4,2,Image 1,1,100000003,610000011493,
3,,Spine,4,7,Image 1,1,100000005,610000011495,
1,,Spine,4,0,Image 1,1,100000001,610000011499,
4,,Spine,4,0,Image 1,1,100000001,610000011505,
6,,Spine,4,0,Image 1,1,100000005,610000011508,
2,,Spine,4,7,Image 1,1,100000005,610000011510,
0,,Spine,4,0,Image 1,1,100000001,610000011513,
2,,Spine,4,5,Image 1,1,100000006,610000011516,
0,,Spine,4,0,Image 1,1,100000006,610000011520,
0,,Spine,4,3,Image 1,1,100000002,610000011523,
0,,Spine,4,1,Image 1,1,100000004,610000011528,
0,,Spine,4,9,Image 1,1,100000006,610000011532,
0,,Spine,4,4,Image 1,1,100000006,610000011535,
0,,Spine,4,1,Image 1,1,100000003,610000011538,
0,,Spine,4,10,Image 1,1,100000005,610000011541,
7,,Spine,4,2,Image 1,1,,610000011544,
2,,Spine,4,4,Image 1,1,100000006,610000011548,
0,,Spine,4,5,Image 1,1,100000005,610000011550,
1,,Spine,4,0,Image 1,1,100000001,610000011552,
18,,Spine,4,14,Image 1,1,100000001,610000011555,
2,,Spine,4,5,Image 1,1,100000001,610000011557,
0,,Spine,4,13,Image 1,1,100000005,610000011559,
0,,Spine,4,1,Image 1,1,100000001,610000011561,
2,,Spine,4,1,Image 1,1,100000003,610000011563,
9,,Spine,4,3,Image 1,1,,610000011568,
0,,Spine,4,1,Image 1,1,100000005,610000011575,
2,,Spine,4,6,Image 1,1,100000005,610000011577,
0,,Spine,4,4,Image 1,1,,610000011579,
4,,Spine,4,4,Image 1,1,100000004,610000011584,
0,,Spine,4,6,Image 1,1,100000005,610000011586,
0,,Spine,4,7,Image 1,1,100000003,610000011588,
3,,Spine,4,4,Image 1,1,100000005,610000011591,
0,,Spine,4,1,Image 1,1,100000001,610000011595,
4,,Spine,4,3,Image 1,1,100000005,610000011597,
15,,Spine,4,3,Image 1,1,100000001,610000011602,
0,,Spine,4,2,Image 1,1,,610000011607,
2,,Spine,4,2,Image 1,1,100000001,610000011611,
7,,Spine,4,1,Image 1,1,100000000,610000011614,
2,,Spine,4,5,Image 1,1,100000005,610000011617,
3,,Spine,4,2,Image 1,1,100000000,610000011632,
1,,Spine,4,6,Image 1,1,100000005,610000011635,
2,,Spine,4,0,Image 1,1,100000000,610000011637,
57,,Spine,4,3,Image 1,1,100000001,610000011639,
21,,Spine,4,4,Image 1,1,100000006,610000011641,
4,,Spine,4,4,Image 1,1,100000003,610000011645,
3,,Spine,4,5,Image 1,1,100000005,610000011652,
1,,Spine,4,1,Image 1,1,100000005,610000011656,
6,,Spine,4,4,Image 1,1,100000004,610000011659,
1,,Spine,4,2,Image 1,1,100000006,610000011661,
2,,Spine,4,7,Image 1,1,100000005,610000011665,
5,,Spine,4,1,Image 1,1,100000000,610000011670,
14,,Spine,4,4,Image 1,1,100000005,610000011673,
0,,Spine,4,3,Image 1,1,100000004,610000011680,
6,,Spine,4,8,Image 1,1,100000001,610000011705,
1,,Spine,4,1,Image 1,1,100000004,610000011760,
2,,Spine,4,8,Image 1,1,100000006,610000011764,
0,,Spine,4,4,Image 1,1,,610000012018,
0,,Spine,4,1,Image 1,1,,610000012018,
4,,Spine,4,2,Image 1,1,,610000012018,
0,,Spine,4,0,Image 1,1,,610000012018,
0,,Spine,4,7,Image 1,1,,610000012019,
0,,Spine,4,4,Image 1,1,,610000012019,
0,,Spine,4,3,Image 1,1,,610000012019,
1,,Spine,4,1,Image 1,1,,610000012019,
1,,Spine,4,0,Image 1,1,,610000012019,
0,,Spine,4,5,Image 1,1,,610000012020,
6,,Spine,4,7,Image 1,1,,610000012020,
8,,Spine,4,4,Image 1,1,,610000012020,
5,,Spine,4,3,Image 1,1,,610000012020,
2,,Spine,4,6,Image 1,1,,610000012020,
4,,Spine,4,1,Image 1,1,,610000012020,
2,,Spine,4,5,Image 1,1,,610000012021,
3,,Spine,4,3,Image 1,1,,610000012021,
1,,Spine,4,6,Image 1,1,,610000012021,
5,,Spine,4,8,Image 1,1,,610000012021,
2,,Spine,4,2,Image 1,1,,610000012021,
0,,Spine,4,5,Image 1,1,,610000012022,
3,,Spine,4,7,Image 1,1,,610000012022,
2,,Spine,4,11,Image 1,1,,610000012022,
1,,Spine,4,4,Image 1,1,,610000012022,
5,,Spine,4,3,Image 1,1,,610000012022,
0,,Spine,4,6,Image 1,1,,610000012022,
1,,Spine,4,2,Image 1,1,,610000012022,
1,,Spine,4,5,Image 1,1,,610000012023,
0,,Spine,4,7,Image 1,1,,610000012023,
2,,Spine,4,10,Image 1,1,,610000012023,
2,,Spine,4,11,Image 1,1,,610000012023,
0,,Spine,4,4,Image 1,1,,610000012023,
3,,Spine,4,6,Image 1,1,,610000012023,
5,,Spine,4,2,Image 1,1,,610000012023,
1,,Spine,4,5,Image 1,1,,610000012024,
1,,Spine,4,9,Image 1,1,,610000012024,
21,,Spine,4,4,Image 1,1,,610000012024,
3,,Spine,4,3,Image 1,1,,610000012024,
3,,Spine,4,8,Image 1,1,,610000012024,
3,,Spine,4,7,Image 1,1,,610000012025,
4,,Spine,4,9,Image 1,1,,610000012025,
215,,Spine,4,3,Image 1,1,,610000012025,
0,,Spine,4,1,Image 1,1,,610000012025,
0,,Spine,4,0,Image 1,1,,610000012025,
13,,Spine,4,7,Image 1,1,,610000012026,
0,,Spine,4,4,Image 1,1,,610000012026,
6,,Spine,4,3,Image 1,1,,610000012026,
4,,Spine,4,0,Image 1,1,,610000012026,
2,,Spine,4,5,Image 1,1,,610000012027,
4,,Spine,4,9,Image 1,1,,610000012027,
3,,Spine,4,1,Image 1,1,,610000012027,
1,,Spine,4,2,Image 1,1,,610000012027,
3,,Spine,4,0,Image 1,1,,610000012027,
0,,Spine,4,11,Image 1,1,,610000012028,
3,,Spine,4,4,Image 1,1,,610000012028,
5,,Spine,4,6,Image 1,1,,610000012028,
1,,Spine,4,8,Image 1,1,,610000012028,
1,,Spine,4,1,Image 1,1,,610000012028,
3,,Spine,4,2,Image 1,1,,610000012028,
1,,Spine,4,0,Image 1,1,,610000012028,
4,,Spine,4,5,Image 1,1,,610000012029,
0,,Spine,4,4,Image 1,1,,610000012029,
4,,Spine,4,6,Image 1,1,,610000012029,
5,,Spine,4,1,Image 1,1,,610000012029,
4,,Spine,4,0,Image 1,1,,610000012029,
1,,Spine,4,5,Image 1,1,,610000012030,
3,,Spine,4,7,Image 1,1,,610000012030,
2,,Spine,4,4,Image 1,1,,610000012030,
3,,Spine,4,3,Image 1,1,,610000012030,
0,,Spine,4,0,Image 1,1,,610000012030,
9,,Spine,4,4,Image 1,1,,610000012031,
4,,Spine,4,3,Image 1,1,,610000012031,
3,,Spine,4,8,Image 1,1,,610000012031,
0,,Spine,4,1,Image 1,1,,610000012031,
1,,Spine,4,0,Image 1,1,,610000012031,
1,,Spine,4,7,Image 1,1,,610000012032,
1,,Spine,4,6,Image 1,1,,610000012032,
8,,Spine,4,8,Image 1,1,,610000012032,
0,,Spine,4,1,Image 1,1,,610000012032,
7,,Spine,4,3,Image 1,1,,610000012033,
0,,Spine,4,6,Image 1,1,,610000012033,
0,,Spine,4,15,Image 1,1,,610000012033,
1,,Spine,4,2,Image 1,1,,610000012033,
1,,Spine,4,5,Image 1,1,,610000012034,
2,,Spine,4,6,Image 1,1,,610000012034,
1,,Spine,4,2,Image 1,1,,610000012034,
0,,Spine,4,0,Image 1,1,,610000012034,
41,,Spine,4,7,Image 1,1,,610000012035,
0,,Spine,4,4,Image 1,1,,610000012035,
1,,Spine,4,2,Image 1,1,,610000012035,
1,,Spine,4,0,Image 1,1,,610000012035,
1,,Spine,4,4,Image 1,1,,610000012036,
5,,Spine,4,3,Image 1,1,,610000012036,
1,,Spine,4,8,Image 1,1,,610000012036,
1,,Spine,4,0,Image 1,1,,610000012036,
4,,Spine,4,7,Image 1,1,,610000012037,
0,,Spine,4,11,Image 1,1,,610000012037,
2,,Spine,4,4,Image 1,1,,610000012037,
0,,Spine,4,8,Image 1,1,,610000012037,
0,,Spine,4,1,Image 1,1,,610000012037,
3,,Spine,4,4,Image 1,1,,610000012038,
1,,Spine,4,3,Image 1,1,,610000012038,
3,,Spine,4,6,Image 1,1,,610000012038,
9,,Spine,4,13,Image 1,1,,610000012038,
2,,Spine,4,0,Image 1,1,,610000012038,
0,,Spine,4,4,Image 1,1,,610000012039,
0,,Spine,4,3,Image 1,1,,610000012039,
1,,Spine,4,0,Image 1,1,,610000012039,
1,,Spine,4,17,Image 1,1,,610000012039,
2,,Spine,4,4,Image 1,1,,610000012040,
0,,Spine,4,3,Image 1,1,,610000012040,
4,,Spine,4,13,Image 1,1,,610000012040,
1,,Spine,4,4,Image 1,1,,610000012041,
1,,Spine,4,13,Image 1,1,,610000012041,
2,,Spine,4,9,Image 1,1,,610000012042,
1,,Spine,4,3,Image 1,1,,610000012042,
0,,Spine,4,12,Image 1,1,,610000012043,
1,,Spine,4,3,Image 1,1,,610000012043,
