
Spine Attachment Pt Position Y
 ==================== 
Spine Attachment Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21400.3,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000011499,
21284.5,µm,Spine,Spine Attachment Pt Position,0,1,1,100000005,610000011508,
21300.1,µm,Spine,Spine Attachment Pt Position,7,2,1,100000005,610000011510,
21358.8,µm,Spine,Spine Attachment Pt Position,0,1,1,100000006,610000011520,
21325.2,µm,Spine,Spine Attachment Pt Position,3,1,1,100000002,610000011523,
21314.7,µm,Spine,Spine Attachment Pt Position,1,1,1,100000004,610000011528,
21335,µm,Spine,Spine Attachment Pt Position,9,4,1,100000006,610000011532,
21339.4,µm,Spine,Spine Attachment Pt Position,4,3,1,100000006,610000011535,
21296.4,µm,Spine,Spine Attachment Pt Position,10,3,1,100000005,610000011541,
21304.1,µm,Spine,Spine Attachment Pt Position,5,2,1,100000005,610000011550,
21392.2,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000011552,
21368.7,µm,Spine,Spine Attachment Pt Position,14,2,1,100000001,610000011555,
21387.1,µm,Spine,Spine Attachment Pt Position,5,4,1,100000001,610000011557,
21294,µm,Spine,Spine Attachment Pt Position,13,5,1,100000005,610000011559,
21386.8,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000011561,
21302,µm,Spine,Spine Attachment Pt Position,1,2,1,100000003,610000011563,
21292.2,µm,Spine,Spine Attachment Pt Position,6,2,1,100000005,610000011586,
21320.8,µm,Spine,Spine Attachment Pt Position,7,3,1,100000003,610000011588,
21297.4,µm,Spine,Spine Attachment Pt Position,4,2,1,100000005,610000011591,
21287.6,µm,Spine,Spine Attachment Pt Position,3,3,1,100000005,610000011597,
21401.7,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000011611,
21303.6,µm,Spine,Spine Attachment Pt Position,5,2,1,100000005,610000011617,
21327.8,µm,Spine,Spine Attachment Pt Position,2,3,1,100000000,610000011632,
21292.6,µm,Spine,Spine Attachment Pt Position,6,2,1,100000005,610000011635,
21338.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000000,610000011637,
21310.3,µm,Spine,Spine Attachment Pt Position,4,2,1,100000003,610000011645,
21302.9,µm,Spine,Spine Attachment Pt Position,5,4,1,100000005,610000011652,
21309.6,µm,Spine,Spine Attachment Pt Position,4,2,1,100000004,610000011659,
21291.9,µm,Spine,Spine Attachment Pt Position,7,4,1,100000005,610000011665,
21298,µm,Spine,Spine Attachment Pt Position,4,2,1,100000005,610000011673,
21317.1,µm,Spine,Spine Attachment Pt Position,3,2,1,100000004,610000011680,
21397.6,µm,Spine,Spine Attachment Pt Position,8,4,1,100000001,610000011705,
21371.3,µm,Spine,Spine Attachment Pt Position,8,3,1,100000006,610000011764,
21330.1,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000012018,
21342.2,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012018,
21300.1,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000012018,
21339.9,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000012018,
21318.5,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000012018,
21307.7,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000012019,
21341.1,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012019,
21310.4,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000012019,
21325.4,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000012019,
21323.9,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000012020,
21307.5,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000012020,
21406.7,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000012020,
21332.8,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000012020,
21339.8,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000012020,
21310.8,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000012020,
21324.2,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000012021,
21339.6,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000012021,
21306.6,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000012021,
21404.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000012021,
21323.2,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000012021,
21307.8,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000012021,
21304.9,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000012022,
21307,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000012022,
21340.8,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000012022,
21324.3,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000012022,
21325.3,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000012022,
21348.1,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000012023,
21328.1,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000012023,
21400.6,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000012023,
21303.8,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000012023,
21327.3,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000012023,
21297.1,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000012023,
21333.4,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000012023,
21350.7,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000012024,
21400.7,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000012024,
21336.8,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000012024,
21328.8,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000012024,
21295,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000012024,
21313.7,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000012024,
21329.8,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000012024,
21401.8,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000012025,
21349.6,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000012025,
21323.4,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000012025,
21329.7,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000012025,
21316.7,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000012025,
21400.9,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000012026,
21369.5,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000012026,
21317.2,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012026,
21346.9,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000012026,
21316.3,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000012026,
21371.1,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000012027,
21304.4,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012027,
21316.3,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000012027,
21287.7,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000012027,
21398,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000012027,
21319.2,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000012028,
21360.1,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000012028,
21300,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012028,
21335.3,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000012028,
21406.9,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000012028,
21301.6,µm,Spine,Spine Attachment Pt Position,4,5,1,,610000012028,
21301.6,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000012029,
21399.4,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000012029,
21313.5,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012029,
21362.2,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000012029,
21296,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000012029,
21400.4,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000012030,
21360.2,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000012030,
21303.8,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000012030,
21295.9,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000012030,
21295.4,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000012030,
21330.8,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000012030,
21362,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000012031,
21295.8,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000012031,
21303.9,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000012031,
21399.3,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000012031,
21370.3,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000012032,
21295.9,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000012032,
21295.2,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000012032,
21314.1,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000012032,
21398.1,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000012032,
21330.2,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000012033,
21293.8,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000012033,
21402.9,µm,Spine,Spine Attachment Pt Position,15,5,1,,610000012033,
21363.3,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000012033,
21289.5,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000012033,
21298.2,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000012034,
21362.2,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000012034,
21289.7,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000012034,
21330.1,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000012034,
21299.5,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000012035,
21288.9,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000012035,
21361.1,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000012035,
21391,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012035,
21318.1,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000012035,
21390.8,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012036,
21315.7,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000012036,
21283.3,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000012036,
21359.2,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000012036,
21369.1,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000012037,
21297.3,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000012037,
21343.9,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000012037,
21324.9,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000012037,
21294.2,µm,Spine,Spine Attachment Pt Position,13,5,1,,610000012038,
21352.6,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012038,
21328.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000012038,
21386,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000012038,
21352.7,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012039,
21392.2,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000012039,
21291.3,µm,Spine,Spine Attachment Pt Position,17,6,1,,610000012039,
21355.1,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000012040,
21386.2,µm,Spine,Spine Attachment Pt Position,13,5,1,,610000012040,
21355.1,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000012041,
21386.2,µm,Spine,Spine Attachment Pt Position,13,4,1,,610000012041,
21377.6,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000012042,
21351.2,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000012042,
21351.2,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000012043,
21378.7,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000012043,
21344.1,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000012044,
21375.4,µm,Spine,Spine Attachment Pt Position,14,7,1,,610000012044,
21363.7,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000012045,
21379.5,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000012045,
21356.3,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000012046,
21385.6,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000012046,
21364.1,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000012047,
21389.9,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000012047,
21366.2,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000012048,
21382.1,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000012048,
21368.9,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000012049,
21388.1,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000012049,
21386.9,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000012050,
21373.4,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000012050,
21388.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000012051,
21368.1,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000012051,
21386.6,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000012052,
21367.9,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000012052,
21389.8,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000012053,
21390.9,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000012054,
21355.1,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000012054,
21355.9,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000012055,
21391.8,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000012055,
21360.6,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000012056,
21395.7,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000012056,
21364.5,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000012057,
21372.9,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000012057,
21374.2,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000012058,
21373.8,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000012059,
21375.3,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000012060,
21373.9,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000012061,
21387.5,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000012063,
21386.9,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000012064,
21394.8,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012065,
21396.6,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000012066,
